begin;0,0;0,224.5;224,0;224,224.5;0,0;0,224.5;224,0;224,224.5
8481;46.25,104.5;61.25,108.5;117.5,19.5;197,127;47,156;102.5,167.5;155.75,70.5;192.75,75.5
5375;27,81.25;59.75,105.75;148.25,36.5;176.75,145;47,156;102.5,167.5;155.75,70.5;185.25,85.25
8102;26.75,80;60.25,109;159.25,34;176.75,145;21,156;102.5,167.5;180,54;190.5,65.25
7777;26.75,80;58.75,143.5;158.5,34;189.75,155.75;6.25,168.25;128.75,174.25;163.75,21.5;190.5,65.25
3959;54.75,90;79.5,175.5;158.5,34;189.75,155.75;26,179;127.25,176.25;175.5,27.5;190.5,65.25
6813;54,90;91.25,173;151.25,44.5;189.75,155.75;14.75,142;132.5,144.25;157.5,19.5;190.5,65.25
5691;74,94.75;91.25,173;139.5,63.25;165.25,144.5;6,133.25;145.75,129;172.75,31.25;190.5,65.25
3763;79.5,78;91.25,173;114.25,62.25;185.25,132;34.5,137.25;145.25,129.5;174.25,26.5;190.5,65.25
8360;60,104.25;95,158.5;102.25,37;185.25,132;34.5,137.25;145.25,129.5;165.5,4.75;190.5,65.25
3486;47.5,127;72,166.75;109.75,22.75;184.5,114;45.5,172.75;145.25,129.5;165.5,4.75;190.5,65.25
5971;46,128.5;62.5,174.75;131.75,25.75;184.5,114;65.5,197;146,154.25;180.25,3.5;190.5,65.25
451;54.25,115.75;63.25,174.75;113,17.5;151.5,111.75;65.5,197;140.75,133.75;180.25,3.5;184.75,68.25
4994;54.25,115.75;62.5,175.5;123.25,22.5;139.25,128.5;87.75,194.75;117.5,134.5;180.25,3.5;183.5,51.75
2034;54.25,115.75;75,210;133,19.25;143.25,154.5;87.75,194.75;129.5,133.75;174.5,27;207.75,76.75
3844;54.25,115.75;77.25,180.5;107,19.5;160.25,177.25;87.75,194.75;113.5,132.75;142.75,44.75;215.5,74.25
7355;54.25,115.75;85.25,151.25;91.5,21.25;175,168.5;90.25,191.5;113.5,132.75;150.25,55;215.5,74.25
8341;53.25,104.5;72.25,152.25;92.25,15.75;199.25,161.75;59,216.75;113.5,132.75;150.25,55;215.5,74.25
3593;15.5,92.25;77,150.25;109.25,22.25;199.25,161.75;26,212.5;110.25,160.75;130.5,66.75;215.5,74.25
5820;15.5,92.25;97,166.5;115.75,17.5;199.25,168.75;5,205.75;85.25,161.75;130.5,66.75;189.5,71.75
7739;15.5,92.25;97,166.5;115.75,17.5;189.5,187.5;4,205.5;89.25,151.75;133.25,42.75;159.25,93.25
3065;47,75.75;97,168.75;115.75,17.5;189.5,187.5;4,205.5;82.75,117.75;147.25,20.5;169.25,85.5
4362;47,75.75;101.5,146.5;115.75,17.5;181.25,202;4,205.5;66,105.25;148.25,22.5;188.5,112
7208;47,75.75;101.5,146.5;115.75,17.5;174.5,192.25;3.5,205;41.75,100.25;125.75,5.75;177.75,129.25
2917;47,75.75;107.75,153.75;115.75,17.5;169.5,172;4,205.5;62.25,96;123.25,27;180,117.75
2736;47,75.75;97.25,159;115.75,17.5;181,153.5;4,205.5;48.25,91.5;95.25,6.25;158,140.5
8188;50,77.75;81.5,186;115.75,17.5;147,155;19.25,178.5;29,65;92.25,5.75;158,140.5
6790;50,77.75;90,157.5;114.5,43;147,155;23.5,160.75;30.75,91;80.5,30;163.75,169.25
2311;62,99.25;92,159.5;115.5,42.5;127,153.75;23.5,160.75;30.75,91;90.25,35.75;163.25,171.25
136;61.5,120.25;92,159.5;115.5,42.5;127,153.75;22,186.5;23.25,95.25;90.25,35.75;189.5,162.25
6462;30,135.75;76.5,133.5;115.5,42.5;122.5,150;22.25,157.75;23.25,95.25;90.25,35.75;188.25,161.75
7357;53.5,152.25;64.5,103.5;97.5,24.75;122.5,150;22.25,157.75;23.25,95.25;61.75,35;188.25,161.75
2431;53.5,152.25;85,121.75;113.75,22.25;120.5,116;25.25,133.25;57.75,103.5;70.75,36.5;188.25,161.75
470;50.5,151;83.25,95.25;84,37.5;149,108;25.25,133.25;58.25,95.25;86.25,37.75;188.25,161.75
876;39.75,182;63.75,117;88.25,34.5;149,108;14.25,136.75;58.25,95.25;100,7.25;213.5,184.25
1245;12.75,177.75;63.75,117;88.75,34.5;171.5,111.5;44.75,133.75;58.25,95.25;127.5,3.75;188.75,175.75
2424;15.5,146;63.75,117;88.75,34.5;199.75,104.25;41.25,147.5;49,119.75;127.75,1.5;188.75,175.75
6241;15.5,146;63.75,117;106.5,10.25;200.75,136.75;13,140.5;56.5,119.5;140.5,30;188.75,176.25
675;15.5,146;63.25,116.5;121.5,21;214.25,162.25;13,140.5;81.75,143.25;165.5,5.75;188.75,176.25
1175;15.5,146;63.25,116.5;133.5,22.75;193.25,192.5;13,140.5;113.75,139.5;164.75,6.25;194.75,189.5
8371;15.5,146;63.25,116.5;133.5,22.75;180.5,193.75;11,143.75;104.25,140.5;177.5,24.25;202.75,207.25
7633;25.75,114.5;82.75,147.5;134,26;180.5,193.75;15,178;104.25,140.5;195.25,31.5;202.75,207.25
7373;26,127.25;82.75,147.5;158.25,46.75;180.5,193.75;4,200.75;104.25,140.5;185.5,36.25;202.75,202
4066;12.5,162.75;82.5,147.25;120.5,54.75;180.5,193.75;5.75,201;68.25,122.75;157,56;202.75,202
2376;26.75,140.5;82.5,147.25;110,53.5;169.5,202;5.75,201;62.5,127.25;157,56;202.75,202
5759;14.5,179.25;62,149.5;110.25,54.75;203,221.25;5.75,201;72,104.5;157,56;174.5,209
3545;32.25,198.25;53.5,137.75;143,77.75;203,221.25;42.25,180;62.5,71.75;157,56;180.75,208.25
411;52,215;77.75,117;143,77.75;203,221.25;24.5,168;70.75,92.5;157.5,51.5;159.5,197.25
3804;29,221;84.75,93.75;143,77.75;203,221.25;21,196;89.5,119.5;152.75,83.5;159.5,199.5
780;29,221;48,103.5;167.5,111.75;206.25,184.25;32.5,187.5;89.5,119.5;135,48.5;147.75,197.75
6142;28.75,219;64.5,78;195.25,91.5;214.25,172.75;26.5,204.25;89.5,119.5;135,48.5;159,193
4186;37.25,203;43.75,63.5;195.25,91.5;218.75,181.5;37.25,211;89.5,119.5;161,43.25;173.75,186.75
5480;37.25,203;58.75,51.75;180.25,80.25;187,191.25;38.25,210;67.25,123.5;139.75,57;173.75,186.75
7857;17.25,185.75;72.5,25.25;178.5,68;187,191.25;38.25,210;73.75,91.5;139.75,57;173.75,186.75
8348;17.25,185.75;68.75,17.5;178.5,68;213.25,187.75;38.25,210;55,99.5;147.25,67.5;173.75,186.75
3675;17.25,185.75;68.75,17.5;178.5,68;195.25,170.75;54.25,174.25;65,126.25;130.75,49;184.5,185.25
1047;6.25,155.25;35.5,11;195,100;195.25,170.75;54.25,174.25;88,146.25;130.75,53.75;158.5,180
2649;6.25,155.25;16.5,45.5;195.75,100.75;198.5,147.75;69.5,137;83,133;143,30;158.5,180
8477;8,181.5;38.5,61.5;187,105.75;205,161.5;69.5,137;83,133;136.25,69.25;158.5,180
7592;22.75,202;43.5,74.5;158.25,126;183.5,155;69.5,121.25;83,133;136.25,69.25;158.5,180
4619;19.75,203.5;45.75,44;154,154.5;184.25,132;69.5,121.25;95.75,138.75;138.75,81.75;158.5,180
2617;19.75,203.5;46.25,46.25;121.75,172.5;153.25,151;65,95.75;113,145.75;138.75,81.75;179.5,160
7943;19.75,203.5;59.5,45;110.75,204.5;167.25,145.5;76.5,108.75;126.25,146.5;138.75,81.75;183.25,161.25
7235;19.75,203.5;76.75,20.25;113.25,182.75;167.25,145.5;60.75,92.25;126.25,146.5;163.75,69.5;183.25,161.25
6663;19.75,203.5;93,19.25;113.25,182.75;192.5,170.25;60.75,92.25;149,158;150.25,69;183.25,161.25
7559;8,198.25;93,19.25;93,171.25;191.75,171;60.5,93.25;149,158;150,28;183.25,161.25
838;8,198.25;92.5,21.75;108.75,152.75;213,157.25;60.5,93.25;127.25,147.5;137.25,11.5;183.25,161.25
8146;8,198.25;64.5,36.25;139.75,161.75;205,162;60.5,93.25;127.25,147.5;129.75,42;183.25,161.25
727;8,198.25;64.5,36.25;142.75,176.5;187.75,130;77,93;106.25,162.25;149,17.75;183.25,161.25
1;39,208.5;93.25,44.25;139.75,152.25;184,131.5;58.25,94.25;85.5,137.75;149,17.75;183.25,161.25
4138;14.5,184.75;117,73.75;160.5,150;178.25,116.5;41.5,87.25;85.5,137.75;149,17.75;187,161.75
8518;14.5,184.75;99.5,96.75;160.5,150;178.25,116.5;65.75,57.75;97,137.25;177.5,38;209.25,133
3059;13.75,177.75;106.5,81.25;164.5,149.5;179,132.5;79.5,79.5;81.75,123.25;177.5,38;209.25,133
7803;14,174.75;91.5,95;164.5,149.5;208,127;79.5,79.5;79.75,126.25;202.5,40;208.5,132.75
4285;39.25,199.25;91.5,95;152,108.75;196.5,110.5;39.25,94.75;79,168;202.5,40;208,132.75
2889;24,221.5;106.75,98.25;152,108.75;196,110;51.5,73.5;79,168;192,69.25;216,104
4103;3,218.5;143.5,81;144.75,86.25;196,110.5;50.5,73.5;79,168;188.25,39.75;216,104
3638;33,212.25;115,59.5;127.25,121;196,110.5;50.5,73.5;80.75,144;164.5,26.5;212.5,130.5
794;60.5,215.25;98,43.25;142.5,151.25;196,110.5;45,88;80.25,144.25;182.5,46.75;212.5,130.5
70;91.75,193.5;98,43.25;126.5,179;196,109.5;46,87.5;91.25,125.75;211.75,36.5;212.5,130.5
3256;90.5,186;98,43.25;147.75,153.5;214.75,138.25;49.25,93.25;57.75,111.5;211.75,36.5;214,127.5
285;58.25,184;100.5,41.75;147.75,153.5;219.25,181.5;55.75,113;62.75,68.75;211.75,36.5;218,127.5
4950;14.75,179.75;58,39;144.75,151.25;219.25,181.5;56.75,83.5;70.5,40.75;211.75,36.5;219.25,127.5
4647;14.75,179.75;42,65.25;144.75,151.25;195,155;29.75,65;68.75,39.5;191,53.5;218,127.5
985;14.75,179.75;43.5,104.5;144.75,151.25;190.25,149.25;42.75,85;72.5,56.25;164.75,38.25;219.25,127.5
3205;51.5,167.75;78.5,115.5;142.5,177.25;185.5,184.25;42.75,85;72.5,56.25;142.25,69.5;180.75,130.25
1977;66.25,143;87,92.75;136.25,151.25;187,203.5;42.75,85;93.5,69.75;142.25,69.5;180.75,130.25
5787;66.5,143.75;76.25,68;136.25,151.25;198.25,191;24.75,91;93.5,69.75;160.25,80.25;161.75,118
