begin;0,0;0,174.75;324,0;324,174.75;0,0;0,174.75;324,0;324,174.75
854;14.75,127.5;116,86.25;171.75,92;268,101.25;69,66.75;119.25,147.75;183.5,147.5;282.5,132.5
2610;14.75,127.5;116,86.25;178.75,87.25;253.25,108.75;69,66.75;124.75,133;172.75,165.5;266.75,132.5
9627;14.75,127.5;116,86.25;196.75,73.75;253.25,108.75;56.75,93.25;116.75,123.5;162,132.5;263.5,132.25
8697;8,154;97,115.5;187.5,46.5;253.25,125.5;67.25,78.25;116.75,123.5;174.75,111.5;263.5,132.25
7420;12.75,128;97.25,91.75;209.75,44.75;287,125.5;66.25,78.5;116.75,123.5;190.75,86.25;263.5,132.25
7597;13.25,133.75;97.25,91.75;216.5,46.75;255,124;66.25,78.5;131.75,125.5;191.5,115.25;296.5,117.25
5181;14.25,138.25;98.5,57.5;196.75,36.5;255,124;66.25,78.5;164.5,118.75;196.25,146;284.5,149.75
4975;14.25,138.25;98.5,57.5;158.75,35.5;251.25,119.25;66.25,78.5;160,116.75;183.75,145.25;318,145.75
1377;30.75,103.5;90.25,35.75;154.25,7;265.75,122.75;60.75,81;160.25,116.25;183.75,145.25;318,145.75
9927;21.25,101.75;100.75,39.75;154.25,7;261.5,125.75;43.75,113.25;163.75,79.25;182.75,145.25;318,145.75
3539;14,102.5;95.25,26.75;153.5,6.25;234.5,101.25;43.75,113.25;164.25,51.5;204.25,146.75;318,145.75
8736;22.75,104;70,55.25;153.5,6.25;216.75,76;43.25,138.75;196.5,67;204.25,146.75;291.5,171.75
843;15,100.5;69.25,99.5;155.75,0.75;182.75,86;39.75,138.75;177.75,82.25;204.25,146.75;291.5,171.75
8016;41.25,71.75;91.5,120.75;155.75,0.75;195.25,104.75;10,135;178.5,82.5;181,124.25;291.5,171.75
8230;13.5,104;85.5,127.5;155.75,0.75;195.25,104.75;4,146.5;193.5,100.75;202.25,146.25;286,130
8136;13.5,141.5;86.5,129.5;194.5,26.5;215,127.75;4,146.5;193.5,100.75;231,148.25;263.75,126.5
10002;25.75,129.25;86.5,129.5;169,19;220.75,164.25;3,146.25;202,86;225.25,157.25;263.75,126.5
1625;23.25,101.25;86.5,129.5;169,19;220.75,164.25;12.75,164;203.5,88;214,127.75;242.25,153.5
4494;23.25,101.25;73.75,98.25;169.25,19.5;225.25,170.25;42,167;187.25,51.5;201.5,93.5;242.25,153.5
4308;24.75,129;73.75,98.25;142.5,31.75;224.5,171;47,146.25;175.25,11.5;201.5,93.5;224,157.25
9688;24.75,129;73.75,98.25;143.75,58.75;225.25,170.25;66,112;166,9.75;186,131.75;224,157.25
4329;52.25,143.25;73.75,98.25;143.75,58.75;222.75,162.5;54.75,103.75;166.5,8.5;183.75,146.5;228.5,148.25
1970;31,113.75;98,120.5;181.5,66.25;222.75,162.5;59,110.5;187,10;199.25,146.25;228.5,148.25
3027;30,118.25;88.75,163.75;181.5,66.25;211.25,122.5;103,98.75;187.75,4.5;201,147;228.5,148.25
7304;30,118.25;88.75,163.75;188.5,90;206.25,105.75;103,98.75;178.5,24.25;242.5,161;244,108.5
10137;30,118.25;109.5,155;159.75,87;222.5,108.5;103,98.75;180.75,25.25;242.5,161;280,116.25
5757;36.75,101;106.75,140.25;159.75,87;253,126;103,98.75;179.5,10.25;216.75,156.5;286.75,98.75
7733;21.25,110;122.25,124.75;159.75,87;233.25,139.75;97,54.25;179.5,10.25;263.25,149.25;274.5,131.25
5616;3.25,125.25;122.25,124.75;140.5,83;202.5,152.25;109.25,93;179.5,10.25;260.25,114;281.25,133
10173;3.5,124.5;79.25,136.5;140.5,83;198,115.25;67.75,76.5;170.5,13.5;260.25,114;300.5,136.75
1824;6,108.75;59,152;151.25,114.25;196.25,126;67.75,76.5;170.5,13.5;260.25,114;306,131
9515;32.75,114.25;59,152;168.75,93;203.25,139;96.5,99.5;131.5,25.5;273.25,114.25;306,131
2713;31,100.5;38,112.25;203,110;233.25,168;96.5,99.5;131.5,25.5;233.5,92.25;306,131
6608;13,136.25;29.25,112;200.25,79.5;233.25,167.5;96.5,99.5;156,55.5;230.25,85.5;306,131
4758;19.25,144.75;22.75,102;193.75,100.75;232.75,170.25;95.75,74.5;129.75,81.25;230.25,85.5;306,131
8811;10,139.5;22.75,102;190.75,103;263.25,145.5;66,93.75;129.75,81.25;204.5,91;280.25,146
9692;10,139.5;22.75,102;153,100.5;236.25,162.75;52,108.5;129.75,81.25;209.75,46.75;309,159.5
49;5,125.75;7.75,116.5;191.25,99.25;231,162.75;61,148;129.75,81.25;209.75,46.75;308,159.5
336;5,125.75;16.5,101.25;187.75,117.5;231,162.75;81.5,124.5;130.75,37.75;189,9;308,159.5
8990;5,125.75;37.25,69.5;162.25,123.25;223.25,116.5;81.5,124.5;127.75,47.75;214.25,28.75;319.75,148
7354;5,127;21.75,62;168.75,117.5;223.25,116.5;72.5,153.75;125.25,85.5;221.5,12.5;319.75,148
9726;4.75,128;37.5,44.5;174.5,139.25;178,116.25;72.5,153.75;133,70.75;250.25,29.5;319.75,148
1379;34.75,111.5;36.5,66;192.25,159.5;217.25,112.5;78.5,111.5;167.75,47.75;250.25,29.5;319.75,148
1393;34.75,111.5;36.5,66;151.75,167.25;217.25,112.5;37.5,120.5;136.5,24.25;235.75,9.75;293.25,130
9530;23,112.5;37.75,65;151.75,167.25;253.25,124.5;30.5,116;128.5,36.5;229.75,9.75;293.25,130
6144;6.25,95.25;55,36.5;151.75,167.25;222,90;27.5,122;91.5,33.5;229.75,9.75;305.5,137.5
6289;9.75,94.75;55,36.5;151.75,167.25;198.25,105.25;1.75,101.25;81.25,30.25;258.25,36;272.5,143.75
8192;34,110;65,10.25;182.25,163.5;198.25,105.25;1.75,101.25;78.75,23;250.25,57.75;271.5,133.5
5405;34,110;52.75,34.5;198.5,154.75;230,115.75;33.5,91.75;42,32.75;250.25,57.75;271.75,133.75
2174;18.5,113;38.5,69.5;183.5,153;230,115.75;33.5,91.75;35.25,20.75;250.5,52.75;271.75,133.75
7958;12.75,126;15.75,73.75;200.25,164.75;230.25,111.75;33.5,91.75;35.25,20.75;223.5,64.25;259.25,144
1811;12.75,126;15.75,73.75;178.75,147.25;230.25,111.75;1,96.75;71.5,29.75;231.75,109.25;291.75,124
4993;12.75,126;15.75,73.75;202.75,136.5;230.25,111.75;29.5,113.5;38.5,42;267.25,132;311.5,157.5
9614;12.75,126;32.25,30.5;203.5,144.5;230.25,111.75;29.5,113.5;32,21.25;277,111.5;308.25,158.25
3913;4.5,121.25;72.75,18.75;189.75,103;229.25,137.5;29.5,113.5;44.75,14;268.75,127;308.25,158.25
604;2,123.75;86.75,9.5;189.75,103;228.25,132;39.25,131.25;44.75,14;251,150.5;318.75,126.75
10294;2,123.75;86.75,9.5;156.75,106.75;221,164;32,112;43.75,22.25;277.75,144.75;285,116.75
5012;1.25,122.75;66.5,53.75;156.75,106.75;203.5,170.75;30.5,115;39.75,35.5;277.75,144.75;313.5,120.25
5829;1.25,122.75;50,86.25;113,110.25;198,167.5;18.5,85;47,71.25;253,108.25;313.5,120.25
10246;4,132;78.75,99.25;96.5,65.5;198,167.5;18.5,85;47,71.25;271.25,73.5;277.25,97.5
5048;5.5,97.25;63.5,64.75;67.75,69.75;198,167.5;18,85.75;58,37;271.25,73.5;301.75,130.5
7256;26.5,78.25;79.75,31;87,97.5;198,167.5;8.5,99.5;58,37;268.5,82.75;269.25,133
3495;2.25,45.75;47.5,65.75;111.25,57.75;206.5,154.5;39.75,113.25;58,37;268.5,82.75;269.25,133
9516;2,33.5;75.5,78.75;111.25,57.75;244.5,170.5;39.75,113.25;58,37;245,103.75;278.25,98.5
3762;2.75,58;82,96;110.25,56.5;244.5,170.5;45.75,131.5;58,37;231,117;260,110.25
7631;2.75,58;55.5,73.75;124,57.25;244.75,171;45.75,131.5;50.25,5;271.25,132;271.75,78.75
9703;2.75,58;86.5,84.25;124,57.25;244.75,171;17.25,124.25;81.75,33.5;276.25,98;322.75,77.25
10244;2.75,58;89,99;93.25,51.5;205,158;49.5,112.75;81.75,33.5;275.25,98.5;291.25,65
1070;2.75,58;72,98.25;132,40.25;199.5,129;49.5,112.75;82.5,32.25;298.75,66.5;311.75,54.25
10476;27,44.25;61.5,100.5;107,59.25;193.25,103;49.5,112.75;82.5,32.25;298.75,65;311.75,54.25
4886;27,44.25;56.75,72.25;107,59.25;193.25,103;29.25,130;123.25,20.75;321.75,68.5;322.75,96.5
8415;27,44.25;87.25,75.5;141.75,80;227.25,74.5;30.5,112.5;157,8.75;313.5,75;322.75,96.5
5773;22,44.25;87.25,75.5;163.25,98.5;196,73.5;16,141.75;156.5,8;293.25,52.25;322.75,96.5
1564;22,44.25;86.5,91.5;121,102.75;196,73.5;31.75,130;134.25,23.75;305.75,33.5;308,81.5
6046;48,39.75;87.75,92;112.25,131.75;232.5,95.25;31.75,130;134.25,23.75;276.25,60.25;315.75,120.75
721;14,28;83.5,74.5;87,95.75;245.25,95.5;21,85.25;134.25,23.75;241.5,90.75;315.75,120.75
8907;14,28;82,93.25;108.5,82.5;261.5,125;21,85.25;160,39.75;274.25,103;297,136.75
10331;46,31.25;80,100;80.5,76.5;261.5,125;2.75,84.25;184.5,24.5;274.25,103;297,136.75
6688;31.75,74.75;67.75,76.5;87.75,62.75;261.5,125;29,113.5;209.5,13.75;259.25,132;297,136.75
9672;31.75,74.75;81.75,95;87.75,62.75;261.5,125;45.75,132.75;189.75,26.25;288.75,132;313.5,126.75
10262;30.25,70.5;49.25,86;87.75,62.75;261.5,125;15.75,163;212,13.25;280.75,133.5;313.5,126.75
1335;24,43.25;49.25,86;86.75,61.75;305.25,145;17.25,164;212,13.25;259.25,147.5;310.5,126.75
2659;2,22.75;67.25,59;82,50.25;315,144.5;8.75,164.5;208,10.5;259.25,147.5;310.5,126.75
2003;36.5,19.25;66.5,59;75.75,26.75;288.5,173.75;8.75,164.5;232.5,4;259.25,147.5;317.25,124.75
7019;1.25,39.25;28,44.75;98.75,59.25;288.5,173.75;8.5,166.5;228.5,40.25;241.25,120.25;317.25,124.75
2336;31,15.25;69.5,44.75;76.25,64.25;288.5,173.75;8.5,168.5;228.5,40.25;263,110.5;321.75,80.5
6897;24.5,19.25;31,43.25;103.25,61.75;288.5,173.75;8.5,168.5;222.25,29.25;247.75,127.5;315.5,65.5
8841;13.75,27.5;51,85.75;103.5,115.75;288.5,173.75;8.5,168.5;214,60.75;232.25,85;321,96
2018;13.75,27.5;33.25,114.25;89,143.5;292.75,149.75;4.25,165.25;177.5,40.25;230.25,85.75;321,96
8882;26.5,15.75;45.25,84.75;65.25,142.25;292.75,149.75;8.5,166.5;176.5,33.25;215.75,112.75;321,96
1916;10.5,26.5;16,103.75;34.75,112.5;278.25,150.25;44.75,168.5;176.5,35.75;215.75,112.75;321,96
4713;10.5,26.5;11.25,140;48.5,94;278.25,150.25;26,144.25;176.5,35.75;187.25,143.25;300.5,130.5
4289;26,35.75;27.5,103;77.75,90.75;316.25,150.5;26,144.25;176.5,35.75;191.5,145.75;300.5,130.5
8043;49.75,9.5;80.25,96.25;82.5,70.25;296.75,152.5;26,144.25;176.5,35.75;180,102;300.5,130.5
2534;75.75,34.75;91.75,128.5;110,61;296.75,152.5;32.25,170.25;176.5,35.75;180,102;275.5,136.75
2980;51.5,29.75;98.25,121;110,61;269,163.5;62,148;176.5,33.25;196.75,83;275.5,136.75
5654;39.5,30.75;98.25,121;110,61;278.75,149.25;60,114.5;150.5,23.25;190.75,74.5;319.75,148
1225;12.75,5.75;68.25,143.75;126.5,57;278.75,149.25;61,83.5;160.75,10.5;215.75,44.25;319.75,148
4395;12.75,5.75;59.25,158.75;126.75,54.5;295.75,150.5;35,86.25;160,10;218.5,28.75;319.75,148
52;37.5,30;90.75,133;144.5,67.5;300.5,120.25;24.25,44.5;160,10;218.5,28.75;313,147.25
8186;14.25,26.25;122.75,133.25;144.5,67.5;312,120.25;24.25,44.5;129.25,37.75;188.5,5.5;279.5,156.25
5622;16.5,23;110.25,151.25;137.5,36.75;312,120.25;24.25,44.5;100.75,42.25;189,3;280.75,159.25
3252;12.5,23;121.25,130.75;157,3.75;312,120.25;43,34.75;100.75,42.25;178,40.25;280.75,159.25
8281;2.25,63.25;144.5,105.75;157,3.75;268.5,124;38,59.5;76.75,5.75;163.75,52.25;280.75,159.25
9368;30,80;144.5,105.75;157,3.75;262.5,159.75;28.5,34.5;53,28;163.75,52.25;260.5,132.5
10445;30,80;127.25,143.75;178.25,8.5;299,149.5;28.5,34.5;53.75,29;163.75,52.25;279,113
497;12.75,63.25;161,122.5;178.25,8.5;313,149.25;36.25,30;53.75,29;169,47.5;298.25,148.25
9796;12.75,63.25;175.75,94.75;189.25,47;304.75,159.5;36.25,30;54.25,28.5;174.75,34.25;298.25,148.25
8914;4.75,60;142.75,79.75;156.25,24.75;310.25,145.5;36.25,30;53.75,29;172,7.25;298.25,148.25
7143;4.75,60;142.75,79.25;189.75,2.5;310.25,145.5;33.75,15.5;34.75,24;135,20;287,130
8585;4.75,60;193,70;193.5,29.5;296,97;33.75,15.5;34.75,24;161,42.25;323.5,95.75
7606;34,30.75;181.5,36.5;182,24.75;295.75,97.75;38.25,35.5;63.5,29;161,42.25;323.5,95.75
7559;41.25,4.75;181.5,36.5;183.75,8.25;295.75,97.75;20.5,22.75;43.5,25.25;161,42.25;311,79
4365;80,28.25;151.5,67.5;166.75,27.75;295.75,97.75;15.75,40.25;36.5,25.5;161,42.25;311,79
9721;72.25,44.5;151.5,67.5;153.75,9.25;286.25,82;16.25,40.75;60,3.25;166.25,74.75;311,79
8778;92,38.25;152.5,67.5;165,9;248.5,63.25;1.25,50.75;80,26;166.25,74.75;311,79
608;90,7.5;155.25,96.5;165,9;248.5,63.25;17.75,52.75;69.75,5.25;135.75,99.25;318,79
1935;54.25,14.25;155.25,95.5;179.75,43;255.25,99.25;17.75,52.75;43.5,26.25;126.75,124.5;318,79
1148;54.25,14.25;145,74.5;169.75,19.75;255.25,99.25;23.25,72.75;85.5,41.25;120.25,86.5;319.25,72.5
8919;54.25,14.25;145,74.5;178.5,46.25;249,74.5;4.25,88.75;75.25,78.75;124.25,122.5;311.75,86
1725;76.25,2.5;137.75,51.5;178.5,46.25;273.75,47.25;4.25,88.75;88.75,75.75;130.75,121.5;320.5,71.75
1766;47,30.75;136.25,89.5;148,67.5;282.25,41.25;4.25,88.75;88.75,75.75;130.75,121.5;312,75
5248;82,24.75;117.75,59.75;136.25,90.5;298.5,14.5;17,55.75;74.75,112;130.75,121.5;312,75
10223;82,24.75;116.25,61.75;140,79.75;298.5,14.5;15.75,52.25;34,122.5;129.5,80.75;320.5,70
7991;57.75,64;112.5,25.75;139.75,80.5;318.25,51.25;15.75,52.25;34,122.5;134,98.75;306.75,53.75
4017;54,36;112.5,25.75;138.25,84.75;290.25,67.25;15.75,26;54.75,95.25;134,98.75;305.5,22
7692;54,36;146.25,26.5;163.75,106.75;288.75,42;15.75,26;54.25,95.75;137.25,107.75;298.75,6.25
2443;82.75,28.75;146.25,26.5;186,131.75;289.5,16.5;15.75,26;29.5,112.5;123.5,104;277,42.5
210;103.5,3.75;146.5,27.25;176,123.75;307.5,21.5;15.75,26;29.5,112.5;147.75,90.75;250.5,52.25
1058;101.75,3.75;142.75,77;188.25,140.75;288.75,66.25;15.75,26;29.5,112.5;102.75,70.25;295.5,51.75
2827;123.75,36.25;125.25,41.75;188.25,140.75;295,47;15.75,26;27,107.25;80.75,43.5;298.5,52.75
8727;88.75,26.25;101.5,18;178,91.5;277,43;15.75,26;27,107.25;85,18;321.75,75.75
1955;66.25,28.5;74.5,31.25;177.5,95;277,43;18,57.75;48.75,96.5;85,18;315.75,67
767;83,29.5;112,12.75;176,95;277,43;27.75,21.5;45.5,96;125.75,22;315.75,67
5519;62.25,31.5;135.75,32.25;176,95;299.75,70;27.75,21.5;83.25,69.25;111.25,11.25;315.75,67
7691;95.5,26.25;135.75,32.25;153.25,101.25;306.25,110;38.5,32.25;83.25,69.25;134.5,46.75;308.5,90.25
10119;91.5,2.5;161,1.5;164.75,95.25;307.25,113;38.5,32.25;83,69.25;140.75,25.25;308.5,90.25
8536;71.5,9.5;142.25,41.75;164.75,95.25;307.5,112.25;16.25,59.25;88.5,97.25;176.25,34.25;308.5,90.25
2070;71.5,9.5;119.5,56.25;140.75,68.5;307.5,112.25;14.5,74.5;121.25,72.75;209,55;308,89.75
1631;33.25,31.5;138.25,92.5;176,93.25;286.75,72.25;14.5,74.5;121.25,72.75;190.75,74.5;307.25,89
6313;58,36.5;151.75,128;177.25,123;248.25,56;14,73;121.25,72.75;190.75,74.5;272,61.5
5910;58,36.5;151.75,128;201.5,153;265.5,36.5;14.5,71.5;147.75,67.25;228.25,63;267.25,83
6364;22,20.75;125,155;201.5,153;300.25,15;14.5,71.5;133.25,72.75;227,40.5;233.5,91.25
3890;29.5,45;122.5,124;202,153;292.5,6.75;14.5,71.5;110.5,101;227,40.5;233.5,91.25
10289;6,46.5;130.25,91;202,153;258.5,18;14.5,71.5;79.5,121;213.25,28.25;260.5,103.5
10037;8.25,10.75;130.75,91;232.25,146.5;248.75,49.75;23.5,90.5;71,151.25;213.25,28.25;260.5,103.5
9079;8.25,10.75;121.5,122;234.75,168;276.5,42.25;46,67.25;62.75,154;212.5,25.75;260.5,103.5
3071;19,24.5;114.5,131.75;267.5,147.5;276.5,42.25;43.75,106.75;49.5,165.5;212.5,25.75;260.25,107.25
403;16.5,17.75;114.5,131.75;267.5,147.5;312.5,61;25.5,92.5;38.25,131.25;228.25,62.25;232,117.5
5074;47.75,31.5;114.5,131.75;267.5,147.5;309.25,61.75;27,92;32.25,131.25;234.75,41.25;254,148.5
613;84,25.75;114.5,132;287.75,161.25;302.25,83.25;27,92;30,170.75;232.75,13;254,148.5
6901;79.75,25;83.75,90.75;297.75,140.5;299,112.25;6.5,65.5;30,170.75;232.75,13;253,150
426;48.25,30.5;83.25,91.25;266.5,108.75;300,140.5;6.5,65.5;30,170.75;206,9;276.5,153.25
3675;35.5,72.75;84.5,129;247.5,88.25;302.5,125;5,64.5;30,170.75;208,9.5;276.5,153.25
5879;11,63.5;128.5,130.25;257.25,122.25;315.75,148.25;5,64.5;30,170.75;188.5,4.5;276.5,153.25
3649;16,66.25;156,141.5;257.25,122.25;316,148.25;4.5,64.25;11.25,164.75;183,43.5;276.5,153.25
2076;16,66.25;176.5,122.75;240.5,108.75;284.5,113.75;4.25,84.25;11.5,168.5;145.75,42.25;276.5,153.25
6305;1.5,45.5;151.75,111.25;221.75,116.5;315,130.5;4.25,84.25;39.5,131;113.75,45.25;276.5,153.25
8160;15.5,78.5;151.75,111.25;221.75,116.5;315,130.5;31,87;32.5,122;143.25,24.5;308,154.5
2121;10.75,56;111.5,103.25;221.75,116.5;315,130.5;1,91.75;75.75,123.5;183,38.5;288.75,165.75
3704;4,15.75;111.5,103.25;203.75,83;299.5,118.25;1,91.75;60.5,114.5;180.75,28;287.25,165.75
8074;4,15.75;73.75,98.25;166.75,107.25;289.25,116.25;1,91.75;34.25,112.5;162.75,40.5;281.75,151.75
2951;20,25.5;83.75,121.5;166.75,107.25;287,120.5;26,90.25;49.5,107.75;134,72.75;281.75,151.75
9120;20,25.5;83.75,121.5;185.25,141;306,117.5;18,107.25;49.5,107.75;126.25,73;293.25,121
5643;20,25.5;108.25,140.25;188,160.5;292.75,150;18,107.25;50,106.75;149.75,57.75;260.75,112
1805;20,25.5;108.75,140.75;195.25,165.75;292.75,150;21.25,70.75;49.5,102.75;160.5,61.5;280.25,136.25
5255;20,25.5;111.75,133.25;196.5,154.25;312.75,122.75;4.25,88.75;21,83;153,23;280.25,136.25
8688;20,25.5;132.75,159;192.5,118.5;303.75,86.5;4.25,88.75;36.25,121.25;173.5,45.25;299.75,171.25
3098;53.75,36.5;171.75,141.75;222.25,112.5;288.75,80;4.25,88.75;36.25,121.25;205,46.75;300.5,172.25
4239;55,36;164.25,169.75;241.75,112.75;303.5,87.5;4.25,88.75;46.25,133;205,46.75;292.75,147.75
4872;24,24;164.25,169.75;259,145.5;311,121.75;13.5,120.5;61.25,132.25;205,46.75;292.25,150
5915;12.25,56.5;149,171.5;253.75,123.25;317.75,152;13.5,120.5;79.5,125;205,46.75;292.25,150
6256;12.25,56.5;149.25,171.75;263,136;317.25,144.5;13.5,120.5;59.75,90.5;220.5,29.75;267.75,121
753;12.25,56.5;149.25,171.75;263,136;316.25,149.75;36,93;66.75,124.75;214,30.25;255,92.5
3651;12.25,56.5;145.25,138.25;242.75,104.75;310,144;17,85.25;88.5,158;214,30.25;277.25,109.25
5534;21,40.25;153.5,170;245.5,95.75;310,144;3.25,52.75;91.5,134.75;212.5,25.75;277.25,109.25
4444;29.25,68;183.5,159;214.75,90;316.75,149.25;3.25,52.75;85.5,139.75;213.75,30.5;277.25,109.25
3933;31.25,65;185.5,130.5;214.75,90;317,145.75;27,25.75;89.75,163.25;182.25,47.5;277.25,109.25
369;31.75,62;169.75,138.75;228.25,95.5;300.75,113.5;27,25.75;89.75,163.25;192.75,24;270,70.5
9251;37.5,43.5;150,158.5;235.5,62.75;300.75,113.5;28.75,22;80.5,126;192.75,24;270,70.5
5276;11.5,65.5;173.5,153.5;252.5,89.25;300.75,113.5;28.75,22;67,102.25;193.5,24.75;277,44
2288;1,21.75;173.5,153.5;265.75,107.25;306,80.5;20.5,21;67,102.25;168,12.75;289.75,51.75
1801;31.75,24.75;175,125.25;265.75,107.25;296.75,40.75;15.25,40.25;41.5,128.75;135.25,35.5;289.75,51.75
8200;17,64.75;174.75,143.75;279.25,70.75;299.25,7.75;15.25,40.25;53.75,104;129.75,77.75;289.75,51.75
1555;13.5,101.75;155.75,107.25;279.25,70.75;299.25,7.75;44.75,25.25;82.25,130.5;124.75,116;312.25,78.5
6574;36.75,101.75;149,81.5;279.25,70.75;299.25,7.75;2.75,44.75;98.75,97.75;120.25,93.75;320,85.5
6899;69.25,96.5;170.75,93;279.25,70.75;299.25,7.25;4.5,65.5;132,83.75;135.25,57.75;320,85.5
9044;69.75,64;179.75,105.75;295.75,76.5;298,45.5;4.5,65.5;116.75,53.75;127.25,23.25;320,85.5
5511;89.75,98.25;179.75,105.75;295.5,76;298,45.5;20.5,82.25;128.75,45;156.5,11;321.75,67.25
8332;93,121.5;201.75,106.25;286.5,121.5;290.5,43.25;20.5,82.25;116,85.25;157,11;321.75,67.25
1645;86.5,90.5;223.25,83;257.5,124.5;278,42.25;24,59.75;116,85.25;157,11;321.75,67.25
5587;111.5,102.75;223.25,83;278.5,127.25;297,62.75;26,25.5;130,80.75;143,37.5;321.75,67.25
6155;132,93;216,73.5;280.25,148;313.25,62.5;28.5,32.5;137.75,91.25;143,37.5;321.75,67.25
4660;90.25,95.5;188.5,90;307,148.25;313.25,62.5;34.25,39.75;148.25,91.25;175,9.25;321.75,67.25
10589;90.25,95.5;221.75,94.25;307,148.25;313.25,68.5;70,12.75;128.75,81.25;175,9.25;292.25,69
3282;115.5,61.25;207.25,106;307,148.25;313.25,68.5;79.5,8.75;111.75,72.5;141.75,21.5;319,68.75
4433;80.75,26.75;201.5,155.25;298.75,148.75;304,104.5;98.5,44.25;130.5,80.75;141.75,21.5;319,68.75
9886;80.75,26.75;201.5,155.25;269.5,123.75;303,104.75;124.25,35.5;135.75,90.75;144.25,42.25;319,68.75
5575;79.75,27;199.5,155.25;255.5,162.75;311,66;86.75,30.25;106.5,100.5;144.25,42.25;319,68.75
9295;88.25,12.5;199.5,155.25;248.5,172.25;309.25,65.5;86.25,32.25;100.5,120.5;143.75,20.5;319,68.75
5259;70,51.25;199.5,155.25;261.75,160.25;297.5,101;84,30.75;86.25,126.25;143.75,20.5;318.75,77.25
1448;72.5,86;225.5,156.75;259,131.75;280,67.75;84.5,30.5;86.25,126.25;143.75,20.5;320,77.25
2886;94,98.25;229.5,168.75;259,131.75;288,41;84.5,30.5;86.25,126.25;118.75,35.5;314.75,38.75
8607;60.25,74;228.75,168.75;259,131.75;301,10.25;73.25,4.25;84.75,162.75;153,22;314.75,38.75
2717;60.25,74;235.25,145.5;281.75,147;297.75,3.75;37,37.25;84.75,162.75;198.75,33.5;303.25,53.25
4894;61.25,96.5;262.25,125.5;270.25,167.25;297.75,3.75;41.75,10.5;84.75,162.75;200.25,12.5;296.25,52.75
6588;37,102;254,122.75;270.25,167.25;297.25,3.75;73.25,10.5;84.75,162.75;227,15.75;306.5,18.75
2719;37,102;244.25,170.75;265,121.75;297.25,3.75;39.5,31.75;68.25,171.5;235.75,24.75;270,18.75
7782;37,102;243.25,162.25;266,118;297.25,3.75;39.5,31.75;46.5,143.25;260.75,13.25;308,19.75
144;28.75,104;243.25,162.25;266.25,119.25;305.25,40.5;39.5,39.75;46.5,143.25;302.5,11.25;307,36.75
8770;18.25,128.75;243.25,162.25;266.25,119.25;312.25,76.5;16.5,21.25;65.75,158.75;302.5,11.25;310,38
8717;18.75,130;246.75,150.75;255.25,123;307,79.5;46.75,55;110.25,169.25;302.5,11.25;310,38
7236;24.25,165.5;246.5,151.25;276.75,123.5;311.25,88.25;32.75,34.25;117.75,151.25;302.5,11.25;310,38
5417;24.25,165.5;246.5,151.25;276.75,123.5;311.5,76.5;61,26;118.5,133;278.25,41.75;306.5,85.25
9984;24.25,165.5;246.5,151.25;288,137.5;311.5,76.5;76.75,26.25;115.75,135.75;268.5,48.5;300.75,97.75
1409;59.75,143;202,152.25;278.75,108.75;311.5,76.5;77.25,25.5;115.75,135.75;244,58;307.75,73.5
1374;86.5,129;205.75,128;299,100.5;312.5,62;77.25,25.5;95.75,158.75;266.75,83;307.75,73.5
930;74,150;205.75,128;263.75,126.75;284.25,46.75;51,67.25;95.75,158.75;224.75,62.75;298.75,123
4906;74,150;223.5,123.25;263.75,126.75;274,40.5;46.5,70.25;69.5,148;223,61;299.75,132
10327;107.75,139.25;255.75,123.25;265.5,146;268.75,11;56.75,94.25;69.5,148;223,61;299.75,132
9139;107.75,139.25;252.5,168;255,124.75;268.75,11;61,139.5;91,124.75;254,92.5;299.75,132
2759;120.5,169.75;252.5,168;257.25,118.25;287.5,41;59.75,139.25;115,136;254,92.5;275.75,154
3988;112.5,131.75;218,154.75;286.25,79;289.5,65.25;50,114.75;115,136;233.25,128.25;275.75,154
6196;110.25,122.25;195.5,151.75;290.75,67.25;298.5,85.5;50,114.75;115,136;199.5,144;314,159.5
8352;110.25,122.25;187.75,138.75;282,71.25;299.25,85.5;16,119.75;115,136;187.75,151;276,153.25
5966;105.5,153.5;214.25,108;282.75,46.75;299.25,85.5;29,144.25;100,99;187.75,151;276,153.25
3171;107,156.5;238.5,106.75;257.25,23.75;311.75,73.5;20.5,121;90.5,101.5;187.75,151;276,153.25
5646;107,156.5;200,87.75;257.25,23.75;294.25,82.25;41,93.75;92.75,70.25;145,158.25;255.5,147.5
9679;101.25,122;200,87.75;257.25,23.75;295,81.5;27.75,131.25;77.5,56.25;166.5,165.5;282.75,168.5
7058;114.25,130.25;174.5,56;257.25,23.75;295,81.5;41.25,139.75;97.5,63.25;147.25,155.75;282.5,168
9501;114.25,130.25;187.5,67;257.25,23.75;295,81.5;41.5,168.75;112.25,73;114.25,160.75;282.5,168
10335;152.75,142.25;187.5,67;249,49.25;298.5,119;16.25,165.25;112.25,73;115.25,161.25;287.25,163.75
2901;186.25,113;187.5,67;288,65.5;306,152;25.5,142.25;112.25,73;115.25,160.5;259,133.5
8529;206.25,129.5;227.5,51;270.25,68.75;306,152;25.5,142.25;110.75,44.5;115.25,161.25;283.25,99.5
7816;174.25,130.75;227.5,51;254,73.5;316.75,152;61.5,153.75;76,35.5;146,157.75;283.25,99.5
2039;148.5,139.5;210.25,85.25;254,73.5;301,153;63.75,152.5;92.25,13.75;146,157.75;296.5,81.75
