begin;0,0;0,274.5;323.75,0;323.75,274.5;0,0;0,274.5;323.75,0;323.75,274.5
4805;0.25,37.5;96.25,224;221.5,25.25;265.75,244.25;0.25,37.5;102.25,231.75;272,41.75;295.5,226.25
5809;5.75,20.5;96.25,224;261,18.25;263.75,242.75;2,79.5;151.75,258.75;242.75,52.25;295.5,226.25
2704;16.5,21.75;88.25,213.25;261,18.25;263.75,242.75;27.75,89.5;148.75,268;209,38.5;295.5,226.25
31;54,37;96,172.25;227.75,11.25;264.25,243.25;38.75,49.5;178,257.75;209,38.5;295.5,226.25
9148;31,60.25;96,172.25;222.75,53.5;233.75,261.25;38.75,49.5;161.5,273.25;195.75,39;309.5,238
1278;35.5,80;96,172.25;223,53;243.5,237.75;81.25,34.25;183.25,238.25;195.75,39;268,249
1703;23.5,62;105.5,137;223,53;243.5,237.75;90.5,14;183.25,238.25;186,47;289.75,218.75
14611;23.5,62;94.25,115;219,53.75;229,254;44.25,23;183.25,238.25;189.75,44.5;265,210.5
7752;38.5,70.25;94.25,115;219,53.75;229,254;34.25,2.75;181.25,225.75;185.25,51.25;249.75,240.25
14445;66.75,32;67.25,84;219,53.75;229,254;34.25,2.75;145,217.25;222,69.5;257,252.75
3392;50,61.5;54.5,134;219,53.75;256,254.5;33,3.5;97.25,206.25;228,106;257,252.75
14194;52.25,62.5;57.75,161.25;216.5,24.25;287,252.75;41.75,4;110.75,174.75;228,106;257,252.75
401;52,104.25;57.25,161.5;183,47.25;278.25,265.75;37.5,37;131.25,193.75;228,106;257,252.75
10648;69,87.25;89.5,168.75;182.5,44.25;278.25,265.75;31.75,72.25;138.75,187.25;228,106;240.75,219.25
10216;69,87.25;99,168;196.25,61.5;278.25,265.75;32.75,74;153.5,209.5;211.5,78;243.75,194.5
5914;61.25,82.5;99,168;196.25,61.5;286.25,265.75;36.5,57;130,183;170.5,83.25;264.75,227.25
5037;61.25,82.5;126.25,197.5;162,60.75;300.5,229.75;13.25,61.75;126.5,185.25;215.25,84.25;264.75,227.25
6050;37.5,60;149.75,212.25;167.25,60.25;300.5,229.75;3,57;166.25,183;214,87.5;264.75,227.25
13615;33.75,71.5;149.75,212.25;155.75,69;314.25,211;3,57;166.25,183;254.5,103.25;271,240.5
9225;47.25,25;136.25,229.5;158,70.25;302.75,215.25;50.5,46.25;166.25,183;254.5,103.25;271,240.5
10491;61.5,44.5;107.75,256;139.5,44.75;292.5,252.5;50.5,46.25;166.25,183;253.75,103.25;276.5,252
9640;11.25,36.5;102.75,236.5;113.5,73.75;294.25,254.5;31.5,26;166.25,183;220.75,94;276.5,252
14246;6.25,23.25;102.75,236.5;113.5,73.75;294.25,254.5;39.25,6;138.25,158;220.75,94;281,243
3793;6.25,23.25;101.25,207.25;146.75,76.5;294.25,254.5;39.25,6;129,176.5;230.5,100;243.5,262
6871;6.25,23.25;142.5,188.75;149.25,77;305,213;40.75,6.75;137.75,156.25;228,64.25;243.5,262
3409;17.75,5;125.75,145.5;183,44;305,213;31.5,23.75;121.5,105.25;200.25,54.5;243.5,262
11322;17.75,5;136.75,135.25;178,38;310.5,203.75;31.5,23.75;105.5,111.25;178.5,69.75;248.25,252.5
14707;18.25,5;133.75,115.75;202.75,12.5;299.75,244;31.5,23.75;104.25,114;178.5,69.75;248.25,252.5
10875;18.25,5;144.25,143.75;211,12;299.75,244;50.5,44.25;85,88.75;200,44;294.75,264.75
13744;5.25,48.5;144.25,143.75;196.75,2;300.75,245.25;50.5,44.25;92.75,74.75;241.75,63.75;294.75,264.75
8352;4,47.75;152.75,151;179.25,18;287.75,267.5;48,27.25;92.75,74.75;246.25,28.75;294.75,264.75
12546;3.75,48.5;161,132;220.75,31.25;287.75,267.5;93.25,44.5;148.25,77;233.25,52.25;294.75,264.75
5610;3.75,38.25;162,160;262,30.5;289,227.25;93.25,44.5;148.25,77;233.25,52.25;268.75,241.5
4606;3.75,38.25;162,160;262,30.5;302.75,213;113.5,67.25;171.5,72.25;196.25,51.5;287,226
14191;4.25,39;162,160;215.25,40.75;302.75,213;103.5,70.5;150,51.5;187,14.75;265.25,272.5
