begin;0,0;0,224.75;373.75,0;373.75,224.75;0,0;0,224.75;373.75,0;373.75,224.75
12393;70.5,22;158.25,189;280.5,121.25;323.75,146.75;62.75,187.75;151.25,43;217.25,176.25;246,114
14521;70.5,22;191.75,173.75;267.5,123.5;312.75,161.25;62.75,187.75;151.25,43;223.5,163.25;246,114
1305;34.25,39.5;154.5,187;267.5,123.5;312.75,161.25;63.25,187.5;166,31.5;243.75,165.5;261.5,75.5
16488;34.25,39.5;156.5,143.5;267.5,123.5;312.75,161.25;63.25,187.5;189.75,10.25;205.75,156;278.75,73
14825;63.5,24.5;156.5,143.5;267.5,123.5;312.75,161.25;84.5,165.5;188.25,10.75;224,167;304.25,57
379;75,37;175.5,160.75;265.5,121.25;304,153.75;84.5,165.5;170,3.5;224,167;305.75,26.75
14309;74.5,37;161.25,129.5;252.75,138.5;304,153.75;81,139.5;152.5,8.75;224,167;337,30
11574;74.5,37;171.75,144.75;264.75,120;305.25,172.75;109.25,136;152.5,8.75;215.25,157;337,30
3011;94.5,26.25;171.75,144.75;264,133.25;305.75,175.5;111.75,143;152.5,8.75;200.5,183;328.75,4.75
7137;61.75,3.75;171.75,144.75;264,133.25;332.5,166.25;110.5,148;136.5,2.5;211.75,188.25;362,23.75
12400;89.5,2;156.75,134;250.5,130;333.75,206.5;110.5,148;151.5,39;170.75,180.5;362,23.75
15475;89.5,2;156.75,134;250.5,130;307,221.75;122.75,113.5;160.75,2.75;171.75,180.75;354,25
14604;95,32.25;156.75,134;275.25,160.25;315.5,218.75;114,133.25;160.75,2.75;171,181;325.75,4
520;83.25,65;204,143.5;236.25,186.75;315.5,218.75;114,133.25;199.25,14.75;206.25,148;300.25,15.5
1358;85,66.75;218.75,136.25;241.75,182.25;315.5,218.75;109.25,95;180.75,7;192.25,148.5;300.25,15.5
17667;85,66.75;218.75,136.25;241.75,182.25;315.5,218.75;111.25,48.5;172.75,33.25;226,142.25;339,38.25
8218;85,67.5;193,122.75;241.75,182.25;315.5,218.75;130.5,38.5;147.5,50.5;201.75,108;339.25,10
15813;62.25,44;193,122.75;241.75,182.25;324.25,209.25;131.5,37.5;134,25;211.5,85.75;329.75,4.5
3338;77,35;209.75,146.25;221.5,220;316.75,216.75;131.5,37.5;134,25;217.25,86.25;325.5,11.25
9637;77,35;209.75,146.25;237.5,204;339.25,180.25;119.75,80.25;124,26.5;253,114.25;300.75,18.25
14089;98.75,32.5;245.25,155.25;285.75,207.25;298.25,196.75;119.75,80.25;124,26.5;221.25,140.5;300.75,18.25
9912;99.5,0.25;245.25,155.25;329.25,204.75;335,193.25;119.75,80.25;144,53.5;252.5,132;289,32.75
5799;125,12.75;262.5,114.25;299,179;348.25,185.25;119.75,80.25;170,72.75;252.5,132;255.25,27.25
2259;116.75,12;261.75,112.75;299,179;348.25,185.25;98.75,39.75;175,76;246.25,169.5;270.75,26.5
15631;116.75,12;265,105.5;298.25,174.75;348.25,185.25;124,26.5;176.5,58;236.25,145.25;270.75,26.5
17352;116.75,12;265,105.5;287.5,154;348.25,185.25;105.5,16;144.75,65;236.25,144.25;252.5,13.5
1224;116.5,6.5;241.75,62.5;287.5,154;311.75,192.75;65,28.5;126,111;235.75,144.25;252.5,13.5
11168;125.25,16.25;224,42.25;287.5,154;325.75,192.5;63,28.75;132.25,87.75;207.25,157;252.5,13.5
13962;125.25,16.25;236.25,11.75;258.75,152.25;300.25,211.5;70,19.75;134,88;207.25,157;252.5,13.5
15804;125.25,16.25;236.25,11.75;283.5,145.75;300.25,211.5;96.25,38.5;134,88;180.5,188.75;224,38.25
6012;115.75,7;249,35;259.75,133.75;279.75,201.75;96.25,38.5;134,88;197.5,209;224,38.25
15942;116,6.5;249,35;259.75,133.75;279.75,201.75;55.25,13;143.5,125;196.75,209.75;256.75,73.25
1233;94,0;227.75,13.5;276.5,159.25;278.75,201.25;10.25,10;143.5,125;170.75,205.25;256.75,73.25
5803;57.75,2.25;227.75,13.5;259.5,200.25;289,156;28.25,34.75;150.5,100.5;170.75,205.25;219.5,73.25
1980;56.25,12.75;227.75,13.5;285.75,209.25;289,156;28.5,36.5;149.5,99;151.5,206;207,85.75
14905;56.25,12.75;230.5,20.5;288,204;304,173.5;39.5,72.5;126.25,92.5;151.5,206;250.5,111.75
12243;34.25,3;186.25,36;300,219.5;321.75,208.25;39,72.75;126.25,92.5;151.5,206;250.5,111.75
15440;34.25,3;188.25,36;302.75,223.25;311,221;63,111.5;146.5,71.75;151.5,206;277,87
2485;34.25,3;163.75,33.75;302.75,223.25;326.25,192;66,159;149.5,72.5;183.25,182.75;320.25,75.5
14491;34.25,3;163.75,33.75;270,222.25;326.25,192;69,140.25;145,99.25;182.75,183.5;339.25,63.25
1754;51,30.25;169.75,46;270,222.25;330.25,198.25;90.5,149.75;149.5,99;214.75,210.75;339.25,63.25
8010;92.75,38;171,45.75;275,222.25;330.25,198.25;80.25,174;148.25,99;214.75,210.75;362.25,78
3209;89.5,2;171,45.75;296.75,205.75;330.25,198.25;79,168.75;161,130;214.75,210.75;332.5,72.25
9538;87.25,2.75;162,73;319,219.5;348.5,162.75;79,168.75;161,130;205.75,213.75;303,51.75
9875;87.25,2.75;166.75,73;316.25,221.75;368,135.5;79,168.75;134.25,151;205.75,213.75;309.25,63
3429;120.25,11;166.75,73;316.25,221.75;335.25,112.25;85.75,198.25;134.25,150.5;235.25,201.75;306.75,45.25
17587;120.25,11;166.75,73;293.5,209.5;335.25,112.25;88,173.25;131.25,141.25;236.25,202.25;293,17.75
16388;120.25,11;166.75,73;305.75,218.25;332.25,100;88,173.25;119.75,139.25;228,172;257.25,26.75
17583;99.75,43.5;166.75,73;294.5,209.75;332.25,100;82.75,192;85.75,169.75;235.25,190.25;257.25,26.75
11874;93.75,68.5;166.75,73;294,209;336.5,89;63.75,169.25;82.75,192;236.5,167;278.25,3.75
17784;93.75,68.5;175.75,104;294,209;336.5,89;63.75,169.25;68.5,214.75;265,178.25;313.75,4.5
12669;91.75,75.5;175.75,104;306.5,217.75;337.5,88.5;91.25,193.75;107.25,215.75;297.5,182.5;313.75,4.5
12752;112.5,105.5;163.25,86.5;330.5,180.5;352,127.5;107.25,215.75;113.5,177.5;297.5,182.5;313.75,4.5
5837;124,102;180.75,88;287,174.25;352,127.5;107.25,215.75;113.5,178;276.75,146;327.5,4
13142;87.75,129.75;171.5,89.75;298.5,179.75;347.25,151.25;113.5,178;142.75,214;302,128;327.5,4
2914;45.5,134.75;171.5,89.75;315,179.5;356.25,173.75;125.25,191.25;172.25,206.75;297,128.25;327.5,4
13977;43,135;164,90.5;300,178.25;353,162.75;124.25,191.5;193,182.5;297,128.25;327.5,4
7981;43,135;159.25,89;283.5,143;353.25,163.25;103.75,173;199.5,182.25;310.5,144.25;327.5,4
10011;54,94.75;159.25,89;248.5,161;353.25,163.25;103.75,173;228,193.75;300.75,183;311,20.25
4220;74.75,85.5;174.75,50.75;245.25,134.75;352.5,162.5;103.75,173;228,193.75;284.25,149.75;323.75,4.5
6259;91.5,89;174.75,50.75;238.5,97.75;351.75,163.25;90.25,171.5;228,193.75;283.75,147.5;356.5,12.5
11875;90.25,89.75;174.75,50.75;249.5,92.5;323.75,180.25;61,169.75;228,193.75;261.5,133.5;349.5,15.25
14270;90.25,89.75;159.75,46.5;249.5,92.5;336,198.5;98,183.5;237.25,164.5;261.5,133.5;349.5,15.25
4475;57,83.75;166.75,46;248.75,95.75;332.75,205;113.25,147.5;237.25,164.5;261.5,133.5;347.25,13.5
17551;66.5,82.5;167.25,46;261.25,71.5;316,180.25;124.25,154.25;237.25,164.5;261.5,133.5;346.5,13.5
14195;71,91.5;138.75,51.5;283.5,95;283.5,160.75;142.25,153;237.25,164.5;261.5,133.5;346.5,13.5
8105;57.75,83.75;128.75,21.75;267.25,75.5;317,178.5;124.5,153.5;237.25,164.5;261.5,133.5;328.5,5
17505;88.75,65.75;128.75,21.75;259.5,75.75;310.5,218.5;104.75,140;237.25,164.5;279.75,135.25;360.75,25.75
15714;119.5,60.75;127,10;258.5,117.75;318.75,206;104.75,140;237.25,164.5;296.5,136.5;360.75,25.75
9548;92.25,90;127,10;250.5,90;318,188;96.5,173.5;238.5,160.5;300.5,180.75;360.75,25.75
11381;92.25,90;127,10;269.5,71.5;318,188;69.25,141.25;254.5,137.75;272,210.75;343.5,65
368;93.25,89.5;154,42;264.5,99.5;318,188;78.5,170.25;274.75,106;288.25,181.5;343.5,65
17442;93.25,89.5;179.75,10.75;266.75,71.5;327,221.25;78.5,170.25;279,72.75;288.25,181.5;343.5,65
14990;93.25,89.5;170.5,46;266.75,71.5;351.25,204.75;78.5,170.25;279,72.75;321.5,204.75;341,40
15377;53.25,99;143.5,22;266.75,71.5;350.75,166.5;78.5,170.25;254.25,67;290.5,185.5;340.5,40.25
5740;35.5,133;165,46.5;294,60.75;348,167.75;78.5,170.25;254.25,67;266.25,211.75;340.5,40.25
10935;35.5,133;165,46.5;333.25,74;348,167.75;54,175.25;253,87.75;254.75,210;344.25,80
15078;14.5,113.75;167.25,46.5;333.25,74.5;340,208.5;26.75,167;220.75,85.75;254.75,210;344.25,80
8082;56,105.5;150.5,62.25;333.25,74.5;340,208.5;71.75,165.5;174,96;298,189.75;344.25,80
7821;56,105.5;150.5,62.25;307.75,61;340,208.5;53.25,173.25;166,76.25;297.75,183.5;341.25,61.25
9151;56.25,105;166,88.75;307.75,61;330,188;80.25,158.75;171.5,75.5;337,168.75;341.25,61.25
14150;87.5,124;156.5,108.25;300,63;328.5,184.25;80.25,158.75;202.75,91;340.75,119.75;341.25,61.25
16671;116.25,96.5;158.75,142.75;301,67.25;321.75,206.5;80.25,158.75;177.75,121.5;340.75,119.75;341.25,61.25
14004;102,122.25;185.75,135.5;301,67.25;321.75,206.5;86.75,198;181.5,157.75;334.25,122.25;341.25,61.25
10614;101,116.75;180.75,141.25;301,67.25;341,223;80.75,166.75;173.75,175.25;331.75,115;341.25,61.25
13963;106.75,154.5;180.75,141.25;277,104;340,223.25;79,182.75;173.75,175.25;331.75,115;344.25,53
16520;108,122;184,113;245.5,122;340,223.25;79,182.75;189.25,205;331.75,115;344.25,53
17467;108,122;178.25,88;232,130.5;308.75,221.75;93.25,144.5;223.25,201.5;318,89.75;344.25,53
2547;84.75,104.5;178.25,88;263,134.75;308.75,221.75;89.25,142.25;223.25,203;301,52.25;357,13
13521;37.75,112.5;168,109;264.75,135.25;305.5,189.25;89.25,142.25;220.25,217.5;301,52.25;357,13
7448;70.25,99.25;194,143.5;247.25,105.25;304.5,186;106.75,171;219,220.25;301,52.25;357,13
12779;73,87.25;194,143.5;238.5,103.25;271.5,199.25;106.25,187.5;199.5,185.75;300.25,48.5;357,13
15999;92.25,106.75;194,143.5;238.5,103.25;271.5,199.25;119.25,170;181.75,157.5;304,15;361.75,30
9213;80.25,99.25;161.25,177.75;238.5,103.25;273.25,202.25;104,184;199.25,114.25;262,16;361.75,30
12879;58.75,96.5;161.25,177.75;219.5,123.75;273.25,202.25;66.75,193.75;221.75,90.5;262,16;333,37.25
6807;96,101;162.75,176.5;191.75,103;273.25,202.25;52.75,214.75;221.75,90.5;254.25,27.25;333,37.25
9105;106.75,108.5;164.25,167.25;175.75,129.5;274,162.5;52.75,214.75;221.75,90.5;260.5,58;333,37.25
14909;142.5,108.5;164.25,167.25;175.75,129.5;294.75,125;21.5,185.5;201.25,70;260.5,58;303.75,19.25
10435;118.75,89.5;127.75,159.75;151,143.25;295,125;22.25,188;170.5,75.5;260.5,58;303.75,19.25
7730;101.5,81.25;142.75,135.5;164,169;295,125;10.5,199.25;171,77.75;260.5,58;303.75,19.25
6989;81.5,83;142.75,135.5;173.25,170.5;295,125;10.25,198.25;148,96.75;265.5,24.5;303.75,19.25
17501;74.75,97.25;142.75,135.5;173.25,170.5;295,125;10.25,198.25;131.25,93.5;269.5,9.5;313.75,45.25
1719;74.75,97.25;162.25,142;173.25,170.5;301.5,94.5;10.25,198.25;114,134.5;301.75,18.25;339.75,42.25
8437;102,60.5;162.25,142;167.25,170.25;295.5,69.75;41.5,170.75;104,142.25;301.75,18.25;340.5,40.25
3720;138.75,51.5;144.5,145.75;167.25,170.25;267.75,72.25;40.5,170.75;104,142.25;268.5,9.5;322,5.5
17444;139.25,51;176.25,170;178.75,153;239.25,37.5;53.25,155.25;104,142.25;268.5,9.5;322,5.5
11032;145.75,13.75;172.75,187.75;178.75,153;213.5,43.25;63.5,180.25;121.25,119.25;268,11.5;322,5.5
10093;145.75,13.75;160.75,158.75;173.75,129.5;204.75,84.5;64.5,141;120,119.5;271.5,6.5;322,5.5
14453;123.75,23.25;160.75,158.75;187.25,88.75;209.75,83.5;33.5,164.75;83,139.75;271.5,6.5;323.75,8.5
6663;164.5,34.5;181.75,146.5;187.25,88.75;209.75,83.5;0.75,194.25;81,137.75;256.5,24.75;359.25,21.25
13616;132.5,48.5;181.25,161.5;186,68;209.75,83.5;0.75,195.25;78,168.5;207.75,27.25;359.25,21.25
7271;106,24;146.25,172;183.25,50.5;230.75,53;0.75,195.25;78,168.5;207.75,27.25;328.75,3.75
14892;105.5,24.75;132,207.5;183.25,50.5;262,57.5;24,222;111.75,164.25;207.5,31.25;328.75,3.75
15885;89.75,65.75;126.75,203.5;183.25,50.5;262,57.5;43,199.5;76.25,159.5;208.25,32.25;350.75,3.25
13971;59.25,61.5;161.75,207;183.25,50.5;258.5,73.5;43,199.5;74.25,162.75;190,39.75;350.75,3.25
12913;59.25,61.5;161.75,207;171.5,12.75;238.5,98.25;44,197.5;48.25,138;186.25,41.25;354.5,4.5
355;73.25,85.75;161.5,174.5;171.5,12.75;257.75,114.5;44,197.5;71.25,156.5;179.75,50.5;354.5,4.5
3679;67.75,123;161.5,174.5;193.75,39.5;257.5,113.5;53.75,182.5;99.25,135;179.75,50.5;354.5,5
13818;100.25,141.75;156.75,190.5;218.5,48.5;257.5,113.5;53.75,182.5;99.25,135;180.25,16.25;354.5,5
5956;104.75,146.5;147.5,217.25;241.25,25;263.25,99.5;53.75,182.5;99.25,135;170.25,32.25;354.5,5
7318;104.75,146.5;128,204.75;241.25,25;248.5,130;62.25,163.25;81.75,164.75;189.25,42.25;354.5,5
7676;81,117;132,201.25;241.25,25;248.5,130;24.75,144.25;47.25,182.25;148.5,39;354.5,5
14889;36.25,116.5;116.5,204.25;241,24;268.5,165.75;24.75,144.25;78.75,169.25;148.5,39;357.25,49.75
16917;36.25,116.5;111.25,204.75;228.5,20.5;268.5,165.75;24.75,144.25;111.25,161.5;187.25,40.25;342.5,63.5
16238;84,122.25;148,219.5;218.5,39;246.5,189.5;24.75,144.25;111.25,161.5;187.25,40.25;360.25,71.5
17791;62.25,148.25;124,203.75;217,20.75;236.5,221.25;24.75,144.25;102.5,173;187.25,40.25;360.5,66.75
4336;83.75,172.25;136.25,207;217,20.75;236.5,221.25;42.5,135.75;125.75,131.5;189.5,10.5;361.5,66.75
10917;76.5,169.75;173.5,190;187.75,9.5;249.75,199;42.5,135.75;125.75,131.5;189.75,10.5;358.5,42
10690;62,190.5;175.75,188.75;209.25,13.5;249.75,199;64.5,134.5;125.5,131;189.75,10.5;358.5,42
14932;86,220.5;179,152.5;209.25,13.5;269.5,203.25;74.25,102.5;125.5,131;189.75,10.5;365.25,14.75
14402;59.5,219.25;174,141.25;209.25,13.5;269.5,203.25;69,65;124.75,131.75;183.5,33.75;365.25,14.75
13992;89.25,206;174,141.25;192.25,13.75;275.5,200.25;77.25,34;124,105;169.25,54.25;365.25,14.75
15787;89.25,206;185.5,104;204.5,19.5;248,174.75;68.5,16.75;135.75,118.75;169.25,54.25;335,32.5
17059;116,219.5;148.25,107;231,13.5;248,174.75;77,14.75;144,125.5;194.75,16;335,32.5
17668;124.5,201.25;130,80.5;231,13.5;235.25,181.75;105.75,42.25;156.75,121.5;194.75,16;335,32.5
13243;124.5,201.25;137.75,30.75;231,13.5;262.75,155.5;97.25,13.5;151.75,121.5;232,31.25;293,33
16611;124.5,201.25;140.75,32.5;231,13.5;254.5,199.75;95,17.75;165.5,120;254.5,71;293,33
15281;100.25,179;121.25,10;231,13.5;254.5,199.75;78,54;165.5,120;248.75,67.75;264.5,71
16931;99.25,222;118.25,12.75;231,13.5;254.5,199.75;37.5,51.5;127,137.75;248,68;264.5,71
11961;60.75,216.5;135,42;231,13.5;232.5,215.5;37.5,51.5;127.75,138.25;248,68;251,112
4285;43,207;142.75,0.5;187.5,11;232.5,215.5;57.75,74;130.25,140.5;248,68;267,153.5
3242;50.5,186.75;142.75,0.5;211.25,39;236.5,195.25;74.5,77.75;145.25,130.5;209.25,91;267,153.5
7148;77,169;142.75,0.5;209.75,39.25;243,197.25;93.75,109;145.25,130.5;207.75,90.5;262.5,173
15658;71.25,206;172.25,9;209.75,39.25;243,197.25;93.75,109;145.25,130.5;232.75,120.5;307,181
5280;61.25,211;175,9.75;209.25,39.25;243,197.25;91.75,108.25;156.25,147.75;210.5,149;307,181
16485;42,219.75;175,9.75;183,54;246.5,196.75;54.25,96;118.75,171.5;207.75,167.5;307,181
12022;85,214.5;135.75,17.25;163.75,43.5;246.5,196.75;54.25,96;141.75,149;212.5,151;287.25,150.5
16021;76.75,195.25;138.75,40.5;174.25,10.75;222.75,186.5;54.25,96;141.5,151;207.5,184.5;287.25,150.5
3435;76.75,195.25;104.75,49;190.75,14;222.5,187.75;54.25,96;141.5,151;198.75,176.25;281.25,166
3836;78,214.25;101.5,62;167.75,8.5;228.75,196.5;40.5,89.75;141.5,151;198.75,176.25;281.25,166
11493;76,213.5;107.25,67.25;167.75,8.5;244.25,221.5;40.5,89.75;172.25,121.5;200.5,156.75;300.5,184.75
16170;72.75,212.75;89,87.75;167.75,8.5;244.25,221.5;40.5,89.75;172.25,120.75;201.75,127.5;308.5,222.25
3135;80.75,206;95.5,101.25;167.75,8.5;223.5,197.5;25.5,92.75;173.5,120;243.5,140.25;308.5,222.25
9425;80.75,213.5;95.5,101.25;147,37;223.5,197.5;25.25,92.5;198.75,108.25;226.75,103.25;349,207.75
15419;79.25,189;95.5,101.25;112.25,43;190,178.25;25.25,92.5;198.75,108.25;234.5,104.25;345.75,196.75
13252;79.25,189;82.75,87;112.25,43;173.25,143.75;19.5,114;201.75,130.25;253,94.25;356,169.5
9605;79.25,189;82.75,87;93.25,12.25;173.25,143.75;19,153.75;201.5,164.75;275.75,92.5;371.25,133.25
11641;63.5,219.75;82.75,87;103.75,13.25;141.5,154.25;3,192.25;201.5,164.75;247.5,86;354.5,163.75
17360;63.5,219.75;82.75,87;86.75,10.75;141.5,154.25;42.5,217;209.75,156.5;249,47.75;348.5,140.75
3880;85.25,221.5;86.25,85.25;115.25,4.75;151.5,167.25;42.5,217;219.75,176.25;243.25,77.75;348.5,140.75
11832;76.25,204;83.25,82.25;95,24.25;173,194;32,204.5;207.5,175.25;243.25,77.75;348.5,140.75
12781;76.25,204;117.75,71.5;124.75,16.25;141,208;76.25,203;208.5,176.5;243.25,77.75;334.25,123.75
16096;67.5,185.25;116.75,71.75;124.75,16.25;127.5,205;76.25,203;189.25,202.75;259,65;334.25,123.75
2077;29.75,172.75;110.75,59.5;113.75,11.25;127.5,205;93.5,163.5;170.25,206.5;240,97.5;334.25,123.75
7212;52,135;107,37.25;124.5,10.5;127.5,205;78,171;170.25,206.5;240,98;353.5,135
2691;52,135;114.25,12.5;115,10.5;160.5,208.25;58.5,148.5;170.25,206.5;239.5,97.5;349.25,108.5
12602;45.25,98.25;95,8.75;115,10.5;140,195.75;28.75,160.25;182.25,181.25;239.5,97.5;349.25,108.5
9411;73,82.25;95,8.75;114.5,6.5;134.5,203;28.75,159.75;144,167.75;263.5,62.75;349.25,108.5
7976;73,82.25;77.5,33.75;114.5,6.5;118,206;48.25,138;150.5,133.5;263.5,62.75;354.5,123.75
4789;73,82.25;77.5,32.5;101,13.75;110.5,203;45,163.75;158,168.25;270.5,25.75;354.5,123.75
