13;0;net_2022;net_4261;net_8333;net_16088;net_25573;net_34577;net_36410;net_44362
9;0;net_2436;net_3922;net_10144;net_14393;net_16857;net_42430;net_42993;net_45545
59;0;net_459;net_1024;net_11499;net_16283;net_20628;net_22261;net_28582;net_31509
36;0;net_0;net_3208;net_14995;net_24735;net_26536;net_30407;net_36898;net_44382
40;0;net_0;net_1944;net_11352;net_16166;net_25579;net_32784;net_35673;net_41313
42;0;net_7151;net_10753;net_16638;net_18822;net_40416;net_43537;net_44462;net_50121
45;0;net_8;net_2083;net_15245;net_25400;net_29607;net_31521;net_34404;net_39943
47;0;net_1481;net_15530;net_15778;net_16824;net_31809;net_34434;net_39428;net_40050
62;0;net_0;net_1;net_1001;net_2359;net_13864;net_32683;net_38271;net_49345
81;0;net_806;net_824;net_1179;net_7118;net_12910;net_36608;net_37702;net_39627
204;0;net_0;net_1580;net_3792;net_13754;net_24726;net_34954;net_45950;net_47731
88;0;net_0;net_3755;net_5411;net_12424;net_22007;net_30220;net_31656;net_39059
123;0;net_1;net_90;net_1613;net_8354;net_12812;net_23788;net_26335;net_45130
144;0;net_17261;net_17576;net_24268;net_25185;net_28104;net_28780;net_47734;net_50390
151;0;net_0;net_4018;net_6754;net_14966;net_33425;net_36830;net_37430;net_39588
159;0;net_4812;net_11050;net_20283;net_24162;net_42749;net_44171;net_47609;net_47693
182;0;net_1;net_1147;net_3574;net_14723;net_35667;net_39558;net_40639;net_45454
195;0;net_1;net_2341;net_10011;net_22973;net_34093;net_43302;net_48238;net_49867
225;0;net_1134;net_6322;net_12492;net_17082;net_21287;net_43142;net_43746;net_47526
241;0;net_7099;net_14185;net_19213;net_23507;net_30020;net_39601;net_42166;net_48118
291;0;net_0;net_741;net_3504;net_21469;net_21915;net_44037;net_44368;net_48614
252;0;net_1;net_59;net_8049;net_13981;net_23601;net_29323;net_33180;net_44995
274;0;net_0;net_1;net_759;net_10144;net_22448;net_25321;net_41507;net_49673
298;0;net_1;net_1872;net_10183;net_24503;net_25655;net_40610;net_42450;net_49424
308;0;net_1;net_1712;net_13099;net_20023;net_24921;net_28690;net_35382;net_36917
437;0;net_2754;net_10548;net_13355;net_22019;net_29865;net_39663;net_43458;net_49600
340;0;net_0;net_1348;net_6657;net_7682;net_8692;net_13519;net_27236;net_41377
348;0;net_511;net_12793;net_15391;net_18442;net_40811;net_42553;net_43873;net_47144
360;0;net_0;net_436;net_7255;net_14810;net_22349;net_30713;net_42142;net_46836
361;0;net_0;net_883;net_4256;net_21880;net_38369;net_39371;net_45463;net_48433
384;0;net_0;net_8551;net_10628;net_16025;net_19631;net_34592;net_35644;net_48976
396;0;net_28;net_166;net_8166;net_22971;net_34354;net_38144;net_40142;net_42401
401;0;net_5867;net_15793;net_17348;net_22940;net_26697;net_36349;net_39274;net_41358
403;0;net_0;net_1;net_11116;net_12811;net_17870;net_38650;net_44434;net_50211
413;0;net_0;net_1;net_2243;net_18577;net_19956;net_40076;net_42541;net_46734
458;0;net_8183;net_8938;net_14451;net_23423;net_26940;net_30034;net_42332;net_45159
459;0;net_1075;net_7417;net_13062;net_16756;net_17581;net_33287;net_45536;net_48682
480;0;net_1;net_5525;net_12936;net_19759;net_26097;net_26260;net_33145;net_34373
528;0;net_9767;net_11128;net_13941;net_16654;net_26075;net_28901;net_39046;net_40031
531;0;net_1;net_1320;net_6476;net_24981;net_29467;net_30763;net_32422;net_47684
550;0;net_2483;net_15000;net_18133;net_18525;net_25407;net_28039;net_35986;net_45740
574;0;net_1;net_13166;net_23102;net_24419;net_34900;net_43085;net_45089;net_47124
599;0;net_0;net_1;net_551;net_1890;net_24649;net_26335;net_37987;net_40497
588;0;net_1351;net_7941;net_8164;net_19604;net_27976;net_32469;net_40440;net_48564
643;0;net_0;net_7022;net_12534;net_23297;net_34982;net_35278;net_39073;net_43213
613;0;net_2127;net_16538;net_22532;net_24551;net_25689;net_36240;net_38260;net_42478
623;0;net_9209;net_11909;net_22331;net_23081;net_27060;net_30525;net_30646;net_49544
661;0;net_491;net_2458;net_2641;net_11141;net_13279;net_23205;net_32353;net_46037
666;0;net_1191;net_4335;net_10812;net_23756;net_27997;net_30837;net_34532;net_46852
