begin;0,0;0,324.25;224.75,0;224.75,324.25;0,0;0,324.25;224.75,0;224.75,324.25
13791;0.25,8.5;33.5,278.75;102.75,20.75;210,315.25;0.25,8.5;28.75,238.5;133.25,58.75;139,261.75
13562;22.25,54.25;37.25,289.5;120.25,62.25;195.25,317;0.25,8.5;30,239;133.25,58.75;139,261.75
10255;22.25,54.25;57,289.75;127.75,93.5;195.25,317;27.75,42;65.75,235.25;142.5,64.75;171,288.5
3036;22.25,54.25;57,289.75;134,115;196.5,299.25;32.5,65.25;36,216.75;150,93.75;171.25,287
1708;30.75,30.75;57,289.75;124.25,145.25;196.75,300.25;26.5,86.75;36,216.75;111.25,100.5;168.75,266.25
4021;16.75,49.75;57,289.75;139.25,174;201.25,292.75;5.75,85.5;36,216.75;104,74;167.25,262.5
1940;23,75.25;75.75,266;139.25,174;200.25,293;20,103.75;75.75,221;97,103.25;167.25,262.5
9644;17.5,100;75.5,265.5;129.5,144;200.25,293;3,85;42.25,239;96,70;167.25,262.5
13499;39.75,129.75;75.5,265.5;130.75,112.5;185.25,274.5;3,85;41.25,211.25;74,88.25;167.25,262.5
15728;39.75,129.75;76.25,264.75;146,129.5;179.5,261.5;15,83.75;34.25,202.25;74,88.25;141,250.5
13128;64.75,137.25;76.25,264.75;153.5,141;181,261.75;15,83.75;58.75,188.75;96.25,99;141,250.5
6123;56.25,134.75;92.5,278.5;153.5,141;181.25,261.25;37.25,56.25;58.75,188.75;93.5,128.75;139.25,285
1988;56.25,134.75;92.5,278.5;160.75,141;181.25,261.25;55,32;96.5,174.5;103.5,148;152.75,302
17866;60.5,135.75;102,295.75;159,110.5;181.25,261.25;72.5,12.25;83,205;107,116;152.75,302
3386;58.25,137.5;102,295.75;174.5,94;183.75,276;72.5,12.25;101,195.25;113.75,98.75;153.5,300.75
17242;62.25,123.5;102,295.75;163.25,111.5;163.5,300;71.5,12.25;93.25,183;113.75,98.75;126.25,312
13711;90,93.25;102,295.75;176,154;200.25,276.5;71.5,12.25;93.25,183;105,85.25;125,306.75
18299;79.75,74.5;97.75,289.25;153,192.5;200.25,276.5;71.5,12.25;98.75,224.75;105,85.25;125,306.75
7820;79.75,74.5;97.5,289.75;121,202;182,309.75;79.5,17.25;80.75,255.25;105,85.25;125,306.75
11507;79.75,74.5;98,289.75;137,197.75;183.5,309.25;43.5,29.5;80.75,255.25;103.5,86.5;105.75,297.75
6563;63,43.5;98,289.75;138.25,175.25;183.5,309.25;43.5,29.5;66,248;99,72.5;105.25,310.75
17822;62,2;103.25,286.25;133.5,181.5;193.25,318.5;43.5,29.5;66,248;97.5,76.75;119.5,270.75
9135;62,2;91.75,246;108.75,150.75;203,318;43.5,29.5;59.5,212.75;98,76.75;116.5,267
1584;61.5,29.25;111.75,252.75;120.75,182.25;203,318;37.25,62.25;66.75,184;98,76.75;130.25,298.75
5461;62.25,10.5;93.25,242.5;135.25,191.25;206.75,313.5;37.25,62.25;66.75,184;121,89;136.25,320.25
12317;43.5,2.25;105,207.75;125.25,181;193.25,276.75;37.25,62.25;40.75,184.75;121,89;136.25,320.25
3361;57.75,8.75;105,207.75;141,160.75;192.75,275.5;37.25,62.25;56.25,192.5;133.25,93.75;136.75,319.5
11276;56.5,8;74.5,202;126.75,195.5;192.75,275.5;31,31.25;56.25,192.5;103.5,72.5;136.5,312.75
16824;21,13.25;74.5,202;126.75,195.5;168,249;30,9.75;51.75,154;113.25,101.25;136.75,313.75
362;13.5,32.25;100.5,208;126.75,195.5;168.25,248.25;27.25,16.25;51.75,154;108.25,99.25;136.75,313.75
48;13.5,32.25;128.5,203.25;139.75,172.25;197.25,266.75;16.5,51.25;52.5,150.75;108.25,99.25;138,313.25
9720;12,62.75;124,235.5;153.5,159.75;197.25,254;16.5,51.25;52.25,151.25;125,106.5;138,313.25
1768;12,62.75;139.5,217;166.75,128.5;196.75,253;33.5,66;52.25,151.25;116.75,71.25;125.75,313.75
11997;25,80.75;135,239.5;171.5,145.25;195.75,252.25;28.25,59.5;65.75,116.5;116.75,71.25;125.75,313.75
2383;49.5,78.25;138.5,246.25;171.5,145.25;193.25,262;15,47.5;52.75,126;116.75,71.25;131.25,314.75
9795;58.75,56.5;124.75,238.5;147,162.75;193.25,262;28,27.75;52.75,126;104.5,57.25;131.25,314.75
7228;43,49.5;155.75,227;168.75,131.5;205,289.25;36.5,30.25;52.75,126;72.75,45.25;131.25,314.75
1256;43,49.5;155.75,227;185.75,96.5;199.75,287.5;48.75,4.75;61.5,102.5;73.75,2.5;131.25,314.25
9274;17,9.75;139.5,237.75;147,65.75;199.75,286;48.75,4.75;61.5,102.5;92.5,41.75;97,313
228;17,9.75;147,261.5;187,44;197.25,278;48.75,4.75;86.75,100.25;88.75,41.5;121.75,270.5
13662;55.25,26.5;190.75,270.25;200.5,40;204,222.75;25.75,37.5;86.75,100.25;88.75,41.5;103.25,235
8684;76.5,23;173.75,257.25;186,3.75;204,222.75;2.5,27.75;39.75,93.5;88.75,41.5;100.25,238.5
16903;76.5,23;165.5,220.25;185.5,3.5;194.75,179.5;2.5,27.75;87.25,97.25;89.5,41.5;100.25,238.5
4849;98.5,26.5;165.5,220.25;186.75,22.75;194,161.25;24.75,41.5;60.5,104;88.75,41.5;100.25,238.5
13546;98.5,26.5;183,185.5;186.75,22.75;194.75,176;53,37.75;53,72.25;88.75,41.5;89,208.5
7305;87.75,70.5;166,192.5;187.75,45.5;195.75,162.5;48,37;53,72.25;88.75,41.5;89,208.5
7316;87.75,70.5;165,206.75;172.25,48.25;181.25,122.25;53,72.25;67,31;88.75,41.5;114.75,180
13919;56,77.75;179.25,225.5;209,61.5;212.5,107.25;53,72.25;67,31;89.5,41.5;146.25,180
18149;56,77.75;179.25,225.5;197.25,35;212.5,107.25;59.25,104.5;73.25,27.25;88.75,41.5;142.5,144.75
17276;53.5,74.75;166,255.5;194,27.5;204,121.25;59.25,104.5;73.25,27.25;129.25,28.5;132.5,104.5
5491;26.5,86.5;165,256.5;194,27.5;203.5,98.5;56.75,112.75;73.25,27.25;136.25,28;153,128.75
3201;38.5,109.25;144.25,252.25;168.75,44.75;203.5,98.5;56.75,112.75;106,33.25;117,32.25;178.25,144.75
17983;38.5,109.25;144.25,252.25;156.5,67;192.75,107.5;45.75,98.5;106,33.25;139.5,61.5;144.5,142.5
17042;29,109.25;148.25,234;156.5,67;192.75,108.5;45.75,98.5;105.25,70.5;121.25,92.25;150.25,166.5
14663;22.25,122;136.5,210.25;155,63.5;196.5,100.25;36.75,121.25;98.25,64.25;121.25,92.25;150.25,166.5
4602;22.25,122;120.75,182.75;186.25,67.25;196.5,100.25;36.25,120.25;100.25,73;110.5,86;142,143.25
4273;56.75,137;124,144;186.25,67.25;221.75,77.25;36.25,120.25;100.25,73;130.75,100.75;165.25,116.5
1689;56.75,137;107,138.25;180,80.75;221.75,77.25;5,111.5;97.5,76.75;143.25,92.5;158,135.25
2713;42.5,130;140.25,124.25;157,73.75;203.5,96;3,82.75;97.5,76.75;143.25,92.5;166.5,133
16744;22.75,159.25;121.75,104.25;137.25,46.5;201.75,129.25;3,82.75;97.5,70.25;143.5,93.25;166.5,133
3928;23,159.75;87.5,90.75;138.25,46.5;206.5,129.75;3,82.75;100.25,87.5;143.5,93.25;169.5,145.25
5886;23,159.75;79.75,62.75;138.25,46.5;204.75,129.75;3,82.75;98.5,88;143.5,93.25;174.5,124
5964;23,159.75;52,87;138.25,46.5;204.75,129.75;12,49;92,54.5;121.5,72.75;191,151
851;23,159.75;54,91.25;104.75,51.25;174.75,145.75;31.25,55.75;95.75,72.25;121.5,72.75;161.25,124.5
14208;15.5,193.25;55.25,89;102.25,34;163.25,162.5;12.75,83;98,76.75;121.5,72.75;161.25,124.5
1074;30.25,185.25;89.5,96.75;102.25,34;186,160.75;12.75,83;98,76.75;142.5,104.25;151,145.5
15966;32.75,181.5;85.5,79.5;102.25,34;206.75,190;20.25,82.75;72,49.5;146,97.5;151,145.5
6410;4.75,201;91.5,82;102.25,34;187,200.5;22,59.5;72,49.5;139.25,118.75;177.5,140.75
11787;4.75,201;91.5,82;126.5,23.25;184.5,186;14.75,71.25;58.5,61.25;133.75,119.5;186.75,121.5
1481;38,199.5;91.5,82;150,12.75;203.25,160.25;20.25,44.5;58.5,61.25;108.75,101.25;156.25,128
12681;48.25,228.5;91,82;148.75,12.25;200,162.75;29,29.5;58.5,61.25;120.25,83;156.25,128
16491;48.25,228.5;91,82;148.75,12.25;219.75,152;29,29.5;56.75,94.25;96.25,72.5;150.75,127.5
8219;52.75,221.5;108.5,101.25;153.75,49.25;213.25,160.5;18.5,35.5;56.75,94.25;111.75,70.75;150.75,127.5
151;66.75,201;110.5,101;177.75,36.25;215,168.25;23.25,16.25;56.75,94.25;106,72.25;150.75,127.5
16097;66.75,201;92.5,92.25;170,29.75;216,168.5;23.25,16.25;90.75,91.75;93.5,37.5;150.75,127.5
1882;41.5,197.5;96.5,93;170,29.75;204,129.25;23.25,16.25;90,91.75;93.75,13;144.25,142.5
16941;65.25,199.5;96.5,93;146.25,22;213.5,100.5;48.5,5.75;90,91.75;94.5,9.5;144.25,142.5
5944;68,196.75;105,127.25;146.25,22;213.75,105.75;8.75,0.5;62.5,70;94.5,9.5;160.75,125.25
7827;82.25,196;96.5,138;145.5,22;176,100.75;8.75,0.5;62.5,70;94.5,9.5;180.25,96
14694;86,236;113.5,127.25;120,42.5;196,90.5;8.75,0.5;62.5,70;86,30.75;180.25,96
3868;65.25,201.25;96.75,129.25;108.25,51.5;212,80;8.75,0.5;62.5,70;95,18;180.25,96
5101;58.75,154;111.75,93.25;140,39.25;212,80;35.75,13.25;62.5,70;96.25,19.75;159,124.5
17856;55,137.5;128.75,86.25;140,39.25;208.25,77;35.75,13.25;47.75,92.5;131.75,16.75;172.5,92.25
16385;55,137.5;138.75,84.25;149.5,44.75;201.5,99;35.75,13.25;48,91;140.5,15.25;166.25,64.5
10898;41,130.5;159.5,103.75;184,37.75;201.5,99;31,11;75.5,71;141.5,10.75;166.25,64.5
17204;34.5,107.5;153,71.25;194.25,45.5;201.5,99;40,5.75;108,70.25;141.5,10.75;166.25,64.5
16483;55.25,136.75;139.25,38.75;194.25,45.5;218.75,145.75;40,5.75;108,70.25;140,10.75;160.5,63.5
16888;55.25,136.75;139.25,38.75;196.5,76;207.5,188.75;40,5.75;84.75,51.75;121,35.25;181.25,102.75
12989;49.5,133.5;124.5,36.5;188.75,100.25;206,189;40,5.75;78.25,25;95.75,20;181.25,102.75
7781;49.5,133.5;124.5,36.5;188.75,100.25;193.75,162.5;57.5,45.5;66.5,63;69,28.5;148.25,127
5403;47.5,144.75;140.5,38.5;162.75,73.25;204.5,173.5;51.75,72.5;62.5,40.75;69,28.5;148.25,127
1811;49.75,136.5;138.75,34.5;162.75,73.25;177,154.75;16,50;61.75,11;86,28.25;148.25,127
6918;51.5,133.5;139.25,34;150,86;164.75,155;16,50;61.75,11;81,16;178.75,136.5
15627;38,183;139.25,34;152.25,111.25;155,119.5;13.5,48.5;61.75,11;81,16;153.25,174
2025;37,181.5;107.75,66;155,119.5;175,96.5;27.25,39.5;61.75,11;103.25,56;173,179.5
8317;67,198;122.75,30.25;155,119.5;208.25,64;27.25,39.5;79.75,38;94.25,82.75;173.75,180.5
11219;89,196.5;101.25,15.75;142.5,114.75;185.5,45.5;27.25,39.5;78,36.25;94.25,82.75;173.75,180.5
9335;83.5,207.75;101.25,15.75;132.5,93.5;158,58.5;42.25,57.75;78,36.25;94.25,82.75;173.75,180.5
2401;126.5,191;130.75,27;132.5,94.5;178.75,80.5;18.75,58;78,36.25;94.25,82.75;152.25,182.75
18700;91,159.25;130.75,27;149.5,135;159,72;43.75,91.5;78,36.25;100.5,73;122.75,186.75
619;72.5,197.25;131.5,25.75;133,174;159,72;21,95;78,36.25;108.25,80.75;130.25,223.75
15477;95,234;118,36.25;128.25,161.5;157.5,98.75;21,95;108.25,13;108.25,82.75;130.25,223.75
14687;106.25,261.25;129,40.5;138.75,164.75;146.25,89.25;21,95;82.5,14.5;108.25,82.75;130.25,223.75
5984;107,278.5;129,40.5;138.75,164.75;168.5,85.5;6.75,85.75;81,32.75;138,69;154.75,206.25
1576;111,309;128,57.5;140.75,163.25;189.5,106.5;20.25,75.75;81,32.75;135.5,68.75;154.75,206.25
3195;98.75,285.75;100.75,84.5;110.75,183.5;192,105.5;20.25,75.75;51.5,40.25;146,93;154.75,206.25
16722;75.25,261.25;100.75,84.5;116.75,160.5;211.5,97.5;20,95.5;56.5,13.5;141.5,94.75;154.75,206.25
8495;81.5,290.25;101.25,86;140,160.5;211.5,97.5;20.75,122.25;41.5,29;141.75,89;154.75,206.25
