begin;pin_T_0_539;pin_T_0_539;pin_T_0_539;pin_T_0_539;pin_T_0_539;pin_T_0_539;pin_T_0_539;pin_T_0_539
1714;pin_T_0_539;pin_T_232_538;pin_T_583_163;pin_T_660_411;pin_T_0_539;pin_B_187_655;pin_B_413_182;pin_B_476_479
2073;pin_T_0_539;pin_T_254_638;pin_T_489_123;pin_T_601_414;pin_B_13_488;pin_B_187_655;pin_B_385_73;pin_B_535_472
491;pin_T_28_545;pin_T_224_556;pin_T_495_191;pin_T_601_414;pin_B_60_428;vdd_B_179_654;pin_B_385_73;pin_B_527_466
5791;gnd_T_39_550;pin_T_224_556;pin_T_495_191;pin_T_601_414;pin_B_123_381;vdd_B_179_654;pin_B_447_69;pin_B_476_505
3700;pin_T_7_415;gnd_T_222_574;pin_T_511_205;pin_T_547_481;pin_B_123_381;pin_B_151_685;pin_B_343_75;pin_B_476_505
5776;pin_T_9_475;gnd_T_222_574;pin_T_511_205;vdd_T_533_478;pin_B_17_448;pin_B_173_810;pin_B_343_75;pin_B_506_478
3212;gnd_T_19_483;pin_T_193_724;pin_T_454_203;vdd_T_533_478;pin_B_163_422;pin_B_225_803;pin_B_343_75;pin_B_506_478
2307;vdd_T_15_485;pin_T_272_786;pin_T_454_203;pin_T_505_508;pin_B_239_423;pin_B_248_765;pin_B_343_75;pin_B_494_474
4388;pin_T_126_448;pin_T_260_733;pin_T_454_203;pin_T_577_420;pin_B_131_431;pin_B_248_765;gnd_B_319_74;pin_B_544_382
5940;pin_T_129_427;pin_T_260_733;pin_T_385_111;pin_T_566_322;pin_B_147_314;pin_B_248_765;gnd_B_319_74;pin_B_544_382
1961;vdd_T_131_428;pin_T_266_786;pin_T_385_111;pin_T_466_366;pin_B_126_352;pin_B_209_658;gnd_B_319_74;pin_B_584_357
4261;vdd_T_131_428;pin_T_208_861;pin_T_385_111;pin_T_466_366;pin_B_44_444;pin_B_156_672;pin_B_301_55;pin_B_528_466
5903;pin_T_55_542;pin_T_81_821;pin_T_398_11;pin_T_444_471;pin_B_107_368;pin_B_156_672;pin_B_301_55;pin_B_528_466
5502;pin_T_22_461;pin_T_122_703;pin_T_398_11;pin_T_398_527;pin_B_59_426;pin_B_221_793;pin_B_352_79;pin_B_528_466
5258;vdd_T_24_463;pin_T_24_634;pin_T_398_11;pin_T_421_611;pin_B_59_426;pin_B_252_799;pin_B_463_51;pin_B_528_466
1150;vdd_T_24_463;pin_T_174_605;pin_T_398_11;pin_T_450_710;pin_B_9_448;pin_B_252_799;pin_B_341_26;pin_B_620_499
