begin;0,0;0,124.75;373.75,0;373.75,124.75;0,0;0,124.75;373.75,0;373.75,124.75
3929;29.75,4;101.5,21.25;282.25,24.75;327.25,119;51.25,98.75;166.25,87.5;185,3.75;289.25,93.5
978;36,30.5;102.75,23;318.75,19.75;318.75,113.5;15,115.75;184.25,70.5;185,3.75;289.25,93.5
3078;33.25,51.75;141.25,33.25;318.75,19.75;318.75,113.5;14.5,110.5;184,69.75;215.5,28.5;308.75,56
8013;50,33.75;141.25,33.25;318.75,19.75;318.75,113.5;14.5,110.5;161.5,75;220.5,55;303,86.25
2985;50,34.5;178.25,23.75;318.75,19.75;318.75,113.5;6.75,86.25;168.75,62.25;212.75,65.75;307.5,93
532;86.25,42;171.75,31;318.75,19.75;318.75,113.5;18.25,109.75;170,66.25;215.5,31.25;331,118
5966;92.75,10.25;164.5,28.75;318.75,31;318.75,113.5;18.25,111.25;170,66.25;223.25,53.5;318.25,103.75
746;94.25,13;164.5,28.75;290.75,40.75;351.75,107.25;13.25,82;156.25,57;221.75,54.75;318.25,103.75
5327;109.5,38.75;161.75,18.25;279.25,68.75;368.25,117.25;11.25,104;156.25,57;221.75,54.75;315.5,103.75
8473;88.5,59.5;161.75,18.25;290.5,69.5;368.25,117.25;32,83;151.25,74.5;238.25,55.75;315.5,103.75
460;85,93;178.5,20.5;272.5,43.5;368.25,117.25;32,83;175.25,57.25;222.5,52;315.5,103.75
4;98.75,94.5;175.5,28.25;278.25,70.25;354.5,100.75;32,83;175.25,57.25;205.75,65.5;293.5,84.5
1708;98.75,94.5;174.75,31.75;295.5,62.25;354.5,100.75;15.25,83.5;189,55;218.5,60.5;292.5,75.25
6485;86.5,78.5;174.25,31.75;318,64;354.5,100.75;33.5,82.5;192.25,58.75;217.5,60;292.5,75.25
8847;70,65.75;189.25,19;318,64;354.5,100.75;33.5,82.5;191.25,55.25;228,52.75;293.5,76
226;87.25,76.25;207,37.5;318,64;322.75,119.25;33.5,82.5;190,56.75;246,84.5;293,76.25
431;88.75,54;180.75,32;301.5,80.75;315,105;33.5,82.5;190.75,56.75;246,84.5;276,94.5
5142;80,70;180.75,32;273,72.25;323.5,113.25;33.5,82.5;194,77.25;252,102;303,93.5
5746;84.5,69.25;197.5,34.5;294,62.5;323.5,113.25;33.5,82.5;191,76.75;245.75,105.75;303.25,115
9136;102.75,73.5;182,52;317,71;323.5,114.75;33.5,82.5;179.25,94.75;245.75,105.75;303.25,115
6427;120.25,64.25;180.5,53.25;317,71;320.75,122;33,83.5;178.25,123.25;254.25,89.25;303.25,115
3239;110.75,94;180.5,53.25;317,71;322.5,111.5;12,110.75;181.5,120.25;254.25,89.25;312,113.5
7344;119.5,115.25;180.5,53.25;304.5,67.25;328.25,110.25;35.75,95.75;167,115.25;254.5,72.5;312,113.5
8596;119.5,115.25;178,46;307.25,71.25;326.75,119.5;35.75,95.75;176,108.25;256.5,51.5;312,113.5
2803;119.5,115.25;185.75,36.25;273.5,73.75;348,115.25;38.25,100.75;193.25,107.75;256.5,51.5;312,113.5
5261;116.5,109.5;185.75,36.25;265,51.5;348,115.25;46,93.5;174.25,91.5;277.25,42.25;302.75,114
8705;109,109;186.25,62.5;267.5,35;348,115.25;44.75,87.75;195.5,84.5;277.25,42.25;302.75,114
3716;109,109;165,81.25;261.5,50.5;348,115.25;45.5,87.75;210.75,70;288,20.75;301.75,107
6636;135.75,111.25;177.75,104.25;261.5,50.5;327,96.5;44.75,87.75;187.5,77.75;288,20.75;305.75,93.5
9020;138.25,94.75;177.75,104.25;261.5,50.5;327,96.5;24.25,85.25;194.75,65.75;267,17.75;305.75,93.5
8914;138.25,94.75;177.75,104.25;287.5,60.75;320.75,82.5;24.25,85.25;186.25,41;247.5,3.75;303.5,65.25
1644;126.75,107.5;163.25,118;284.75,48.5;305.5,69.5;24.25,85.25;186.5,40;247.5,3.75;302.5,65
8172;126.25,108.25;163.25,118;264.75,63.25;305.5,69.5;49.25,94.5;186.5,40;224.25,3.25;302.5,65
9137;138.25,110.25;161.25,119.5;249,82.25;305.5,69.5;46.75,114.5;189.25,36.5;224.25,3.25;302.5,65.5
5535;144.5,88.5;161.25,119.5;249,82.25;275.25,60.75;41.25,115.5;165.25,56.25;224.25,3.25;283.5,45.5
3772;155,117;174.25,100.5;249.5,82;275.25,60.75;41.25,115.5;182.25,38.75;210.25,9.75;277.75,27.5
4115;155,117;174.25,100.5;231.75,66.5;275.25,60.75;69.75,100;187.5,9.5;189.75,3.75;256,51.25
6509;150.25,106;172.5,101.5;225.25,39.25;275.25,60.75;103.25,100.25;187,9.75;189.75,3.75;241.5,81.25
9098;163.75,100.5;165.5,77.75;246.25,38.75;275.25,60.75;106.25,78.5;187,9.75;189.75,3.75;241.5,81.25
6437;145.5,111.5;156.75,62.75;224.75,45.75;301,67.75;106.25,78.5;187,9.75;189.75,3.75;251.25,53.25
9003;145.5,111.5;146.5,48.5;242,33;316,64;106.25,78.5;189,11;189.75,3.75;242.25,66
8330;147.75,103.25;161.5,45.5;242,33;316,64;83.25,82.5;188.5,11.75;199.5,7.5;242.25,66
8504;156.5,88;161.5,45.5;265,21.25;316,64;69.25,106.5;188.5,11.75;199.5,7.5;241,62.5
3021;160.25,117.5;189.25,65.75;265,21.25;327,74.75;75,104.25;155.25,13.25;199.5,7.5;241,63.5
3848;160.25,117.5;224.25,66;257,43.75;303,80;96.25,110;155.25,13.25;208,37.5;256.25,88.5
8984;160.25,117.5;215.75,35;236.75,26.75;275,83.5;96.75,109;154.25,12;208,37.5;285.5,93
8758;160.25,117.5;234.75,26.75;244.25,39.5;275,83.5;121,120;154.25,12;208,37.5;260.5,114
7837;137,111.5;227.25,29.25;246.25,59;294,109.75;126.25,117.25;154.25,12;208,37.5;260.5,114
2361;137,111.5;196.25,25.75;236.5,67;297.75,103.75;126.25,117.25;154.25,12;201.75,37.5;265.75,94.5
8119;137,111.5;182.75,9.75;231.75,89.75;329.25,96.25;126.25,117.25;154.25,12;201.75,37.5;265.25,102.25
3702;137,111.5;158.5,39;223,122.75;355.75,89.5;126.25,117.25;154.25,12;198.5,55.75;275.75,71.75
1256;145.75,108.5;161.5,20.25;223,122.75;328.75,111.5;126.25,117.25;186,2.75;198.5,55.75;265.25,51.25
556;145.75,108.5;161.5,20.25;206.75,85;367.5,119.75;120.25,85;194.5,2.75;213,53;261.75,51.25
5878;137.25,107.25;159.25,19.75;211.25,94;367.5,119.75;121,83.75;194.5,2.75;240,37.5;256.25,85.25
3655;120.25,107;123.75,22.25;196.75,89;365.75,101.75;121,83.75;194.5,2.75;220.75,62.5;259.75,93.5
2849;98,119.25;148.25,8.25;196.75,89;327.25,110.25;105.5,92.25;194.5,2.75;220.75,62.5;263.5,84.75
2388;110.5,110.5;164.75,28;171.5,87;327.25,110.25;75,73.75;194.5,2.75;221,51;263.5,84.75
8490;110.5,110.5;163.25,47.75;165,86.25;354.5,100.75;75,73.75;202.75,27.5;221,51;263.5,83
4821;110.5,110.5;181,64;199,87.75;366.5,102.5;84.75,68;210.5,13;233.5,63.75;263.5,83
1840;144,106.75;181.75,64;199,87.75;349.5,106.75;84.75,68;208.75,11.75;215.25,97.25;258,61.25
740;176.25,112.75;181.75,64;199,87.75;349.5,106.75;93.75,61.75;192.75,36.5;234.5,105.25;255.75,87.75
1514;176.25,112.75;181,30.75;199,87.75;349.25,107;110.25,61.5;189.5,33.75;244.75,87.5;251.75,90
2536;148.5,85.5;181,30.75;205.75,85;348.5,107.75;110.25,61.5;202,28.25;224,71.25;248.25,97.25
5964;129.5,59.75;196,61.5;196.25,117.25;347.75,107;110.25,61.5;227.25,50.75;232,52.25;248.25,97.25
1054;163.75,47.75;170,61;196.25,117.25;315.5,113;103.5,88.75;198.5,56.75;232,52.25;247.5,99.25
1204;168.5,61;172,31.5;187.75,88;315.5,113;88.25,115.75;198.5,56.75;257,33.75;273,94.75
8863;165.25,30.25;180.25,41.25;187.75,88;330,93;88.25,115.75;184.75,80.5;262.25,54.75;273,94.75
4903;133.5,11;184.25,53.75;204.75,113;330,93;88.25,115.75;181.75,79.25;264,55.5;272.25,85.5
8818;132.75,11;187.75,65.25;204.75,113;330,93;88.25,115.75;178.5,66.25;252.25,85.25;304.25,67.5
8414;164.5,16.25;193.5,43.75;227,89;326,92.75;88.25,115.75;163.75,58;252.25,85.25;308.25,42.5
842;164.5,16.25;193.75,48.75;227,89;319,111;64.25,121;169.75,70.5;262.5,85.5;283,41.5
546;140.5,8.5;180.25,51.25;238.5,84;318.5,115.25;64.25,121;188.75,84.75;265,82.75;283,41.5
5001;147.25,8.25;185.25,23.25;252,64;315.5,110.25;64.25,121;191.75,79.75;258,99;283,41.5
8289;147.25,8.25;185.25,23.25;247,53.25;315.5,110.25;80.25,99;197.5,73;263.25,81.25;278.25,42.25
2526;147.25,8.25;184,22.25;276.25,76;318.5,112;61,116;229,52;233.75,78.75;278.25,42.25
7446;127,11;184,22.25;253.25,53.75;303.75,112;45.25,94.75;231.5,55;262.75,89.5;278.25,42.25
324;127,11;161.75,21;252.5,54;284.5,106.5;63.25,83;239.25,55.75;260.75,86.75;278.25,42.25
990;116.5,31;133.25,39;252.5,54;284.5,106.5;63.25,83;243,41.25;272.5,94;281.5,42
8772;116.5,31;142,14.75;251.5,79;303.75,115.25;63.25,100.5;217.5,28.25;273,95.25;281.5,42
4877;100.25,22.75;138.25,39;237.25,46.5;332.25,113.75;38.75,95.25;229.75,2.75;273,95.25;281.5,42
7817;102.75,23;145.5,52;250.25,78.75;332.25,113.75;20.5,87.25;229.75,2.75;270.25,93.75;281.5,42
5634;133.5,7.25;156.75,20;257.5,97.5;302.75,111.25;15.75,56.25;246,2;270.25,93.75;281.5,42
8978;113.75,5;168.5,2.5;247,81.5;302.75,111.25;36.75,47.5;254.5,3.75;270.25,93.75;281.5,42
6590;113.75,5;164.75,30.5;225.5,85;273,120.5;35,41;254.5,3.75;263.75,86.25;277.25,43.25
7588;113.75,5;164.75,30.5;248,78.5;273,120.5;53,16.75;241.25,30;246.5,86;310.75,31.5
311;131.25,9.25;147.5,34.75;231.25,94.75;273,121;53,16.75;222,29.75;284.25,95;310.75,31.5
2011;110,31.5;131,9;231.25,94.75;288.5,122;47.75,25;227.25,52.75;264.75,79.5;310.75,31.5
3802;126.25,11.5;139.75,21.5;215,93;288.5,122;47.75,25;227,82.5;270.5,94;282.75,15.5
7390;126.25,11.5;139.75,21.5;215,93;320.75,111;15.75,21.5;219,87;266.75,61.75;282.5,46.25
1417;125.5,11.75;139.75,21.5;196,118.25;322.25,114;21.25,28.25;219,87;253.25,65.75;273.25,24
4226;100,21.25;169,2;206.25,111.75;311.5,113.75;21.25,28.25;218.75,120.25;253.25,65.75;272.5,25
6663;96.75,20;145,8;221.75,123.25;311.5,113.75;37.25,47.75;248,113.75;257,69.25;272.5,25
5856;64.75,51.75;145,8;221.75,123.25;318.5,112.25;18.25,54.75;220.25,88.5;221.25,53.25;242.25,19.75
2801;100.25,70;145,8;221.75,123.25;318.5,112.25;59.25,59.5;196,76.25;219.75,69;222.5,54.25
7675;121.75,90;138,34.5;187.25,118.75;318.5,112.25;45.75,22.25;203.75,109.5;220.25,69.75;222.5,54.25
1951;140.25,119.75;174,32.25;187.25,118.75;313,95.5;51.75,1.5;183.75,122.75;222.5,54.25;227.5,90.25
8270;158.75,103.25;174.75,31.75;187.25,118.75;310.5,96;61.75,33.25;183.75,122.75;222.5,54.25;254,86
7049;165.75,85.75;174.25,31.75;180.75,121.5;312.75,71.75;50.25,32.25;183.75,122.75;236,54.75;254,86
749;160.25,118;188,32.5;216.75,119.5;320.25,59.5;34.25,60.25;183.75,122.75;235.25,57.75;254,86
6671;147.5,110.75;200.75,62.5;217.5,122.75;321.5,58;61.25,59;183.75,122.75;235.25,57.75;290,76.5
6530;138,115.75;225,66;231.75,90.25;336,60.75;77,30.75;191.25,98.75;235.25,57.75;290,76.5
3719;131,114.75;225,66;231.75,90.25;336,60.75;58.25,23.75;200.5,85.5;242.25,66;307.75,71
8993;125.75,115.25;225,66;256.5,91;336,60;45.75,32.75;194.5,76.5;252,70.5;307.75,71
6083;126.75,111.25;237.25,74.5;256.5,91;323.25,64.5;45.75,32.75;199.5,97.5;281,68;297,63.25
5420;97.25,94.5;236,68.5;253.75,91.25;307,60.5;45.75,32.75;199.5,97.5;281.5,68.5;299.75,77
4976;97.25,94.5;236,68.5;253.75,91.25;287.25,67.25;42.5,29.25;232.5,80.75;282.5,43.5;302.25,45
1690;111.5,106.5;235.5,68.5;257.75,90.25;318.75,49.75;35,41.75;240.5,110;282.5,43.5;302.25,45
1363;111,102.25;216,95.75;260.75,61.5;322.25,49.75;44.5,14;235.75,123.5;282.5,43.5;302.25,45
5618;111,102.25;206.75,112.75;290.25,68.5;314.5,69.5;30.75,22.75;235.75,123.5;264.25,73.25;281.75,43
3442;111,102.25;224.5,97.25;275.25,61.75;289.5,69;57,31.75;235.75,123.5;244.75,85;281.75,43
4749;111.5,101.25;248.75,84.25;275.25,61.75;313,53;37.75,18.5;229,90.25;237.25,114;281.75,43
1704;119.75,83.75;250.75,89.25;299.25,60.75;317.5,60;37.75,18.5;217.5,63;237.25,114;281.75,43
4645;99,76.5;266.25,61.25;299.25,60.75;323.5,64;30.75,12.5;187.5,58;222.5,114.5;281.75,43
5629;110.5,108.5;265.75,62.75;295,61;326,62;39.75,0.5;187.5,58;210,114.25;281.75,43
4826;111,102.25;284.25,29.5;296.25,100.75;344.25,35;39.75,0.5;172,37;172,120.25;281.75,43
965;122.25,101;295.75,49;323.75,120.75;351.75,2.75;38.75,0.5;172,37;186.5,96.25;281.75,43
5831;122.25,101;324.5,62;332.25,114.5;344.75,7.25;38.75,0.5;174.5,7.75;221.25,96.75;281.75,43
8020;122.25,101;295.75,68.5;332.25,114.5;344.75,7.25;61.75,0.5;146.5,11.5;223.5,110.25;241.5,48.25
3079;117.25,92.75;261,50.5;332.25,114.5;372.5,21.5;47.5,0.75;123.75,11.75;223.5,110.25;249.75,48.25
5595;122.5,118.25;274,74.25;332.25,114.5;372.5,21.5;42.25,24.75;102,4.5;223,106;228.5,55.25
6050;116.25,98;274,74.25;329.25,113.25;360.75,4.5;76.5,12.75;83,13.5;223,106;228.5,55.25
2771;132.75,118;274,74.25;352.75,86.25;354.75,13.75;85,14.5;94,29.5;217.25,112.25;228.5,55.25
4330;122.5,116.25;288.75,44.5;352.75,86.25;354.75,13.75;65.5,25;123,12;179,123.25;211.75,74.25
6967;122.75,118.5;308.5,70.75;320.25,64.5;354.75,13.75;75.75,27.25;95,31.5;179,123.25;204.25,68.75
6750;100.75,82;308.5,70.75;327,65;351,29.5;75.75,27.25;98.75,36;169.5,110;215.75,81.5
8597;98.75,81;316.5,83.25;337.5,58;351,29.5;75.75,27.25;98.75,36;134.5,119.5;232.25,91.75
1413;98.75,81;315.25,68.25;351,29.5;356.5,61;75.75,27.25;98.75,36;139,120.5;255.75,70.25
3561;129.25,110.25;315.25,68.25;346.25,7.25;355,41.25;75.75,27.25;98.75,36;143.25,120.25;275.5,55.75
4298;153,80.75;308.25,93;326.5,17;364.75,38.75;39.25,31.25;98.75,36;143.25,120.25;275.5,55.75
9011;153,80.75;288.25,68.75;326.5,17;364.75,38.75;9.25,22.5;98.75,36;176.75,122.75;305,36.5
7913;163.5,76.5;262,82.5;308,51.5;364.75,38.75;9.25,22.5;71.5,28.5;199.5,98.5;287,25
2337;175.5,104;262.75,61;295.5,60.75;364.75,38.75;8,55.5;71.5,28.5;192.75,107.75;286.5,24.5
8894;175.5,104;250.75,33.25;295.5,60.75;364.75,38.75;29.5,78.5;82.25,13.5;195.75,120.25;286.5,24.5
5826;212,106.5;244.75,23.5;276.25,76;342.5,56;43,102.5;82.25,13.5;195.75,120.25;286.5,24.5
6503;233.75,118;274,43.25;297,46.5;334.25,22.25;62.75,82.5;82.25,13.5;179.25,106.5;286.5,24.5
259;236,117;274,43.25;296.5,42.75;311.5,4.5;62.75,82.5;66.75,17.75;141.5,90.75;322.75,19.25
8177;220.5,97.75;272.75,33.75;289,67.75;311.5,4.5;62.75,82.5;66.75,17.75;139,90.75;341.75,43.75
3161;195.25,79.75;272.75,33.75;297.25,91.25;311.5,4.5;26.5,103;38.75,32.25;139,90.75;353.5,12.5
7282;177.25,72.75;272.75,33.75;297.25,91.25;308.5,4.5;16.5,87;56.75,4.5;128.75,81.75;356,12.5
8247;176.75,74;256.75,50.25;305.75,102.75;308.5,4.5;9.5,113.5;56.75,4.5;101.25,88.25;356,12.5
7647;188.75,44.25;263.5,81.75;300,112;308.5,4.5;9.5,113.5;56.75,4.5;121.5,65;356,12.5
1136;198.75,51.5;251.25,82.5;320,112;323,18.25;38,107.25;56.75,4.5;121.5,65;356,12.5
7670;198.75,51.5;263.5,116;320,112;323,18.25;13.25,95;73.5,35;97.75,50.75;323,16.25
2314;190,33;263.5,116;294.5,77;338.75,54.75;13,96.5;72,12.75;107,44.5;323,16.25
9145;190,33;287.75,120.5;294.5,59.75;338.5,53.75;14.75,113.25;90,12.5;107,44.5;323,16.25
7582;218.5,30;283.5,120;294.5,59.75;353.25,70.25;14.75,113.25;107,44.5;110.25,5;355.5,42.75
919;219.75,39.75;249.5,90.5;313.5,98.75;324.75,83.5;14,82.75;107,44.5;110.25,5;333.5,19
3950;229,38.25;259.5,66.25;283.25,117.5;324,84;14,82.75;102.25,30.5;110.25,5;355.5,44.75
8189;229,38.25;267.5,76.75;283.25,117.5;324,84;29.75,56.75;79.5,13.75;110.25,5;330.5,60
8453;229,38.25;267.5,76.75;283.25,117.5;297.5,71.75;30.75,74;64.75,9.25;133.5,29;347.25,87
5875;231.5,67;267.5,76.75;285,84.25;309.5,107.25;34.5,44.5;64.75,9.25;133.5,28.5;321.75,62
8440;231.5,67;267.75,102;287.5,77;309.5,107.25;50.5,24.5;65.25,16.75;133.5,28.5;321,62.25
4473;214.25,81.25;267.75,102;276.75,73.5;307.5,111.25;29.5,3;48.25,13.75;133.5,28.5;321,62.25
1646;183.75,74.75;250.75,90.25;286.25,93.25;295.5,102.25;29.5,3;48.25,13.75;133.5,28.5;316.25,60
6077;179,46.25;250.75,90.25;295.5,102.25;307,72.75;15.75,22.75;30.75,3.5;133.5,28.5;284.75,43
6223;157.25,44;240,76.75;289.5,117;309.25,106.75;52.25,21.5;69,9.75;133.5,28.5;284.75,43
8910;157.25,44;240,76.75;275.75,116.75;309.25,106.75;34.75,31.25;68,37.75;113.25,46.25;274.75,43
343;135.5,71;240.25,76;276.5,116.5;328.5,111.5;13.25,56.75;68,37.75;126,83;274.75,43
5039;123.25,67.75;266.25,79;276.5,116.5;323,110.75;13.25,56.75;68,37.75;155.75,68.75;272.75,28
253;127,88.75;285.25,91.75;304.75,112.25;306.75,95.5;5.75,83.25;78.5,63;155.75,68.75;272.75,28
773;125,80.25;296.75,70.5;304.75,112.25;306.75,95.5;26.75,73.25;105.5,87.75;156.5,71.75;267.5,7.25
1307;124.25,79.5;288.75,44.5;312,93;320.75,87.25;5.75,56.25;105.5,87.75;156.5,71.75;267.5,7.25
880;125,47.25;269.5,61.25;312,93;320.5,89.75;20.25,87.25;116.75,92.5;148,56.5;267.5,7.25
4008;133.5,48.5;267,80.25;292.5,67.5;327.25,114;16.25,89.75;116.25,91.25;148,56.5;267.5,7.25
8200;133.5,48.5;240,79.5;292.5,67.5;322.75,91.5;35.25,95.75;125.5,104;144.5,63.75;267.5,7.25
2785;133.5,48.5;220.25,68.25;292.5,67.5;306.5,114.25;33.25,98.75;142,86.75;156.75,52.75;267,12.75
5527;119,71;232,65.5;259.25,61;306.5,114.25;33.25,98.75;148.5,52.5;172.75,54.5;267,12.75
762;133.5,78.75;232,65.5;275,32;331.75,112.5;33.25,98.75;112,61;145.75,38.75;267,12.75
7968;143.5,63.75;232,65.5;275.75,22.75;330.75,123.5;14.5,85.25;112,61;145.75,38;257.75,16.75
3051;127.75,64.25;232,65.5;275.75,22.75;318.5,105.5;16.25,82.5;112.25,35;145.75,38;257.25,16.5
7481;125,80.25;198.25,61;275.75,22.75;289.75,121.5;16.25,82.5;99,22.5;153.25,57.25;257.25,16.5
648;121,99.5;198.25,61;253.75,31.25;289.75,121.5;44.75,96.25;96,21.5;134.5,90;258,16.25
8576;146.75,110.75;198.25,61;227,24.5;311.75,112.5;12.5,85.75;96,21.5;134.5,90;258,16.25
7056;173,104;178.25,53.25;232.25,52.75;316.25,122;32.25,72.25;96,21.5;140.5,89.75;258,16.25
5751;165.75,102;178.25,53.25;227.75,43.5;303.25,111.25;32.25,72.25;104.25,26;155.75,56.25;254.75,53.25
7808;177.25,83.75;178.25,53.25;232.75,52.25;315.75,114.25;26.25,78.25;104.25,26;170.25,43;254.75,53.25
2869;177.25,83.75;180.5,53.25;219,85.5;315.75,114.25;25.75,87;108.5,42.5;156.5,29.75;222.75,53.25
8272;177.25,83.75;180.5,53.25;219,85.5;303.75,111.25;25.75,87;101.25,27;188.5,36;211.5,55
5150;177.25,83.75;184.75,40.25;214.5,83;319,111.5;25.75,87;81.75,1;178.75,49.75;211,74.25
8659;165,54;191.5,3.75;236.75,75.5;320.75,83;17,82;81.75,1;178.75,49.75;211,74.25
1900;153.25,85.75;197,22.5;266.25,62.25;320.5,81.5;17,82;81.75,1;153.5,54.75;223.25,51.25
6171;151,106;197,22.5;266.25,66.25;299,72.25;32.5,86.75;81.75,1;161.5,52.5;224.5,48.25
4154;155.25,86.25;191.25,19.75;251.5,61.75;296.5,49.5;32.5,86.75;81.75,1;161.5,52.5;234.75,30.25
2333;155.25,86.25;181.75,41.25;270.25,62.25;278,72.25;60.5,99.5;61.75,0.5;139,62.5;234.75,30.25
39;144.5,97.25;168,46.75;276.25,70.25;303.25,85.5;60.5,99.5;61.75,0.5;122.5,65;221.25,52.75
5869;125.75,107.75;196,29;240.25,68.5;290.75,91.5;52,95.5;61.75,0.5;149,53.5;221.25,52.75
8945;142.5,101.25;172.75,51.5;239.75,69;281.75,122.5;24,83.5;61.75,0.5;149,53.5;234.25,79.75
8081;132.25,81.75;180.75,36.25;239.25,65.5;281.75,122.5;40.5,59;64.75,0.5;149,53.5;240.75,78.25
4241;153.5,77;180.75,36.25;253.25,39.25;259,114.25;39.5,57.75;64.75,0.5;174.25,58;245,67.25
5525;151.5,77.5;180.75,36.25;253.25,39.25;291.5,121.5;32,87.25;40.75,21.5;184,93.75;242.5,40.25
2063;151.5,77.5;168.75,45.75;255.75,40.5;317.25,103;7,103;40.75,21.5;206.75,99.25;222,48.25
6143;151.5,77.5;190,65.75;274,43.25;317.25,103;6.25,105.25;24.25,22;205.75,107.5;233,76.25
1130;168.5,56;185.5,77;260.25,60;319.5,87;6.25,105.25;26.75,10;205.75,107.5;240.25,53.25
8913;179,87;197.5,79.5;260.25,62.25;308.5,70.25;6.25,105.25;26.75,10;205.75,107.5;240.25,53.25
2840;187.75,65.25;192.5,113.5;251.5,36.5;297.25,71.5;6.25,105.25;23.75,10;205.75,107.5;259,28.5
5656;191.25,43.25;221.75,121.5;230,39;319,42;6.25,105.25;48,12.75;205.75,107.5;259,28.5
2368;191.5,49.5;221.75,121.5;226.75,66.5;308.75,20.25;32.5,85.75;48,12.75;215.5,95.75;266,57.75
