begin;0,0;0,324.5;123.75,0;123.75,324.5;0,0;0,324.5;123.75,0;123.75,324.5
3062;18,55.75;23,289;81.25,106.5;89,264;41,37.25;48.75,146.25;56.25,72;65.5,169.75
5673;25.25,67;40,276.75;81.25,106.5;105.5,294.5;39,38;46.75,146.5;56.25,72;65.5,169.75
2346;43.25,62.5;65.75,289.5;80.75,126.5;105.5,294.5;46.25,49;46.75,146;56.25,72;66.5,174
5530;42.5,35.75;65.75,289.5;70.5,117.5;99.75,314.75;43,45;44.75,159.25;56.25,72;80.25,154.75
5517;45.25,26.25;65.75,289.5;70.5,117.5;110.5,291.5;43,45;75.75,158.75;81,53.75;83.75,152.5
1648;59.5,20.25;65.75,289.5;83.5,92.5;110.75,269;63,75;75.75,158.75;79,71;83.75,152.5
3647;16.75,8.5;65.75,289.5;85.5,90;92.5,263.25;40.75,61.75;47.5,130.75;79,71;120.5,135
6057;16.75,8.5;65.75,289.5;85.5,90;99,273.5;47.5,85.25;58.5,131;95.75,86.5;120.5,135
1974;16.75,8.5;66.5,300.25;85.5,90;99,273.5;12.75,88.75;58,122.75;59.25,62.25;112.75,122.75
5398;16.75,8.5;65.25,266.5;85.5,90;99,273.5;16,130.25;78,159.25;100.25,46.75;113,146
4582;22.25,23.25;85,250.25;85.5,89;99,273.5;25,161.5;78,159.25;81.25,58.25;93.5,146.5
327;46,53.75;62.5,225.75;77.75,107.5;88.75,245.75;14,157.5;78,159.25;81.75,58.75;93.5,146.5
3326;20.25,86.5;64.75,267.5;77.75,107.5;116.5,242;44.25,142.5;62.25,111.75;76.25,51;78,159.25
4810;37.75,97.25;49.75,257.25;72.25,80.5;82.5,248.25;42.75,142.75;66,109.25;76.25,51;78,159.25
5231;20.25,89.25;49.75,257.25;81,66.5;94.5,240.5;39.75,181.75;66.75,110.75;76.25,51;78,159.25
846;20.25,89.25;22.5,250.5;76.75,76.5;94.5,240.5;40.75,186;41.25,134.75;47,66.25;75.5,192.75
2080;23,66.75;36.25,276;76.75,76.5;108,240.5;40.75,186;41.25,134.75;42.5,92;73.75,191.25
4260;33,102;34.5,256.5;95.75,99.75;108,240.5;40.75,186;41.75,134.5;69.75,93.25;73.75,191.25
85;33,102;68.5,237.5;73.5,115;111.5,217.5;17.5,218;41.75,134.5;52.25,70.75;73.75,191.25
5221;27,66.75;68.5,237.5;84,97.75;88,195;28.25,194.75;41.75,134.5;71.5,43.25;73.75,191.25
2916;23,63;51,216.25;58.25,115.75;88,195;15.25,200.25;41.75,134.5;63.25,73.75;73.75,191.25
5931;23,63;51,216.25;59.5,117;99.75,211.5;6.75,208.75;48.5,128.75;73.25,51;73.75,191.25
3378;23,63;26.25,240.75;77.5,112.5;96.25,248.25;6.75,208.75;19,114.5;63.25,60.25;72.75,187.75
2225;23.75,63.25;26.5,241.5;40.5,107.25;96.25,248.25;6.75,208.75;13.75,116.25;29.5,50.75;98.75,167.25
1338;23.75,63.25;65,244.5;75.5,115;106.25,260.25;12.5,206.75;13.75,116.25;14.5,10.75;85,145.5
2769;55.25,90.75;62.5,250.5;91.25,104;106.25,260.25;11.25,206.75;13.75,116.25;18,50.25;121.75,138.75
4431;50.75,113.5;63,273.75;69,106.5;106.75,269;11.25,206.75;16.75,154.75;44.75,67.75;121.75,138.75
5576;50.75,113.5;63,273.75;73.5,114.75;106.5,295.25;22,225.25;31.5,131.75;77.25,51.25;121.75,138.75
4391;51.5,133.25;51.5,302.25;76.25,144.25;106.5,295.25;22,225.25;49.75,128;77,53.75;112.5,156.75
1108;67.5,115.75;69,292;81,157.75;93.25,312.75;22,225.25;49.75,128;107.75,62.75;112.5,156.75
4997;65.25,118;69,292;76.75,143.75;93.25,312.75;25.25,250.75;49,127.75;107.75,63.5;113.75,185.5
4296;53.5,96.75;90.25,265;104,166.5;107,290;26.5,249.75;89,115;107.75,63.5;113.75,185.5
5777;32.75,67;61.75,233.75;86,133;113,322.5;26.5,249.75;89,115;107.75,63.5;111.25,159.75
4102;51.75,52.25;61.75,233.75;80.5,126.25;107,291.75;53,266.5;88.5,115.5;107.75,63.5;115.75,200.5
5274;63.5,45.5;63.75,222.75;80.5,126.25;93,300;53,266.5;88.5,115.5;88.75,44.5;105,197.5
5110;59,41.75;63.75,222.75;72.5,88.5;93,300;48.75,274;79.5,75;96.75,75.25;105,197.5
3814;59,41.25;63.75,222.75;76,74.5;93,300;41,260.5;55.75,75.25;101.25,122.25;118.25,160.5
6001;59,41.25;72.75,198;76,74.5;93,300;50.75,229;70.5,73.25;101.25,122.25;115.25,169
6103;38.75,67.5;71,196;80,57.75;94.25,299.25;66.75,228.25;70.5,73.25;79.75,130.75;115.25,169
5860;42.5,89.75;71,196;80,57.75;106.25,261;28.5,244;70.5,74.5;80.25,101.25;115.25,169
4198;52.75,76;75.75,199.5;79.5,57.5;106.25,261;16.25,240.5;42,63.5;78.75,101.25;115.25,169
2721;23.25,62.5;75.75,199.5;79.5,57.5;115.25,236.5;0.5,246.75;14.75,52.25;97.25,107.5;118.75,173.5
6015;43.25,62.75;50.25,177;79.5,57.5;105.75,271;0.5,246.75;2,45;68.75,94.5;118.75,173.5
5996;43.25,62.75;51,154.5;69.25,30;109,273.5;0.5,246.75;3.5,39.25;58.5,110.75;102.5,159.25
3994;14.25,62.25;66.75,144;87,18;109,273.5;0.5,246.75;8.75,34;83.25,124.75;91.75,136
3203;14.25,62.25;33.5,132.75;87,18;109,273.5;8.5,277.25;20.25,18.25;70.75,110.75;110.25,125.75
1264;32.75,67.75;37,105.75;87,18;90,281;25.25,274;26.75,26.5;70.75,110.75;122,124.5
196;17,96;52.75,110;83.25,14.5;90,281;14.25,269.25;55.5,34.5;70.75,110.75;121.25,125.5
4670;26.5,119.5;52.75,110;83.25,14.5;90,281;15.75,234.5;54.25,71.5;60.25,121.25;92.5,120.5
5676;26.5,119.5;62.25,115.5;65,8.75;91.25,314.25;51.5,229;54.25,71.5;57.5,122.25;82.25,101.5
5871;3.5,93.75;57.25,154.5;62.25,31;91.25,314.25;25,221;54.25,71.5;83,100.75;85.75,144
2659;22.5,81.5;44.5,153;62.25,31;69.25,284.5;22,220.75;54.25,71.5;83,100.75;95.5,116.5
5331;22.5,81.5;35.75,187.25;62.25,31;99.25,314.25;22,220.75;55.25,73.25;64,131;74.75,82.5
2698;23.75,79.5;44.75,205.25;62.25,31;70,294.5;22,220.75;49.25,93.5;59.75,107.25;74.75,82.5
2176;30,120;59,216.25;61,33.25;70,294.5;22,220.75;62.25,121.25;68.5,123.25;74.75,82.5
2754;26.5,117.75;53,251;62.5,39;70,294.5;22,220.75;62.25,121.25;73.5,85;112,74
5144;41.5,100.25;57.75,253;61.25,38;64.75,292;22,220.75;62.25,121.25;66.75,92.75;112,74
23;57,113.5;59.75,268.75;61.25,38;80.5,305.75;42.25,204.5;44.25,142.5;66.75,92.75;113.25,75.75
2202;57,113.5;59.75,268.75;78.75,58;94.5,282.5;30.5,231.25;34,182.5;61,121.75;113.25,75.75
5775;55.25,110;59.75,268.75;70.25,36;81.25,312.5;10.75,256.5;30.75,200;61,121.75;110,34.75
830;54,76;59.75,268.75;69.25,37.25;93.25,313.75;18.5,233.5;51,230;61,121.75;91,52
5482;54,76;64.75,268.25;81.5,2.75;84.5,298.5;18.5,233.5;43,236.5;79.5,158.25;91,52
2807;63,48.5;71.5,291.5;77,4;99.25,322.5;16.5,218;20.75,259.75;79.5,158.25;91,52
1083;32.75,75;77.25,249.75;83.5,8;86.25,313.75;16.5,218;20.75,259.75;42.5,139.75;68,75.5
4219;4.5,42.5;65.25,245.25;83.5,8;95.5,296.5;13.25,218.75;20.75,259.75;48.25,158.5;49.25,31.75
1282;4,41;65.25,245.25;92.5,50.75;94.25,296.25;8.5,259.5;13.25,218.75;47.25,128;56.75,33.5
2496;10,19.75;52,226;92.5,50.75;115.5,322;8.5,259.5;16.25,234;75.75,110.5;85,47
1632;10,19.75;29,212.25;92.5,50.75;115.5,322;24,236.75;52.5,232.75;67,111.75;69.75,10.25
2671;9.5,19.75;25.75,188;47.75,63.25;115.5,322;36.75,230.5;48.75,233.25;67,111.75;76.75,10.25
1890;9.5,19.75;42.5,161.5;47.75,63.25;115.5,322;49.25,228.25;61.25,233.75;83,70.5;89.75,46.5
4974;9,20.25;42.5,161.5;81.5,56.75;115.5,322;49.25,228.25;70,246;95.5,74.5;116.25,67
5278;6.25,20.25;42.5,161.5;95.25,38;95.25,287.5;44.75,204;70,286;95.5,74.5;116.25,67
6054;4.25,19.75;42.5,161.5;63.25,38.5;71.75,281;59.75,229.5;83.25,323.75;95.5,74.5;116,67.5
5532;14.5,55.75;36,120;62,42.5;99,251.25;59.75,229.5;83.25,323.75;95.5,74.5;116,67.5
2705;14.5,55.75;36,120;62,42.5;64.75,266.5;39.25,245.5;48.5,318.75;103.5,102.5;104.75,23.75
5751;14.5,55.75;24.5,118.25;60.5,53;65.75,266.5;39.25,245.5;54.5,285.25;60.5,113.25;104.75,23.75
2363;24,63.75;24.5,118.25;33.25,75.25;53.75,303.25;37,245.25;53.75,291.25;60.5,110.25;104.75,23.75
5911;24,63.75;24.5,118.25;33.25,75.25;91,312;59.75,232.5;71,303.25;75.75,122.5;110.5,22.5
5651;14,66.25;24.5,118.25;25.75,59.25;91,312;22,235;31.75,298;103.5,103;110.5,22.5
1326;14,66.25;17.75,154.25;62.5,29.5;90.5,294;14.25,238;67,285;105.25,125.75;110.5,22.5
522;31.5,66.5;56,154.75;65,32;100.75,314;14.25,238;97.75,271.75;105.25,125.75;111.5,12.25
3386;25.75,64.75;68.5,153.75;72,61.25;108,295.75;25.25,250.75;97.75,271.75;105.25,125.75;119.75,36.75
5413;38,67.5;49.75,175.5;74,21.5;108,295.75;9,277.25;83,293.75;105.25,125.75;118.75,36.5
5765;24,29;49.75,175.5;96.5,59.75;106.5,292.5;1.25,318.75;83,293.75;106.5,126.25;118.75,36.5
1;51.25,62.25;79.75,163;96.5,59.75;98.5,255.25;23.25,302.5;83,293.75;106.5,126.25;107.25,17.5
1809;79,76.5;79.75,163;84.75,68.5;98.5,255.25;22,302.25;68.75,291;85.25,103.25;105,35.75
3092;52.75,76;63.25,138.5;78.75,115.5;98.5,255.25;22,302.25;68.75,291;105.5,132;106.25,35.5
4748;52.75,76;59.25,114.75;63.25,138.5;98.5,255.25;10.75,320.75;73.5,285.5;83.5,154.25;92.25,48.5
104;80.75,44.25;81.75,70.25;91.25,157.75;100.5,253.75;48.75,292.5;68,302.75;83.5,154.25;92.25,48.5
5431;42.75,64;48.75,63.25;98,141.25;100.5,253.75;31.5,277.75;60.75,306.75;83.5,154.25;92.25,48.5
4756;9.5,42.5;64,44;89.25,165.25;100.5,253.75;34.25,277.5;51.75,263.5;82.25,154.25;92.25,48.5
1029;6.5,65.25;59.75,52.75;90.5,184.5;110.25,271;34.25,277.5;52,228.25;82.25,154.25;92.25,48.5
4654;9.75,27;84.5,53.25;90.5,184.5;93.75,254.25;34.25,274.75;38,214.25;79.75,182.25;92.25,48.5
597;16.75,37.75;85.75,15.75;90.5,184.5;93.75,254.25;59.5,267.5;64.75,250;77,222.75;88,73
2403;46.25,67.25;75.5,32.5;90.5,184.5;116,238.5;40,234.5;50.5,231;74.25,197.25;88,73
4994;46.25,67.25;74.25,32.5;103,206.5;116,238.5;18.75,249;68,230.5;95.25,206.5;117.5,66.5
2046;71,67.25;74.25,32.5;97.25,247.75;103,206.5;21.75,209;67.75,232;84.5,237.25;102,94
1426;55.25,81.5;72.5,32.25;97.25,247.75;103,206.5;44,183;45.5,192.75;87,237.75;103.25,102.25
4774;34.75,102.25;71.5,32.75;99,255.25;103,206.5;44,183;76.5,183;91,271.75;92,74.5
3533;38.75,102;56.25,52.25;99,255.25;112,206.5;50.5,183;71.75,156.75;91,271.75;91.75,50.5
5893;39.5,102.75;56.25,52.25;73.75,248.5;78.75,202.25;35.5,148.25;69.5,119.75;91,271.75;91.75,50.5
4008;49.5,81.5;54,88;78.5,239;83.5,239.75;35.25,149;69.5,119.75;73.75,251.5;91.75,50.5
3297;49.5,81.5;51.5,117.75;78.5,239;83.5,239.75;59.5,113.75;62,109.75;66.5,228.5;68.75,85
2586;21.75,66;50,116;73,237.5;103.25,245.75;59.5,113.75;62,109.75;66.5,228.5;99.75,94.5
5377;21.75,66;53.75,117.5;80.75,213.75;86.75,244.25;60,110.75;63.75,88.75;66.5,228.5;99.75,94.5
3146;35.5,91.25;67.75,80.5;81.25,214;86.75,244.25;53.5,71;60.75,72;66.5,228.5;100.25,110.25
5793;39.5,60.25;79,77.5;81,213.25;85,240;53.5,71;60.75,72;66.5,212.25;83.75,110
2526;64,32.5;77.5,54.5;81,213.25;85,240;21.25,52;21.25,65;66.75,213.5;103,73
4666;41,27;49.75,64.5;67,235.75;81,213.25;21.25,52;21.25,65;53.5,209.5;96.25,106.5
3690;41,27;49.75,64.5;62.25,261.75;81,213.25;41.75,35.5;42,68.5;75,232;104.5,74
915;41,27;48,66.25;66,238.75;80,210.75;18,38.5;42.25,69;75,232;89.5,73.25
3;25.75,57.75;29.75,64.75;66,238.75;82,225.75;21.25,51.75;42.25,69;61.5,233.25;85.25,107
5998;25.75,57.75;38,59.25;81.25,245.75;82,225.75;9.25,63.25;42.25,69;73.75,251.5;85.25,107
5730;16.25,46.75;38,59.25;70,273.75;86,194.5;0.5,36.25;42.25,69;73.75,251.5;96.5,105.25
2843;9,60.25;37.25,60;70,273.75;82.75,193.75;0.5,36.25;52.25,50.75;73.25,230.75;106.5,129
1985;25.75,64.25;34.5,88.75;42.25,274.75;82.75,193.75;14.25,43.5;52.25,50.75;65.75,228.75;114.5,143.5
5858;31.25,66.5;36,103.5;45.25,252;83.25,172.5;38,45.25;39,47.75;65.75,228.75;114.5,143.5
2422;31.25,66.5;58.25,134.25;72.5,230.75;82.75,156;36.5,45.75;50.75,73.75;50.75,229.75;114.5,143.5
1103;11,63.75;56.75,137.75;72.75,225.25;87.75,155.25;21.25,65;50.75,73.75;69,245.5;114.5,143.5
617;46.25,63;49.5,165;72.75,225.25;84.25,127.5;7.25,69.25;30,93.25;69,245.5;116.5,171.5
1230;36,50.75;52.5,165;66.5,190.75;85,135.5;7.25,68.75;21,89.25;69,245.5;116.5,171.5
1831;37.25,50.5;69.75,144.25;74,211.5;94.25,151.75;1,49;21,89.25;74.5,228.5;116.5,171.5
3481;45.75,51;69.75,144.25;75,212;94.25,151.75;9.5,59.75;30,66.75;50.25,208.75;83.5,153.75
1905;50.5,18.75;50.5,115.75;54.25,252;64.25,143;9.5,59.75;30,66.75;48.25,228.5;104.25,157.25
1853;13.25,11.5;20,105.75;54.25,252;62.5,116.5;8.75,62.5;30,66.75;67.5,191.75;74.75,154.75
2131;13.25,11.5;20,105.75;39,226;48.5,102.5;0.5,49.25;18.25,45;36.75,200.5;46.75,135.5
5088;12.75,13;35,63.25;39,226;58.5,114.25;0.5,49.25;18.25,57;26.25,199.75;32.75,157.75
1278;12.75,13;35,63.25;71.25,218.25;89.75,136.75;0.5,49.25;7,65.75;36,244.25;37.25,158.5
2099;25,28;35,63.25;71.75,218.75;105.75,159;0.5,49.25;8,66.5;22.5,243.5;27.75,198.5
4451;39,62.75;52,52.75;93.25,231;105.75,159;0.5,49.25;8,66.5;8,257.5;16.75,231
5682;45,107;65,73.25;93.25,231;107.75,118;0.5,49.25;3,88.5;7.5,256.25;16.75,231
3939;44.75,133.5;63.75,74.5;92.75,221.5;107.75,118;0.5,49.25;29,93;30,277.25;60.25,229.25
2576;59.5,173.75;66.75,69.5;84.25,182;89.25,153.25;21.25,52.25;29,93;59,290.5;60.25,229.25
5578;50.75,197.75;66.5,70;84.25,182;89.25,153.25;45.75,34;48,95.5;59,290.5;64.75,232
2784;39,198;54,98.5;60.5,196.25;87.5,159.25;27.75,11.25;48,95.5;57,292;64.75,232
1545;16,175.25;34,66;61.25,224;87,194.5;27.75,11.25;48,95.5;51.25,275;64.75,232
4863;1,141;60,88.25;70.5,229.75;87.25,194.75;28.5,36.75;48,95.5;51.25,275;69.25,194.25
5621;37,134.5;50,115;63.25,259.5;87.25,194.75;21.5,50.75;48,95.5;63.5,289.5;69.25,194.25
2115;37,134.5;39,109.5;45.25,259.75;75.5,221;31,66.75;48,95.5;70.75,277.75;72.75,187.75
3004;19,116.75;59,116.75;66.25,290;70,244;3,88;48,95.5;70.75,277.75;84,210
499;31.75,106.25;63,89.75;66.25,290;80.25,245.75;22.25,83.5;44.25,87.25;70.75,277.75;85.75,210
407;31.75,106.25;56.5,53.75;93,294.25;111.75,269;16.5,71.75;44.25,87.25;60.25,276.25;86.5,209.25
5809;43.75,133.75;82.5,65.25;93,294.25;111.75,269;16.75,72.25;51.75,75;60.25,276.25;70.75,199.25
2398;61.25,114.5;62,36.5;104.75,269.5;107.25,263;17.25,72;48.5,79.5;60.25,276.25;70.75,199.25
5469;57.5,114.75;63.25,4.25;104.75,269.5;107.25,263;17.25,72;48.5,79.5;58.5,283.25;88.25,229.5
5349;54.75,110;63.25,4.25;107,283.75;107.25,263;4.5,82.5;27.5,88;69.5,285.5;89.25,226.5
3406;34.75,86;52,20.75;107,283.75;107.25,263;14.75,45;25.25,84.5;49.75,274.5;61.5,233.25
851;35.5,86;52,20.75;106.5,249.75;112,217.5;14.75,45;21,117;53,292.25;65,277.25
1682;42.5,89.75;47.5,28.5;72.25,273.75;80.5,211.75;14.75,45;27,93.25;50,260.5;53,292.25
2974;42,89;47.5,28.5;50.25,257.25;95.75,222;14.75,45;26.5,93.75;51.5,229;62,285.75
1002;23.5,116;46.5,28;65.75,284.5;92,241.5;14.75,45;26.5,93.75;68.75,198.25;76,285.25
821;34,119.5;49.75,62.5;65.75,284.5;105.75,261.75;1,47.75;37.5,94.5;68.75,198.25;71.5,318.25
5836;34,119.5;46,57.25;66.75,310;105.75,261.75;1,47.75;29,66.75;43,179.5;83.75,323.75
5324;50.25,89.75;52.75,97.25;94.5,322.5;107,222.25;1,47.75;8.25,67.5;43,179.5;83.75,323.75
2238;21.5,66.75;23,63.5;94.5,322.5;106.25,222.25;1,47.75;25.5,94.25;27.5,218;57.5,285.75
873;21.75,71.75;24.5,82;94.5,322.5;101.5,254.25;1,47.75;25.25,84.5;52,232;67,272.75
4905;21.75,71.75;24.5,82;94.5,323;117.5,218;2,45.25;39.5,113.75;48.25,233.5;104.5,263.25
3220;27.25,89.25;30,63.5;104.5,316.75;117.5,218;33,49.5;39.5,113.75;45,202.5;89.75,281.5
2779;27.25,89.25;33,63;104.5,316.75;117.25,239;5.5,78.75;29.75,131.5;46.25,202.25;111.5,275
2603;34.75,67.25;35.75,82;114,323.75;117.25,239;20.5,115;31.5,95.25;46.25,202.25;107.75,287.75
5669;9.75,32.25;54,116;114,323.75;117.25,239;20.5,115;36.75,93.5;48.25,193.25;69.5,273.75
2583;9.75,32.25;77,84.75;114,323.75;117.25,239;16.75,68;29,49.75;50,167;58,233.5
5657;11.5,15.5;71.5,61.5;114,323.75;117.25,239;20.5,79.5;21.75,57.5;50,167;57,228.5
6108;28,58;49,92.75;114,323.75;117.25,239;20.5,79.5;46.75,59.75;49.75,180.5;91.25,226.5
5401;22,65.25;83,73;114,324.25;117.25,239;0.25,46.25;46.75,59.75;49.75,180.5;59.75,233.5
5705;21.75,60.25;53,53.25;114,324.25;117.25,239;0.25,46.25;28.5,90;37.75,179.5;65.25,231.75
5052;21.75,60.25;47.25,57.25;114,324.25;117.25,239;1,8.75;23.25,108.5;46.75,157.75;61.5,269
4397;20.75,13.25;46,57.25;94.5,300.25;117.25,239;2,20.5;8.25,70;39.5,134.75;61.5,269
17;20.75,13.25;92.5,59;95,300;104.5,218;2,20.5;11.5,96;69.75,112.75;90,231.25
5966;19.75,13;66.5,89.5;100.5,314;104.5,218;2,20.5;54.75,102.75;68.5,156.25;71.75,203.5
2879;19.75,13;39,67.25;99.5,323.5;110.75,217.75;1.25,20.25;54.75,102.75;59.5,169;91.5,168.25
5148;2.25,21.25;31.75,66.5;99.5,323.5;105.25,260;4.5,11.75;57.75,104.75;59.5,169;93.25,175.5
2043;2.25,21.25;42.75,64.75;99.75,314.25;107.5,293.25;4.5,11.75;12.5,117;61.25,166.75;78,154.25
2053;2.25,21.25;77,99;91.5,313;95,277.5;4.25,11.25;4.25,156.75;60.25,118.75;61.25,166.75
5759;2.25,21.25;40.25,104.25;95,277.5;110.75,322.5;4.25,11.25;54.5,169.5;59.75,123.25;105,161.25
1704;2.25,21.25;37,133.75;95,277.5;110.75,322.5;7.5,30.5;32.75,158.25;70.75,110.25;117.5,198.25
4691;3.25,21.25;44.5,155;58.5,252;110.75,322.5;8,50;57,130.5;90.5,120;117.5,198.25
3213;3.25,21.75;46.25,132.75;69.75,251;110.75,322.5;19.5,54.25;57,130.5;101.75,156.75;116.25,230
3882;3.25,21.25;50,134.5;52.5,226.5;110.75,322.5;45,36;57.75,120.75;95.5,116.5;116.25,230
5937;26.75,62.5;50,134.5;52.5,226.5;102.5,322.5;45,36;79.75,160.75;93,105.5;116.25,222
5646;16.75,64.25;19.5,127;52.5,226.5;102.5,322.5;23.75,58.5;53,172;84.5,103;116.25,222
3080;4,40.75;19.5,127;22.75,240;92.75,323;23.5,56.25;49,148.5;99.25,73.75;116.25,222
2557;12,40.75;34.5,118.75;45.5,236.25;92.75,323;23.5,56.25;67,130.5;92.25,50.5;116.25,222
4597;12,40.75;34.5,118.75;63.5,240.25;78.75,306.25;56.25,34;81.75,111.5;111,52;115,224.5
5813;12,40.75;20.5,105.75;33.5,238.75;43.75,286;56.25,34;83.75,153.25;91.5,85;115,224.5
2118;19,8.25;24.25,66.75;30.25,275.75;61.25,289.5;56.25,34;83.75,153.25;89.75,106.5;115,224.5
3679;22.5,31;24.25,66.75;38.75,275.75;55,251;56.25,34;105,130.75;110.5,95;117,198.5
5660;22.75,30.5;24.25,66.75;33,257.75;55,251;52.5,37.25;69,123.25;108.25,141.5;117,198.5
5386;22.75,30.5;24.25,66.75;35,275.75;55,251;40.75,70.25;50.75,94.25;74,161.25;77.25,181.5
5174;22.75,30.5;31.75,66.75;35,275.75;55,251;10.5,65.5;69.75,70.25;77.25,181.5;113,143
4077;30.25,63.5;30.5,63.75;32.25,306.5;45.75,274.75;8,13.25;51.5,47.75;77.25,181.5;113,143
2598;30.25,63.5;30.5,63.75;32.25,306.5;47.5,254;21.5,17.75;53,7;84.25,164.5;119,117.25
2077;16.75,93.25;24,63.5;32.25,306.5;94,273.5;23,16.5;72.75,12.75;84.25,164.5;116.75,70.5
2193;16.75,93.25;24,63.5;32.25,306.5;58,251.5;44.25,51.25;71.75,59.25;90,106.75;90.5,73.25
5622;16.75,93.25;24,63.5;51.25,304.75;58,251.5;18.75,78.75;76.75,50.25;87.25,108;91.75,63.75
3373;24,63.5;37.5,96.75;51.25,304.75;61,245.5;45.25,84.75;68,73.5;78.25,116.25;111.25,55.25
2844;24,63.5;37.5,96.75;50.25,305.25;61,245.5;68.5,113.75;91.25,111.25;97.75,74.25;110,90
317;27,64.5;38,119.75;50.25,305.25;51.25,213.75;16.25,108.5;54.25,74.75;91.25,111.25;110,90
340;21.75,72.75;46,132;50.25,305.25;79,220.5;16.25,108.5;48.25,78.5;94.75,149;121.5,121
1533;21.75,72.75;49,152.25;50.25,305.25;79,220.5;2.5,115.5;76.25,73;76.75,111.5;118,143.75
885;6.5,61.25;26.75,177.25;50.25,305.25;79,220.5;6.25,82;75.25,35.75;109.5,106.25;118.75,142
4986;6.5,61.25;23.5,178.5;30.5,298.75;77.5,240.25;8.5,83;50.5,18;109.5,106.25;119.5,139.25
7;6.5,61.25;6.5,217.25;40.25,286;117.25,241.5;28,95;50.5,18;85.25,118.5;118.75,139.5
5844;6.5,61.25;37.5,222.75;47,254.5;95.75,206;12.25,115.75;50.5,18;79.75,124.75;119,139
3476;4,40.25;15,190.5;47,254.5;85.75,184.75;27.75,77.75;50.5,18;96.75,95;99,170
3701;0.25,76.5;14,156.5;23.75,264;44.25,203.25;27.75,77.75;35.25,11.25;72.25,101.5;99,170
4361;23,59;27,117.25;39.5,229.75;42.75,187.25;25.25,115.5;35.25,11.25;72.25,101.5;78.25,158.75
3212;32,64.75;33,75.25;71.75,214;77.5,239;25.25,115.5;35.25,11.25;72.5,98.25;119,136.75
6090;38.75,91;40,57.75;87.25,183.75;115,239;20.5,89.5;35.25,11.25;72.5,98.25;119,136.75
4201;26.25,62.25;39.5,64.75;87.75,156.75;115,239;1.5,88.5;35.25,11.25;96.75,84.75;109.5,126
82;26.5,83.75;39.75,60.5;84,134;115,239;28,87.75;35.25,11.25;71,70.5;109.75,126.5
3673;23.25,79.5;39.75,60.5;80.75,110;115,239;51.5,70.25;63.25,25.75;71.5,94;109.75,126.5
3268;38,108.5;56.5,54.25;72.75,140.75;99.5,251.75;46.5,48.25;63.25,25.75;71.5,94;109.75,126.5
5433;38.5,108.75;56.5,54.25;72.75,140.75;99.5,251.75;41.75,35.5;68.5,18.5;78.25,111.75;122.75,128.75
4196;38.5,108.75;61.5,64;72.75,140.75;108.5,287.75;39,69;43.5,18.75;78.25,111.75;110.5,123.5
4146;23.5,119;62.25,40;72.75,140.75;109.5,287.25;9.25,82.25;26,13.25;65.75,110.25;110.5,123.5
694;46.25,98;66.5,30.5;72.75,140.75;109.5,287.25;0.75,49;36.5,41.25;77.25,102.25;88.75,112
