begin;pin_T_0_693;pin_T_0_693;pin_T_0_693;pin_T_0_693;pin_T_0_693;pin_T_0_693;pin_T_0_693;pin_T_0_693
29518;pin_T_0_693;pin_T_29_1400;pin_T_217_104;pin_T_308_938;pin_T_0_693;pin_B_104_1486;pin_B_132_88;pin_B_223_1173
17628;pin_T_9_752;pin_T_45_1271;pin_T_223_53;pin_T_284_965;pin_T_0_693;pin_B_31_1486;vdd_B_140_85;pin_B_223_1173
31503;pin_T_61_735;pin_T_81_1178;pin_T_239_146;pin_T_340_865;pin_B_26_556;pin_B_31_1486;gnd_B_143_88;pin_B_223_1173
19255;pin_T_41_785;pin_T_174_1076;pin_T_239_146;pin_T_340_865;pin_B_55_562;pin_B_80_1431;pin_B_82_111;pin_B_273_1291
26791;pin_T_27_755;pin_T_81_1170;pin_T_239_146;gnd_T_336_870;pin_B_54_564;pin_B_80_1431;pin_B_82_111;pin_B_194_1268
22941;pin_T_14_825;pin_T_45_1302;pin_T_187_59;gnd_T_336_870;pin_B_75_551;pin_B_80_1431;pin_B_98_98;pin_B_194_1268
21269;pin_T_46_788;pin_T_91_1332;pin_T_301_114;gnd_T_336_870;pin_B_67_556;pin_B_80_1431;pin_B_98_98;pin_B_181_1195
22189;pin_T_9_846;pin_T_55_1474;pin_T_192_115;vdd_T_333_870;pin_B_67_556;pin_B_80_1431;pin_B_91_243;pin_B_183_1227
28493;pin_T_9_846;pin_T_108_1338;pin_T_287_56;gnd_T_336_870;pin_B_73_581;pin_B_80_1431;pin_B_85_275;pin_B_183_1227
30502;pin_T_27_744;gnd_T_107_1363;pin_T_248_46;vdd_T_333_870;pin_B_55_715;pin_B_80_1431;pin_B_146_261;pin_B_183_1227
20021;pin_T_43_737;gnd_T_107_1363;pin_T_248_46;vdd_T_333_870;pin_B_55_715;pin_B_65_1413;pin_B_186_278;pin_B_227_1317
16294;pin_T_43_737;pin_T_225_1381;pin_T_319_160;gnd_T_336_870;pin_B_130_604;pin_B_173_1466;pin_B_186_278;pin_B_250_1356
30364;pin_T_6_631;pin_T_175_1321;pin_T_259_100;pin_T_384_951;pin_B_41_563;pin_B_173_1466;pin_B_186_278;pin_B_243_1330
24447;pin_T_6_631;pin_T_120_1341;pin_T_328_53;pin_T_384_951;pin_B_86_599;vdd_B_175_1466;pin_B_179_275;gnd_B_242_1336
30902;pin_T_6_631;pin_T_226_1332;pin_T_322_138;pin_T_412_1054;pin_B_86_599;pin_B_90_1451;pin_B_126_273;gnd_B_242_1336
24515;pin_T_36_706;pin_T_226_1332;pin_T_305_223;pin_T_339_1069;pin_B_86_599;pin_B_103_1478;pin_B_108_261;vdd_B_242_1338
24866;pin_T_26_833;pin_T_296_1343;pin_T_350_186;pin_T_473_1079;pin_B_86_599;pin_B_103_1478;pin_B_109_260;pin_B_272_1315
7280;pin_T_19_819;pin_T_236_1439;pin_T_422_157;pin_T_473_1079;pin_B_97_583;pin_B_103_1478;pin_B_112_265;pin_B_360_1234
413;pin_T_4_817;pin_T_308_1435;pin_T_310_45;pin_T_473_1079;vdd_B_101_584;pin_B_103_1478;pin_B_263_303;pin_B_341_1179
12813;pin_T_28_934;pin_T_308_1435;pin_T_402_121;pin_T_473_1079;pin_B_97_579;pin_B_189_1483;pin_B_267_333;gnd_B_345_1189
13151;pin_T_122_847;pin_T_403_1402;pin_T_461_200;pin_T_473_1079;pin_B_97_579;pin_B_213_1396;pin_B_238_360;vdd_B_343_1189
29751;pin_T_122_847;pin_T_307_1437;pin_T_366_305;pin_T_473_1079;pin_B_154_606;pin_B_210_1427;pin_B_243_386;gnd_B_345_1189
9205;pin_T_54_805;pin_T_351_1326;pin_T_387_372;pin_T_473_1079;pin_B_238_681;pin_B_239_1430;pin_B_243_386;pin_B_243_1220
17151;pin_T_59_743;pin_T_351_1326;pin_T_387_372;pin_T_473_1079;pin_B_110_793;pin_B_144_1277;pin_B_274_293;pin_B_361_1183
28728;pin_T_90_849;pin_T_340_1229;pin_T_399_413;pin_T_473_1079;pin_B_110_793;pin_B_217_1269;pin_B_301_186;gnd_B_367_1189
7537;pin_T_30_747;pin_T_340_1229;pin_T_373_316;gnd_T_445_1081;pin_B_110_793;pin_B_219_1426;pin_B_288_130;vdd_B_365_1189
4251;pin_T_57_752;pin_T_326_1235;pin_T_353_205;gnd_T_445_1081;pin_B_110_793;pin_B_243_1394;pin_B_317_113;vdd_B_365_1189
19873;pin_T_57_752;pin_T_260_1165;pin_T_281_104;pin_T_467_1138;pin_B_110_793;gnd_B_243_1398;pin_B_307_42;vdd_B_365_1189
3955;pin_T_36_714;pin_T_140_1143;pin_T_358_128;pin_T_435_1156;pin_B_110_793;pin_B_170_1384;pin_B_307_42;gnd_B_367_1189
23044;pin_T_55_623;pin_T_140_1143;pin_T_358_128;pin_T_395_1051;pin_B_17_739;vdd_B_168_1384;pin_B_260_157;gnd_B_367_1189
30024;pin_T_22_739;pin_T_183_1218;pin_T_285_54;pin_T_360_1055;pin_B_17_739;pin_B_127_1374;pin_B_260_157;gnd_B_367_1189
4028;pin_T_22_739;pin_T_163_1172;pin_T_285_54;pin_T_312_1051;pin_B_69_752;gnd_B_128_1383;pin_B_236_130;vdd_B_365_1189
16905;pin_T_55_757;pin_T_163_1172;pin_T_173_105;pin_T_312_1051;pin_B_84_852;pin_B_146_1368;vdd_B_224_138;pin_B_353_1324
15346;gnd_T_49_765;pin_T_163_1172;pin_T_177_61;pin_T_312_1051;pin_B_190_830;pin_B_196_1321;pin_B_213_97;pin_B_336_1360
25641;vdd_T_46_768;gnd_T_159_1192;pin_T_210_142;pin_T_454_1043;pin_B_190_830;pin_B_196_1321;pin_B_324_19;pin_B_407_1359
11525;pin_T_14_870;vdd_T_152_1186;pin_T_345_147;pin_T_345_985;pin_B_190_830;pin_B_196_1321;pin_B_206_11;pin_B_452_1374
20891;pin_T_14_870;pin_T_124_1311;pin_T_365_148;pin_T_432_1065;pin_B_130_888;pin_B_196_1321;pin_B_328_24;pin_B_356_1367
22100;pin_T_12_893;pin_T_192_1218;vdd_T_365_151;pin_T_373_955;pin_B_130_888;pin_B_270_1412;pin_B_328_24;pin_B_457_1366
25849;pin_T_30_1012;pin_T_272_1167;pin_T_279_149;pin_T_297_944;pin_B_142_793;pin_B_270_1422;pin_B_328_24;pin_B_457_1366
2646;pin_T_30_944;pin_T_272_1167;pin_T_279_149;pin_T_297_944;pin_B_46_778;pin_B_183_1358;pin_B_207_50;pin_B_360_1485
15313;pin_T_153_925;pin_T_244_1156;vdd_T_283_164;pin_T_310_857;gnd_B_48_786;pin_B_94_1449;pin_B_207_50;pin_B_360_1485
6261;pin_T_141_886;pin_T_195_1057;pin_T_342_119;pin_T_359_828;gnd_B_48_786;pin_B_94_1449;vdd_B_182_68;pin_B_274_1408
1027;pin_T_102_1005;pin_T_140_1154;pin_T_182_131;pin_T_308_914;gnd_B_48_786;pin_B_111_1274;pin_B_177_45;pin_B_274_1408
18535;pin_T_55_1027;pin_T_140_1154;pin_T_182_131;pin_T_274_884;gnd_B_48_786;pin_B_100_1178;pin_B_149_51;vdd_B_265_1402
2926;pin_T_119_881;pin_T_158_1247;pin_T_182_131;pin_T_368_886;pin_B_45_728;pin_B_61_1189;pin_B_149_51;vdd_B_265_1402
24388;pin_T_90_739;pin_T_137_1348;pin_T_182_131;pin_T_418_748;vdd_B_37_727;pin_B_69_1313;pin_B_149_51;pin_B_280_1433
11287;pin_T_44_653;pin_T_100_1332;pin_T_249_59;pin_T_360_602;gnd_B_37_725;pin_B_97_1350;pin_B_149_51;pin_B_280_1433
1064;pin_T_32_576;pin_T_194_1381;pin_T_249_59;pin_T_305_511;gnd_B_37_725;pin_B_145_1261;pin_B_149_51;pin_B_265_1359
30801;pin_T_32_576;pin_T_227_1253;pin_T_249_59;pin_T_249_442;pin_B_76_747;vdd_B_127_1264;pin_B_149_148;pin_B_265_1359
18168;pin_T_32_576;pin_T_227_1253;pin_T_359_115;pin_T_380_462;pin_B_68_754;vdd_B_127_1264;pin_B_140_267;pin_B_225_1317
