begin;pin_T_2_235;pin_T_2_235;pin_T_2_235;pin_T_2_235;pin_T_2_235;pin_T_2_235;pin_T_2_235;pin_T_2_235
468;pin_T_2_235;pin_T_2_235;pin_T_1321_159;pin_T_1342_103;pin_B_114_59;pin_B_116_69;pin_B_1264_118;pin_B_1467_138
7651;pin_T_2_235;vdd_T_2_239;pin_T_1245_263;pin_T_1324_221;pin_B_102_142;pin_B_114_59;pin_B_1140_87;pin_B_1484_87
10158;pin_T_2_235;vdd_T_2_239;pin_T_1245_263;pin_T_1403_195;pin_B_12_199;pin_B_160_80;pin_B_1266_101;pin_B_1380_20
9560;pin_T_2_235;gnd_T_6_243;pin_T_1356_276;pin_T_1356_295;pin_B_12_199;pin_B_111_103;pin_B_1279_116;pin_B_1311_119
4517;pin_T_2_235;gnd_T_6_243;pin_T_1220_287;pin_T_1323_189;pin_B_110_100;pin_B_137_184;pin_B_1138_96;pin_B_1307_40
10173;vdd_T_2_239;gnd_T_6_243;pin_T_1114_258;pin_T_1331_223;pin_B_82_100;pin_B_137_184;pin_B_1138_96;pin_B_1244_5
10873;vdd_T_2_239;gnd_T_6_243;pin_T_1114_258;pin_T_1435_229;pin_B_32_157;pin_B_101_254;pin_B_1150_93;pin_B_1244_5
7436;vdd_T_2_239;gnd_T_6_243;pin_T_1179_167;pin_T_1343_187;pin_B_32_157;pin_B_182_183;pin_B_1048_12;pin_B_1266_117
9938;vdd_T_2_239;gnd_T_6_243;pin_T_1186_287;pin_T_1363_221;pin_B_11_145;pin_B_170_116;pin_B_1048_12;pin_B_1310_232
11335;vdd_T_2_239;pin_T_133_233;pin_T_1034_267;pin_T_1313_96;pin_B_11_216;pin_B_170_116;gnd_B_1048_14;pin_B_1289_184
7594;pin_T_98_238;pin_T_218_165;pin_T_975_228;pin_T_1313_96;pin_B_11_216;vdd_B_168_115;pin_B_1060_19;pin_B_1404_162
6321;pin_T_98_238;pin_T_226_116;pin_T_968_143;pin_T_1225_1;pin_B_11_216;pin_B_220_115;pin_B_1039_58;pin_B_1294_113
11709;pin_T_98_238;pin_T_281_50;pin_T_1053_144;pin_T_1197_65;pin_B_5_192;pin_B_236_105;pin_B_1039_58;pin_B_1294_113
8769;pin_T_107_210;pin_T_352_88;pin_T_1090_61;pin_T_1197_65;pin_B_5_192;pin_B_270_125;pin_B_1134_40;vdd_B_1297_102
8348;pin_T_139_145;pin_T_334_29;pin_T_1140_29;pin_T_1259_27;pin_B_5_192;pin_B_270_125;gnd_B_1134_26;vdd_B_1297_102
11144;pin_T_139_145;pin_T_334_29;pin_T_1135_123;pin_T_1212_78;pin_B_59_189;pin_B_270_125;pin_B_1132_91;pin_B_1300_125
10560;pin_T_154_235;pin_T_343_15;pin_T_1094_53;pin_T_1182_166;pin_B_59_189;pin_B_270_125;pin_B_1132_91;pin_B_1299_29
9041;pin_T_199_249;pin_T_343_15;pin_T_1113_43;gnd_T_1166_163;pin_B_145_159;pin_B_270_125;pin_B_1081_68;pin_B_1345_10
8633;gnd_T_196_246;pin_T_356_117;pin_T_1035_129;pin_T_1143_123;pin_B_145_159;pin_B_236_105;pin_B_1081_68;pin_B_1327_28
11010;pin_T_261_239;pin_T_271_168;gnd_T_1030_129;pin_T_1127_174;pin_B_108_205;pin_B_236_105;pin_B_1081_68;pin_B_1346_127
10015;pin_T_240_181;pin_T_247_154;pin_T_1038_242;pin_T_1186_125;pin_B_173_273;pin_B_236_105;pin_B_1130_87;pin_B_1346_127
3310;pin_T_128_147;pin_T_144_147;pin_T_992_241;gnd_T_1189_125;vdd_B_160_271;pin_B_318_121;pin_B_1130_87;pin_B_1346_127
7929;pin_T_131_185;pin_T_144_147;pin_T_1030_269;gnd_T_1189_125;pin_B_88_281;pin_B_380_137;pin_B_1136_102;pin_B_1252_133
