begin;0,0;0,274.5;373.75,0;373.75,274.5;0,0;0,274.5;373.75,0;373.75,274.5
13597;0.25,12.5;1,268.5;251,37.5;289.25,214;0.25,12.5;43.5,206.5;283.25,4.5;328.75,224
41208;0.25,12.5;44.5,233.25;215.75,52.5;340.75,230.25;0.5,11;20.5,160.25;281.5,3;328.75,224
25476;0.25,12.5;33.75,185;246.75,39;342.75,235;0.5,11;16,134.25;281.5,3;344.25,253.75
39157;0.25,12.5;27,160.5;207.75,32;342.75,235;0.5,11;24,170.75;281.5,3;308.25,258.5
34;0.25,12.5;26,160;175.5,4.25;342.75,235;0.5,11;51.75,143;266,27;293.25,267
870;0.25,12.5;26,160;201.25,40.5;320.75,235.5;0.5,11;51.75,143;265.25,27.25;265.75,227.5
1642;3.25,9.75;50.5,123.75;227,79;355.25,241.75;0.5,11;58.25,100;265.25,27.25;265.75,227.5
50439;32,16.75;53,104;223.5,91.25;355.25,241.75;0.5,11;74.75,70;262.25,26.5;265.75,227.5
38598;32,16.75;67.25,69.5;216.25,57.5;337.25,243.5;0.5,11;74.75,71;262.25,26.5;263.75,243.25
3076;37.5,4.75;68,70;216.25,57.5;317.5,210;0.5,11;107,52.25;262.25,26.5;285.75,262.5
26466;60.75,26.5;68,70;232.75,55.25;317.5,210;0.5,11;122.25,68.5;259.5,1.5;286,263
6797;60.75,37.75;100.5,93.5;207.5,55.75;318.75,208.5;44.5,27;122.25,68.5;259.5,1.5;274.75,264.75
44428;44,71;100.5,93.5;207.5,55.75;319.75,208.75;40,25.75;157.25,80.75;259.75,20.25;277.25,271.25
40105;64.75,104.25;109.5,72;207.5,55.75;335,182.5;41.25,23.75;157.25,80.75;272.25,2.25;283.5,264.5
41144;64.75,104.25;115.25,35.75;203.25,104;335,182.5;40.5,23.25;144.5,49.25;275,3;312.5,233.5
10139;23.25,97.5;146.25,28.25;203.25,104;340,221.75;5.25,4.75;144.5,49.25;242.5,17.75;297.75,233
30544;16.5,96.5;146.25,28.25;209.5,97;359.75,233.75;5.25,4.75;144.75,48.5;266.75,29;296.25,267
