begin;pin_T_1_6;pin_T_1_6;pin_T_1_6;pin_T_1_6;pin_T_1_6;pin_T_1_6;pin_T_1_6;pin_T_1_6
4492;pin_T_1_6;pin_T_106_996;pin_T_415_45;pin_T_586_1223;pin_T_1_6;pin_B_96_979;pin_B_544_429;pin_B_576_1138
7798;pin_T_32_80;pin_T_47_949;pin_T_415_45;pin_T_614_1295;pin_B_44_121;gnd_B_95_980;pin_B_544_429;pin_B_576_1178
10343;pin_T_32_80;pin_T_59_808;pin_T_463_45;pin_T_608_1115;vdd_B_45_124;pin_B_187_1125;pin_B_544_429;pin_B_576_1178
10621;pin_T_32_80;pin_T_96_629;pin_T_541_173;pin_T_576_938;vdd_B_45_124;pin_B_85_1113;gnd_B_550_429;pin_B_576_1178
10436;pin_T_32_80;pin_T_111_676;pin_T_509_107;pin_T_632_858;pin_B_103_259;pin_B_233_1158;pin_B_495_501;pin_B_576_1178
9908;pin_T_36_78;pin_T_113_794;pin_T_533_55;pin_T_632_858;pin_B_100_197;pin_B_233_1158;pin_B_428_499;vdd_B_560_1178
1920;pin_T_36_78;pin_T_113_794;pin_T_615_151;pin_T_691_861;pin_B_152_93;pin_B_242_1109;gnd_B_431_502;vdd_B_560_1178
11022;pin_T_106_20;pin_T_113_794;pin_T_615_151;pin_T_691_861;pin_B_142_66;pin_B_326_992;pin_B_454_352;vdd_B_560_1178
757;pin_T_245_35;pin_T_276_759;pin_T_505_51;pin_T_534_781;pin_B_142_66;pin_B_269_894;pin_B_323_483;vdd_B_560_1178
11402;gnd_T_256_40;pin_T_341_866;pin_T_505_51;pin_T_560_658;pin_B_142_66;pin_B_267_1003;pin_B_394_641;vdd_B_560_1178
3504;gnd_T_256_40;pin_T_282_762;pin_T_546_158;pin_T_578_654;pin_B_142_66;pin_B_266_1035;pin_B_412_706;vdd_B_560_1178
9516;gnd_T_256_40;pin_T_282_762;pin_T_546_158;pin_T_575_645;pin_B_62_67;pin_B_260_956;pin_B_515_581;vdd_B_560_1178
2405;pin_T_268_206;pin_T_341_862;pin_T_546_158;pin_T_638_658;pin_B_142_207;pin_B_267_1111;pin_B_515_581;vdd_B_560_1178
3935;pin_T_351_223;pin_T_458_926;pin_T_628_204;pin_T_638_658;pin_B_157_266;pin_B_267_1111;pin_B_419_479;pin_B_689_1220
2466;pin_T_351_223;pin_T_482_995;pin_T_628_204;pin_T_644_578;pin_B_67_201;vdd_B_267_1095;pin_B_375_422;pin_B_656_1108
