begin;pin_T_0_692;pin_T_0_692;pin_T_0_692;pin_T_0_692;pin_T_0_692;pin_T_0_692;pin_T_0_692;pin_T_0_692
29012;pin_T_0_692;pin_T_222_905;pin_T_527_66;pin_T_591_997;pin_T_0_692;pin_B_433_1089;pin_B_613_13;pin_B_711_994
6029;pin_T_0_692;pin_T_227_828;pin_T_535_52;pin_T_703_946;gnd_B_4_689;pin_B_603_1070;pin_B_613_13;pin_B_621_1059
5665;pin_T_186_597;pin_T_323_971;pin_T_543_122;gnd_T_693_958;pin_B_18_825;pin_B_453_968;pin_B_613_13;pin_B_621_1059
12840;pin_T_272_591;pin_T_323_971;pin_T_431_74;vdd_T_695_959;pin_B_18_825;gnd_B_461_972;pin_B_579_19;pin_B_613_1021
9356;pin_T_272_591;pin_T_302_1043;pin_T_431_74;pin_T_838_891;pin_B_153_922;vdd_B_460_970;pin_B_568_127;gnd_B_606_1018
26327;pin_T_157_620;pin_T_388_990;pin_T_431_74;pin_T_738_850;pin_B_135_773;vdd_B_460_970;pin_B_603_234;gnd_B_606_1018
16844;pin_T_157_620;pin_T_313_907;vdd_T_425_74;pin_T_590_817;pin_B_197_712;pin_B_304_1057;pin_B_532_328;gnd_B_606_1018
30454;pin_T_228_707;pin_T_327_772;pin_T_509_56;pin_T_590_817;pin_B_227_816;pin_B_304_1057;pin_B_539_438;gnd_B_606_1018
29237;pin_T_238_810;pin_T_256_624;pin_T_509_56;pin_T_624_930;vdd_B_226_818;pin_B_304_1065;pin_B_539_438;gnd_B_606_1018
2722;pin_T_248_904;pin_T_333_495;pin_T_509_56;pin_T_612_963;vdd_B_226_818;pin_B_304_1065;pin_B_403_466;gnd_B_606_1018
18932;pin_T_205_1033;pin_T_333_495;pin_T_347_81;pin_T_574_1021;vdd_B_226_818;pin_B_396_1067;pin_B_400_406;gnd_B_606_1018
6710;pin_T_205_1033;pin_T_307_622;pin_T_412_229;pin_T_431_993;pin_B_197_798;gnd_B_399_1078;pin_B_400_406;pin_B_572_1070
132;pin_T_187_935;pin_T_232_620;pin_T_397_314;pin_T_431_993;gnd_B_207_792;vdd_B_399_1075;pin_B_400_406;pin_B_443_1014
32046;pin_T_85_933;pin_T_321_642;pin_T_345_349;pin_T_431_993;gnd_B_207_792;pin_B_250_996;pin_B_400_406;vdd_B_447_1013
33774;pin_T_133_901;pin_T_286_808;pin_T_345_349;pin_T_396_990;vdd_B_217_783;gnd_B_270_986;pin_B_400_406;pin_B_590_1076
16442;pin_T_234_898;pin_T_286_808;pin_T_345_349;pin_T_388_1090;vdd_B_217_783;gnd_B_270_986;pin_B_355_534;pin_B_716_984
8008;pin_T_139_925;pin_T_268_983;pin_T_350_372;pin_T_419_974;vdd_B_217_783;pin_B_224_925;pin_B_355_534;pin_B_716_984
10732;pin_T_155_939;pin_T_265_985;pin_T_350_372;pin_T_480_930;vdd_B_217_783;gnd_B_219_924;pin_B_355_534;pin_B_712_1050
24059;pin_T_155_939;pin_T_222_1021;pin_T_354_292;pin_T_503_989;vdd_B_215_919;pin_B_273_843;pin_B_455_475;pin_B_712_1050
20138;pin_T_209_933;pin_T_222_1043;pin_T_343_369;pin_T_503_989;pin_B_201_860;gnd_B_271_851;pin_B_455_475;pin_B_703_962
20559;pin_T_113_925;pin_T_149_995;pin_T_273_268;pin_T_503_989;pin_B_191_874;pin_B_393_827;gnd_B_455_492;pin_B_703_962
