begin;0,0;0,174.5;373.75,0;373.75,174.5;0,0;0,174.5;373.75,0;373.75,174.5
11921;3.75,4.25;77.75,101.5;308.75,67;317,64.5;0.25,47.25;0.25,47.25;343.25,8.5;346.75,86.75
732;3.75,4.25;71,79.5;303.75,119.75;337.25,57.5;20.25,89.75;41.25,48.25;343.25,8.5;346.75,86.75
7045;26.75,23.25;49.25,53.75;307.25,97.75;337.25,57.5;17.75,90.5;62.75,56.5;343.25,8.5;361,103.25
8075;4.5,2;25,69.75;295.25,130.5;320.5,64.5;17.75,90.5;62.75,56.5;345.5,14.25;361,103.25
4194;10,24.75;25,69.75;266.5,157.5;320.5,64.5;48,71.5;106.25,58;313.25,40.5;362,108.5
1273;10,24.75;38.25,45.25;235.5,165;354.5,49.5;48,71.5;130,66.5;293.25,62.75;362,107.25
15131;10,24.75;38.25,45.25;227,155.75;354.5,49.5;73.25,48.75;170.25,67.75;308.25,35.75;362,107.25
14950;14.75,27;52,23.75;199,155.75;354.5,49.5;81.25,41.75;170.25,67.75;308.25,35.75;344,87.5
3352;29.5,47.25;43,32.25;213.5,146.75;354.5,49.5;93.75,51.25;175.5,48.25;308.25,35.75;343,69.75
15452;0.75,59.25;45.5,54.5;197,158.75;354.5,49.5;74.75,28.75;175.5,48.25;310.75,27.75;340.75,69.75
12633;0.25,56.75;45.5,54.5;172.5,147.75;366.75,56.75;84,63.25;175.5,48.25;267.5,27.25;313.75,40.75
11451;4.5,35;45.5,54.5;192,154.25;339.25,45;85.25,83.5;158.75,68;272,21.75;313.75,40.75
12134;3.75,34.25;32.75,45.25;185,148;338.5,45.25;85.25,83.5;143.5,58;256,28.5;313.75,40.75
3379;2.75,34.75;32.75,45.25;160.75,145.75;313.5,53.25;84.25,81.75;111,62.25;256,28.5;298.5,49.25
6194;2.75,34.75;38.25,22.75;172,159.75;313.25,53.75;71.75,50.25;111,62.25;256,28.5;290.75,64.75
1705;2.75,34.75;38.25,22.75;196.25,172;313.25,53.75;76.5,66.75;102.25,26.75;237,17.5;280.5,52.25
4430;19.5,68.25;38.25,22.75;170.25,167.25;305.25,52.5;43.5,70.25;103,50.75;237,17.5;313.75,47.25
13217;19.5,68.25;38.25,22.75;151.75,148.25;293.75,18;44,72.25;94.75,46.25;258.25,9.75;294.5,42.25
10776;19.5,68.25;38.25,22.75;171.25,122;272.75,21.25;42.25,75.25;94,62.25;256.75,9.5;287,42.75
4744;20,75;38.25,22.75;174.75,153.25;281.75,20.75;42.25,75.25;121.75,72.25;272.5,24.25;287,42.75
2079;5.5,59.75;38.25,22.75;191,127.5;281.75,20.75;63.5,78.5;121,72.5;241.25,43.25;270.25,63.25
12355;4.25,58;35,41.25;173.5,116.5;281.75,20.75;79.5,66.75;147.25,74.5;241.25,43.25;270.75,64.25
16710;4.25,58;59.5,63.5;184.25,93;282.5,43;79.5,66.75;157.5,80;241.25,43.25;297,81.75
2189;4.25,58;59.5,63.5;161.5,76.75;295.75,61.5;59.25,57.5;157.5,80;242.5,39.25;293.5,65
