begin;pin_T_1_288;pin_T_1_288;pin_T_1_288;pin_T_1_288;pin_T_1_288;pin_T_1_288;pin_T_1_288;pin_T_1_288
1256;pin_T_1_288;pin_T_206_547;pin_T_271_144;pin_T_408_602;pin_T_1_288;gnd_B_7_681;pin_B_361_77;pin_B_378_595
485;pin_T_1_288;pin_T_262_474;pin_T_304_96;vdd_T_406_603;pin_T_1_288;pin_B_44_591;pin_B_303_94;pin_B_323_616
6157;pin_T_61_330;pin_T_256_438;pin_T_406_115;vdd_T_406_603;gnd_B_2_291;pin_B_42_499;pin_B_303_94;pin_B_323_616
3623;pin_T_140_377;pin_T_313_373;pin_T_406_115;vdd_T_406_603;gnd_B_2_291;pin_B_114_478;pin_B_290_181;pin_B_365_593
3552;pin_T_135_334;pin_T_288_313;pin_T_406_115;pin_T_458_569;vdd_B_4_293;pin_B_42_509;pin_B_290_181;pin_B_362_595
3841;pin_T_140_430;pin_T_298_250;pin_T_421_44;pin_T_458_569;vdd_B_4_293;pin_B_66_587;pin_B_290_181;pin_B_378_661
1263;pin_T_117_428;pin_T_270_238;pin_T_421_44;pin_T_437_649;vdd_B_4_293;pin_B_42_505;pin_B_341_277;pin_B_378_661
679;pin_T_169_408;gnd_T_269_240;pin_T_410_74;pin_T_446_567;vdd_B_4_293;pin_B_42_505;pin_B_333_283;pin_B_378_661
5854;pin_T_141_341;pin_T_231_257;pin_T_372_8;pin_T_446_567;vdd_B_4_293;pin_B_121_490;pin_B_290_339;pin_B_365_637
5960;pin_T_141_341;pin_T_231_257;pin_T_412_80;pin_T_431_498;gnd_B_2_291;pin_B_97_484;pin_B_287_414;pin_B_406_660
7044;pin_T_101_430;pin_T_281_320;pin_T_371_17;pin_T_382_547;gnd_B_2_291;pin_B_41_451;pin_B_287_414;pin_B_348_619
1545;pin_T_97_432;pin_T_245_419;pin_T_371_17;pin_T_382_547;vdd_B_4_293;gnd_B_42_452;pin_B_384_388;pin_B_396_541
792;pin_T_61_386;pin_T_366_419;pin_T_371_17;pin_T_388_545;pin_B_98_275;pin_B_152_455;pin_B_386_352;pin_B_396_541
3952;pin_T_61_359;pin_T_326_364;gnd_T_366_17;pin_T_382_634;pin_B_125_219;pin_B_158_439;pin_B_386_352;pin_B_396_541
288;pin_T_77_432;pin_T_316_427;gnd_T_366_17;pin_T_382_634;pin_B_167_163;pin_B_201_451;pin_B_386_352;pin_B_460_538
69;gnd_T_93_447;vdd_T_318_430;pin_T_337_114;pin_T_382_634;pin_B_184_173;pin_B_201_451;pin_B_400_383;pin_B_402_594
1067;pin_T_97_472;vdd_T_318_430;pin_T_331_58;pin_T_448_567;pin_B_178_192;pin_B_193_340;pin_B_400_383;pin_B_415_672
3065;gnd_T_93_447;pin_T_371_482;pin_T_425_69;pin_T_448_567;pin_B_199_166;pin_B_214_318;pin_B_322_374;pin_B_415_672
5406;pin_T_82_415;pin_T_358_543;pin_T_425_69;pin_T_460_571;gnd_B_215_183;pin_B_303_345;pin_B_398_386;pin_B_415_672
3222;pin_T_55_469;pin_T_358_543;pin_T_425_69;pin_T_455_569;pin_B_265_267;pin_B_313_283;pin_B_355_348;pin_B_394_673
298;pin_T_55_469;pin_T_321_619;pin_T_405_97;pin_T_455_569;pin_B_254_234;pin_B_289_336;vdd_B_365_327;pin_B_396_597
3778;pin_T_2_514;pin_T_343_579;pin_T_405_97;pin_T_444_576;pin_B_187_168;pin_B_289_336;pin_B_354_350;gnd_B_399_603
821;gnd_T_7_514;pin_T_378_492;pin_T_425_134;pin_T_444_576;pin_B_187_168;pin_B_297_247;pin_B_346_299;pin_B_358_592
3865;vdd_T_8_510;gnd_T_363_503;pin_T_405_62;pin_T_444_576;pin_B_111_123;pin_B_315_252;pin_B_340_225;pin_B_358_592
6233;pin_T_44_411;pin_T_366_545;pin_T_405_62;pin_T_444_576;pin_B_72_35;pin_B_258_201;pin_B_339_295;vdd_B_358_598
90;pin_T_101_415;pin_T_366_545;pin_T_371_81;pin_T_444_576;pin_B_63_18;pin_B_226_122;pin_B_234_296;pin_B_323_694
6357;pin_T_201_431;pin_T_353_504;pin_T_420_75;pin_T_444_576;vdd_B_60_18;pin_B_226_122;pin_B_234_296;gnd_B_323_691
2422;vdd_T_204_431;pin_T_376_390;pin_T_412_142;pin_T_444_576;pin_B_132_85;pin_B_226_122;gnd_B_244_314;pin_B_319_593
1976;pin_T_236_428;pin_T_376_390;gnd_T_396_136;pin_T_444_576;pin_B_202_165;pin_B_268_74;pin_B_300_372;pin_B_329_589
1238;pin_T_236_428;pin_T_321_366;gnd_T_396_136;pin_T_444_576;pin_B_94_159;pin_B_207_166;pin_B_224_451;pin_B_263_619
1889;vdd_T_234_429;pin_T_353_401;gnd_T_396_136;pin_T_444_576;pin_B_11_207;pin_B_207_166;pin_B_267_458;pin_B_348_556
6851;pin_T_248_357;pin_T_353_401;pin_T_417_45;pin_T_480_570;pin_B_11_207;pin_B_207_166;pin_B_293_542;pin_B_348_627
461;pin_T_303_400;pin_T_326_313;pin_T_417_45;pin_T_480_570;pin_B_32_298;pin_B_217_297;gnd_B_264_540;pin_B_410_595
5761;pin_T_291_396;pin_T_326_313;pin_T_420_83;pin_T_480_570;vdd_B_30_298;pin_B_196_355;pin_B_311_557;pin_B_410_589
916;pin_T_291_396;pin_T_326_313;pin_T_420_83;pin_T_450_572;pin_B_34_343;pin_B_188_348;pin_B_358_595;pin_B_383_591
2132;pin_T_324_396;pin_T_326_313;pin_T_408_48;pin_T_450_572;pin_B_35_390;pin_B_183_318;pin_B_318_534;gnd_B_399_603
6869;pin_T_324_396;pin_T_326_313;pin_T_422_31;pin_T_475_561;pin_B_71_419;pin_B_197_357;pin_B_318_534;vdd_B_402_598
2672;pin_T_257_382;pin_T_321_233;pin_T_374_9;pin_T_475_561;pin_B_59_453;pin_B_197_357;pin_B_313_498;vdd_B_402_598
2319;pin_T_257_382;pin_T_321_233;pin_T_423_72;pin_T_475_561;pin_B_149_477;pin_B_269_343;pin_B_300_466;pin_B_437_543
4181;pin_T_236_315;gnd_T_305_226;pin_T_423_72;pin_T_473_574;pin_B_116_523;pin_B_349_262;pin_B_362_399;pin_B_437_543
3115;pin_T_236_315;gnd_T_305_226;pin_T_416_79;pin_T_467_566;pin_B_86_478;pin_B_281_179;pin_B_362_399;pin_B_460_542
3941;pin_T_275_372;pin_T_282_193;pin_T_362_18;pin_T_467_566;pin_B_74_393;gnd_B_276_179;pin_B_348_342;pin_B_460_542
3362;pin_T_225_441;pin_T_327_231;pin_T_418_62;pin_T_467_566;pin_B_117_428;pin_B_290_174;gnd_B_321_368;pin_B_460_542
7252;pin_T_225_441;pin_T_354_313;pin_T_418_62;pin_T_419_496;pin_B_71_417;pin_B_290_174;pin_B_334_280;pin_B_460_542
5131;pin_T_225_441;pin_T_354_313;pin_T_408_77;pin_T_467_574;pin_B_75_392;pin_B_282_153;pin_B_339_224;vdd_B_460_544
6498;vdd_T_223_437;pin_T_288_269;pin_T_408_77;pin_T_467_574;pin_B_75_392;pin_B_286_161;pin_B_377_152;pin_B_476_628
