begin;0,0;0,324.5;324.25,0;324.25,324.5;0,0;0,324.5;324.25,0;324.25,324.5
3177;37,222.75;69.5,270.75;100.25,82.5;273.5,233.25;3.5,177.5;93.5,237.5;123,141;250.75,223.25
15084;38.25,250;76.25,270.5;94.5,73;273.5,233.25;3.5,177.5;84.25,202;123,141;272.5,233.25
39030;9,252;55.25,248.75;94.5,73;273.5,233.25;4.5,140.75;85.75,201.5;124.25,168.25;272.5,233.25
35469;15.75,289.5;40,208.25;57.25,58.75;243,256.75;4.5,140.75;93.25,185.25;124.75,168;272.5,233.25
38565;34.25,289.75;40,208.25;98.25,74.25;242,256.25;5,140.75;76.5,143.5;129,196.25;272.5,233.25
25869;35,291.75;40,208.25;105.25,96;257.25,240.75;27.25,118.25;111.25,119.5;114.25,231.25;272.5,233.25
14056;2.5,259.5;85,212.5;122.5,89.75;286.25,269.5;27.25,118.25;111.25,119.5;114.25,231.25;233.25,224.25
42331;2.5,259.5;101.75,212.5;122.5,89.75;286.25,269.5;26.25,93.5;75,115;136.25,238;233.25,224.25
30570;2.5,259.5;110.25,207.75;122.5,89.75;286.25,269.5;5.25,79.25;107,113.5;142.5,251.25;229.5,238
37037;2.5,259.5;110.25,207.75;117.25,85.5;290.75,234;5.25,79.25;101,84.5;160.25,274;206,254
36801;4,297.25;103.5,210.25;117.25,85.5;285.75,268;30.25,94.25;81.75,94.75;160.25,274;206.5,254.5
24959;4,297.25;85.5,216.25;87.25,109;295.75,230.5;30.25,94.25;73.75,76.5;168.5,258.25;185.25,264.5
31553;17.25,307;51.25,212.25;74.75,102.75;276.5,225.75;32.25,91;41,72.25;168.5,258.25;185.25,264.5
39915;21,273.75;32.75,189.25;65,111.25;276.5,225.75;1.75,78.5;41,72.25;156.25,237.5;186.75,267.5
17116;21,273.75;30.75,216;39.75,119;272.75,224.75;3.5,78.75;41,72.25;130.75,240;158.25,273.75
25258;25.25,271;37,200;39.75,119;280.75,230.5;2,78.75;41,72.25;139,203.5;196.5,277.25
36488;4.5,259.75;37,200;49.5,104;302.5,195.25;2,78.75;67.5,96.5;160,186.5;191.5,296.5
5939;4.5,259.75;19.75,207.5;49.75,103.25;270.25,173.25;32.25,91;49.25,82;135.25,171.5;191.5,296.5
20123;6.5,257.5;14.75,207;71,73.75;245.5,190.75;9.5,124;49.25,82;167,191.25;191.5,296.5
40642;6.5,257.5;12.25,175.75;73,73.75;226.75,170;25.5,156;31.5,92.5;167,191.25;191.5,296.5
18321;6.5,257.5;12.25,175.75;73,73.75;197.25,175.75;11.25,153.5;28.5,72.25;158.75,161;168.25,317.75
42294;6.5,257.5;12.25,175.75;73,73.75;154.25,175.5;11.25,153.5;52.25,114.75;158.75,161;177.5,304.75
4088;6.5,257.5;35.5,155.75;73,73.75;131.25,154;11.25,153.5;50.25,82.25;168.5,141.25;177.5,304.75
881;6.5,257.5;17.25,117;73,73.75;125.25,165.25;22.25,162.5;26,90.25;162.25,121;177.5,304.75
25;0.75,294.5;17.25,117;73,73.75;143.75,120.5;22.25,162.5;46.75,83.25;119.5,120.5;189.75,289.75
33338;0.75,294.5;10.75,154;106.75,95.25;143.75,120.5;39.5,178.25;55.25,53.75;84,115.5;194.5,281.75
16517;0.75,295;22.25,140.25;109.75,95.25;160.75,99.25;39.5,178.25;67.5,19.75;106.75,140.5;194.5,281.75
15281;0.75,295;27.5,117;92,109;160.75,99.25;36,211;55.25,34.5;91.5,106.25;194.5,281.75
1882;15,279.25;58.25,127.5;113.75,130;160.25,99.25;39.25,238.5;55.25,34.5;91.25,106.5;194.5,281.75
27124;21.75,256.5;67.75,128.5;99.25,135.75;160.25,99.25;39.25,215.5;66,63.5;91.25,106.5;212.5,272.5
14245;18.5,259.75;67.75,128.5;93.75,123.25;160.25,99.25;29.75,201.75;52.75,92.25;91.25,106.5;212.5,272.5
1437;44.5,247.25;58,142;86.25,87.75;160.25,99.25;29.75,201.75;75.5,73.25;91.25,106.5;200.25,262.5
9617;52.75,264.25;58,142;106.5,89.75;160.25,99.25;34,237.75;66.75,33.25;122.75,122;200.25,262.5
1959;19.5,259.5;58,142;139.5,70;195.5,88.5;34,237.75;65.5,33.25;98,113;219,284.25
30580;32.25,224.75;58,142;106.75,56.75;167,73.5;19.75,225.5;65,33.75;78.75,96.25;219,284.25
5794;55,259.5;58,142;115.5,42.25;143.25,96.5;9.75,257.75;65.5,33.25;69.75,116.5;219,284.25
36767;55,259.5;58,142;115.5,42.25;143.25,98;5.25,280.75;47.25,46.75;69.75,104.75;251.5,307
20872;90.5,230.25;105.25,149.25;112.25,17.75;143.25,98;5.25,280.75;69,14.75;80.75,65.5;251.5,307
4899;73,225.75;105.25,150.75;112.25,17.75;137,55;2.5,280.75;73.5,19.5;80.75,65.5;258.5,311.5
23544;44,226.75;75.5,135.5;120.75,19.5;154,65;1.75,280;59.75,38;80.75,65.5;258.5,311.5
6236;35.5,190.25;51.5,155.75;136.25,39.25;154,65;20.75,312;59.75,37.25;80.75,65.5;266,310.25
2574;35.5,190.25;72,116.25;124.25,65;154,65;22.25,284.25;65,82.25;118.5,89;266,310.75
35229;35.5,190.25;69.5,97.5;117,22;194.5,83.5;22.25,284.25;67.5,91;82.5,78.5;268.25,299.5
40233;35.5,190.25;70.75,81.25;117,22;166.25,71;15.75,261.5;77.75,125.25;80.5,83.75;268.25,299.5
12282;35.5,190.25;70.75,81.25;120.5,51.25;166.25,71;22.25,293.75;115,114;115.25,102.75;253,310.75
4982;35.5,190.25;89,41.5;144.75,39.25;197.25,101.25;24.5,293;93.25,136.25;156.5,95.25;253,310.75
19680;38.75,189.75;90.5,39.5;132.5,65.75;171.5,116.5;24.5,293;67.75,155.75;148.5,131.5;253,310.75
37422;35.25,144.5;90.5,39.5;143.5,40;144.5,140.25;24.5,293;67.75,155.75;118,106.5;225,316.25
20394;19.25,108.25;91.5,39;143.5,40;144.25,159.25;35,274.75;66.5,158.5;132.75,122;225,316.25
29034;19.25,108.25;74.25,65.25;109.5,60.25;175.5,188;26.25,239.75;66.5,158.5;120.5,142;225,316.25
13542;19.25,113;74,64.5;139.75,62;175.5,188;61.25,222.75;89.75,155;156.25,165;225,316.25
41212;19,123.75;72.75,36.5;149.25,79;175.5,188;59,223.25;89.75,155;157.25,165.5;225,316.25
38793;15.75,124.25;47.75,60.5;149.25,79;179,188.5;59,223.25;118.25,141.75;140,134.5;225,316.25
28237;15.75,124.25;47.75,60.5;149.25,79;158.75,163;25.25,211.75;133.25,166;164,132;249,312.25
11893;16.25,124.25;64.25,51.25;149.25,79;153,202;25.25,211.75;114.25,180.25;164,131.5;258.25,279.75
16678;42,140.5;66,73;150,83.5;160.5,248.25;25.25,211.75;122.5,179.25;164.25,130.75;258.25,279.75
42336;42,140.5;64.5,102;150,83.5;160.5,248.25;25.25,211.75;149.5,191.75;198.5,125;275.5,289
42440;68,156.5;72,117.75;150,84.5;160.5,248.25;25.25,211.75;161,203.5;199,112;275.5,289
20021;72,117.25;86.5,136.75;130.25,109;160.5,248.25;25.25,211.75;127.5,215;199.5,113.25;264.25,300.5
22243;85.75,81.75;94.25,114;118.25,89.75;160.5,248.25;31.25,174.75;103.25,185.5;199.5,113.25;264.25,300.5
34712;82.75,115.25;84.25,79.25;118.25,89.75;154,251.5;20.5,169;96.25,184;200.5,113.5;264.25,300.5
41377;63.25,127;84.25,79.25;109,111.5;154,251.5;20.5,169;107.5,230.25;160.75,113.5;264.25,300.5
37796;48,144;83.75,64.75;138.5,140.25;154,251.5;20.5,169;110,199;172.75,134.5;264.25,300.5
20115;13.75,144.25;99.25,90.25;113.5,111.75;151,240.5;20,169.5;110,199;194.25,113.25;264.25,300.5
40861;13.75,144.25;98,90.25;102.25,83;151,240.5;7.75,181.25;145.5,225;220.5,128;264.25,300.5
40965;13.75,144.25;87.25,88.25;102.25,83;159.5,251.75;31.75,167;120.25,253.75;193.5,140.25;264.25,300.5
15486;9,118.5;83.25,67.25;110.25,118.5;148.75,291;42,149.5;120.25,253.75;193.5,140.25;268.5,299
26574;8.25,120.5;94.5,80;110.25,118.5;130.25,313.75;24.75,135;120.25,253.75;161.75,135.5;268.5,299
14891;22.25,128.5;94.5,80;107.5,158;134.75,275.75;56.25,156.75;83,235.5;161.5,134.5;268.5,299
16893;35.75,114.5;94.5,80;116,176;120,262;56.25,156.75;94.5,235.75;161.5,134.5;268.5,299
21005;8.25,134.75;94.5,80;114.75,197.25;146,231.25;56.25,156.75;106.25,216.75;162.75,134.75;249.5,280.5
19124;5.5,155;87.25,81.75;97.75,171.75;165,207;42.25,153.75;106.25,216.75;162.75,134.75;233.5,289.25
20699;14.5,155.5;63,76.5;80.5,137.25;165,207;42.25,153.75;114.25,196.5;161.5,134.5;220.5,264.5
26644;7.75,165;33,99.75;66.75,135.75;165,207;33.5,141.25;130.5,228.5;161.5,134.5;220,264.5
24322;21,156;33,99.75;86.25,125;175.25,186;3,147;159,215.75;161.5,134.5;220,264.5
3348;46,187;55.75,114;84.5,126.75;175.25,186;23.5,135;126.75,203.75;161.5,134.5;220,264.5
34549;45.75,188.25;65.5,127.75;84.5,126.75;175.25,186;49.25,113.5;116,228.25;161.5,134.5;183.25,280.75
23851;52,164.25;90.5,136.25;113.75,115;175.25,186;39.75,82.5;109.25,238;161.5,134.5;177.5,264
3061;71,153.25;90.5,136.25;132.75,91;186.25,192.25;39.75,82.5;112.5,218.5;126.25,138.75;193.5,264
39584;70.5,151.25;90.5,136.25;131.75,68.25;210.25,165;39.75,82.5;87,239;122.5,116;211.25,274.25
13069;56,154.25;71,115.75;130.25,67.5;209.75,164.5;42.75,82.75;52.75,228.25;122.5,116;211.25,274.25
15448;56,154.25;84.25,136.75;130.25,67.5;209.75,164.5;30.5,92.5;33,241.25;122.5,116;193.75,287
32751;75.25,149;88.5,133.5;116.75,58.25;209.75,164.5;30.5,92.5;33,241.25;95.75,136;165.25,312.5
23139;75.25,149;94,122.5;107,34.75;224,130.25;21.75,91;33,241.25;102.5,121.75;170.5,314
34314;93.5,122.5;97,138.25;107,34.75;249.75,151.75;21.75,91;57.5,255;98,157.25;170.5,314
35857;53.75,118.75;97,138.25;108,31;292.25,145.75;21.75,91;93.25,270.75;98,157.25;154.75,319.25
7513;40,116;97,138.25;134,49.25;280,123.75;3.5,125;93.25,270.75;111.75,190;167.75,316.5
37788;42.25,116;111.25,153.5;116.5,34.25;302.25,146;3.5,125;93.25,270.75;132,200.25;167.75,316.5
41600;51.5,114;101.5,193;116.5,34.25;319.75,169;3.5,125;91.5,262.75;131.5,200;167.75,316.5
17862;51.5,114;91,188.25;115.5,31.25;319.75,169;16,90;63,234.75;132,199.75;181.25,272.5
25816;41.25,116;91,188.25;94.75,9.5;285.5,180;16,90;67.25,239.75;103.5,200.5;182,271.5
108;47.5,127.25;91,188.25;111,23.25;264.25,155;42.75,83.5;65.5,237.75;103.5,200.5;191.5,297.5
7248;47.75,129.25;74.5,175.75;122.5,2.25;244.75,158;34.75,73.75;39.25,242;103.5,200.5;191.5,297.5
23354;14.5,159.75;75.75,175.75;121.75,20.25;240.75,153.75;23.5,89.5;39.25,242;114.75,242.25;191.5,297.5
37026;14,167.75;75.75,175.75;121.75,20.25;271.5,183;14.5,91;31.5,205.5;119,238.25;191.5,297.5
9718;14,168.5;112,173;121.75,20.25;284.25,215.75;17,90.25;31.5,205.5;110.75,267.25;216,299
38098;14.5,168.25;112,173;138.25,40.25;246,237;17,90.25;31.5,205.5;143.5,270.5;203.75,261.25
706;6,120.5;125.75,154;141,41.25;260.75,215.5;16.5,93.5;32.5,211.5;143.5,270.5;203.75,261.25
30729;6,120.5;122.75,157;123.5,65.75;288.5,193.5;16.5,93.5;32.25,208.25;130,290.75;190.5,298.5
41176;42.25,127;113,144.75;122.25,64.5;288.5,193.5;16.5,93.5;25.25,223.75;95.5,299.25;190.5,298.5
3025;52,128.25;112.25,144.5;122.25,64.5;288.5,193.5;24.75,63;38.75,214.25;122,278.25;190.5,298.5
1261;70.25,153;112.25,144.5;122.25,64.5;275.75,228.75;24.75,63;38.75,214.25;100.25,250.5;190.5,310.75
23476;71.25,113.75;122.25,158;124,63.25;275.25,227.25;24.75,63;33.25,175.25;111.75,231.5;190.5,310.75
9512;36.75,134.5;102.5,160.25;124,62.5;239.5,211;18.25,72.25;69.5,166.5;111.75,231.5;190.5,310.75
23261;35.75,144;109.5,161.25;120.25,45.5;263.5,191.5;18.25,72.25;65.25,156.75;111.75,231.5;202.75,289.5
12603;7,157.5;109.25,153.25;139,75.25;242,169.5;18.25,72.25;77.75,123.25;111.75,231.5;202.75,289.5
21324;29.25,140.25;109.25,153.25;139.5,75;221.5,160.5;45.5,81.5;78.75,125.5;144,233;202.75,289.5
15230;18.5,119.5;109.25,153.25;139.5,75;232,151.25;66,86.25;71.25,122.25;139.75,233;228.5,274
34370;8.5,99.75;109.25,153.25;160.75,68;232,151.25;38.75,73.25;87.5,152;139.75,233;228.5,274
9741;1.75,60.75;93.25,126.5;156.75,79.25;267.5,169.75;38.75,73.25;85,148.5;139.75,233;228.5,274
649;1.75,60.75;93.25,126.5;153.25,93.5;250.5,190.25;30.5,88.75;85,148.5;139.75,233;213.5,280.5
5651;1.75,60.25;73.25,115.25;153.25,93.5;225.25,169.75;5.5,67;85,148.5;154.75,247.5;213.5,280.5
5182;35.25,54;72.5,81.75;139,116;245,194;10.25,43;121,139.75;154.75,247.5;213.5,280.5
22576;46.75,70;82.75,65.25;119,108.75;245,194;10.25,43;92.5,137.75;168.75,246.5;213.75,281
23256;34.75,62.5;90.25,94;119,108.75;222.5,175.5;11.75,45.5;120,120.25;168.75,246.5;213.75,281
6238;34.75,62.5;76.75,102.75;86.25,108.25;222.5,175;21.75,46;120,120.25;185.5,242.5;245.5,294.5
37168;34.75,62.5;85.75,88.25;86.75,133.5;194,180.75;21.75,46;89.75,135.75;173.5,260;245.5,294.5
42141;6.25,68.75;85.75,88.25;86.75,133.5;194,180.75;21.75,46;94,136.75;178.75,289;276,266.5
2121;5.5,68.75;69.5,98.75;86.75,133.5;196,178.75;49.5,29;94,136.75;174,260;284.25,266.5
41584;18.25,25.25;41.5,63;86.75,133.5;196,178.75;52.25,29;64.75,120.75;191.5,250.75;284.25,266.5
28602;25.75,25.25;82.25,65.25;100.25,142;176,187;52.25,29;83,89.5;221.25,246.5;284.25,266.5
9680;25.75,25.25;82.25,65.25;110,109;200.5,173;82,3.5;88.25,84.25;221.5,245;287.5,266
41572;25.75,25.25;108.25,35.75;117.5,133.5;239,169.5;82,3.5;88.25,84.25;221.5,245;295.25,259.75
28437;42.5,4.5;108.25,35.75;117.5,132;230.75,192;82,3.5;87.75,114.5;221.5,245;300.75,224
35393;12.25,31.75;142.75,34;144.5,158.5;230.75,192;82,3.5;109.75,158.5;221.5,245;301,223.5
16873;23.5,31.75;137.5,67.25;170.5,162;230.75,192;82,3.5;142,165;210.75,249.25;301,223.5
983;35,60.25;131.75,111;168.25,116;230.75,192;82,3.5;134.75,171.25;210.25,248;268.75,212.25
36399;34.25,61.5;149.5,112.75;210,114.5;229.5,181;82,3.5;97.25,172.75;181.75,260;268.75,212.25
38263;34.25,61.5;168.5,149.25;216.25,93.75;229.5,181.5;52,27.25;97.25,172.75;181.75,260;239.75,187.25
32733;33.5,61.5;168.5,149.25;255.25,93.25;262,188.5;52,27.25;73.25,167.75;201.75,267.75;266.75,159.75
3786;33.5,61.5;168.5,149.25;258,92;276.5,180.75;21.75,39.75;73.25,167.75;190.75,289.25;294.75,136
16986;34.25,61.5;151.25,160;271.25,90.75;275.75,185;3.75,46.25;33.75,170;190.75,289.25;294.75,136
15804;7.25,58.75;119.25,142;261.25,83;277.25,183.25;3.75,46.25;36,156;190.75,289.25;264.75,120.5
2025;31.75,61;117.25,174.5;261.25,83;281.75,189.5;3.75,46.25;35.75,157.25;158.25,264.75;264,129.25
5685;46,36.5;108,199;255.75,86;297.5,162.25;14.25,30.75;32.25,135;158.25,264.75;264,129.25
3744;46,36.5;123.25,203.25;232.75,102.25;309.75,160;17,65.25;31.5,136.25;158.25,264.75;262,132.75
11014;46,36.5;133.25,240.25;201.25,120.25;307.5,149;17,65.25;31.5,136.25;191,260;257.5,122.75
19856;47.75,4.75;105,258.25;201.25,120.25;307.5,149;30.25,90.25;31.5,136.25;201.25,291;286,139.5
1029;43.5,34.5;115,282.75;194.25,123;304,124;13.5,91.5;27.25,175.75;201.25,291;286,139.5
9392;51.5,12;76.75,306.75;207.75,162.25;307.25,128.25;3.5,48.5;47.25,216.5;201.25,291;286,139.5
27470;40.5,28.25;62,270;241.25,139.25;307.25,152;3.5,48.5;47.25,216.5;201.25,291;294.75,136.25
20726;72.75,6.75;76.25,271;255,184.75;307.25,152;5.25,43;27.25,206.5;201.25,291;300.75,147.5
33684;91.25,27.75;107.5,303.75;224,171.25;307.25,152;5.25,43;33.75,168;201.25,291;303.25,147
32545;112.75,15.5;121,292.5;224,171.25;311,154.75;9.25,43;33.75,168;203.25,290.75;298.25,128
19735;83,42;145.25,313;224,171.25;320.75,179.5;17,68.5;33.75,168;185.5,262.25;298.75,128.5
40549;56,68.75;145.25,313;224,171.25;320.25,178;17,68.5;40,141.25;207.75,225;276.5,132.75
10249;23,93;145.25,313;224.25,170;314,142;38,105;45.5,148;200,225;276.5,132.75
5681;48.5,116;121,292;209.25,129.75;314,142;36,105;45.5,148;186,262.75;270,112
42314;78.5,138.75;121,292;228.25,107.75;312,116;36,105;43.25,148;186,262.75;275.5,94.25
8348;53,141.75;116,298.5;256,83.25;312,116;22.25,89.5;43.25,147.25;186,262.75;278.25,96
41302;51.25,157;149.25,292;266.75,110.5;303.75,130.5;10,61.75;43.25,147.25;186,262.75;278.25,96
5104;53.25,169;149.25,292;300.25,129.75;319.5,130.25;10,61.75;43.25,147.25;224.25,277;280.75,95
19846;79,137;142.5,299;277.5,149.75;304.5,140.25;10.25,103.25;43.25,147.25;224.25,277;280.75,95
29662;63,122.75;142.5,299;277,153.25;298.5,117.25;31.5,134.75;52,113.25;218.25,319;280.75,95
26579;74.75,96.5;142.5,299;245.5,173.5;298.5,117.25;33.5,91.75;34.75,71.75;228.25,311.5;287.75,79.75
41157;112.75,115;142.5,299;245.75,173.25;280.75,107.75;33.5,91.75;34.25,29.25;226.75,304.5;254.75,63.25
31764;109.5,69.5;128.75,313.25;245.75,173.25;283.25,112;27,93.75;34.25,29.25;185,297.75;226,48.75
6425;83.25,41.25;99.75,290.75;246,175;283.25,112;30,85.75;34.25,29.25;184.25,261.5;247,67.25
8385;83.25,41.25;99.75,290.75;270.75,210.25;283.25,112;43.75,94.25;49.25,69.5;205.5,256.5;229,65.5
32563;31.25,28.25;76.5,273.5;270.75,210.25;281,113.25;43.75,94.25;52.75,38;206.25,256.25;231.5,62
25872;14.75,24;76.5,273.5;289,184;307.25,127.25;35,69;52.25,38.5;206.25,256.25;231.5,62
12761;19.75,31.75;76.5,273.5;291,212;307.25,128.25;32.5,73.25;49.75,9.25;206.75,250.25;231.5,62
18744;19.75,31.75;110.5,243.5;292.75,181;307.25,128.25;25.5,117.75;49.75,9.25;207.5,250.5;233.75,80
9842;31,79.5;69.75,269.25;292.75,181;307.25,128.25;9.5,142.75;49,8.75;213.5,271.75;233.75,80
4544;31,79.5;99.5,282.75;257.5,189;307.25,128.25;9.25,169;49,8.75;213.5,271.75;221,80.75
9190;31,79.5;99.5,282.75;247.25,157;307.25,128.25;18.5,192.25;49,8.75;206.5,238.75;214.75,70.75
14953;34.25,57.5;99.5,282.75;237.5,193.25;311.5,117;22,238.5;49,8.75;187,224.5;215.5,71.25
29976;34.25,57.5;86.5,300.5;237.5,193.25;300,123.5;14.5,269.25;22.5,42.75;147.5,233.5;215.5,71.25
38596;34.25,57.5;85.75,300.5;225.25,164.25;300,123.5;15.25,273.5;47.75,25;147.5,233.5;184.75,61.75
37352;35.5,38.25;85.75,300.5;225.25,164.25;302.75,124.75;15.25,273.5;34.5,45.25;114.5,231.75;185,62
21726;35.25,32.75;95,312;258.5,152;302.75,124.75;17.5,261.25;55.25,47.25;114.5,231.75;185,62
20797;53.25,36.5;93.25,316.25;256.5,150;302.75,124.75;30,266;71,17.5;114.5,231.75;176.5,75
21426;40.75,62.25;85.25,316.75;248.5,187.25;307.25,128.25;30,266;97.5,10.75;129.25,201;176.5,75
485;62.75,41.25;101.25,292.25;286.25,200.75;319,93;15.75,266.25;97.5,10.75;130.75,202;176.5,75
9026;60,1.75;139,269.25;259.5,183.75;319,93;2.5,250.75;97.5,10.75;128,206.5;184.75,73.25
8479;30.25,11;142.5,268.75;280.5,216.75;319,93;4.5,248.75;97.5,10.75;130.75,171.5;147,62.75
6527;32.25,11;179,279.5;244,211;319,93;24.25,211.25;89,49;130.75,171.5;151.25,62.75
7833;32.25,11;173.5,273.5;247.25,211.5;319,93;24.25,211.25;84.5,62;125.75,168.75;129.5,99.5
3314;17.75,23.5;169.5,252.75;234.25,173;319,93;44,214;78.25,72.75;125.75,168.75;136.75,65.75
32803;17.75,23.5;146.5,234;218.25,148.5;312,124.75;16,197.5;53.5,61.25;125.75,168.75;132.5,71.25
20068;17.75,23.5;141.25,200;230.75,131.25;312,124.75;5.25,222.25;40.25,71.75;125.75,168.75;148.75,34.5
25964;17.75,23.5;127,208;252,111.75;307.25,128.25;6.75,181.75;40.25,71.75;125.75,168.75;135.75,4.25
37505;17.75,23.5;127,208;238.75,86;307.25,128.25;8.75,174.5;40,78.75;130.5,190.75;135.75,4.25
33092;21.75,41.75;127,208;238.75,85.5;307.25,128.25;15.5,201.25;66.5,83;144.25,213.5;148.25,18.75
498;45.25,69;127,208;252.5,73.5;308,116.5;20.75,200;93.25,71.75;143,212.5;148.25,18.75
8525;46.5,69.5;127,208;274.25,82.5;314,115;8.75,174.5;115.5,53.5;143,212.5;148.25,18.75
11607;24.25,66.25;123,236.5;282,85;314,115;8.75,174.5;86.25,13.5;109,182.5;150.25,17.75
2952;49.5,79.25;87,223.25;286.25,99;310,116;8.75,174.5;86.25,13.5;101.25,157;131.5,33.25
