begin;pin_T_1_46;pin_T_1_46;pin_T_1_46;pin_T_1_46;pin_T_1_46;pin_T_1_46;pin_T_1_46;pin_T_1_46
11037;pin_T_1_46;pin_T_235_1095;pin_T_1096_55;pin_T_1097_895;pin_T_1_46;pin_B_374_1273;pin_B_991_414;pin_B_1016_1243
11550;pin_T_72_219;pin_T_235_1095;gnd_T_1083_39;pin_T_1157_724;pin_B_64_260;pin_B_374_1273;pin_B_1008_262;vdd_B_1022_1253
16580;pin_T_161_155;vdd_T_223_1126;gnd_T_1083_39;pin_T_1157_724;pin_B_62_375;pin_B_374_1273;pin_B_965_301;pin_B_966_1151
41259;pin_T_191_271;vdd_T_223_1126;pin_T_1086_156;pin_T_1157_724;pin_B_100_255;pin_B_374_1273;pin_B_957_349;pin_B_966_1151
41576;pin_T_115_291;vdd_T_223_1126;pin_T_1251_53;pin_T_1273_821;pin_B_191_255;pin_B_374_1273;pin_B_875_391;pin_B_966_1151
23379;pin_T_2_406;pin_T_17_1155;pin_T_1083_5;pin_T_1273_821;pin_B_191_255;pin_B_525_1294;pin_B_723_383;clock_B_934_1172
34490;pin_T_2_406;pin_T_139_1090;pin_T_1125_19;pin_T_1198_645;pin_B_191_255;pin_B_525_1294;pin_B_625_379;pin_B_781_1205
15603;pin_T_164_397;pin_T_240_1092;pin_T_1111_53;vdd_T_1205_650;pin_B_191_255;pin_B_525_1294;pin_B_635_493;pin_B_895_1107
262;pin_T_265_418;pin_T_316_1214;gnd_T_1109_39;vdd_T_1205_650;pin_B_330_320;pin_B_525_1294;pin_B_644_451;pin_B_895_1107
16774;pin_T_157_434;pin_T_313_1261;gnd_T_1109_39;vdd_T_1205_650;pin_B_330_320;pin_B_525_1294;pin_B_536_567;pin_B_846_1207
39252;pin_T_126_568;pin_T_273_1270;pin_T_1127_66;pin_T_1200_555;gnd_B_319_331;pin_B_525_1294;pin_B_536_567;vdd_B_856_1205
24800;pin_T_33_626;pin_T_273_1270;pin_T_1033_20;pin_T_1214_596;vdd_B_322_333;pin_B_525_1294;pin_B_638_639;pin_B_994_1100
