begin;gnd_T_3_217;gnd_T_3_217;gnd_T_3_217;gnd_T_3_217;gnd_T_3_217;gnd_T_3_217;gnd_T_3_217;gnd_T_3_217
5482;gnd_T_3_217;gnd_T_3_217;pin_T_817_12;pin_T_927_449;pin_B_82_54;pin_B_154_219;pin_B_902_212;pin_B_996_482
338;pin_T_39_231;pin_T_66_320;pin_T_724_7;pin_T_866_395;pin_B_82_54;pin_B_154_219;pin_B_782_192;pin_B_1062_403
1634;pin_T_39_231;pin_T_48_410;pin_T_724_7;pin_T_836_309;pin_B_112_58;vdd_B_141_211;pin_B_828_170;gnd_B_1054_387
9898;pin_T_39_231;pin_T_48_410;pin_T_724_7;pin_T_922_240;pin_B_73_17;pin_B_136_175;pin_B_815_159;pin_B_1040_323
10792;pin_T_39_231;pin_T_47_325;pin_T_641_48;pin_T_907_180;pin_B_73_17;pin_B_152_247;gnd_B_801_147;vdd_B_1036_325
8446;pin_T_27_223;pin_T_47_325;pin_T_605_27;pin_T_885_126;pin_B_51_10;pin_B_99_240;gnd_B_801_147;vdd_B_1036_325
13662;pin_T_27_223;pin_T_63_308;pin_T_608_29;pin_T_784_157;pin_B_51_10;pin_B_69_240;pin_B_782_113;vdd_B_1036_325
7647;pin_T_64_327;pin_T_97_354;pin_T_608_29;pin_T_846_141;pin_B_55_44;pin_B_69_240;pin_B_787_45;vdd_B_1036_325
12662;pin_T_64_327;pin_T_178_337;pin_T_659_37;pin_T_786_76;pin_B_55_44;pin_B_146_247;pin_B_787_45;gnd_B_1043_323
1666;pin_T_64_327;pin_T_172_390;pin_T_598_49;pin_T_786_76;pin_B_39_39;pin_B_161_327;pin_B_694_85;vdd_B_1047_324
11283;pin_T_64_327;gnd_T_170_392;pin_T_545_32;pin_T_826_78;pin_B_39_39;pin_B_167_405;pin_B_614_121;pin_B_1046_381
8273;pin_T_19_318;vdd_T_168_395;pin_T_534_27;pin_T_839_109;pin_B_39_39;pin_B_106_373;pin_B_583_62;pin_B_1046_381
9032;pin_T_81_315;pin_T_160_366;pin_T_534_27;pin_T_829_133;vdd_B_35_45;pin_B_84_331;pin_B_583_62;pin_B_1076_443
12809;pin_T_30_326;pin_T_78_315;pin_T_594_45;pin_T_780_188;gnd_B_39_45;pin_B_159_333;pin_B_583_62;pin_B_1076_443
8149;pin_T_30_326;pin_T_193_296;pin_T_482_25;pin_T_798_97;pin_B_113_19;pin_B_159_333;pin_B_617_26;vdd_B_1078_441
654;pin_T_5_262;pin_T_258_269;pin_T_482_25;pin_T_857_14;gnd_B_99_14;pin_B_264_311;pin_B_617_26;vdd_B_1078_441
9879;pin_T_67_312;pin_T_290_199;pin_T_552_75;pin_T_857_14;pin_B_115_89;pin_B_349_354;pin_B_617_26;vdd_B_1078_441
9734;pin_T_67_312;pin_T_312_225;pin_T_654_32;pin_T_796_100;pin_B_89_32;pin_B_349_354;pin_B_604_21;gnd_B_1083_439
11319;pin_T_124_414;pin_T_248_225;pin_T_569_39;pin_T_796_100;pin_B_151_50;pin_B_337_343;pin_B_604_21;vdd_B_1078_441
12680;pin_T_99_312;pin_T_249_229;pin_T_569_39;pin_T_786_147;pin_B_241_66;pin_B_415_406;pin_B_604_21;gnd_B_1083_439
8747;pin_T_23_228;pin_T_266_299;pin_T_569_39;pin_T_786_147;pin_B_225_177;pin_B_319_379;pin_B_543_68;gnd_B_1083_439
7642;pin_T_23_228;pin_T_246_235;pin_T_569_39;pin_T_798_84;pin_B_247_152;pin_B_256_301;pin_B_450_41;gnd_B_1083_439
8792;pin_T_23_228;vdd_T_248_239;pin_T_558_68;pin_T_877_45;pin_B_247_94;pin_B_256_301;pin_B_512_71;gnd_B_1083_439
6969;pin_T_55_306;vdd_T_248_239;pin_T_581_143;pin_T_890_35;pin_B_256_177;pin_B_297_331;pin_B_512_71;gnd_B_1083_439
