begin;pin_T_0_337;pin_T_0_337;pin_T_0_337;pin_T_0_337;pin_T_0_337;pin_T_0_337;pin_T_0_337;pin_T_0_337
25113;pin_T_0_337;pin_T_352_806;pin_T_967_294;pin_T_1467_1247;pin_T_0_337;gnd_B_21_1284;pin_B_1253_258;pin_B_1294_1207
23021;pin_T_91_251;pin_T_333_853;pin_T_967_294;pin_T_1467_1247;pin_B_78_204;pin_B_144_1130;pin_B_1081_182;pin_B_1294_1207
2243;pin_T_91_251;pin_T_333_853;pin_T_967_294;pin_T_1393_1156;pin_B_140_355;pin_B_213_990;pin_B_1044_65;pin_B_1422_1181
22152;pin_T_91_251;pin_T_416_1014;pin_T_904_275;pin_T_1393_1156;pin_B_45_379;pin_B_356_888;pin_B_1044_65;clock_B_1426_1138
4539;pin_T_235_224;pin_T_494_1035;pin_T_1016_392;pin_T_1393_1156;pin_B_83_473;pin_B_428_786;pin_B_1044_65;gnd_B_1420_1142
18832;pin_T_235_224;pin_T_545_900;pin_T_991_323;vdd_T_1395_1161;pin_B_243_532;pin_B_428_786;pin_B_880_26;gnd_B_1420_1142
3217;pin_T_321_363;pin_T_621_898;pin_T_1114_353;vdd_T_1395_1161;pin_B_243_532;pin_B_268_743;pin_B_880_26;gnd_B_1420_1142
9069;pin_T_448_267;pin_T_614_892;pin_T_1140_411;vdd_T_1395_1161;pin_B_193_550;pin_B_268_743;pin_B_880_26;gnd_B_1420_1142
18196;pin_T_423_136;pin_T_614_892;pin_T_1140_411;vdd_T_1395_1161;pin_B_216_687;pin_B_219_889;pin_B_763_18;pin_B_1458_1110
8291;pin_T_314_25;pin_T_395_850;pin_T_1096_490;vdd_T_1395_1161;pin_B_219_889;pin_B_361_756;gnd_B_743_26;pin_B_1458_1110
24152;vdd_T_314_21;pin_T_395_850;pin_T_1044_629;pin_T_1481_1238;pin_B_255_708;pin_B_378_760;gnd_B_743_26;pin_B_1458_1110
20603;gnd_T_318_58;pin_T_521_680;pin_T_1083_539;pin_T_1481_1238;pin_B_386_549;pin_B_456_891;pin_B_549_82;pin_B_1458_1110
