begin;0,0;0,124.5;222.75,0;222.75,124.5;0,0;0,124.5;222.75,0;222.75,124.5
10802;24.25,61.75;58.5,86.5;109.75,21;198.25,111.5;23.5,88.25;105.5,65.5;199,92;211.75,35.75
10710;9.75,85.75;58.5,86.5;119,36.25;196.75,111.5;23.5,88.25;104.5,55;177,102;190.25,41.75
288;9.75,85.75;53,108;107.5,47.75;196.75,111.5;12.5,96;107.25,52.5;162.25,88.75;197.25,36.5
6841;24.75,71.25;54.75,112;96.75,64;202,106.5;12.5,96;104.75,38.25;167.25,91.5;197.25,36.5
11015;25.75,55.75;75.75,113.5;96.75,64;195,83;13.75,121.75;104.75,38.25;167.25,91.5;220,41
12503;25.75,55.75;83.25,115.75;96.25,64.25;195,83;13.75,121.75;116.75,43.5;185,109.25;221.25,51.5
10087;25.75,56.25;82.75,94.25;111.75,85.25;188.75,102.25;26.75,111.75;116.75,43.5;185,109.25;221.25,51.5
2129;25.75,56.25;97,80.75;108.25,86.75;191,120.5;17,116.25;116.75,43.5;199.5,90;215.75,36.5
9795;24.25,55.25;71.5,87;128.75,95.25;191,120.5;43,107.5;116.75,43.5;214.25,83.75;221,44.75
7458;24.25,55.25;85.25,65.75;122.75,123.25;191.25,118.5;43,107.5;121.25,15.25;215,95.5;219,52.75
9633;7.75,55;91,36.75;122.75,123.25;191.75,118.5;54.25,83.75;137.25,29;200.25,92.5;219,52.75
13176;7.75,55;108.5,50.75;122.75,123.25;191.5,107.75;54.5,84;130.75,21;174.75,92;219,52.75
12593;9.75,76.25;108.5,50.75;133.25,98;212.25,100.75;54.5,84;130.75,21;192.75,100.75;210.25,65
1194;6.75,67.25;124.75,58;151,100.75;212.25,100.75;50,84.25;144.75,23.75;192.75,100.75;220.5,51.5
4718;0.5,67.5;124.75,58;150.5,112;198.5,117.75;36,69.75;139.25,21.25;192.75,100.75;217.25,45.5
12485;0.5,67.5;121.5,60.25;138,98.5;190,107;36,69.75;139.25,21.25;192.75,123.5;217.25,45.5
12884;12.25,55.5;117.75,62.75;158,93.75;191,106.5;32.25,73.25;139.25,21.25;183.25,123.5;217.25,45.5
4536;15,59.75;121,83.5;152.5,98.25;192.25,106.5;32.25,73.25;160.5,14;166.5,108.25;217.25,45.5
13192;15,59.75;126,104.5;151.5,112.75;203.75,87.5;32.25,73.25;160.5,13.5;178.25,91.5;197.75,29.5
9865;8.5,56.25;139,89;151.5,112.75;202.25,85.5;32.25,73.25;160.75,13;164.5,99.25;179.75,24.75
9265;26.75,60.75;131.75,98.5;173.5,110;194.75,65;32.25,73.25;160.75,13;175,116.5;179.75,24.75
12356;10.75,58.5;131.75,98.5;173.5,110;198.25,88.25;13.75,59.5;160.75,13;167.25,119.75;184,19
287;4,75;131.75,98.5;187.75,104.25;198.25,88.25;11.5,41.5;160.5,13.5;181.75,103.25;186.25,37.75
9485;4,75;131.75,98.5;200.25,104.5;215.25,74.75;9,30.5;160.5,13.5;174,118.5;177.25,64.25
4083;6.25,77.5;126,118.75;194.75,103;215.25,74.75;0.25,33;160.5,13.5;179.25,91.75;193.75,80
1415;13.75,104;126,118.75;184,82.75;208.5,45.5;0.75,33.25;160.5,13.5;164.5,99.25;193.5,64
5253;20.25,81.75;126.25,123.75;174.75,66;208.5,45.5;15.25,28.5;160.5,13.5;161.25,89;193.5,64
350;5.25,60.25;97,119.5;164.75,51.5;208.5,45.5;13,44.75;158.25,42.75;161,77.5;193.5,64
3421;5.25,60.25;102.75,118.75;174,29;193,62.25;13,44.75;161.25,57.5;169.25,88.5;179.5,67.25
8151;5,59.75;102.75,118.75;154.5,36.75;195.75,46.5;15.5,43.75;157.75,65;169.25,88.5;179,68.75
8883;7,85;111.5,112.5;154.5,36.75;195.5,44.5;9,30.5;131.5,60.75;179,68.75;189,93
2933;1.5,100.25;123,105.25;154.5,36.75;187.75,63.25;16.75,45.5;149.75,62.25;166.75,61;189,93
5371;12.25,92;137.5,114;154.5,36.75;175.5,67.25;16.25,41.75;130.5,77.5;150.5,62.25;189,93
802;12.25,92;111,112;154.5,36.75;190.5,88.25;16.25,40.75;129,79.75;166,60.25;192.25,100.75
1534;12.25,92;97.75,91;144.75,15;190.5,88.25;35,27.5;129,79.75;152.5,63.25;201.25,111.75
13221;12.25,92;73,104.5;144.75,15;192.25,63.75;14.5,44.25;121.75,52;157,60.75;183.25,123.5
7453;25,85.25;59.5,113;137.5,20.75;189.5,80;14.5,44.25;117.5,50.5;157,60.75;186,102
2035;25,85.25;45,107.5;138.5,18.75;193.25,62.5;16.5,35.25;117.5,50.5;157,65;186,101.25
12135;25,85.25;56,86;120.5,31;204.5,62;12.25,57.5;109.25,65;157,65;197.5,89.5
5158;38,80.5;56,86;121.5,29.75;207,62;6.75,71.75;101.25,51.25;156.25,62;197.5,89.5
10125;35.75,80.75;48.5,104.5;122,35.25;186.5,64.25;7.25,72.5;101.25,51.25;156.25,62;213.5,95
1277;39,92.25;60,116;122,35.25;170.25,47.75;21.25,58;123,54;138.25,52.75;213.5,95
2963;58,100.25;63,107.75;122,35.25;148.5,41.5;21.25,58;108.75,66.5;157.25,62.25;221,93.75
12429;58,100.25;63,107.75;122,35.25;149.75,61.5;20.25,56.5;97.25,62;160,63.25;217.75,87
6404;58,100.25;79.75,94.25;111.25,14.5;149.75,61.5;19.75,56.75;106,66.5;160.25,64.75;221.5,91.75
11545;69,87.75;103.25,91.75;111.25,14.5;149.75,61.5;19.75,56.75;89,77.25;157,62.25;221.5,91.75
5435;60.5,87.5;113,93.25;117.25,13.75;134,61.25;19.75,56.75;89,77.25;157,62.25;220.5,80.75
4186;60.5,87.5;97.5,74.25;117.75,14.75;124.25,58.25;1,36;89,77.25;147.75,64.5;194.75,69
6805;40.5,92;110,98.5;114.75,19.25;131.5,39;3.25,13;89,77.25;147.75,64.5;194.75,69
1319;23,85.25;110,98.5;114.75,19.25;131.5,39;2.25,8.75;85.25,74.75;166.5,62;197.75,76.5
13472;5.25,98;102.5,99.5;106,19.25;131.75,39.5;2.25,8.75;95.25,64;152.75,60.25;197.75,76.5
3475;5.25,98;95.75,92.5;110.5,16.25;120.5,26.25;2.25,8.75;109,54.25;149.75,80.5;213.25,89
13256;5.25,98;95.75,92.5;112.5,15.25;133.25,29.25;10.75,8;108.5,51;155.25,80.75;218,95.75
9059;5.25,98;81,94;91.5,13.75;120.25,30.5;10.75,8;109.25,51.75;176.75,90.25;220,96.75
4443;9.25,115.75;58,87;89,39.75;120.25,30.5;10.75,8;136.25,47.25;173,65.25;220.75,96.75
11598;9.25,115.75;36.75,91.25;107.5,47.75;120.25,30.5;6.75,9.75;142.75,31;173,65.25;208.75,108.75
5112;9.25,115.75;36.75,91.25;92.75,55.5;124.25,6.75;4.5,13.75;130.75,23.25;157,62;191.25,98.25
4036;22.25,96.75;44.5,104.75;116.75,47.75;123,30;4.5,13.75;130.75,23.25;131.75,74.75;160.75,100
12760;6.25,117.25;57,107.5;116.75,47.75;123,30;24.75,10.25;118.5,20;157.25,63.25;159.25,83
1365;26,120.25;61.5,116;118.5,77.25;121.5,29.75;7.25,18.75;118.5,20;152.75,82.5;157.25,63.25
6826;26.5,122.25;56.25,120.5;109.5,82.5;115.5,37;7.25,18.75;118.5,20;128.5,78;181.25,54.75
7079;19.5,92.5;71.75,94.25;103.25,102.75;122,57.25;0.5,39.75;118.5,20;129.5,60.25;181.25,54.75
12279;22,92;67,88;103.25,102.75;132,61.75;2.5,62.5;126,23;129.5,60.25;180.75,55.25
5390;15,74.5;60,107.25;128.25,112.75;132,61.75;2.5,62.5;100,14.5;131.25,62;185.75,68.5
10475;15,74.5;78.5,110;128.25,112.75;140.75,77.75;2.5,56.25;83.75,12.75;125,61.25;169,60.25
12435;4.25,59.5;78.5,110;130.25,94.75;138.25,58.25;2.5,56.25;82,5;115,67;169,60.25
2280;4.25,59.5;81,119;124.25,92.5;138.25,58.25;1.5,56.25;75.25,4.5;120.5,60.75;156.25,60.75
824;3.75,73.75;55.5,107.5;110.5,102.5;138.25,58.25;1.5,56.25;75.25,4.5;116.75,66;177.75,62.75
7764;3.75,73.75;69.5,121.75;96.75,78.75;148.25,61.25;1.5,56.25;70.75,22.25;133.25,55;153.25,61.25
9764;20.25,83.25;69.5,121.75;78,75.75;146.75,51;1.5,56.25;88,22;133.5,55.5;148,62.5
6869;36.25,80.25;57.25,121.5;78.5,88.5;146.75,51;1.5,56.25;95.25,29;133.5,55.5;145.5,51.5
12217;36.75,90.75;57.25,121.5;64,88;158,41.5;5.5,80;98.5,7.5;133.5,55.5;145.5,51.5
1420;36.75,90.75;57.25,121.5;64,88;178,65;24,54.5;69.25,14.25;140.25,28;159.75,80
11442;36.75,90.75;54.75,121.5;63.75,66.75;178.75,66;24,54.5;86.5,19.25;132.25,42.25;159.75,80
7255;36.75,90.75;67.5,107.5;73,88.5;179,66.5;12.5,43.75;108.5,22;132.25,42.25;159.75,65.5
12561;46,105;61.75,98;73,88.5;193.5,77.75;12.5,43.75;103.75,12.5;123,22;159.75,65.5
2277;26.5,84.75;48,77.5;76,88.5;199,63.75;12.5,43.75;104,12;123,22;159.75,65.5
7923;14.5,74.5;48.25,81;63.5,108;175.25,66.25;17.25,64.75;104,12;123,22;180.25,72.75
4874;18.25,91.75;48.25,81;63,107.5;184,63.25;17.25,64.75;104,12;126,21.25;197.25,69.5
10771;15.25,115.75;48.25,81;77.75,118.75;193,62.5;17.25,64.75;99,14.5;126,21.25;200.75,94
1191;15.25,115.75;61.25,97.5;106.75,119.75;193.25,65;14.25,84;101.5,29;126,21.25;193,101.75
9973;15.25,115.75;50,107.75;112.75,95.5;190,46.75;14.75,84.25;116.75,43.5;118.25,34.5;193,101.75
12691;15.25,115.75;60,118;123.5,85.75;199.75,41;14.75,84.25;96.75,51.75;124.25,52.75;193,101.75
4704;11.5,112.25;60,118;130.75,99;179,33.75;14.75,84.25;98,69;124.25,52.75;199.5,86.5
10900;19.25,118.25;60,118;125.25,118.5;179.75,35;10.25,74.75;98,69;137.5,60.75;222.75,81.5
1000;19.25,118.25;60,118;125.25,118.5;150.5,32.5;14.5,54;98.5,51;119.25,60.75;222.5,104.5
2313;19.25,123.25;60,118;125.25,118.5;154.25,16;19.75,52.5;103,33;119,61.5;218.25,97.25
6850;19.25,123.25;60,118;104.75,118.25;148,16.5;13,32;106.5,53;107.75,51.75;215.5,80.5
11896;19.25,123.25;69.75,92.5;129.25,113;131.5,23.25;4.5,41;106.5,53;109,49.75;210.75,82.25
61;19.25,123.25;73.25,120.25;129.25,113;143.25,13;7,32.25;108,61.5;109.5,19.75;190.75,69
8471;19.25,123.25;57.75,97.25;125.25,124.25;153.75,21;7,30.75;100.75,68.75;109.5,19.75;176.75,91.25
10022;19.25,123.25;38.25,97;127.5,124.25;143.75,25;7,30.75;93.75,64;124.5,20;176.75,91.25
6037;19.25,123.25;47.5,107.25;128.25,111.75;133.75,21;7,30.75;73.75,73.25;124.5,20;184,72.5
11619;19.25,123.25;47.5,107.25;115.5,91.75;133.75,21;3.25,7.25;79.25,99;124.5,20;190,90.5
2097;5.25,117.25;44,103;115.5,91.75;133.25,23.25;3.25,7.25;90.5,99;109.5,20.25;195.25,75.5
4390;14.75,112.25;59.5,85;100.25,83.75;133.25,23.25;3.25,7.25;109.5,99.75;117,19.75;218,80.75
6613;3,85;57,86;113.25,102.75;133.25,23.25;3.25,7.25;113.5,99.25;117,19.75;216.25,77
11275;24.25,64.25;57,86;120.25,82.75;153.5,13.5;6,17.75;111.75,100.25;117,19.75;213,95.75
3221;30.75,51.25;57,86;121.25,81.75;153.5,32.5;16.25,9;115.75,115.25;118,20.25;213,95.75
8912;25.25,51;48.5,81.5;108.5,105.5;142.5,52.5;37.75,3.75;115.75,115.25;118,20.25;198.75,98.75
8679;25.25,51;48.5,81.5;108.5,105.5;131.25,43;55.25,15.5;128.5,113.5;131.75,41.75;214.75,93.5
5161;25.25,50.5;41,67;129.25,107.25;131.25,43;54,19.5;128.5,113.5;140.75,60.75;222.5,66.5
8909;14,48.5;41,67;129.25,91.75;136.75,28.25;50.5,21.25;128.5,113.5;165,65;215,84.75
10586;14,48.5;41,67;128,93.25;147,51.5;34.75,28.25;147.25,118.25;165,65;208.75,83
11388;14,48.5;41,67;128.75,93.25;153.5,41.5;15.25,11;151,118.25;166.75,91.25;220.75,74.5
8957;14,48.5;41,67;127.25,114;164.75,31.75;5.25,11;158.75,121;177,72.5;220,77.25
2199;3.75,23;58.5,85.25;117.5,118.75;164.75,31.75;5.25,11;152.75,104.25;190.5,79;210.75,77.5
324;3.75,23;77.5,88.5;102.5,97;170,33.25;16.75,9;148.25,118.75;191.5,93.5;210.75,77.5
10677;2.5,22.75;76.25,114.25;84,91.5;151.25,19.5;16.75,9;147.25,103.75;191.5,93.5;217,68.5
381;11.25,9;81.25,94.25;95.25,92.5;151.25,19.5;16.75,9;152.75,84.5;192.25,111.25;214.5,83.75
12200;9.5,8.5;81.25,94.25;95.25,92.5;126.75,21;17.5,3.75;163.75,99.75;191.5,89;217.25,87.75
12963;9.5,8.5;81.25,94.25;95.25,94;119.25,8.25;17.5,3.75;156,119.25;191.5,89;220.5,106.25
5612;6.5,18;89,94.25;95,62.5;116.5,35;33.5,8.75;156,119.25;191.5,89;220.75,103.25
13137;6.5,18;89,94.25;102.75,47;116.5,35;53.5,9.75;148.25,120.75;192,101.75;220.75,103.25
3204;6.5,18;85,116;104.25,43;122.25,60.75;71.25,9;148.25,120.75;193.75,79;220.75,103.25
10658;6.5,18;83,94;104.25,43;130.5,77.25;55.75,10.5;154.5,104;178,61.25;220.75,103.25
13147;24.75,8.5;83,94;104.25,43;128.5,95.5;65.5,19.25;154.5,104;165,63.25;199.25,104.25
12416;24.75,8.5;83,94;104.75,47;142.75,119;69,43.75;155.5,112.5;165,63.25;191.5,89
10225;24.75,8.5;72.25,113;104.5,46.5;120.25,123.75;69,43.75;157.25,97.25;157.75,77.25;191.5,102.25
923;19,9.25;56.5,88.75;82,55.25;107,119.5;69,43.75;151.25,116.5;157.75,77.25;191.5,102.25
3512;26,27.25;55,84.25;64.75,63.75;123.75,122.25;79,65;151.25,116.5;157.75,77.25;172.5,101
12480;26,27.25;48.5,107.75;65,85.75;127.75,112.75;54,64.75;145,99.75;157.25,60.25;172.5,101
4128;43.25,24.5;54.5,105;65,85.75;149,113;37.5,70.25;145,99.75;159,58.25;177,101.25
1492;43.25,24.5;47.5,105.25;83.5,92;144.5,99.75;37.5,70.25;150.75,120.25;160.75,65.25;197.25,98.25
8545;30,26.25;60,115.5;83.5,92;146.5,76.75;35.75,65.5;159.25,112.5;160.75,65.25;192.75,92.5
4624;30,26.25;60,115.5;83.5,92;144,89;32.25,87.25;134.25,100.5;162.25,86.25;182,101.25
11471;30,26.25;54,108;85.5,113.25;137,98;48.5,72.25;134.25,100.5;161.75,87;182.5,101.25
8508;13.5,41;71.25,97.5;108.5,110;136,87.25;48.5,72.25;134.25,100.5;148.5,83.75;190.75,91
10376;14.5,50.5;72.5,99.75;104.75,120.25;129,92;39.25,91.5;134.25,100.5;148.5,83.75;192.5,78.5
9301;26.25,57;81.25,118.75;86,115;128.75,93.25;39.25,91.5;129.75,113;144.5,103.75;192.5,78.5
9151;10.5,49.25;81.25,118.75;107.5,120.5;133.25,86;39.25,91.5;136,98.5;154,104.5;192.25,77
8054;6.25,26.5;89.25,107.75;107.5,120.5;133.25,100.5;39.25,91.5;160,102.75;162.25,84.5;174.75,61.75
2252;6.25,26.5;100.25,88.5;107.5,120.5;145.25,100;39.5,111.5;146.5,121;157,64;195,78.5
13197;5.5,49;106.5,120.75;135.5,112;147.5,74.25;39.5,111.5;119,107.5;168.25,64;195,78.5
1369;2.25,45.5;125.25,123.25;133.25,108.75;146.25,98.75;39.5,111.5;113.5,104;168.25,64;195.25,75
215;2.25,45.5;101,109.25;122,89;169.75,115.5;39.5,111.5;113.5,104;168,33.25;195.25,75
140;2.25,45.5;73,110;138,89;184,115.5;61,100.5;90.75,101.75;168,33.25;199,95
1276;2.25,45.5;58.25,115;131.75,111;204,103;64.75,88.25;92.25,100.5;168,33.25;198.25,69
9683;5.25,47.5;58.25,115;127,89.5;214.25,80.75;80,75.5;90,93.5;165.75,28.5;198.25,69
2361;16.25,73.75;58.25,115;139,100;221,54.5;73,55;90,93.5;186.75,39.75;217,69.5
11215;5.5,81.5;52.75,112;150.5,113.5;221,54.5;72.5,57.25;90,93.5;164.5,46.25;217,69.5
5607;9.75,75;71.25,97.5;174.75,110.25;220.75,55.75;56.75,39.75;109.5,99.75;164.5,46.25;217,69.5
11693;5.5,73.75;71.25,97.5;171.75,105.75;220.75,55.75;73.75,31.5;120.25,99.5;144.75,51.75;217,69.5
1421;15.5,91.5;80.25,114;171.75,105.75;218,64.75;95.25,19;130,106.25;144.75,51.75;213.75,83.75
13417;15.5,91.5;80.25,114;189,107.75;218.5,46.25;104.5,15;130,106.25;144.75,50.75;213,78.25
8747;15.5,91.5;81.5,91;189,107.75;213.75,70.75;98.5,5;121.75,103.25;161.25,36.75;221,99.75
10945;15.5,91.5;69.25,93.5;212.5,110.75;213.75,70.75;97.25,5.75;124.75,101;164.25,36.5;217.75,121.75
13152;5.5,80;72,66.25;203.25,118.75;213.75,70.75;69.75,9.75;117.25,108.25;158.25,56;217.75,121.75
9603;2,98.75;87.75,67;199,118.25;207.25,61.5;69.75,9.75;117.25,108.25;169.25,60.25;217,121.75
3989;2,98.75;88.5,46;184.5,96;217.25,69.75;69.75,9.75;94,93;156.25,68.5;216.25,121
12434;11,108.5;88.5,46;188.25,110.75;217.25,69.75;69.75,8.5;97.75,82.75;156.25,68.5;194.25,111.75
903;14.25,108.75;88.25,46.5;189.75,112.5;207,92.5;51,10.25;95.75,82.75;156.25,68.5;194.25,111.75
10607;25,117.75;71.75,52.5;189.75,112.5;198.75,85.5;51,10.25;76.5,64.5;129.75,60.25;189.75,94
12294;16.25,101.5;79.25,60.25;190,111;192.75,78.75;70.5,8.75;71.25,46.5;129.75,60.25;189.75,94
12909;34.25,96.75;83.5,75.75;189.5,110.75;192.75,78.75;70.5,8.75;76.5,41.5;124,59.75;187.5,80.75
10568;35.75,117.5;85,65.25;189.5,110.75;192.75,78.75;65.5,14.25;75.5,24.75;124,59.75;180.25,92
7028;21.25,122.25;111.5,69.25;190,111;191.25,84.5;65.5,14.25;75.5,24.75;117.75,53.25;160.25,99.25
1341;13.75,115.75;115,47;190,111;191.25,84.5;65.5,14.25;67.5,25.5;115.75,53.25;148,120.25
13102;13.75,115.75;118.25,58;179.75,109.75;205.75,92;65.5,14.25;79.25,35.25;99,29.25;146.5,99.25
5175;13.75,115.75;103.25,43.5;177.5,109.5;195.5,75.25;50,15.5;79.25,35.25;96,27.75;149,80.25
3561;19.25,122.25;103.25,43.5;178.75,109;192.75,61.75;55.25,20;79.25,35.25;95.5,27.25;158.5,61.25
9248;26.5,121.25;103.25,43.5;169.25,107.25;195,37.25;55.25,20;75.75,42.25;101.25,53.25;148,61.5
1014;26.5,121.25;121.5,58.75;169.25,107.75;198.5,32.75;55.25,20;64.75,35.25;93,70.75;129.75,74.25
8522;46.5,108;123.25,48.25;188.75,98;198.5,32.75;55.25,20;64.75,35.25;114.5,54;148.75,63.25
11873;57.25,113.5;125.25,57;179.75,108.75;197.75,32.75;55.25,20;64.75,35.25;106,53.75;134.75,50.75
7261;57.25,113.5;147,59.25;179.75,108.75;198.5,32.75;68.75,35.25;83,29.25;97,49.75;157.25,61.75
5584;57.25,121;166,70.25;182,108.5;187.25,34.25;68.75,35.25;93.75,31;106,61.25;157.25,61.75
13557;63,113.5;166.5,76.75;182,108.5;184.25,64.75;68.75,35.25;93.75,31;106,61.25;159,54.75
10726;63,113.5;179,65.5;182.25,107.75;192.25,67;53.5,28.5;93.75,28;98.5,54.25;159,54.75
9636;61.5,88.75;179,65.5;182.25,107.75;220.25,55.75;68.5,19.25;107.25,52.5;113.75,65.5;159,54.75
11779;81.5,93.5;175,90;182,108.5;220.25,55.75;68.5,19.25;108.5,66;119.25,65;159,54.75
11365;59.5,85.25;166.5,83.25;182,108.5;195.75,62.5;84,17.5;97.5,77;132,74.5;159,54.75
12931;59.5,85.25;166.5,83.25;182,108.5;190.5,46.25;84,17.5;90.75,102.25;108.75,59.75;158,64
907;59.5,85.25;144.5,100;182,108.5;207.75,30.25;79.25,40.25;90.75,102.25;105,52;144.5,40.25
5755;58,88.25;144.5,100;182,108.5;207.75,30.25;71,22;91.5,100.75;109.5,28.5;151.5,61
5469;56.5,106.75;131.75,105.25;176.75,112.75;194.75,47.75;71,22;91.5,100.75;97.25,12.25;163,58.25
12569;56.5,106.75;124.25,124.25;176.75,112.75;182.5,23.25;74.5,19.5;92.25,100.5;97.25,12.25;178,61
12018;67,87;124.25,124.25;181.25,118.5;199.25,4.25;74.5,19.5;92.75,100.5;97.25,12.25;156.5,61.75
3606;59.5,106.5;124.25,124.25;205.75,95.25;206.75,29.75;56.25,1.5;92.25,100.5;97.25,12.25;188,72
6259;47,108;104.25,102.75;182.75,112.75;218.5,45;56.25,1.5;92.25,100.5;103,23;169.25,62.5
7901;21.25,120.75;134.25,98.5;183.75,111.75;218.5,45;39.5,6;92.25,100.5;93.5,19.5;169.25,62.5
2913;21.25,120.75;160,108.75;190.25,101.5;208.5,59.75;17.75,9.75;92.25,100.5;99,14;169.25,62.5
8845;21.25,120.75;163.25,78.25;175,101;208.5,59.75;1.75,34.5;92.25,100.5;109,20;154.5,70
9023;18.25,107;146.75,99;175,101;210.75,44.5;20.25,46;92.25,100.5;109,20;159.5,61.5
11789;18.25,107;151.75,74.25;187.25,104;219.75,60.75;20.25,46;68,98.5;135.25,26.25;162.25,86.5
4618;14,90.5;162.25,72.75;214.5,100.25;217.5,68.75;20.25,46;70.25,73.5;135.25,26.25;152.25,96.5
10407;41.75,80.5;162.25,72.75;198.5,118.75;203.5,44.5;20.25,46;69.25,74;142.75,53.5;161.25,87.25
3469;46.5,104;162.25,72.75;198.5,118.75;220.75,46.75;19.75,46;70,74;153,63.25;163.25,87.5
12306;46.5,104;137.75,77;211.75,102.75;220.75,46.75;4,37.5;70,74;148.75,60.5;163.25,87.5
3216;47.5,105.5;137.75,77;211.75,102.75;216,71.25;0.75,37.5;77,77;144.75,63.25;161.5,102
2397;50,81.5;137.75,77;211.75,102.75;216,71.25;23.75,55.25;101.25,70.75;142.75,60.75;166,116.5
3838;63,88.5;163.75,76.25;209.5,118.25;216,71.25;23.25,57.75;100.75,51.25;165.25,64.75;166,116.5
3229;57,87.75;161.25,79.75;205.75,116.75;213,46.5;31.75,71.25;100.75,51.25;161.25,90.25;166,116.5
2372;54.5,104.5;161.25,79.75;185.5,101.25;202,56.75;31.75,71.25;97.75,26.25;159.25,69.25;175.75,120.5
5169;64.5,86.5;148.25,61.5;171.25,89.75;212.25,46.25;31.75,71.25;97.75,26.25;147,77.5;175,117
13297;64.5,86.5;133.5,58.75;167.5,90.5;189.25,47;31.75,71.25;79.25,40.75;150.25,77.25;160.25,103.5
3906;64.5,86.5;125.5,58.25;167.5,90.5;192.75,65;28,89.75;71,35;150.25,77.25;172.5,120
6821;57,100.75;128.5,74.5;167.5,90.5;186.5,80.5;28,89.75;76.5,40.5;159.5,64.25;178.75,114.75
625;70.25,118.25;128.5,74.5;185.75,104;186.5,80.5;39.5,69.25;66.25,31.75;148.5,65;156.75,103.5
128;77.25,120.75;135.5,95;185.75,104;203.5,66.25;39.75,89.5;66.25,31.75;127,80.75;145.25,100.25
8143;77.25,121.75;136.75,91.25;185.75,104;186.25,62.75;49.75,75.25;66.25,31.75;131.75,85.75;154,119.25
11654;73,114;128.25,82.5;185.75,104;202.25,48.5;49.75,75.25;70.25,44.25;127.5,66;168,102.75
4177;78.75,122;130,76.5;183.5,103.25;202.25,48.5;49.75,75.25;61.75,43.5;113.5,52.75;154.5,118.5
