begin;pin_T_1_353;pin_T_1_353;pin_T_1_353;pin_T_1_353;pin_T_1_353;pin_T_1_353;pin_T_1_353;pin_T_1_353
5659;pin_T_1_353;pin_T_137_980;pin_T_508_363;pin_T_582_994;pin_T_1_353;pin_B_209_1006;pin_B_477_200;pin_B_504_966
11191;pin_T_1_353;pin_T_76_860;pin_T_455_214;pin_T_643_901;vdd_B_1_356;gnd_B_202_1009;pin_B_477_200;pin_B_501_814
4073;pin_T_1_353;pin_T_51_972;gnd_T_457_213;pin_T_643_901;vdd_B_1_356;pin_B_299_983;pin_B_382_162;pin_B_424_722
11982;pin_T_1_353;pin_T_51_972;vdd_T_453_208;pin_T_638_980;pin_B_98_378;pin_B_396_1023;pin_B_416_93;pin_B_424_722
8648;pin_T_1_353;pin_T_51_972;pin_T_596_190;gnd_T_643_989;pin_B_229_328;pin_B_350_982;pin_B_418_229;pin_B_447_648
7713;pin_T_1_353;pin_T_62_980;pin_T_504_257;vdd_T_642_987;pin_B_224_480;pin_B_371_885;pin_B_418_229;gnd_B_459_654
6811;pin_T_8_437;pin_T_34_1079;pin_T_480_211;vdd_T_642_987;pin_B_144_481;pin_B_371_885;pin_B_418_229;pin_B_595_734
10299;pin_T_8_437;pin_T_34_1079;pin_T_370_207;vdd_T_642_987;pin_B_144_481;pin_B_330_967;pin_B_533_170;pin_B_670_573
7331;pin_T_26_437;pin_T_34_1079;pin_T_325_241;gnd_T_643_989;pin_B_218_478;pin_B_397_1038;pin_B_529_51;pin_B_670_573
2504;pin_T_26_437;pin_T_34_1079;pin_T_363_233;vdd_T_642_987;pin_B_329_375;pin_B_351_1077;pin_B_430_158;pin_B_573_570
2097;pin_T_24_563;pin_T_34_1079;pin_T_420_207;pin_T_644_983;vdd_B_336_389;pin_B_447_1041;pin_B_542_54;pin_B_573_570
4415;pin_T_154_682;pin_T_176_1084;pin_T_477_93;gnd_T_649_980;pin_B_279_327;pin_B_447_1041;pin_B_542_54;pin_B_552_502
10988;pin_T_120_756;vdd_T_178_1084;pin_T_389_94;pin_T_655_925;pin_B_279_327;pin_B_519_1066;gnd_B_542_61;pin_B_552_502
10055;pin_T_120_756;pin_T_184_945;pin_T_256_190;pin_T_545_826;pin_B_267_441;gnd_B_516_1072;pin_B_525_51;pin_B_552_502
11222;pin_T_125_729;pin_T_157_913;pin_T_321_203;pin_T_545_826;pin_B_388_405;gnd_B_516_1072;pin_B_525_51;pin_B_584_613
11999;pin_T_99_838;pin_T_194_845;pin_T_321_203;pin_T_545_826;pin_B_368_437;vdd_B_519_1072;pin_B_525_51;pin_B_572_732
10148;pin_T_76_743;pin_T_194_845;pin_T_434_291;pin_T_549_889;pin_B_308_345;gnd_B_516_1072;pin_B_525_51;pin_B_572_732
4480;pin_T_160_680;pin_T_230_754;pin_T_541_401;vdd_T_550_891;pin_B_304_349;pin_B_398_1088;pin_B_525_51;pin_B_572_732
2373;pin_T_247_650;pin_T_302_725;pin_T_478_506;vdd_T_550_891;pin_B_304_349;pin_B_398_1088;pin_B_491_10;pin_B_563_772
8945;pin_T_247_650;pin_T_260_724;pin_T_418_570;gnd_T_547_888;pin_B_206_307;pin_B_398_1088;pin_B_449_47;pin_B_511_895
7949;pin_T_247_650;pin_T_260_724;pin_T_418_570;gnd_T_547_888;pin_B_287_381;pin_B_328_1027;pin_B_491_47;pin_B_593_913
11920;pin_T_260_724;pin_T_275_626;pin_T_459_567;pin_T_553_891;pin_B_240_476;pin_B_328_1027;gnd_B_484_58;pin_B_593_913
5727;pin_T_149_762;pin_T_275_626;pin_T_459_567;pin_T_553_891;pin_B_377_483;pin_B_411_917;pin_B_515_147;pin_B_576_878
12061;pin_T_149_762;pin_T_246_605;pin_T_457_569;gnd_T_553_888;pin_B_364_502;pin_B_474_856;pin_B_561_224;pin_B_576_878
10703;pin_T_182_757;gnd_T_223_617;pin_T_473_617;vdd_T_550_891;pin_B_361_578;pin_B_474_856;pin_B_520_179;pin_B_576_878
11410;vdd_T_178_764;pin_T_324_623;pin_T_365_607;pin_T_670_905;pin_B_361_578;pin_B_466_866;pin_B_492_133;pin_B_576_878
7886;vdd_T_178_764;pin_T_209_575;pin_T_235_577;gnd_T_672_906;pin_B_361_578;pin_B_404_920;pin_B_410_50;pin_B_576_878
11612;vdd_T_178_764;pin_T_209_575;pin_T_255_414;gnd_T_672_906;pin_B_314_692;pin_B_374_781;pin_B_379_194;pin_B_576_878
6945;vdd_T_178_764;pin_T_292_501;pin_T_339_515;gnd_T_672_906;pin_B_309_751;pin_B_374_855;pin_B_379_194;pin_B_501_918
1472;vdd_T_178_764;pin_T_204_551;pin_T_408_451;pin_T_588_920;pin_B_309_751;pin_B_449_870;pin_B_502_228;pin_B_503_859
10756;gnd_T_177_766;pin_T_184_519;pin_T_381_367;pin_T_548_890;pin_B_270_739;pin_B_449_870;pin_B_502_228;pin_B_505_857
10564;pin_T_87_693;gnd_T_185_521;pin_T_253_323;vdd_T_550_891;pin_B_321_697;pin_B_449_870;pin_B_502_228;pin_B_510_760
4019;pin_T_87_693;pin_T_175_526;pin_T_253_323;gnd_T_547_888;pin_B_270_845;pin_B_412_966;pin_B_519_339;pin_B_572_866
2906;pin_T_72_706;pin_T_175_526;pin_T_182_260;vdd_T_544_891;pin_B_270_845;pin_B_347_985;pin_B_481_307;pin_B_552_864
4651;pin_T_188_753;pin_T_208_458;pin_T_263_134;vdd_T_544_891;pin_B_270_845;pin_B_371_987;gnd_B_488_314;pin_B_552_864
10103;pin_T_188_753;pin_T_197_401;pin_T_367_123;vdd_T_544_891;pin_B_270_845;pin_B_329_1081;pin_B_417_264;pin_B_465_861
7905;pin_T_186_755;pin_T_221_486;pin_T_367_123;pin_T_517_830;pin_B_270_845;pin_B_304_1056;pin_B_394_172;pin_B_447_872
1173;pin_T_234_723;pin_T_278_613;pin_T_367_123;pin_T_517_830;vdd_B_270_831;gnd_B_304_1027;pin_B_318_149;pin_B_494_750
11482;clock_T_176_690;pin_T_253_652;pin_T_453_168;pin_T_517_830;vdd_B_270_831;pin_B_308_1025;pin_B_318_149;gnd_B_492_752
11513;pin_T_232_824;pin_T_269_670;pin_T_453_168;pin_T_609_732;pin_B_298_710;pin_B_308_1025;pin_B_414_90;gnd_B_492_752
7718;vdd_T_232_843;pin_T_269_670;pin_T_453_168;pin_T_609_732;pin_B_218_617;pin_B_317_1083;pin_B_451_147;pin_B_623_801
7257;pin_T_114_903;pin_T_360_621;pin_T_479_168;pin_T_609_732;pin_B_228_476;pin_B_317_1083;pin_B_402_90;gnd_B_621_805
9610;vdd_T_112_901;pin_T_409_564;pin_T_506_109;pin_T_609_732;pin_B_214_450;pin_B_391_1063;pin_B_402_90;gnd_B_621_805
12037;pin_T_126_832;pin_T_282_537;pin_T_506_109;gnd_T_595_722;pin_B_118_435;vdd_B_376_1063;pin_B_402_90;pin_B_618_682
6083;gnd_T_130_831;pin_T_206_582;pin_T_506_109;pin_T_636_614;pin_B_158_439;vdd_B_376_1063;pin_B_402_90;pin_B_575_565
10748;gnd_T_130_831;pin_T_230_691;pin_T_449_136;pin_T_557_555;pin_B_114_423;vdd_B_376_1063;pin_B_402_90;pin_B_575_565
891;pin_T_77_739;pin_T_287_605;pin_T_545_217;pin_T_550_547;pin_B_114_423;gnd_B_380_1056;pin_B_402_90;pin_B_586_524
7610;pin_T_44_640;pin_T_232_660;pin_T_616_293;pin_T_652_550;pin_B_157_490;pin_B_315_1078;pin_B_402_90;pin_B_586_524
5807;pin_T_97_705;pin_T_196_757;vdd_T_617_280;pin_T_652_550;pin_B_241_432;pin_B_292_982;gnd_B_406_58;pin_B_586_524
