begin;pin_T_1_353;pin_T_1_353;pin_T_1_353;pin_T_1_353;pin_T_1_353;pin_T_1_353;pin_T_1_353;pin_T_1_353
6895;pin_T_1_353;vdd_T_4_1068;pin_T_334_209;pin_T_633_979;pin_T_1_353;pin_B_170_757;pin_B_325_214;pin_B_355_919
16223;pin_T_1_353;vdd_T_4_1068;pin_T_199_220;pin_T_633_962;pin_B_121_346;gnd_B_172_754;pin_B_250_183;pin_B_355_919
30431;pin_T_1_353;pin_T_142_1077;pin_T_163_193;pin_T_588_938;pin_B_91_342;gnd_B_172_754;pin_B_181_172;pin_B_356_911
30246;pin_T_1_353;pin_T_139_1005;pin_T_163_193;pin_T_588_938;gnd_B_93_342;pin_B_142_800;pin_B_282_180;pin_B_466_856
5307;pin_T_38_285;pin_T_114_901;pin_T_271_216;pin_T_588_938;gnd_B_93_342;pin_B_142_800;pin_B_327_150;pin_B_472_858
19669;pin_T_38_285;pin_T_188_950;gnd_T_272_218;pin_T_601_950;vdd_B_93_345;pin_B_136_795;pin_B_321_133;pin_B_472_858
25436;pin_T_38_285;pin_T_142_860;gnd_T_272_218;pin_T_619_984;vdd_B_93_345;pin_B_156_699;pin_B_316_197;pin_B_508_777
21397;pin_T_77_337;pin_T_98_887;gnd_T_272_218;pin_T_572_1043;pin_B_66_296;pin_B_153_631;pin_B_316_197;pin_B_587_817
10169;vdd_T_74_340;pin_T_201_851;pin_T_359_156;pin_T_572_1043;pin_B_67_261;pin_B_171_677;pin_B_203_210;pin_B_587_817
25725;gnd_T_71_339;pin_T_203_906;pin_T_340_195;pin_T_540_1088;pin_B_67_261;pin_B_222_618;pin_B_239_225;pin_B_587_817
30082;pin_T_50_415;pin_T_173_825;pin_T_363_289;pin_T_489_1075;vdd_B_71_261;pin_B_234_633;pin_B_239_225;pin_B_587_817
10914;pin_T_117_488;pin_T_175_904;pin_T_393_226;pin_T_458_1072;vdd_B_71_261;pin_B_131_662;pin_B_280_188;pin_B_587_817
9708;pin_T_168_508;pin_T_175_904;vdd_T_397_225;pin_T_458_1072;pin_B_129_266;pin_B_165_742;pin_B_321_85;pin_B_571_910
13520;pin_T_136_462;pin_T_175_904;pin_T_425_262;pin_T_441_1080;vdd_B_127_265;pin_B_165_742;pin_B_360_19;pin_B_502_906
20163;pin_T_46_462;pin_T_175_904;pin_T_318_338;pin_T_441_1080;vdd_B_127_265;pin_B_192_861;pin_B_331_121;pin_B_577_860
25673;gnd_T_46_460;pin_T_121_812;pin_T_318_338;pin_T_394_1075;vdd_B_127_265;pin_B_194_854;pin_B_264_188;pin_B_597_817
26117;pin_T_95_543;vdd_T_123_817;pin_T_244_271;pin_T_394_1075;pin_B_229_322;pin_B_248_838;pin_B_264_188;pin_B_532_857
31081;pin_T_138_447;pin_T_192_854;pin_T_244_271;pin_T_315_975;pin_B_229_322;pin_B_256_843;pin_B_340_255;pin_B_571_868
2643;pin_T_77_543;pin_T_146_822;gnd_T_233_263;pin_T_315_975;pin_B_229_322;pin_B_291_783;vdd_B_342_257;pin_B_470_873
29221;pin_T_129_436;pin_T_146_822;gnd_T_233_263;pin_T_272_957;pin_B_263_195;pin_B_265_911;pin_B_399_161;pin_B_462_773
1186;pin_T_67_462;vdd_T_145_817;pin_T_256_136;pin_T_263_946;pin_B_263_195;pin_B_265_911;pin_B_395_57;pin_B_502_702
19419;pin_T_16_362;vdd_T_145_817;pin_T_256_136;pin_T_302_821;pin_B_263_276;pin_B_265_911;pin_B_422_56;gnd_B_500_702
21346;pin_T_16_362;vdd_T_145_817;pin_T_285_226;pin_T_374_822;pin_B_249_182;pin_B_265_911;gnd_B_432_58;pin_B_469_684
13447;pin_T_16_362;pin_T_132_760;gnd_T_289_227;pin_T_404_746;pin_B_172_285;pin_B_174_937;pin_B_414_66;pin_B_469_684
30684;pin_T_16_362;pin_T_142_860;gnd_T_289_227;pin_T_404_746;pin_B_92_281;pin_B_232_988;pin_B_377_95;pin_B_426_679
31059;pin_T_64_394;pin_T_142_860;gnd_T_289_227;pin_T_398_788;pin_B_92_281;pin_B_198_1060;pin_B_357_122;pin_B_478_754
21376;pin_T_89_296;pin_T_142_860;pin_T_184_262;vdd_T_399_790;pin_B_92_281;pin_B_171_963;pin_B_420_171;pin_B_479_865
17618;pin_T_89_296;pin_T_128_768;pin_T_303_233;pin_T_437_692;pin_B_64_296;pin_B_180_857;vdd_B_421_167;pin_B_479_865
27907;pin_T_89_296;pin_T_128_768;gnd_T_311_233;pin_T_404_615;pin_B_51_332;pin_B_180_857;pin_B_448_211;pin_B_558_826
10392;pin_T_13_355;pin_T_37_744;pin_T_266_271;vdd_T_389_608;pin_B_96_392;pin_B_180_857;pin_B_426_162;pin_B_558_826
20570;pin_T_18_368;pin_T_37_744;pin_T_266_271;vdd_T_389_608;pin_B_80_471;pin_B_262_818;pin_B_301_188;pin_B_503_785
19824;pin_T_18_368;pin_T_37_744;pin_T_301_301;pin_T_422_583;pin_B_161_433;pin_B_275_916;pin_B_385_211;pin_B_404_832
4902;pin_T_48_415;pin_T_94_646;pin_T_301_301;pin_T_455_579;pin_B_161_433;pin_B_230_1021;gnd_B_382_211;pin_B_458_827
12586;pin_T_97_376;pin_T_139_705;gnd_T_317_313;pin_T_523_641;pin_B_161_433;pin_B_187_960;vdd_B_379_214;pin_B_458_827
19880;pin_T_48_407;pin_T_178_753;gnd_T_317_313;pin_T_523_641;pin_B_122_435;pin_B_174_941;vdd_B_379_214;pin_B_441_878
4630;pin_T_48_407;pin_T_178_753;pin_T_416_273;pin_T_519_566;pin_B_92_331;pin_B_175_873;vdd_B_379_214;pin_B_517_909
25798;pin_T_140_391;pin_T_178_753;pin_T_465_214;pin_T_577_565;gnd_B_92_329;pin_B_175_873;pin_B_285_238;pin_B_568_909
3466;pin_T_97_464;pin_T_121_790;vdd_T_467_210;pin_T_583_514;gnd_B_92_329;pin_B_175_873;pin_B_336_182;pin_B_568_909
12616;pin_T_97_464;pin_T_189_821;pin_T_524_160;pin_T_567_411;pin_B_132_304;pin_B_175_873;pin_B_310_184;pin_B_505_875
26980;pin_T_97_464;pin_T_189_821;pin_T_524_160;pin_T_558_359;pin_B_60_289;pin_B_104_894;pin_B_241_194;pin_B_475_863
31247;pin_T_126_452;pin_T_189_821;pin_T_544_255;pin_T_558_359;vdd_B_58_290;pin_B_102_805;gnd_B_246_210;pin_B_475_863
22570;pin_T_58_497;pin_T_96_794;pin_T_527_243;pin_T_531_405;vdd_B_58_290;pin_B_102_805;pin_B_342_239;pin_B_475_863
17195;pin_T_58_397;pin_T_145_685;pin_T_527_243;pin_T_623_412;gnd_B_56_290;pin_B_180_852;pin_B_230_189;pin_B_475_863
20568;pin_T_55_467;pin_T_237_658;pin_T_527_243;pin_T_623_345;gnd_B_56_290;pin_B_128_964;pin_B_179_217;pin_B_475_863
26673;pin_T_66_435;pin_T_128_742;gnd_T_531_231;pin_T_623_345;pin_B_12_342;pin_B_13_1000;vdd_B_179_215;pin_B_475_863
24558;pin_T_66_435;pin_T_101_761;pin_T_540_363;pin_T_583_216;pin_B_36_280;pin_B_79_1065;gnd_B_184_216;pin_B_475_863
15590;pin_T_66_435;pin_T_96_663;pin_T_449_445;pin_T_582_183;vdd_B_38_280;pin_B_79_1065;gnd_B_184_216;pin_B_582_933
22523;pin_T_48_414;pin_T_96_663;gnd_T_445_443;pin_T_482_206;pin_B_11_397;pin_B_79_1065;vdd_B_182_216;pin_B_553_1027
2932;pin_T_48_414;pin_T_173_775;pin_T_411_578;gnd_T_487_203;pin_B_3_528;pin_B_79_1065;vdd_B_182_216;pin_B_447_1037
15424;pin_T_48_414;pin_T_128_876;pin_T_411_578;gnd_T_487_203;vdd_B_3_531;pin_B_86_1031;pin_B_219_325;pin_B_446_949
12158;pin_T_48_414;pin_T_79_917;pin_T_477_578;gnd_T_487_203;pin_B_34_598;pin_B_89_963;pin_B_264_268;pin_B_446_949
21908;pin_T_52_419;pin_T_153_984;pin_T_477_578;vdd_T_480_204;pin_B_26_692;pin_B_88_1009;pin_B_306_363;pin_B_446_949
14993;pin_T_56_393;pin_T_124_958;pin_T_477_578;vdd_T_480_204;pin_B_45_654;gnd_B_97_1018;pin_B_376_324;pin_B_446_949
25234;pin_T_67_436;pin_T_78_913;pin_T_408_584;vdd_T_480_204;pin_B_50_657;pin_B_88_933;pin_B_380_449;pin_B_446_949
21883;pin_T_67_436;pin_T_129_908;pin_T_423_564;vdd_T_480_204;pin_B_28_747;gnd_B_90_933;pin_B_271_493;pin_B_390_1048
10218;pin_T_52_546;pin_T_76_854;pin_T_416_581;vdd_T_480_204;pin_B_30_742;gnd_B_90_933;pin_B_165_518;pin_B_390_1048
296;gnd_T_55_545;pin_T_76_854;pin_T_421_653;pin_T_567_277;pin_B_30_742;pin_B_60_955;pin_B_214_487;pin_B_457_1065
4177;pin_T_9_436;pin_T_111_877;pin_T_421_653;pin_T_566_275;pin_B_6_694;pin_B_93_953;pin_B_250_493;pin_B_457_1065
9796;pin_T_9_436;vdd_T_106_876;pin_T_516_641;pin_T_566_275;pin_B_12_676;pin_B_24_921;pin_B_358_452;clock_B_408_1023
1429;pin_T_3_392;pin_T_120_1021;pin_T_549_553;pin_T_566_275;pin_B_12_676;pin_B_150_930;gnd_B_355_476;vdd_B_408_1031
23359;pin_T_45_445;pin_T_85_917;pin_T_518_506;pin_T_537_235;pin_B_12_676;pin_B_81_840;pin_B_209_486;vdd_B_408_1031
14048;vdd_T_43_441;pin_T_184_956;pin_T_518_506;pin_T_537_235;clock_B_4_715;pin_B_47_923;pin_B_99_417;pin_B_355_923
5346;pin_T_67_566;pin_T_90_1021;pin_T_518_506;pin_T_597_345;clock_B_4_715;pin_B_94_934;pin_B_125_346;pin_B_469_875
29313;pin_T_67_566;pin_T_90_1021;pin_T_495_503;pin_T_547_406;clock_B_4_715;vdd_B_97_929;pin_B_197_406;pin_B_452_804
2948;pin_T_58_555;pin_T_140_1047;pin_T_495_503;gnd_T_534_406;pin_B_27_742;pin_B_164_938;pin_B_197_406;pin_B_385_862
4976;pin_T_50_419;pin_T_140_1047;gnd_T_534_406;pin_T_564_359;pin_B_112_676;pin_B_164_938;pin_B_235_440;pin_B_460_803
29053;pin_T_108_435;pin_T_140_1047;gnd_T_534_406;pin_T_552_361;pin_B_112_676;pin_B_277_898;pin_B_364_470;pin_B_391_885
18686;pin_T_108_435;vdd_T_139_1032;pin_T_508_320;pin_T_539_363;pin_B_112_676;pin_B_357_919;pin_B_389_479;pin_B_481_856
30090;pin_T_108_435;vdd_T_139_1032;gnd_T_511_326;pin_T_591_412;pin_B_164_703;pin_B_327_912;pin_B_389_479;pin_B_390_884
1932;pin_T_108_435;pin_T_181_1004;pin_T_447_255;pin_T_619_414;pin_B_198_619;pin_B_323_918;gnd_B_383_476;pin_B_390_884
11141;pin_T_63_338;pin_T_130_988;pin_T_447_255;pin_T_609_336;pin_B_143_671;pin_B_323_918;vdd_B_386_476;pin_B_491_895
2656;pin_T_63_338;pin_T_75_911;pin_T_417_334;pin_T_587_411;pin_B_143_671;pin_B_337_925;vdd_B_386_476;pin_B_446_953
2087;vdd_T_63_336;pin_T_118_843;pin_T_351_441;pin_T_535_355;pin_B_143_671;pin_B_337_925;pin_B_372_484;gnd_B_449_979
16072;vdd_T_63_336;pin_T_75_867;gnd_T_351_439;pin_T_532_340;pin_B_143_671;pin_B_226_941;pin_B_260_501;pin_B_480_861
29211;vdd_T_63_336;pin_T_91_832;pin_T_427_366;pin_T_546_210;pin_B_143_671;pin_B_170_937;pin_B_180_437;pin_B_480_861
5837;vdd_T_63_336;gnd_T_92_828;pin_T_466_257;pin_T_618_197;clock_B_108_715;pin_B_170_937;pin_B_177_353;pin_B_570_904
30510;vdd_T_63_336;pin_T_121_798;pin_T_466_257;pin_T_638_164;pin_B_45_659;pin_B_140_921;pin_B_164_291;pin_B_570_904
5500;pin_T_26_249;pin_T_190_760;pin_T_466_257;pin_T_639_275;pin_B_45_659;pin_B_80_872;vdd_B_163_289;pin_B_620_833
27126;pin_T_26_249;pin_T_271_726;pin_T_377_367;pin_T_665_169;gnd_B_46_661;pin_B_80_872;vdd_B_163_289;pin_B_484_873
