begin;0,0;0,224.75;373.75,0;373.75,224.75;0,0;0,224.75;373.75,0;373.75,224.75
12142;0,36.25;6.25,218.5;306.75,19.75;321.75,186.75;0,36.25;32.5,118.75;306.5,58.5;350.75,121.25
37509;0,36.25;19.75,185.25;306.75,19.75;324,188;0,36.25;32.75,116.5;304.75,58.75;353.25,143
7347;0,36.25;21,189.5;306.75,16.25;324,188;33.75,23.75;53.25,96;289.25,15;354.25,162.75
28692;0,36.25;14.75,180;283,9.75;293.5,195.25;33.75,23.75;45.25,130.75;257,26.25;359.75,179.25
24703;0,36.25;60,166;292.75,30.5;327.25,182.75;32.5,24;69.25,155.5;266.75,73;359.75,179.25
4469;0,36.25;88,143;295,34.75;328.5,183.5;40,60.5;54.75,182.5;266.75,73;350,140.75
32748;0,36.25;115.5,118.25;295,34.75;327.75,160.25;40,60;82.25,171.5;266.75,73;355,170
33614;0,36.25;115.5,118.25;297.5,16;329,160.5;63.25,89.5;93.25,145.25;266.75,73;344.5,202.5
1116;0,36.25;138.75,128.5;297.5,16;299,179.75;65.5,94.25;99.5,182.75;262.5,75.5;342.75,201.25
30937;1,28.5;133,109.25;270,41.25;317.75,179.5;65.5,94.25;132,182;262.5,75.5;343.5,201.25
37841;30.75,32.5;167.5,125;298.25,60.75;317.75,179.5;65.5,94.25;133.25,183.5;262.5,75.5;342.75,201.25
30802;42,1.5;170.25,143;269.5,72.5;343.5,182.75;74.5,104;133.25,183.5;262.5,75.5;342.75,201.25
32667;42,1.5;170.25,143;270.25,73.75;324,178.75;59,113.5;92.75,191.75;262.5,75.5;343.5,201.25
31842;55.75,13.75;170.25,143;257,87;302.75,174;84,100.5;92.75,191.75;248,73.75;342.75,201.25
37618;55.75,13.75;177.5,152;257.25,96.75;283.25,160.5;84,100.5;92.75,191.75;253.25,107.25;343.5,201.25
36500;57,14.5;163.25,169;257.25,96.75;260.75,155;67.5,119.25;92.75,191.75;253.25,107.25;316.75,184
27029;57,14.5;140.75,196.5;257.25,96.75;260.75,155;71.75,88.25;119.75,195.75;249,108;289,185.5
20958;57,14.5;163.75,181.5;252.5,58;284,132.25;54,61.25;119.75,195.75;249,108;289,185.5
