begin;0,0;0,274.5;373.75,0;373.75,274.5;0,0;0,274.5;373.75,0;373.75,274.5
19494;0.25,12.5;74.25,214.75;349.75,109.25;371.25,272.75;0.25,12.5;3.25,198;306.75,17.25;322.5,251.5
24068;0.25,12.5;111.25,186.5;353.25,81.75;371.25,272.75;0.25,12.5;3.25,198;266,2;324,200.25
815;0.25,12.5;128.25,140.25;317.5,110;371.25,271.75;0.25,12;33.5,204.75;266,2;345.75,183.5
16688;0.25,12.5;153.25,117.5;318.5,111;371.25,271.75;13.5,29.25;19.5,161.75;266,2;329.25,195.5
21997;39,4.25;144.25,101.25;318.5,111;371.25,271.75;13.5,29.25;33,205.5;237,10;308,212.5
15390;39,4.25;144.25,101.25;296.75,112.75;371.5,271;2.25,16.75;51.25,203.25;229.25,31;294.75,214.5
2688;53.5,7.25;149,65.5;311.25,78.5;371.25,271.75;2.25,18;81.25,222.75;229.25,31;294.75,214.5
12540;53.5,7.25;160.25,76.5;349,79;371.25,271.75;2.25,18;69.5,205.75;229.25,31;263.5,235.75
19013;53.5,7.25;170,41;318,110.5;371.25,271.75;2.25,18;69.5,205.75;216.25,2;276.25,262.25
17140;53.5,7.25;162,38.75;272.25,110.5;371.25,271.75;2.25,18;61.75,194;216.25,2;267.75,263.5
9487;89.5,44.5;162,38.75;272.25,110.5;371.25,271.75;17,36.75;46,217;218.75,10.5;297.5,265
2902;55,29;171.5,46.25;305.5,112.25;371.5,271;41,64.75;46,217;206.25,55.25;297.5,265
4521;27.25,60.75;186,67;290.75,65.75;352.5,242.5;42.25,63.25;46,217;204.5,49.75;297.5,265
5649;27.75,61.25;211,101.25;290.75,65.75;313,234.5;42.25,63.25;46,217;197.5,43.5;279.75,263.75
6535;11.5,68.25;211,101.25;331.25,54.75;332,198.75;16.75,74.75;17.75,208.5;191.75,43;279.75,263.75
1002;22.25,97.5;248,131;332.5,50.5;332.75,199;16.75,74.75;49.75,230;146.25,19;279.75,263.75
15286;16,101;239.5,113.25;310,54.75;319,249.75;16.75,74.75;65.25,223;126,31.75;279.75,263.75
18973;17.75,106;255.75,145.25;275.75,63;317,239;16.75,74.75;65.25,223;141,24.5;271.75,228
7182;52.75,85.5;217.25,173.25;297.25,96;335,218.25;35.5,59.5;65.25,223;141,24.5;283,266.5
22577;52.75,85.5;224.5,152.75;299.25,123.5;335,218.25;39.5,68.75;65.25,223;120.75,58.25;285.75,266
