begin;0,0;0,74.5;273,0;273,74.5;0,0;0,74.5;273,0;273,74.5
1487;45.25,4;80.5,25;152.75,48;252.25,52;22.25,20.5;41.25,6;184.25,32.25;188.25,37.5
346;21.5,13;80.5,25;147,47.5;252.25,52;21.25,3.25;60.25,22.75;174,44.75;176.25,39
3116;10.5,6.25;80.5,25;147,47.5;252.25,52;21.25,3.25;52.75,21.75;154.5,31.75;186.5,57.75
1640;10.5,6.25;62.75,3.25;169.25,50;251.75,47.75;49.25,5.5;55,40.25;140.75,40.25;186.5,57.75
1523;10.5,6.25;62.25,2.75;169.75,25.5;251.75,47.75;39.75,6.5;48.75,22.25;126.75,58;160,57.25
599;8.25,32;64.75,4.75;152.5,41.25;222.5,51.75;13,13.25;48.75,22.25;126.75,58;188.5,54.25
1721;8.25,32;64.75,4.75;152.5,41.25;207,59.5;6.5,36.5;29.75,33.75;111.25,56.5;179.5,57.75
1077;29.25,50.25;59.5,29.5;152.75,40;208.5,59.25;6.5,36.5;21.25,49.75;104.75,63;179.5,57.75
685;40.25,67.5;54.25,47;174.25,50.5;208.5,59.25;1,36;21.25,49.75;114.25,40.75;178,61
1246;39.5,72;54,55.75;174.25,50.5;203.25,52.75;1,36;20.5,49.75;118,42.25;154.5,68.5
2925;12.5,65.25;74,39;147,44;213.25,72.25;1,36;20.5,49.75;134.75,48.25;157,69
1096;12.5,65.25;80.5,54.75;154.75,68.75;200.5,56;2,35;20.5,49.75;143.5,44.75;181,53
2391;33.75,62.25;77.25,67.75;154.75,68.75;227.25,66.75;2,35;16.5,71.75;134.5,74;197.75,71
3046;33.75,62.25;77.25,67.75;154.75,68.75;244,39.5;2,35;7.5,69.25;111.25,48.5;182.75,45.25
3072;23,41.25;86,59.75;179.5,62.5;233,27;2,35;7.5,69.25;111.25,49.25;195,54.5
363;21.5,36.25;86,59;151.5,44;231.25,34.25;2,35;7.5,69.25;79.25,51;201,32
2235;22.25,34;72.75,54.5;135,39.75;231.25,34.25;2,35;2.5,68.5;63.25,55.75;195.25,11.75
1679;42.25,30;65,47.5;135,39.75;246,56.25;2,35;14.5,71.75;56.25,44.75;194.75,11.75
1545;35,43.25;65,47.5;127.75,18;246,56.25;8.5,34.5;23,50.75;72.75,36;194.75,11.75
710;44.25,62.25;65,47.5;127.75,18;243.5,37.5;1,35.25;17.5,35.5;66.5,26.75;215.5,2
1215;28.75,56.25;64,40.75;149.75,1.5;243.5,37.5;1,35.25;24,49.5;73.5,25.25;211.75,1.75
2896;28.75,56.25;64,40.75;150.75,1.5;232,24.5;1.25,44.5;42,63.25;84.5,46.75;210.5,1.5
1046;28.75,56.25;63.75,29.5;148.25,10.5;239,39.5;1.75,18.75;42,63.25;102.5,62.25;205.75,1.25
1065;28.75,61.75;64,40.25;160.75,19.75;247,30.75;1.75,18.75;41,61.75;108.25,64.5;205.75,1.25
327;30.75,57.25;59.75,30;155,15.75;253.25,48.75;7.5,33.25;46.75,63.75;108.25,64.5;205.75,1.25
3133;31.5,73.75;34.75,21.5;136,0.75;237.75,59;7.5,33.25;36.5,38.75;108.25,64.5;205.75,1.25
1682;31.5,73.75;40.25,43.5;157,12;210.25,53;14,24.75;45,64.75;108.25,64.5;205.75,1.25
1172;26,53.75;27.25,52.75;162.75,19.5;210.25,53;6.25,48.5;67,54.5;108.25,64.5;205.75,1.25
2572;11,58.5;27.25,52.75;159,43.25;191.25,64;6.25,48.5;65.5,26.75;112,67.5;205.75,1.25
2259;11,58.5;28,40.5;160.75,44.75;172,47.5;6.25,48.5;83.5,16.75;87.25,62.25;195.75,16
970;9.75,58.25;23,42.75;162.75,43;172,47.5;6.25,48.5;84.75,40.75;101.25,44;176.25,25.5
1740;9.75,58.25;23,42.75;158.25,54.25;178.5,27.75;10.5,69;92.75,25.75;101.25,44;159.75,33.75
2764;14,53.75;23,42.75;152.75,52.75;166.75,7;10.5,69;84.5,35.75;98.75,43.5;153,31.25
2800;14,53.75;28.75,51.25;152.75,52.75;184.75,4;17.5,70.75;96.5,23.75;98.75,43.5;153,31.25
1911;14,53.75;41.25,67;132.25,33.75;201.5,22.75;11.5,70.75;98.75,43.5;105,28.75;153,31.25
217;17.5,43.75;38,71.75;136,13.5;201.5,22.75;11.5,70.75;121.5,55.5;127.5,12.75;150.25,34.5
736;17.5,43.75;63.5,55.75;151.5,20.5;171.25,19.25;40.5,61.75;103,67.25;120.75,12.75;150.25,34.5
61;17.5,43.75;71.75,60.5;130.75,20.25;171.25,19.25;63,56;109.25,59.75;120.75,12.75;155,35.75
3140;17.5,43.75;87,55.75;149.75,16.5;171.5,20;65.25,47.5;111,56.75;120.75,12.75;155,35.75
2914;39.25,54.75;81.5,42.25;146.25,4.5;195.75,29.5;53.25,31;91.25,62.75;120.75,12.75;155,35.75
531;39.25,54.75;91,63.75;146.25,4.5;190.75,32.5;74.75,39;84.5,55;120.75,12.75;159.25,57.5
1676;35.5,42.75;91,63.75;144.5,11.25;207.5,38.75;64.75,33;102.5,67.5;120.75,12.75;146,62.5
3002;34.25,40.25;90.75,64.25;157.25,28.75;231.25,49.25;64.75,33;102.5,67.5;122.75,27.5;146,62.5
1730;35,48;77.5,66.5;174.25,18.5;229.25,65.25;71.25,34.75;102.5,67.5;122.75,27.5;147,62
1722;35,48;82.5,54.5;189,19.25;207,58.25;55.5,22.25;102.5,67.5;115.25,7.5;146.25,72
2540;22,41.25;82.5,54.5;172.25,27.75;201.5,57.5;74.25,27.25;98,52.5;115.25,7.5;128.5,74
245;4.5,42.75;90,60.5;173,27.75;201.5,57.5;79.75,23.25;81.75,61;115.25,7.5;128.25,72.5
2116;7,31.25;80.75,34.25;145.25,14;209.5,61.5;56.5,42.75;81.75,61;115.25,7.5;152.25,53.25
2481;17.25,23.25;81,32;131.5,2.5;204.5,57.25;53,22.25;81.75,61;115.25,7.5;162.25,55.75
1016;17.25,23.25;86.25,27;141.5,12.25;222.5,61;37.75,32.75;63.25,47.5;113.75,10.25;162.25,55.75
2318;17.25,23.25;86.25,7.25;141,11;228.75,57.75;33,37;57.5,65.75;113.75,10.25;162.25,55.75
2837;11.5,16.75;94.75,1.5;127.5,2;228.75,57.75;33,37;50.5,47.75;113.75,10.25;174,52.25
2769;12,18.5;101.75,15.25;130.5,17.25;216.5,59.75;30.75,34.5;50.5,47.75;113.75,10.25;182.25,38.5
2940;12,18.5;90.5,23;121.25,38.25;237,67;22.25,50.5;41.5,62.75;113.75,10.25;182.25,38.5
2843;12,18.5;102.5,15.25;121,37.5;248,62.5;16.5,25.75;51,39.25;101.75,29.25;182.25,38.5
318;12,18.5;104,28.75;121,37.5;248,62.5;6.5,36;54,37.75;122.25,25.75;182.25,38.5
51;34.25,24.5;104,28.75;134.5,51;252.75,70;13.25,26.25;54,37.75;136.75,7.5;181.5,35.5
758;44,19;107.75,31.5;140,44.5;236.75,62.25;13.25,26.25;54,37.75;162,2;166.5,47
2838;44,19;119,42;158.75,44.75;236.5,58.25;8.5,14.25;54,37.75;165.25,12.25;177.75,45.25
1973;34.25,43.5;118.75,41.5;149.25,33.75;209,61.5;21.5,0.75;54,37.75;154.25,4.75;177.75,45.25
2166;34.25,43.5;120,40;158.25,53;209,61.5;46.25,1.5;68.75,26.25;155.25,12.5;175.25,28
2554;44.5,54.25;142.75,24.5;158,46.25;223,36.75;23.5,6.75;71,39.5;155.25,12.5;175.25,28
1059;31.5,66.75;161.25,21.25;162.75,46.75;239.25,25.5;19.25,25.25;54.25,42.75;155.25,12.5;175.25,28
2612;29.25,73.25;161.25,20.75;176.25,48;239.25,25.5;15,4.75;54.25,42.75;161.25,10.5;166.5,48.25
3092;29.25,73.25;169.25,7.25;176.25,48;220.5,37.75;13.5,21.75;54.25,42.75;161.75,2.75;175.75,36.75
1426;21.25,67;169.25,7.25;192,56.25;230.25,24.5;13.5,21.75;58.5,48.75;161.75,2.75;174.25,25.5
1398;44.25,64.75;141.75,6.5;203,59;221.25,50.25;13.5,21.75;51.75,67;161.75,2.75;162.75,32.75
2217;46.5,66.75;144,22.75;203,59;229.25,53.75;13.5,21.75;69.75,72.25;160.75,1.75;164.25,33
2915;46.5,66.75;144,22.75;216.75,66.5;227.75,34.25;13.5,21.75;57.5,68.25;160.75,1.75;161.5,50.5
1044;49.5,63;144,22.75;217.75,66;241.25,25;20.5,8.75;72.5,70.75;160.75,1.75;161.5,50.5
2386;42.5,63;141.25,47.25;217.75,66;234,18.25;18,1.75;85,57;160.75,1.75;161.5,51
2287;34,72;160.75,43.75;217.75,66;250.75,21;2,13;74,37.75;160.75,1.75;161.5,51
2453;34,72;149.5,23.5;222.75,54.25;243.25,39;5.5,33.75;62,42.75;160.75,1.75;161.5,51
2566;6.25,70;145,22.25;222.75,54.25;253.75,41;11.5,15;62,42.75;160.75,1.75;171.5,46.25
793;4.75,69.75;163.75,12.25;222.75,54.25;247.25,62.25;11.5,15;41.75,39.5;160.75,1.75;179.75,25.5
2730;4.75,69.75;163.75,12.25;228.75,48.75;241.25,55.75;11.5,15;57.5,48.75;160.75,1.75;195,21
415;8,51.75;166,5;220.75,37.75;229.5,38.75;11.5,15;61.25,36;160.75,1.75;195,21
2615;8,51.75;164,5.25;240.25,29.5;240.25,38;11.5,15;84.75,49.5;158.25,24.5;173.5,19.75
329;17.25,70.75;164,5.25;238,42;240.25,29.5;11.5,15;92.25,51;161.25,35.75;165.25,32.5
3080;17.25,70.75;178.5,19.25;238,42;240.25,29.5;12.75,26.25;101.5,57.75;159,54;165.25,32.5
992;15.75,71;178.5,19.25;248.25,59;249.75,28.5;28.25,33;123.25,56.25;159,54;174.75,38
1056;15.25,71;176,19.75;246,56.5;249.75,28.5;13.5,43.75;101.75,63.25;146.75,46.75;174.75,38
3030;6.5,67.5;175,19;249.75,28.5;265.75,49.75;13.5,43.75;78,70.5;134.25,38;174.75,38
1965;4.75,69.75;192.75,32.5;226,18.25;265.75,49.75;5.75,49;76,64.75;134.25,38;194.5,55.5
1074;23,58.75;194.25,31.25;226,18.25;266.5,64.75;3.25,50;52,51.75;146.75,39.75;194.5,55.5
456;44.5,67.25;194.75,35.25;233.25,29;262.5,62.75;3.25,50;55.25,64.25;146.75,39.75;171,62.75
2218;45.75,46.75;187,19.25;239.25,38;262.5,62.75;3.25,50;50,39.75;123.5,28.25;171,62.75
991;24.25,33;180.5,18;220.75,21;262.5,62.75;8,43;50,39.75;113,15.75;152.75,64.25
2698;33.5,24;180.5,18;232,18.5;259.25,41;8,43;50,23.25;117.75,7.25;151.25,66.5
2963;33.5,24;180.5,18;239.75,2.5;260.5,41.5;26.25,34.5;43.25,3.5;117.75,7.25;146.25,72
2740;60.75,30;170,4.75;237.25,1.25;260.5,41.5;26.25,34.5;45.75,21.75;88,16.25;132.5,71
3050;41.25,42.75;170,4.75;237.25,1.25;260.5,41.5;26.25,34.5;63.25,21.25;66.75,22.5;120.75,55.25
2162;32.75,56;170,4.75;255.25,18.25;268,55.5;42.25,50.5;58.75,31.5;65.25,33.25;120.75,55.25
2607;38.5,57.25;175.75,5.5;255.25,18.25;263.75,44.75;43,70.25;58.75,31.5;63.5,36;118.25,73.75
1480;22.5,71.75;175.75,5.5;250.75,17.25;273,25.25;41.5,71.75;58.75,31.5;63.75,55.75;93.75,67.25
1715;22.5,71.75;175.75,5.5;230.5,26;246.75,23;41.5,71.75;62.25,54.75;64.75,29.5;86,63.75
2421;29.25,54.25;206.25,4.75;237.25,35.5;246.25,37.5;41.5,71.75;64.75,29.5;83.25,42.75;83.75,61
431;20.5,56.25;206.25,4.75;223.5,49.75;246.25,37.5;43,65.75;62,43.25;85,60.75;87.25,64.25
2419;20.5,29.75;206.25,4.75;222.75,37.75;253.75,31;59.5,71.5;64.25,38;84.75,67.75;85,60.75
353;2.5,13.25;170.5,5.75;241.25,59.75;259.75,47.75;59.5,71.5;67.75,22.25;84.5,41.5;84.75,67.75
1652;8.25,33.25;171.25,5.25;220,50.75;265.5,18.25;59.5,71.5;67.75,22.25;110.75,58;112.5,74
2221;26.5,13.75;177.75,1;220,50.75;265.25,20.5;59.5,71.5;66.75,23.5;124.25,69;125,66.5
1182;41,3;153.25,13.5;220,50.75;248.25,31.25;59.5,71.5;70,39.5;92.75,63;124.25,67.5
1948;33.75,19.5;144.25,45.75;230.75,52.75;248.25,31.25;59.5,71.5;64.75,29.5;87.5,62;117.25,74.25
1457;32.75,16;126.5,37;226.25,60;239.75,25;44.5,66.25;64.75,29.5;87.5,62;117.25,74.25
2375;9.25,16.5;131,19.25;226.25,60;239.25,19.5;44.5,66.25;75.5,33.25;93.75,62;126.5,56.75
2084;31,13.5;128.75,42;226.25,60;241,9.25;44.5,66.25;80,31.25;110.25,67.5;134,34.75
1358;27.5,36.25;129.5,42.5;200,61.75;231.25,19;49.5,48.75;80,31.25;110.25,67.5;134,34.75
3055;14.75,52.5;136,47.75;202.25,39;226,18.5;67.25,43.75;70.25,40.5;110.25,67.5;134,34.75
1449;2.5,33.25;114,32.25;183,19.25;223.75,20.25;51.75,64.5;70.25,40.5;126.5,55.25;134,34.75
547;14.5,52.5;113.25,42.25;184.25,4;245.5,36;51.75,64.5;71.75,33;102.5,50.5;134,34.75
2468;24.25,73.25;113.25,42.25;172,9.5;245.5,36;42,66.75;59.75,42.75;111.5,39.25;150.25,54.25
1296;29.75,56.75;124,36.5;173.25,9.25;245.5,36;46.25,66.75;63.25,44.75;111.5,39.25;162.5,41.5
100;45.5,61.75;141.5,24;173.25,9.25;245.5,36;48.75,63.75;76,34;111.5,39.25;176.25,44.75
773;45.5,61.75;141.5,24;173.25,9.25;229.25,53.75;52,55.25;67.5,54.5;109.5,43.75;169.25,44.75
1604;42,48;141.5,24;173.25,9.25;229.25,53.75;59.75,37.5;69.25,68.25;103.5,60.25;167.5,21.75
86;53,48;135.5,6.75;172.25,9;227.25,68.25;62,25.75;69.25,68.25;103.5,60.25;155.5,31.25
2266;53,48;127.5,14.25;160.25,20;208,51;61.25,23.5;69.25,68.25;92,67.25;146.25,34.5
939;53,48;141.25,36;184,18.25;195.5,39;61.25,23.5;69.25,68.25;83,55.5;160.5,12.75
559;53,48;117.5,44;195.25,31.75;200.75,11.75;65,44.25;69.75,70.25;83,55.5;149.75,35
2005;36.75,71.5;142.75,44.5;202,57;202.5,12;46.5,33.25;69.75,70.25;83,55.5;121.75,41.25
3074;36.75,71.5;122,26.75;202,57;202.5,12;40.25,5;61.5,65.75;61.75,42.75;103,28.25
1347;36.75,71.5;123,27;202,73;214.25,29;40.25,5;50,56.25;61,39.25;105,33.5
2662;36.75,71.5;105.75,15.5;208,59.25;214.25,29;43.75,10.25;64.75,42.75;65.25,39;105,33.5
2667;17.25,58;81.5,2;208,59.25;213,31;32.25,34.5;51.75,62;65.25,39;106.25,30
1929;15.25,58.25;102,3;206.5,51;213,31;32.25,34.5;44,68.75;61.75,33.75;101,45.25
383;15.25,58.25;102,3;206.5,51;213,31;50.75,32;58,73;63.75,29.5;105,59.5
2171;15.25,58.25;102,3;200,58;213,31;60.25,33;60.5,65.75;74.25,25.75;107.25,74.25
206;39,48;78.75,12.5;208.75,52.25;241.25,23.5;46.75,22.25;60.5,65.75;74.25,25.75;111.75,64.5
164;35.75,67.5;78.75,12.5;213,60.25;262,22.75;46.75,22.25;57,64.75;85.25,24.5;125.25,57.25
1538;32.75,53.5;90.75,32;201,57;240.75,25;34.5,39;57,64.75;80.25,36;125.25,57.25
2990;30.75,72.75;108,38.5;201,57;240.75,25;21,39.5;47.25,51;80.25,36;127,55.25
2622;30.75,72.75;107.5,39;210.5,53.5;218.75,33.75;31.25,20.5;47.25,51;91.75,21.75;116,55.25
2230;40.75,63.25;88,50;230.75,49.25;232,27;31.25,20.5;60,56;91.75,21.75;116,56.25
3136;48.25,62.5;94.5,41;232,27;244.25,40;28,30.75;60,56;91.25,22.25;101.5,68
1743;65.75,46.75;114,28;232,27;244.5,40.5;26,38;60,56;91.25,22.25;123,62.5
1311;72.25,68.75;114,28;244.5,40.5;250.5,20.75;25.75,18;52,54.75;91.25,22.25;101.5,62.75
3126;72.25,68.75;101.25,3.5;244.5,40.5;271.75,16.5;25.75,18;50,40.25;66.5,22.25;101.5,62.75
345;72.25,68.75;127.5,18.5;266.75,43.5;273,16.5;13.25,21.75;50,40.25;88.75,20;106,70
1099;72.25,68.75;106.25,33.5;236.25,38;273,16.5;3.5,32.75;68.75,33.75;94,52.5;124.75,72.5
2605;85,60.75;125.75,41.5;236.25,38;273,16.5;3.5,32.75;58.25,42.75;78,68;126,72.5
1075;92,63;132.5,47.5;239,57.25;258.5,15.75;3.5,32.75;53.25,43.25;78,68;145.75,54
745;92,63;132.5,47.5;239,57.25;253,10;16,55.75;55.5,44.25;96.25,53.25;170.75,62.5
2891;86,54.25;131.5,52.25;250.25,68.25;253,10;16,55.75;65.25,33.25;105,40.75;154.75,48.5
707;76,70.5;131.5,52.25;228.75,64.75;253,10;10,68.75;47.25,21.25;112.25,21.25;154.25,48.25
2149;90.5,60.5;132.5,52.25;222.5,35.25;253,10;10,68.75;45,13.75;96.5,20.5;150.75,34
630;101.75,52;131.5,23.25;199,27.75;261.25,34.25;10,68.75;57.25,21.75;84.5,35.25;150.75,34
1565;86,31.5;119.25,35;199,27.75;238.75,25;16.5,71.25;51.75,34.5;84.5,35.25;158.25,31.75
539;77.25,40.25;104,34;208.5,46.5;240.75,23;16.5,71.25;63.75,48.5;84.5,35.25;144.5,18.75
1447;77.75,55.5;105,34.5;207.5,61;236.75,21;16.5,71.25;56.25,44.75;67.75,34.25;144.5,18.75
3081;82.25,40.25;91.25,53.75;206.25,71.75;251.25,17.75;26.25,61.25;50.25,21.75;56.25,44.75;144.5,18.75
2334;81,31;90.75,53.25;180.5,65.75;248.75,0.25;26.25,61.25;50.25,21.75;65.25,40.5;121.25,11
2950;90.5,10.25;91.25,53.25;170.75,50;248.75,0.25;6,70;50.25,21.75;65.25,40.5;106.5,28.75
3115;90.5,10.25;116.25,46.75;167.75,51;247,1;6,70;24,24.75;84.5,28.75;101.75,15.25
3102;103,1;128.5,51.5;167.75,51;246.25,22.5;6,70;41.25,8.25;82.75,24.75;102.25,16.25
316;115,14.75;122.5,34;162.75,49.75;246.25,22.5;12,68.75;41.25,8.25;83,42.5;86.75,13
252;115,14.75;121.75,34;176.5,61.25;246.25,21.5;16.5,49.5;41.25,8.25;93.5,52.5;100,12
171;115,14.75;140.5,44.25;158.5,47.5;245.5,20.75;16,49.75;41.25,8.25;88.25,55.5;103,31.25
2006;138.5,13.5;145,56.25;171,48;245.5,20.75;16,49.75;41.25,8.25;88.25,55.5;96.75,13.5
3023;138.5,13.5;145,56.25;191.75,32;221.75,19.5;16,49.75;39.25,5.5;74,38.25;99,9
2830;127.5,3.5;161.25,52;195,30.25;240.25,27.5;16,49.75;44.25,6;74,38.25;98,8.5
1110;102.25,1;171.75,51;201.75,39;240.25,27.5;7.5,35.75;44.25,6;50,40.25;99,8.5
3079;115.25,16.25;157,58.5;200.5,36;221.5,19.25;7.5,35.75;44.25,6;52,53.25;99,8.5
1774;127.5,33.75;166.5,40.75;200.5,36;236,41;24,49.5;57.5,21.75;60.5,34.25;99,8.5
2736;127.5,33.75;166.5,40.75;198.75,33;251.75,60.25;35.5,39.25;65.25,39;70.25,27;99,8.5
2632;127.75,33;155.75,58.25;203.5,22.25;251.75,60.25;20.25,39.25;65.25,39;88.75,17.25;105.5,22
207;142,18.25;155.75,58.25;203.75,22.75;267.5,60;19.75,49.75;65.25,39;82.5,12.75;103.5,27.75
1171;142.75,16;155.75,58.25;203.75,22.75;267.5,60;43.5,40.25;53.75,31.25;108.75,17.5;123.75,34.5
235;147.75,19.25;152.25,58;192.75,29.5;267.5,60;51.25,48.5;53,42.75;107.75,17.75;123.75,34.5
753;147.75,19.25;152.25,58;187,18.25;270.25,41;43,62.75;63,23.25;115,16.25;120.75,28.25
2257;149.5,18;152.25,58;188,20.5;270.25,41;25.75,51;85.25,25;113,38.5;119,29.25
3077;144,8;152.25,58;161.75,17.5;270.25,41;22.75,23.75;68,39.75;112.25,21.75;113,38.5
1882;144,8;152.25,58;161.75,17.5;262.75,61.75;20.5,9.75;72.25,63.25;113.25,38;134.75,38.75
1511;152.5,33.75;152.75,57.5;154.25,28;263.25,47.75;20.5,9.75;61.5,71.5;113.25,38;146.25,37.5
152;125.75,39.75;154.25,55.5;154.5,29;263.25,47.75;39,30.25;61.5,71.5;107.75,28.25;173,30
285;104.75,35.5;154.25,55.5;154.5,29;255.75,18.25;12,13.5;92.75,62.5;118.5,10.25;173,30
2487;101.5,16.25;152.75,56;154.5,29;255.75,18.25;39.25,5.5;106.75,62.5;134.25,34.5;173,30
3018;86,6.5;152.75,56;155.75,9.75;246.25,27.5;39.25,5.5;106.75,62.5;134.25,34.5;195,55
2699;95.5,2;152.75,56;156.25,9.5;246.25,27.5;39.25,5.5;110.5,68.5;124,29.75;217.25,56.5
1190;95.5,2;141.75,40;156.25,9.5;231.5,24.5;39.75,3.5;101.25,58;105.25,35;223,61.5
2511;81,2;141.5,39;162.5,16.5;231.5,24.5;48.75,3.5;101.25,58;113.25,8;212.5,47.5
2274;91.5,28.25;128.5,38;162.25,17.25;237.75,4.5;48.75,3.5;105.75,74.25;113.25,8;232.25,22.75
617;81,28;143,35;161.75,16;227.5,34.25;46,13.75;105.75,74.25;113.25,8;245.25,42.25
1582;74,54.25;156.75,20.5;163.75,6.75;210.5,18.25;46,13.75;105.75,74.25;113.25,8;231.5,69.75
1794;74,54.25;160.75,5;168.75,2;201.25,37.5;50.25,21.5;111.5,56.25;113.25,8;215.5,46
2820;85.75,35;161,5.25;168.75,2;208,59.5;67.5,34.75;106,57;131.25,23.25;215.5,46
1568;74.75,27;162.5,5.25;168.75,2;207,68;50,22.75;83.5,54.5;131.25,23.25;196.25,28
1779;94,38.5;155.5,14;168.75,2;219,61;50.25,23.5;83.5,54.5;110.75,12;177.75,19.25
642;92.75,28.75;162.25,19.75;168.75,2;201.5,61.25;64,33.25;69.75,72.25;101.75,8;177.75,19.25
601;94.75,2.5;160.75,5;162.75,20.5;202.75,72.75;50.5,33.75;69.75,72.25;102.25,8;177.75,19.25
1612;94.75,2.5;162.5,5.25;171.5,13;219.5,60.75;58.25,23.25;69.75,72.25;102.25,13;204.75,27.75
837;94.75,2.5;141.5,8.75;165.25,4.25;243.75,67.75;32.5,37;46.75,63.25;102.25,13;232.25,22.75
744;77.5,1.75;141.5,8.75;175,20.75;243.75,38;32.5,37;59.5,73;102,12;221.25,31.5
1852;67.5,3.5;131,19.25;175,20.75;243.75,38;21.75,23.75;58.5,72.5;105.5,29.25;234.75,26.5
1665;91.75,8.5;127.5,17.5;198.25,13;243.75,38;25,35.75;58.5,72.5;106.25,30;236.75,7.25
2333;88.25,22.5;127.5,17.5;195.5,21.25;233,24;2,32;75.5,64.75;106.25,30;236.75,7.25
891;88.25,22.5;151.5,14;195.5,21.25;251.5,11.75;9.75,40;69.75,73.25;106.25,30;245.75,16.75
1123;88.25,22.5;151.5,14;180,20.5;237.5,37;18,13;46.75,71.25;87.75,9.25;233.5,8.25
443;94.5,38.75;151.5,12.75;181,3.75;252.75,59;14.5,36.5;46.75,71.25;87.75,9.25;228.5,20.5
3121;116.75,30;161,5.75;162.75,4.75;254.25,70;14.5,36.5;46.75,71.25;87.75,9.25;242.75,45.25
1634;132,47.75;146.75,15;187,20;254.25,70;14.5,36.5;39.5,64.25;86.75,9.5;228.25,62.5
1207;156.75,56;163.25,19.25;188.5,19.5;252.25,51.5;9.5,48.5;39.5,64.25;110,11.75;228.25,62.5
1001;156.75,56;163.25,19.75;188.5,19.5;266,43.5;5,36.5;49.25,43.25;87,15;253.75,66.75
574;148.75,43.5;163.25,19.75;194.5,20.25;266,43.5;5,36.5;64,27.25;114.75,10.5;254.5,46.75
2724;128.5,48.75;151.25,37;176.25,48.5;266,43.5;14.5,6.75;64,27.25;127.5,12.75;223.25,56
3005;101.5,52;147,46.25;179.5,67;266,43.5;40.75,1.5;64,27.25;126.5,12.25;249.75,59.5
1054;96.5,35.75;160.25,41;177.5,69.25;266,43.5;41.75,10.25;67,55.5;113,41.25;249.75,59.5
3064;111,16.25;162.75,41;190.75,69.5;267.5,67;41.75,10.25;67,55.5;113,41.25;241.75,47.25
2242;129.75,12.75;146,36.75;190.75,69.5;251.75,68.25;41.75,10.25;77.25,63.25;105.75,41;234.25,60.5
145;138,13.25;138.5,55.25;190.75,69.5;249.25,65.25;41.75,10.25;76,63.75;101.5,28.75;247.5,48.75
808;138.25,12.25;138.25,54.5;170.75,51;241.25,55.5;41.75,10.25;62.5,48.75;101.5,28.75;226.75,27.5
2647;138.25,12.25;138.25,54.5;155.25,41.25;224.75,50.25;44.75,34.5;51.5,30.25;101.5,28.75;245.5,43.75
1831;138.25,12.25;138.25,54.5;155.25,41.25;215.75,52.5;20,35.75;53,43.25;105.5,38.5;243.75,68.75
2394;123.75,34.5;133.5,47.25;155.25,41.25;224,51.75;25.25,59.5;52.75,45;84.75,41.25;243.75,68.75
1142;129,16.5;140.5,48.25;174.25,50;206.25,34.75;25.25,59.5;52.75,45;83.25,55.75;243.75,68.75
