126000	61100
126000	152099
54999	152099
54999	61100
126000	60900
54999	60900
126000	151899
54999	151899
125850	82500
123357	84264
57943	129144
106950	111700
125850	85899
96099	63149
74299	127949
62534	130534
101076	111900
123985	70599
126000	61100
115524	89074
61999	122050
74099	121050
119450	89000
61588	127561
123949	78850
78571	88628
58949	126350
73022	139672
83699	82099
70215	139915
80782	134445
94660	131200
121899	111800
83199	142500
103773	133142
62149	143900
82576	138683
103000	129049
72349	136722
59121	133428
128300	87105
123500	93100
68590	130900
71200	130356
126899	91550
83575	132075
55849	138500
59293	136899
67799	134680
72400	134099
91800	89300
99400	80350
94549	86149
87479	92750
100450	77199
105149	68450
93899	90899
103349	78499
57350	107850
73449	103000
104999	74050
66724	101525
70299	97700
88599	86154
95149	76300
89799	83050
79244	91255
97879	75260
84299	92800
102749	66548
100975	70425
93299	83150
87438	89688
117749	63099
73399	114400
111850	80300
109699	81950
105949	89300
109899	90150
89749	111600
116263	84043
112549	89100
75045	116499
116599	78600
113849	68235
81380	88569
106199	78150
91999	93400
91299	78499
68549	106399
73399	107250
103100	85550
103050	88449
99350	89100
86199	84250
95283	93499
130121	144478
115249	155949
91800	164599
74049	168950
77800	168250
112100	158349
126000	152099
75459	173699
69299	70949
56399	173581
63099	173581
126299	143199
72111	163440
74799	164200
95513	156204
105705	150849
111049	147950
101099	155999
87450	162750
103599	157299
115850	149000
84145	162645
95277	159441
65549	68700
129419	169630
127840	171936
120620	174779
124049	171500
116807	176742
120811	177566
65449	57500
54999	61100
126549	178350
123264	178978
68409	55750
126649	169250
104250	171149
122472	162230
118360	162700
102549	168200
119949	159350
129249	158249
124188	166738
114799	172359
103905	175945
125037	163337
120519	167570
107149	140250
93859	148540
79449	149700
71200	152600
106549	142900
122449	132899
83299	77299
98399	147650
110084	141460
72624	150425
129249	112200
98799	137899
64049	147500
94399	138900
70926	148369
54999	152099
64199	151600
82850	146200
68938	149950
112653	140745
126034	133716
121031	139016
107946	148196
109742	145007
77009	81190
123009	137362
128849	131849
67500	160965
96750	151600
126669	136469
129556	128800
121437	135367
104975	146625
76450	157950
88549	58950
117173	139323
101650	149050
54999	151899
126000	60900
126000	151899
54999	60900
126090	116200
79513	93813
124600	122799
124149	114300
104733	125383
83804	117572
129207	104692
107172	115804
82049	94000
123350	127849
118543	122350
129305	79024
83943	123850
100355	66050
83943	116250
74778	138022
129305	97874
118543	114750
74778	129172
100355	73650
125199	76307
125199	66092
129700	76307
129700	66092
104326	58503
119872	66123
119872	63075
119872	67647
104326	75267
104326	64542
119872	61551
104326	70695
104326	67647
119872	58503
119872	60027
104326	69171
104326	66123
104326	63075
119872	75267
104326	73743
119872	64542
104326	61551
119872	70695
119872	72219
119872	73743
104326	60027
119872	69171
104326	72219
125235	131819
125235	133089
125235	134359
130765	131819
125235	135629
130765	134359
125235	136899
130765	133089
130765	136899
130765	135629
88016	74285
94382	71745
88016	75555
88016	73015
88016	71745
94382	73015
94382	74285
94382	75555
100416	58800
100416	52799
100416	60300
100416	55800
86582	54299
86582	55800
100416	51300
86582	51300
86582	52799
86582	60300
86582	58800
86582	57300
100416	54299
100416	57300
91600	61767
89949	61767
122105	119800
96793	68600
122105	117300
122105	118550
125743	87824
125743	86574
125743	85324
125743	89074
125743	92824
125743	91574
125743	90324
125743	84074
87505	118800
96793	69850
96793	71100
87505	120050
125743	82824
125743	81574
87505	121300
78340	132972
125743	95325
78340	134222
78340	135472
78340	131722
125743	94074
110199	138005
109250	134495
111149	138005
110199	134495
111149	134495
109250	138005
129326	114801
103942	124453
129326	113150
127437	114801
100243	125150
114143	113250
105831	124453
112255	113250
127437	111499
98355	125150
129326	111499
127437	113150
129326	124961
127437	124961
105593	156400
103705	156400
125900	126244
124550	106606
124550	108494
92900	91306
111099	89993
84699	88106
125900	124356
124299	126244
91299	89993
106099	91306
111099	88106
92850	88106
106099	93194
112649	88106
119299	93194
119299	91306
119249	89993
84699	89993
86249	88106
92850	89993
86249	89993
112699	93194
112699	91306
112649	89993
119249	88106
117699	89993
117699	88106
124550	113506
99499	91306
99449	89993
124299	123093
99499	93194
86299	91306
84749	106606
104500	88106
97900	89993
124299	121205
97900	88106
99449	88106
86299	93194
92900	93194
91299	88106
106049	88106
104500	89993
124550	115393
106049	89993
84749	108494
124299	124356
127407	117708
102978	127575
102978	126925
