103951	59600
100851	59600
151876	62740
151876	57660
136650	64500
141551	54200
142550	54200
138951	54150
137050	61951
140545	54225
95950	52851
96450	58001
146601	68250
140286	61460
104550	57750
104550	55601
124050	61200
110201	55601
110150	57750
113700	59201
125400	51700
117900	51700
120501	53700
121050	75151
123150	75051
115951	75800
116800	75851
145850	67950
124200	74300
121801	75951
117650	75151
115400	75200
114811	66780
145001	65500
134001	63251
132753	66755
149250	68250
143600	64500
68101	57701
92100	51000
106750	52051
99600	59650
99100	54200
90200	51851
138151	63400
145001	54150
148850	74651
134650	54200
99951	64651
135101	57001
132750	61150
131850	65051
140665	65265
95901	54750
135650	74350
150651	54500
149150	58301
149150	59101
115500	51800
122150	51700
120601	50351
151876	60200
146796	60200
146796	62740
146796	57660
149336	60200
149336	57660
149336	62740
138500	74500
140451	73950
145401	74651
132550	74400
131100	73950
134101	67000
107901	67550
107150	75700
105050	75151
102851	71750
109901	67950
108250	75651
133050	62300
99900	71350
102600	68000
102100	64400
131850	64000
132150	60400
133450	58650
138351	57701
138351	56701
132250	55701
133450	56050
104500	68000
105650	68350
103551	72500
98650	70950
106801	67550
100451	72750
99700	77200
100100	69850
97750	68450
96301	68301
91400	68501
98850	75551
106350	75700
101951	71901
140951	70401
127951	74050
139771	66370
130300	74050
106250	66700
88400	68501
103130	64881
105400	64551
150751	70801
150651	75900
147601	66000
96150	75900
97750	69401
144550	52600
103451	67100
64600	69101
60350	77700
80050	77700
78251	77700
79000	75851
75900	75600
62900	52200
65551	52551
65400	53400
68001	56601
151800	68650
154700	73750
150251	52151
153100	55050
62251	51700
61951	55000
61951	54000
62200	57201
74551	57101
82650	57101
91800	57550
89851	57950
90951	60900
82801	53850
81701	56701
74700	53850
73600	56701
72401	54450
80501	54500
90800	58401
152500	51000
67950	54600
77851	69350
82301	71250
96201	70150
84101	73900
79600	53600
53300	68000
63351	77700
63651	69301
65000	58101
67300	58250
74900	56821
83001	56801
88251	57501
69750	54450
69050	55601
134950	51700
134950	52800
134350	52251
63751	58101
54801	63000
62700	52300
100051	59600
63151	50851
68901	52251
54801	57001
66450	68350
75551	53150
78600	68401
80450	74250
145901	75251
131450	74100
150751	62200
148550	63551
105801	57950
132650	65900
120201	74900
131750	75851
97601	59600
156650	76351
156650	76351
70701	56350
68601	68650
53750	52251
89900	70225
143800	58201
124300	57825
116800	57825
57301	63000
57301	75000
57301	55000
59301	69001
59301	55000
57301	53000
57607	68910
59301	63000
59301	57001
59301	53000
59301	75000
57301	57001
132250	56501
120501	53000
128551	50300
127651	63651
104800	76000
128551	50300
110250	56750
126751	68601
127651	63651
104800	72200
127451	70550
127451	70550
128651	63651
128000	67300
128000	69201
125551	77800
128800	65151
128800	65151
110250	55750
125751	73600
128151	65151
126751	68601
125751	73600
128151	65151
128651	63651
133050	64151
110250	56750
126700	58650
110750	54250
125300	66750
125300	66750
110750	54250
127500	51400
122850	76300
122850	76300
123150	74300
126651	50300
126800	54050
124650	66750
124650	66750
126800	56101
126800	56101
126800	54050
121850	77800
105200	71050
125751	69601
126651	64500
106750	71601
126751	65400
104800	76000
125751	69601
126751	65400
126651	64500
107450	70050
105200	71050
106001	73850
107450	70050
106750	71601
127500	51400
108750	65651
108750	65651
125551	77800
107501	65251
132250	58501
131801	60850
131801	61500
132250	59150
109301	59550
132250	58501
132250	59150
128551	74651
128551	74651
108150	65251
129651	70550
132250	55850
132250	56501
109301	59550
132250	55850
131450	67350
103900	75200
132201	62751
104800	73800
133701	51700
133750	54200
107501	65251
128900	77800
132950	52451
107450	66650
132350	59150
132350	59150
104800	73800
132201	62751
132950	53400
107450	66650
130000	63300
130000	63300
128000	72001
133550	59101
104800	72200
128551	70550
110401	52951
131050	54350
133050	64151
129900	61300
127351	72450
110250	55750
129600	64000
129600	64000
108950	63700
133550	59750
128551	74100
110401	51200
133650	57001
128551	73550
128551	74100
129651	70550
108150	65251
105850	70050
133050	62300
130650	63300
128551	70550
110401	52951
131901	53650
128551	73550
130650	63300
133050	62300
110250	59150
117500	50300
117500	54050
111850	63851
115351	66750
111850	63851
116000	66750
116551	65151
117500	56101
106650	77600
116800	51700
108901	73800
111300	76251
116800	51700
108901	73800
111300	77200
111300	77200
114000	69601
114000	69601
112700	77051
119501	54050
115400	74300
119450	52000
108901	72200
108901	72200
120501	51100
112151	59550
117350	69601
119901	57801
118350	52651
118350	55100
112700	77051
118350	52651
119001	56101
119450	52000
106650	77600
119450	50300
119450	50300
112600	66750
108250	77600
108250	77600
112600	66750
114551	56101
111300	71601
110550	73800
113200	65151
109750	73000
109750	74651
111500	69601
114551	50300
110601	72300
114551	54050
114500	52000
114500	52000
114551	54050
111500	69601
109750	76251
116100	54050
110501	77151
109750	71601
116100	50300
110501	77151
109750	71601
112100	73600
116100	56101
112100	73600
109750	73000
110601	70401
113251	66750
113251	66750
115251	55100
110850	75200
116100	50300
110601	70401
108250	76251
120501	52051
106750	74651
124851	50300
120401	74050
120401	74050
124851	50300
125000	54050
125000	56101
107601	72200
125000	54050
110350	65251
123650	54050
121101	69601
106450	76251
110350	65251
124300	51700
124300	51700
118350	77800
