215708	110049
316657	136785
107705	59463
188287	270093
108566	120053
250817	239227
178259	119326
276182	110119
303628	95613
296346	70066
206692	234473
156900	250906
287949	67609
178206	238248
273230	99470
229617	252137
288615	68730
277870	237087
254672	248639
367045	75064
190996	219551
178185	121336
274612	111395
157558	256378
216948	271044
150785	120021
303531	67777
254672	248839
216948	271244
178185	121536
178259	119526
303628	95813
150785	120221
138863	233900
207758	108776
262082	106331
150607	66430
134309	234899
293509	179780
293509	179980
259597	106465
179389	106685
179389	106885
259597	106665
131588	199609
201470	80830
164305	174798
291766	113897
197466	275615
205752	166922
291108	175029
132452	224449
305338	89997
277024	175624
282766	163479
158073	210550
295432	206870
185127	270101
205425	162106
85086	181196
131786	197895
209081	115059
278890	168028
76720	165675
329331	133986
199233	171576
257512	255863
303793	89997
181061	135834
277514	169855
293466	213265
223154	239654
277539	172618
294737	209535
146637	224723
235773	94883
282087	190794
96715	240185
186638	77181
120424	114459
336208	128249
188658	193341
93719	109915
63778	243478
235953	221088
206549	111514
86734	113722
315952	102060
277321	158963
264289	182566
90331	242189
183600	198986
103316	128544
283147	142835
245223	91074
103986	195209
213993	80765
95627	108391
267149	253141
150792	220716
114399	202882
162419	273250
287529	193925
135445	89153
119968	235496
275020	168525
160863	209992
140781	71411
258132	197672
221728	267637
170420	273250
203720	252349
89180	132977
260673	193736
242746	273183
216004	241042
129507	143623
213993	83832
91284	133510
204660	249355
230786	128805
99793	179928
207012	249273
263436	218167
141083	116509
263625	187749
85473	134895
190015	277320
188203	161385
187626	107335
132280	85819
290960	197966
289587	163552
203285	150921
324908	91106
189846	101314
68890	133171
289412	169138
308126	163311
309353	152942
308820	102122
238561	261561
316397	130938
93772	126939
173217	133919
223781	109531
135876	128447
177200	128298
215708	109949
173217	133819
295186	191708
194691	80830
177860	130677
219308	255864
295516	184035
175246	134670
311972	90722
290853	192073
190212	107904
227954	68236
281163	183682
310373	102179
310373	102279
287852	198009
146123	201962
192383	159717
177419	176705
170084	141485
86626	191412
189589	104089
139515	206400
108802	116483
175246	134770
310474	99527
190915	102878
227552	80765
193150	274328
230315	84089
303195	112381
169481	195464
328838	122500
224255	123438
313870	102060
251507	257043
309894	61265
328850	119927
88604	229944
220773	80765
234546	81246
185917	272386
138478	70517
234867	273201
116359	114080
155815	206423
125234	223416
101496	193880
213503	148605
77351	232819
135876	136448
185560	101268
195011	172485
238769	229839
192408	67002
282625	174441
224520	275109
175625	125924
224202	113410
312312	102238
315878	154023
309028	100100
70822	190949
309028	100204
312312	102338
186016	175140
281231	178556
304679	163135
93308	118027
252079	254141
260898	206750
77075	230560
211525	116399
208617	148782
85009	228446
191293	170905
304770	114127
174184	126532
82826	229240
294483	200134
278595	98346
266000	278525
217207	185557
162608	119505
94322	87762
277356	104370
161276	165003
106466	72717
276945	108230
263796	279134
234787	195416
303849	153385
250329	171357
227822	202350
157817	256122
274944	111437
364752	87961
96940	256989
150686	239108
228053	171821
202574	110171
354826	133748
88505	91292
293509	179780
89272	141122
204860	82289
164083	256490
160809	230372
258718	162544
348411	133725
220402	179658
256956	279277
348427	127845
247909	183953
176621	250061
213232	184080
205781	100626
121250	249624
352635	122401
226811	171419
291143	184404
129866	112816
261467	279200
207990	226080
263764	276227
248551	179689
166522	228686
251243	174527
352645	119864
360439	123174
233355	185259
357984	225977
148757	253343
163421	243921
201383	219510
350390	239607
128158	118137
208250	80830
272545	100450
347270	242751
130723	70266
268311	113479
87308	265764
259016	128478
231055	182348
141261	250521
157619	99625
266040	91662
70641	171857
265662	115141
208472	83195
74931	268272
127580	191251
359467	232881
347245	236282
182630	240413
314617	125249
373096	106082
178802	242034
162338	85201
114504	136234
96585	200512
208947	220629
232178	168269
276210	103137
315980	114987
370222	93938
150502	178008
146316	257401
316694	112808
237153	164416
343895	239455
262902	96529
238461	185195
214263	193531
309616	138925
141083	108508
103522	136419
223415	183046
342042	122954
142061	276239
342694	120065
269795	161794
294118	66638
165053	158089
246340	105401
203626	115327
277549	147526
238950	128960
196872	279212
232941	142335
221256	165376
123611	132459
152775	139409
196852	195648
223849	221094
253318	185330
317505	102160
253936	188205
318782	92785
100245	173990
256732	181456
117006	241450
205980	241907
234783	132400
96428	105319
270599	168748
264075	179826
247602	91159
108781	108601
209023	243232
138759	136282
336174	134027
318221	114535
297843	72219
202399	275151
200951	246403
80117	246641
195673	192077
289034	112908
313199	133748
245748	103399
70947	182442
283400	136645
226185	151188
264030	176981
291275	107412
246285	100663
223267	166995
278804	127005
177588	89051
185838	248054
255781	177243
248596	109244
273369	143051
265741	265614
144466	77761
104705	132467
188218	139201
142480	268170
286949	69525
256824	171651
287949	66477
318756	94334
121523	244428
158127	96704
150481	268170
182714	252372
240702	129971
166128	261881
253501	81234
317505	102060
198665	241704
290736	67640
290829	74643
293509	179980
248551	179889
186638	77381
291143	184604
336208	128449
329331	134186
359467	233081
204860	82489
281163	183882
336174	134227
348427	128045
233355	185459
348411	133925
357984	226177
290853	192273
354826	133948
255781	177443
230315	84289
238461	185395
234546	81446
281231	178756
342694	120265
264289	182766
347270	242951
282625	174641
373096	106282
252079	254341
253318	185530
295516	184235
350390	239807
264075	180026
256732	181656
347245	236482
264030	177181
257512	256063
343895	239655
247909	184153
260673	193936
293466	213465
287852	198209
295186	191908
251243	174727
317505	102260
213993	80965
201470	81030
157619	99825
213993	84032
208472	83395
208250	81030
215708	110149
220773	80965
315952	102260
209081	115259
206549	111714
211525	116599
312312	102438
158127	96904
313870	102260
318782	92985
318756	94534
303793	90197
294737	209735
235773	95083
277356	104570
76720	165875
305338	90197
174184	126732
175625	126124
114504	136434
192408	67202
276210	103337
342042	123154
240702	130171
238950	129160
245748	103599
246340	105601
253501	81434
276945	108430
278595	98546
89180	133177
248596	109444
177588	89251
309028	100300
189589	104289
190915	103078
70641	172057
187626	107535
189846	101514
227552	80965
190212	108104
310373	102379
227954	68436
310474	99727
175246	134870
177860	130877
308820	102322
268311	113679
194691	81030
177200	128498
173217	134019
121523	244628
223415	183246
272545	100650
213232	184280
164083	256690
256824	171851
104705	132667
262902	96729
142061	276439
237153	164616
141261	250721
316694	113008
231055	182548
269795	161994
253936	188405
150686	239308
265662	115341
315980	115187
228053	172021
227822	202550
232178	168469
148757	253543
157817	256322
207990	226280
217207	185757
160809	230572
205781	100826
202574	110371
182630	240613
214263	193731
234787	195616
247602	91359
138478	70717
277024	175824
303195	112581
185917	272586
169481	195664
282766	163679
277514	170055
223154	239854
282087	190994
277539	172818
278890	168228
208617	148982
68890	133371
289587	163752
177419	176905
146123	202162
311972	90922
188203	161585
82826	229440
260898	206950
304770	114327
223781	109731
224202	113610
150792	220916
114399	203082
120424	114659
235953	221288
277321	159163
245223	91274
270599	168948
203626	115527
297843	72419
283147	143035
209023	243432
204660	249555
135445	89353
140781	71611
258132	197872
205752	167122
291108	175229
164305	174998
263625	187949
216004	241242
207012	249473
263436	218367
275020	168725
127580	191451
224520	275309
290960	198166
308126	163511
315878	154223
251507	257243
328838	122700
328850	120127
324908	91306
318221	114735
313199	133948
165053	158289
287529	194125
309353	153142
316397	131138
304679	163335
261467	279400
352635	122601
352645	120064
263796	279334
370222	94138
