33;0;net_0;net_421;net_5958;net_7048;net_18226;net_27408;net_30358;net_48263
13;0;net_2128;net_6624;net_8105;net_12671;net_21710;net_28740;net_40574;net_51056
53;0;net_936;net_1020;net_1192;net_15942;net_21786;net_24481;net_37308;net_46771
79;0;net_1014;net_12080;net_16640;net_20256;net_27569;net_29316;net_32483;net_49555
142;0;net_3751;net_6056;net_16489;net_23612;net_26915;net_32787;net_33386;net_37386
201;0;net_1086;net_2539;net_16727;net_22644;net_23047;net_26817;net_47972;net_50404
224;0;net_4105;net_16434;net_16501;net_24570;net_29509;net_36184;net_37459;net_39101
235;0;net_0;net_6753;net_16193;net_22792;net_32745;net_37685;net_40315;net_50594
236;0;net_2709;net_4061;net_10878;net_23289;net_24291;net_37353;net_40104;net_40781
234;0;net_0;net_5317;net_13753;net_14319;net_27339;net_30517;net_31687;net_36584
278;0;net_533;net_2967;net_9159;net_21124;net_33973;net_35053;net_42966;net_47396
269;0;net_3187;net_10326;net_16536;net_25734;net_27288;net_31980;net_41862;net_41977
314;0;net_0;net_697;net_1276;net_6560;net_11473;net_32181;net_38281;net_41660
288;0;net_0;net_714;net_12066;net_19358;net_20634;net_31762;net_45147;net_51145
315;0;net_439;net_664;net_14217;net_14397;net_21513;net_38588;net_46359;net_48642
290;0;net_0;net_1195;net_5384;net_11447;net_19850;net_24695;net_36246;net_41300
291;0;net_1;net_7026;net_9958;net_25944;net_30482;net_48881;net_49276;net_50338
303;0;net_0;net_5828;net_10885;net_18322;net_27442;net_36378;net_38110;net_43803
329;0;net_88;net_10789;net_11806;net_12070;net_16153;net_41241;net_42063;net_48694
386;0;net_9220;net_18066;net_19720;net_23439;net_31808;net_36952;net_37469;net_42156
369;0;net_182;net_1600;net_2023;net_2757;net_24973;net_33156;net_37119;net_49445
373;0;net_5553;net_7299;net_10909;net_22697;net_35537;net_45056;net_46501;net_46560
403;0;net_0;net_4855;net_21077;net_23411;net_28409;net_28829;net_31211;net_39960
416;0;net_2374;net_3419;net_3714;net_6787;net_22489;net_30707;net_39490;net_50146
424;0;net_2149;net_11389;net_16849;net_18409;net_22124;net_26765;net_31911;net_39266
434;0;net_6795;net_9281;net_11416;net_21792;net_27126;net_32605;net_38058;net_43892
542;0;net_3081;net_9363;net_11360;net_15278;net_27385;net_31168;net_35369;net_42433
440;0;net_3085;net_8053;net_14251;net_15572;net_26830;net_31980;net_45111;net_48813
436;0;net_7488;net_13184;net_18269;net_21391;net_39089;net_42374;net_48477;net_50890
483;0;net_1;net_4732;net_10112;net_20424;net_32099;net_44189;net_46096;net_47526
487;0;net_12541;net_14249;net_14493;net_17227;net_33511;net_36524;net_37824;net_39643
527;0;net_2898;net_6046;net_11672;net_13834;net_34105;net_45905;net_46522;net_49410
549;0;net_0;net_7993;net_12777;net_20782;net_32512;net_47330;net_47599;net_49925
562;0;net_1862;net_2745;net_2821;net_10333;net_11800;net_28865;net_32298;net_40237
564;0;net_2010;net_5093;net_7119;net_20810;net_23681;net_27912;net_30328;net_34463
