begin;0,0;0,374.5;323.5,0;323.5,374.5;0,0;0,374.5;323.5,0;323.5,374.5
11884;0.25,180;70.5,283.5;249.5,58.75;281.25,226.25;0.25,180;20,311;151,12.75;303.25,199.75
24682;0.25,180;83,313;223,65;281.25,226.25;9.25,160;56,301.5;151.75,12.25;306,221.5
29616;4.25,182.25;98.5,313.75;196,43.75;281.25,226.25;9.25,160;66.75,281.5;122,24.75;306,221.5
2688;4.25,182.25;79.25,320.75;187.75,15;291.75,226.25;9.25,160;66.5,282;136.75,12.25;306,221.5
12665;7.25,132;65.75,297.25;187.75,15;288.5,229.75;11.75,160;44.5,263.75;144.5,41;306,221.5
26823;7.25,132;65.75,294.75;148.5,1.5;288.5,229.75;11.75,160;14.25,275.25;136.75,14;293.75,226.25
12901;43.75,156;82.25,286.5;136.5,36.25;288.5,229.75;7.5,181;14.25,275.25;143.25,23.5;252.25,213
25746;29.25,108.75;82.25,286.5;128.75,24;266.5,238.5;6.5,181;14.25,275.25;119,24.75;200.25,211
21052;19.5,67;113.25,298.75;128.25,26.5;266.5,238.5;6.5,181;8.25,313.25;89.25,29.5;200.25,211
26263;19.5,67;119.75,325.75;133.25,80.75;290.75,229;6.5,181;8.25,313.25;83.25,37.75;226.5,173.25
17613;45.75,23.75;92,345;150,49.25;290.75,229;6.5,181;8.75,330.25;91,47.5;234,123.25
29788;62,68.5;77,369.5;163.25,95.25;290.75,229;6.5,181;29,369.25;124.75,52.25;234,123.25
29115;55.25,86.5;77,369.5;163.25,95.25;290.75,229;6.5,181;19.5,372.75;86,31.25;240.75,141.25
29995;61,108.75;77,369.5;190,133.75;238,248.75;6.5,181;19.5,372.75;58.75,40.5;236.25,140.25
30537;62,54.5;77,369.5;166.75,120;275,284.5;6.5,181;19.5,372.75;58.75,40.5;276.25,139
27527;62,54.5;77,369.5;172,149;285.75,243.75;7.5,180.5;14.5,313.25;52,57.75;276.25,139
25976;42,58;77,369.5;209,189;297.5,197;7.5,180.5;14.5,313.5;19.25,68.25;276.25,139
17087;53,49.5;101,354.5;172.75,194.25;281.25,178.75;7.5,180.5;14.5,313.5;19.25,68.25;276.25,139
27506;50.25,49.5;101,354.5;172.75,194.25;302,178.75;4.5,163.5;6.5,276.75;19.25,68.25;306,89
11414;5,8;101,354.5;175,191.75;256.25,229;3.5,160;6.5,276.75;53.5,58;304,143.5
21899;3,4.75;101,354.5;147.5,227;283.75,263.75;3.5,160;20.25,278.5;53.5,58;306.25,141.5
28618;3,4.75;101,354.5;126.5,206.75;250.5,285.75;3.5,160;5,311.25;53.5,58;279.5,152
6344;3,4.75;113.75,339.75;126.5,206.75;250.5,285.75;3.5,160;5.75,371;68.25,100.75;274,123
29109;3,4.75;69.25,369.5;116,168.5;247,347.25;3.5,160;35.25,334.5;68.25,100.75;225.75,129.5
13661;3,4.75;69.5,352.75;81.5,207.5;247,347.25;34.25,152.25;47,299.5;68.25,102.75;225.75,129.5
17311;3,4.75;27,311.75;61.25,195.75;247,347.25;34.25,152.25;48,299.25;90.5,102;177.75,103.75
26945;3,4.75;17.75,303.5;60.5,195.5;236.5,326.25;64.25,168.25;79,301.5;90.5,102;177.75,103.75
24737;3,4.75;42.25,325.75;50.5,218.75;236.5,326.25;65.25,168.5;79,301.5;129.75,101.5;230.75,98.25
10606;3,4.75;42.25,325.75;46,218.25;232,270.75;77.5,166.25;79,300.25;112.75,77.5;230.75,98.25
12735;52.75,29.5;55.5,282.75;102.75,202.5;237,272.75;77.5,166.25;79,300.25;90.75,39;276,88.25
29601;50.25,23.5;65.5,327;102.75,202.5;219,254.75;75.75,164;79,300.25;102.5,10.25;276,88.25
18836;83.75,40.75;96.5,354.75;102.75,202.5;273,266;49.25,206.25;79.25,299.25;105.5,11.75;276,88.25
5822;74,32.5;92.5,344.25;110.75,182.5;273.25,267;49.25,206.25;79.5,309.75;105.5,11.75;276,88.25
10782;42.5,20;109.5,314;110.75,182.5;289.5,287.5;48,208.5;79.5,309.75;105.5,11;276,75.25
28129;43.5,14.75;109.5,331.25;110.75,182.5;294,312.25;51,197.5;79.5,309.75;105.5,11;295.5,60
22417;50.75,21;76,359.75;110.75,182.5;286,274.25;51,197.5;115.75,322.75;163.75,27;288.5,60
28771;50.75,21;51.5,371.25;109.5,184.5;284.25,273.25;51,197.5;105.25,280.75;202.5,37.25;287.75,60
27498;45.75,20.5;51.5,371.25;103.25,197;284.25,273.25;77.25,194.5;117,272;202.5,37.25;289.25,95.25
15018;22,57.75;51.5,371.25;113.25,220.5;236.5,253.5;71.25,229.5;120.5,265.5;203.25,36.75;289.25,95.25
11932;33.25,14.25;51.5,371.25;111.75,195;274.75,265.75;79.25,269;115.75,235;203.25,36.75;294.5,126.75
20031;10.25,45.25;51.5,371.25;92.75,154.5;294.25,278;73.5,229;115.25,248;203.25,36.75;265.5,160.75
6716;20.5,57.25;51.5,371.25;99,138.5;304.25,279;73.5,229;121.75,235.25;203.75,35.75;259.75,153.75
28393;20.5,57.25;47.5,338.75;111.25,138;304.25,279;92.5,227.25;121.5,234.25;203.75,35.75;239.75,140
8550;15.5,84.75;47.5,338.75;111.25,138;304.25,279;82,258;123.75,269;156.5,36;288,119
25565;22.5,68.25;48.75,331.5;111.25,138;288.75,279.25;47,258;123.25,269.25;161.25,4;288,119
29530;49,73.25;55.5,314.75;111.25,138;305.75,282;21.75,218.25;123.25,269.25;161.25,4;248.75,116.75
13961;62,109;90,331.5;111.25,138;305.75,282;8.25,204.75;138.25,309.5;162,13.5;251,121.25
29800;23,136.25;90,331.5;108.25,134.75;305.75,282;49.25,202.25;137.25,309.25;145.5,2;257,107.5
11962;46,101.25;122,310.75;122.5,144;305.75,282;62,184.25;136.5,342;145.5,2;251,90.25
870;43,98.25;112.5,271.25;122,145;301.75,266.5;42.5,202;136.5,342;145.5,2;249,130.5
21949;83.25,89.75;120,229.75;122,145;272,264.5;30.5,232.75;140.5,323.5;145.5,2;249,130.5
12649;87,101;120.75,184.25;121.25,118;272,264.5;52.25,252.25;139.75,324;144.75,50;249,130.5
14761;87,101;120.75,184.25;155.75,82;285.5,278.5;53.75,205;107.75,327.25;143.75,53;288.75,141
27919;87.5,100.25;97,195.75;155.75,82;285.5,278.5;20,217.25;107.75,327.25;154.25,39.75;304.25,127.25
3701;98,138.75;112.5,180.5;155.5,82.25;285.5,278.5;39.25,232;120.5,350.75;144.25,39;304.25,127.25
9769;72,170.5;107,170.5;155.5,82.25;279.5,282.75;39.25,232;90,355.75;193,43.25;304.25,127.25
13250;86.25,211.5;113,137.5;155.5,82.25;279.5,282.75;57.75,265.5;96.75,353;193.25,42.5;304.25,127.25
29887;86.25,211.5;113,137.5;127,63.25;259,313.75;81,258.25;96.75,353;219.25,55.75;305.75,135.5
2292;85.75,212;113,137.5;120.5,37;262.5,313.75;109,249.5;120.5,333.5;189,95.25;305.75,135.5
27818;48,181.5;102.25,126.5;121,38.25;252.5,334.75;109.25,245.5;120.5,333.5;135.25,91.5;305.75,135.5
27438;29.75,219.5;102.25,126.5;121,38.25;231,314.25;87.25,215;154.25,333.25;174.5,95.25;305.75,135.5
29077;29.75,219.5;111,136;121,38.25;217,296.5;69.75,201.5;140.75,294;174.5,95.25;310.25,139.25
