begin;0,0;0,274.5;124.5,0;124.5,274.5;0,0;0,274.5;124.5,0;124.5,274.5
4141;3.75,148.75;48.75,183.75;79.25,136.25;80,242.5;4.5,29.5;5,266.25;70.75,84.75;106.25,248.5
6707;24.25,152.75;48.75,183.75;82,166;93,203.5;4.5,29.5;26.25,257.75;70.75,84.75;105.25,252.25
3282;3,162;19.25,165;85.25,137.25;92,203.75;4.5,29.5;26.25,257.75;48.75,59.5;93.5,257.5
705;23.25,185.25;45,172.25;56.5,140;98.25,191;15.5,50.5;26.25,257.75;37.75,80;93.5,257.5
1297;9.25,193.25;36.25,157.25;40.75,120.25;87,190;6.25,49;26.25,257.75;46,77;93.5,257.5
4400;9.25,193.25;36.25,157.25;57,125.75;72.25,209;25.5,55.5;39.5,229.5;45.25,60.75;85.5,266
4277;20.5,216;37.25,123.25;50.75,142.25;72.25,209;13.25,62.75;40.75,211;50.25,74.75;85.5,266
787;21.75,192.5;28,147.75;37.75,123.25;64,242;13.25,62.75;39.75,187.75;45.75,83.5;85.5,266
5086;21.75,192.5;25.5,132.25;60,128.25;73.75,226.75;18.25,63.75;35.5,165.5;62,58.75;85.5,266
736;11.25,165.5;29,153.75;42.75,112.5;47.5,209.25;15.5,36.5;45.5,187;62,58.75;85.5,266
5479;0.75,179.25;29,153.25;43.75,82.5;45.25,192;3.75,14.25;45.5,187;77.75,37.5;85.5,266
5571;0.75,179.25;29,153.25;38.25,73.25;63.75,210.75;23.25,10;47,209.5;77.75,37.5;91.5,267
116;3.25,190.5;29,153.25;46.5,73.25;63.75,210.75;29.25,18;35,194.75;77.75,37.5;91.5,267
6523;2.5,179.25;55,164.25;71.5,89.25;77.5,196.75;29.25,18;37.5,168.25;78,64;91.5,267
6815;2.5,179.25;42,194.5;51.5,77.5;65.5,184;23.25,48.75;37.5,168.25;78,64;91.5,267
6351;2.5,179.25;24,214.5;57,55.5;65.5,184;29.5,52;30,191.25;88.25,86.25;91.5,265.5
5917;2.5,179.25;24,214.5;50.25,71.5;65.5,184;28.75,18;43,176.25;76.5,119.75;106.75,263.75
6833;2.5,179.25;28.75,205;50.25,71.5;65.5,184;20.25,13;45,187.5;69,106;122.5,263
3574;9,190;28.75,204.5;37.25,98.75;92.5,183.75;20.25,13;54.5,179.5;64.25,104.5;122.5,263
2953;9,190;28.75,204.5;60.75,100.5;81,154.75;14.25,19.25;62.25,193.25;84,105.5;103.75,248.25
5469;28.5,199.75;39.25,194;50,108.75;58.25,169.5;2.75,18;62.25,193.25;84,105.5;102.5,248.5
6537;52,200;74.75,210.25;80.25,85.75;89.75,190.5;2.75,18;62.25,193.25;95.5,68;102.5,248.5
2528;52,200;79.75,210.75;80.25,85.75;102.75,184.25;10,49.75;84.5,219.25;87,77.25;117.75,269
6716;53,199.5;100,217.25;100.75,62;102.75,184.25;26.25,56.25;84.5,219.25;107.5,84.25;118,272.75
1966;62.25,161.5;72.5,245;73.5,81.75;82.5,168;26.25,56.25;84.5,219.25;110.5,116.25;118,272.75
5101;62.25,161.5;64,257.25;73.5,81.75;82.5,168;11.25,77;71.5,236;110.25,113.25;121,254.75
2515;44,192.25;54,239.5;73.25,82.5;82.75,146.75;11.25,77;84.25,260.5;113.25,142.5;121,254.75
3397;43.5,194;53.5,241.75;60.25,74.25;92,130.75;11.25,77;72.5,270;113.25,142.5;118.25,262.25
6327;44.5,212.75;66,241.75;71,89.25;92,130.75;40.25,76.5;76.5,261.5;113.25,142.5;118.25,262.25
6187;44.5,212.75;64.75,243.5;71,111.75;92,130.75;17.25,81.5;76.5,261.5;108.25,152.5;121.75,263.25
5671;21.25,243.5;62.25,206.25;71,81.5;92,130.75;17,77.25;99,248;108.25,152.5;110.5,228.75
5313;21.25,243.5;41.25,213.25;53.25,73.75;101.25,159;6,52;88,222.75;108.25,152.5;117.75,228.75
4751;19.5,257.25;28,213.75;58.5,59.25;108.75,159;6,52;88,222.75;107.25,152.5;111.75,211.75
5957;19.5,257.25;28.25,214.25;58.5,59.25;86.25,143.5;30.75,55;98.5,201.5;107.25,152.5;108.75,220.25
476;4.5,249.75;31,227.75;43,73.75;83.75,144.75;39.25,77.5;85.5,215.5;107.25,152.5;108.75,220.25
2172;19,258.25;23.25,216.5;47.5,77.5;88.25,158.5;39.25,77.5;67.5,192.75;107.25,152.5;117.5,204.5
3523;19,258.25;38.25,237.25;52.25,74.25;102,188.25;39.25,77.5;58,216.25;107.25,152.5;118.5,201.5
846;19.5,253.25;47.5,230.75;52.25,74.25;108.5,206;28.5,110.25;56.75,227.25;102.75,172.25;118.5,201.5
4929;34.75,272.75;74,244.75;78,94.75;108.5,206;28.5,110.25;60.5,218.75;102.75,170.5;118.5,235.25
931;34.75,272.75;53.75,248.5;76.75,95.5;108.5,206;28.75,80.75;32,194.75;102,171.25;119.25,232.75
5750;34.75,272.75;66.75,230.25;80,112.25;90.5,214.25;28.75,80.75;40.5,178.75;102,171.25;121.25,211.25
62;56.5,256.5;66.75,230.25;83,109.75;91.25,214.5;28.75,80.75;38.25,186.5;106.25,168.25;108,206.5
1651;57,254.5;66.25,210.5;71.75,87.5;86.75,236.25;15,48;38.25,186.5;106.25,168.25;106.5,245.75
208;31.5,252.25;45,192;58.75,110.5;71.25,208.25;21.25,50;23.75,187.75;106.25,168.25;106.5,245.75
748;31.5,252.25;47.75,175.5;67,88.25;76.75,209.25;12.5,77.25;47.5,185.75;106.25,168.25;119.25,246.75
2091;31.5,252.25;64.75,175.75;65.5,76.5;89.75,190.75;32.25,56.5;47.5,185.75;104,171.25;119.75,247.5
5831;31.5,252.25;61.75,179.5;86,61.75;89.75,190.75;26.75,60.5;48.25,211;116.5,201.5;119.75,247.5
6110;31.5,252.25;61.5,179.75;86,61.75;89.75,190.75;26,32.25;78,206.25;112.75,175.75;120.75,255
6326;5.75,250.25;67.5,174.25;87.25,89;89,166.5;55.75,32;67.5,214.75;112.75,175.75;120.75,255
2855;27,263.75;41.5,183.5;87.5,88.25;110.5,200.5;27.25,37.75;76.75,246.5;112.75,175.75;120.75,255
3111;33.75,263;36.25,213;67.5,84.25;110.5,200.5;17.25,13;76,248.5;112.75,175.75;117.25,221.25
4645;33.75,263;48.75,210.75;67.5,84.25;90.5,229.5;11.25,4.75;76,248.5;102.75,171.25;109.5,245.75
2135;33.75,263;36.25,213.25;68.75,85;90.5,229.5;23.75,7.75;87.5,252.5;102.75,170.5;107,235.25
487;33.75,263;36.25,214;68,86.25;69.75,240.5;13.75,20.5;60,215.75;97.75,155.75;107,235.25
6636;14.5,238.25;36.25,214;45.25,92.75;97.25,255.75;3,48.5;59.75,211;76.75,174.5;107,235.25
6775;13.5,225;36.25,214;45.25,92.75;71,242;21.25,49.25;61.25,230;64.5,187;107,235.25
2000;1.75,250.75;36.25,214;54,77;69.5,249.75;22.25,44.25;43,210.5;48,214;107,235.25
3350;1.5,252.75;36.25,214;54,77;69.5,249.75;7.25,44.25;24.25,188.5;81,199.25;88,240.5
157;1.5,254.25;10,199;45,71.5;51,273.75;7.25,44.25;24.25,188.5;62.25,178.75;87.75,219.25
568;1.5,254.25;10,199;19,45.5;20.75,264.5;7.25,44.25;21.75,180.5;77.75,214.75;99,245.25
1051;1.5,254.25;9.5,199.75;19.25,27;20.75,264.5;7.25,18;29.5,201;77.75,214.75;78.5,237
1256;7.5,238.25;9.5,199.75;19.25,27;24.75,259.25;4.75,49;29.5,166.25;77.75,214.75;78.25,236.25
8;7.5,238.25;9.5,199.75;19.25,27;62.5,252;43.5,55.5;46,177.5;90.75,252.5;96.75,219.25
4616;5.25,236.75;27,198.5;38,49;81.5,240.25;40.25,79.5;45.75,191;90.75,252.5;96.75,219.25
5164;20.75,216.25;21.75,214.25;38,49;81.5,240.25;37.75,83;46.25,205.5;67.75,247.5;102,245.25
6249;13,191;22.25,192;38,49;95.5,235.75;37.75,83;46.25,205.5;84.5,269;101.75,249.25
6673;13,191;22.25,192;70,42.75;83,242.5;37.75,83;60.75,189.5;94.5,245.25;114.75,233.75
5833;13,191;37.5,218;89,52.5;94,259;35.25,59.75;60.75,189.5;71.75,261.5;96.75,217
3379;18.75,180.75;37.5,218;67,31.75;71.25,243.5;34.5,57.25;68,158.75;71.75,261.5;93,222.75
4850;18.75,180.75;37.5,218;66.5,31.5;72.25,240.5;57.5,32.75;69.75,156.5;81.25,247;94.5,245.75
6154;23.75,216.75;27,238.75;66.5,31.5;69.5,274.25;57.5,32.75;69.75,156.5;84.5,230.25;94.5,245.75
4545;27,238.75;35.5,199.25;57.75,68;78.5,242;57.75,17.25;82,165.75;84.5,230.25;107.25,256.25
943;12.25,259.25;35,166.5;57.75,68;62.25,210.75;58,27.5;66.5,196.75;84.5,230.25;107.25,257.75
6123;12.25,259.25;23.75,147.25;57.75,68;70.75,191.5;56,17.25;58.25,216.5;91.25,208.75;107.25,257.75
232;19,257.75;30.25,138.5;61.25,66;70.75,191.5;25,15;66.5,218.5;91.25,208.75;112.25,245.75
3121;32.5,270.25;42.25,117.25;54.25,41.75;70.75,191.5;9.75,19.25;66.5,218.5;88.75,174.75;111.5,249.25
1276;32.5,270.25;41.5,117.75;52.25,28;63.25,210.75;20.5,31.75;66.5,218.5;69.75,168.5;90.5,245.75
6780;32.5,270.25;41.5,117.75;43,14.75;61.75,210.5;20.5,31.75;60.75,196.25;99.75,172.75;111,271
2142;32.5,270.25;44,132;54.25,41.5;61.75,210.5;32.75,56.5;79.75,209.75;99,171.25;110.75,272.75
1498;12.25,272.25;50.75,142.25;54.25,41.5;86.75,236;32.75,56.5;74,197;79.25,197;110.75,272.75
1712;12.25,272.25;33.5,137.25;54.25,41.5;86.75,236;14.25,49;77.75,195;85.5,207.25;122.5,264.5
3160;16.75,271.25;30.5,139.75;42,31;70.25,243;14.25,49;92.5,183;114.75,212.5;122.5,264.5
6797;16.75,271.25;27.5,152.5;42,31;106,243.75;5.25,18.5;78.5,207;112.5,207;122.5,264.5
1433;18,256.75;35.75,174;53.25,50.75;106,243.75;5.25,18.5;57.25,177.75;72.5,211.75;94.75,245.25
1700;18,256.75;52,186;73,34.25;105.5,243.75;5.25,18.5;28,179.5;69,238.5;94.25,215.5
5436;18,256.75;52,186;75.5,65.25;79,223;6.5,50.25;49,191.25;61.25,225;71,218
6238;18,256.75;63.25,193.75;81,101.75;91,227.25;6.5,50.25;66,215.5;68.5,234;78.75,217.25
1220;1.75,250.5;40,200;84.75,134.25;104,236.25;29.25,56.5;51.5,218.5;68.5,234;78.75,217.25
6929;1.75,250.5;48.25,226.75;84.75,134.25;104,236.25;29,57.25;34.25,224.5;60,219.25;62.25,218.75
1036;31,258.25;63.75,206.75;84.75,134.25;93.25,273.5;17,37;34.25,224.5;57.25,197.25;86.25,209.25
2642;20.25,225;63.75,206.75;78,139.75;116.75,250.75;10,43.25;23.75,248.5;57.75,166.75;86.25,209.25
5447;20.25,225;40,197.25;61.75,146.5;116.75,250.75;16.25,21;17,220.75;83,166;104.75,192.5
3180;20.25,225;30,194.5;33.25,154;116.25,250.5;16.25,21;34.5,191.25;91,156.75;119.5,204.5
3771;20.25,225;30,194.5;35.25,154.25;116.25,250.5;4.25,15;72.25,203.75;88.5,165.25;104.75,192.5
1245;20.25,225;30,194.5;49.5,133.5;116.25,250.5;9,31.25;86.25,217.75;108.5,132.25;114.25,210.75
6381;31.75,194;32,215;44.5,126.25;116.25,250.5;10.5,47;101.5,245.75;112.5,149.75;114.25,210.75
6310;12.5,176.75;32,215;33.75,136;116.25,250.5;5.25,88.25;81.25,261;112.5,149.75;122.75,234.25
1930;18.75,160;49.75,255;65,138.5;116.25,250.5;5.25,88.25;75,270;110.25,113.75;112.75,218.25
1173;16.5,158.75;55.5,273.25;82,153.75;104.5,220.75;5.5,126.5;87,271;110.25,113.75;112.75,218.25
6090;21,158.75;55.5,273.25;99,130;104.5,220.75;46.5,127;87,271;107.75,110.5;108,219.5
114;11,167.75;46.5,238.25;98.25,137;104.5,220.75;54,123.5;93.5,244.75;107.75,110.5;109,210.5
3565;11,167.75;46,237.25;98.25,137;100.5,255.5;60,106;73,228;107.75,110.5;115.5,234.5
1581;1.5,133.25;46,237.25;98.25,137;100,255.5;57,129.25;59.5,191.75;83.75,139;88.75,239
1004;1.5,133.25;31.5,213;98.25,137;100,255.5;28.75,125.5;28.75,187;78,104.75;92,211.75
2960;0.25,133.5;22,238.75;83,112;107.25,247.25;10.75,120.75;35.25,185.5;78,104.75;92,211.75
5966;0.25,133.5;16.25,238.25;85.5,87.25;111.75,258.75;29,113.5;35.25,185.5;67.5,94.75;92,211.75
6079;19,157.25;25.75,238.25;86.5,87.5;97.25,244;5,96.25;35.25,185.5;67.5,94.75;92,211.75
6477;3.5,134.75;12.75,255.25;89,80.75;99.5,230;5,96.25;40.5,201.75;67.5,94.75;92,211.75
4391;24.5,153.75;39.25,239.75;63.5,52.25;99.5,230;10.5,87;15.75,233;67.5,94.75;112.25,205.5
1096;24.5,153.75;41,226.75;55.5,52.25;99.5,230;6.75,83.5;20.5,258.5;46,75;92,185.25
2368;19.5,152.25;48.5,226.5;55.5,52.25;80,244;28.75,74.25;31.25,233.5;48.25,60.75;92,185.25
6292;0.75,173.25;24,216.75;49.75,73.25;58,242.25;28.75,74.25;31.25,233.5;39.25,68;92,185.25
4334;0.75,173.25;24,216.75;33.25,58.25;42.25,233.75;23.5,37;30.5,230.5;32,52;78,215
1021;13,176.75;24,216.75;32.25,57;47.75,217;20.75,18.25;30.5,230.5;39.75,39.75;78.5,229.25
2992;4.5,200;33.5,199.25;40,96;47.75,217;27.25,18;29,230.5;39.75,39.75;57.75,247.5
6344;9.75,165.5;22,197.5;39.25,111.75;75.75,192;27.25,18;35.75,229.75;39.75,39.75;57.75,247.5
4035;9.5,148.75;37.25,225;60,100.25;75.75,192;27.25,18;30,221.75;33.5,55.5;60.25,247.25
6759;37.25,155.75;37.25,225;41.5,72.75;78.25,192.75;27.25,18;29.5,223.25;33.5,55.5;50.75,260.75
4590;34.25,129.75;37.25,225;44.75,43;85.5,174.25;1.25,3.25;12.5,237.5;44,78;50.75,260.75
1793;29.25,99;37.25,225;43.75,47.75;91.75,184.25;1.25,3.75;12.5,237.5;36.75,102;58.25,257.75
1592;34.75,97;37.25,225;47,82;91.75,184.25;3.25,2.5;27,249;48.25,100.5;59.5,258.5
6502;34.75,97;44.5,234.75;60.5,52.75;91.75,184.25;16,29.25;27,249;37,100.5;60.25,257.75
729;38,131;44.5,234.75;66.25,14;78.75,163.5;16,29.25;31.25,223;34,89.5;60.25,257.75
1779;50.75,111;64.5,244.75;67.5,10.25;69.5,166.5;16,29.25;29.5,223.25;34,89.5;85.75,272.5
4534;28.25,100.25;48.5,255.75;68.75,34.75;84.5,192;23,48.75;24.75,186;34,89.5;85.75,272.5
3504;28.25,100.25;36,226;68.75,34.25;85.5,170.5;23,48.75;25.25,181;27,73.25;81,238.5
4918;15,77;22.5,216.25;63.25,35;79.25,153.5;23,48.75;25.25,181;27,73.25;86.75,206.25
2284;13.5,77.5;24.5,215.25;43.25,40;76.25,155.25;23.75,57;25.25,181;47.25,56.5;86.75,206.25
4950;12,78;44.5,194.25;50.75,56;79.25,176.25;23.75,57;34,203.5;56.75,51.5;86.75,206.25
6109;12,78;44.5,194.25;57.5,68.5;64.5,181.75;23.75,57;48.5,190.75;52.25,50.75;61,216.25
755;12,78;41.75,160.5;52.75,28.25;80.25,203.75;23.75,57;54,177.5;60.75,71;79.75,247.5
1204;20.5,52;23,184.25;56.5,53.25;80.25,203.75;30.25,37.75;54,177.5;74.5,51.5;79.25,274.5
5530;22.25,55;40,197.5;46,65.25;81.5,203.75;30.25,37.75;71.25,183.5;76.25,60.5;79.25,274.5
4285;4.75,49.5;40.75,197.5;43.25,88;97.25,190;25.25,55.5;69.25,164;76.25,60.5;79.25,274.5
4357;8.25,51;20.5,213;29,105.75;97,196.75;39.25,75;71.75,140.5;76.25,60.5;79.25,274.5
6521;3.25,36;20.5,213;28.25,105.25;66.75,208.25;25.5,66.75;56.5,123.5;76.25,60.5;79.25,274.5
4816;9.25,65.75;20.5,213;28.25,105.25;66.75,208.25;6.5,49.25;74.5,119.75;78.25,54;96.25,248.25
1284;9.25,65.75;22.25,243.25;55,105.25;66.75,208.25;23.75,36.75;68.75,104;80.25,87.25;96.5,248.5
4072;9.25,65.75;22.25,243.25;53,76.5;85.75,230.75;25.25,7.25;59.75,103.75;65.25,71;96.5,248.5
6124;9.25,65.75;31.25,248.75;53,76.5;83,243.5;4,29;57,122.75;68,68.25;96.5,248.5
2998;10.25,67;40.75,217.5;53,76.5;83,243.5;26.25,6.25;53,116.25;59.25,78;71.25,230.25
2538;2.25,32.25;43,238.25;53,76.5;91.75,250;26.25,6.25;53.5,75;68.5,107.75;70.75,230.5
6293;1.25,5.5;46.5,261.25;53,76.5;61,259.75;26.25,6.25;36.75,108.75;54.75,74.75;66.5,215
919;12,15.25;24.75,250.75;35,49.5;36.25,237.25;15.25,18;36.75,108.75;54.75,74.75;66.5,215
479;0.75,39;34,272.75;63,28.25;64.25,243.5;15.25,18;36.75,108.75;54.75,74.75;62.75,216.75
3022;2.25,42.75;4.75,238.25;63.25,15;94.75,235.75;10,36.5;36.75,108.75;57,60.75;62.75,216.75
4082;3.5,34.25;5.75,248.75;61.5,50.5;106.25,262;10,36.5;36.75,108.75;42.25,41;78,206.25
4456;3.5,34.25;33.5,228.75;39.5,77;104,229;14.5,34.75;36.75,108.75;60,14.25;77.25,207
2967;9.5,64.75;29,216;47.25,54.5;104,229;3.5,46.75;38.25,100;60,14.25;77.25,206
1852;22.5,66.25;42.5,209.75;58.25,54.5;100,223.25;3.5,46.75;10.25,111.75;60,14.25;61.25,219
6069;23,70.25;42.5,209.75;57.5,38.25;106,230.75;3.5,46.75;7.25,105;64.5,15.25;70,216
3194;20,64.75;43,210;67,31.75;106,230.75;3.25,21.75;7.25,105;60,4.75;84.5,205.75
1664;20,64.75;43,210;66,30.25;110.5,193;3.25,21.75;13,127.5;46.25,24.5;106,192.5
3612;41.25,78;43,210;99,35;107,188.25;12.25,51;20.5,147.5;62.5,32.75;106,192.5
6197;11.5,86.25;43,210;75.75,25.25;107,188.25;19.75,70.75;42.75,147.75;62.5,32.75;106,192.5
2499;26.75,101.5;33,218;67,7.5;74.5,196.75;3.5,52.25;51,146.5;62.5,32.75;106,192.5
3;26.75,101.5;38,212.5;66.25,8.5;74.5,196.75;11.75,20.5;66.25,159.25;92.5,20.5;105.75,193.75
5567;33.5,87;57.5,213;71.5,32;89.5,209.25;11.75,20.5;66.25,159.25;100.75,4.25;117,228.25
6505;34,105.25;57.5,213;81.75,7.25;90,208.75;11.75,20.5;85.5,165.25;111.5,24.75;116.5,229
5634;39.5,94.75;72.25,232;72.5,13.75;90,208.75;31.75,55.25;66,155.75;83.5,38.25;116.5,229
2968;39.5,94.75;48,214.5;72.5,13.75;90,208.75;27.25,61.25;93.5,170.25;95,45;116,228.25
6497;16.25,120.75;35.75,216.5;72.5,13.75;89.25,236.75;27.25,61.25;84,188.5;95,45;107.25,232.5
3247;16.25,120.75;28.5,212.75;90.5,2.75;104.5,230.5;27.25,61.25;73,169;86,58;106.75,263.75
5053;16.25,120.75;27.75,212.5;56,21;73.25,241;4.75,25.25;68.5,208.25;103.75,38.25;106.75,263.75
6044;16.25,120.75;31.5,213.25;72.5,6.25;104.75,235.75;22.75,7.75;68.5,207.75;103.75,38.25;106.75,263.75
6884;16.25,120.75;55,184.5;71,7.75;104.75,235.75;21.5,47;70.5,217;86.5,3.25;106.75,263.75
5617;16.25,120.75;30.75,214.25;70.5,9;92.25,210.25;52.5,33.25;70,231.25;73.25,5;106.75,263.75
27;15.75,155.25;30.75,214.25;70.5,8.5;92,209.25;20,48.75;62.75,216.75;73.25,5;76.25,267.5
5699;15.75,155.25;30.75,214.25;73.5,6;93,229.5;3.25,19;41.25,185.5;60.5,5.75;111.75,264.5
4914;30,154.25;30.75,214.25;64,25;74.75,230.75;27,21;41.25,185.5;66.5,15;109,235.25
5025;30.5,154.5;30.75,214.25;42,26.75;52.25,229.5;17.25,10.5;40.25,201.75;66.5,15;94.5,208.75
3465;8.25,151.75;30.75,214.25;42,26.75;52,228.75;7,31;40.25,201.75;82,27.25;92.75,207.25
309;9.5,163;30.75,214.25;38.25,4.5;48.25,226.75;11.25,52.25;40.25,201.75;81.25,29.25;92.5,213
3997;9.5,163;24.75,216.25;38.25,4.5;49,226.75;27,68.25;47.5,186.75;108.5,16;114.5,233.5
6803;9.5,163;35.25,221.5;38.25,4.5;74,244.25;14.25,87;60,214.75;76.5,34.25;114.5,233.5
6549;8.75,165.25;35.25,221.5;38.25,4.5;77.25,209.25;21.5,77.75;80.25,240;93.75,45.5;114.5,233.5
16;16,180.75;26.75,250.25;38.25,4.5;48.5,222.5;20,49;78.25,241.25;84.25,32.5;114.5,233.5
703;5.5,190.25;26.75,250.25;38.25,4.5;85.25,232.5;20.25,70.75;55.25,260.75;95,71.75;109.75,246.25
3172;5.5,190.25;32,250.25;38.25,4.5;97.25,244;7,36.75;58,219.5;79,107;99,256.25
5905;20,197.5;39.5,215.75;56,39.25;117.5,263.25;21.75,43.75;58,219.5;79,107;99,256.25
2931;36.25,191;53.75,248.5;56,39.25;117.5,263.25;7.25,47.75;76.75,217;96.5,121.75;98.25,257
4995;51.25,160.25;53.75,248.5;77.75,30.75;117.5,263.25;6.25,26.25;59,211;74.75,136.75;97.5,257.75
6643;51.25,160.25;62,258.75;77.75,30.75;117.5,263.25;9.75,20.25;61.5,195.75;64,114.75;74.75,261.75
