begin;pin_T_1_187;pin_T_1_187;pin_T_1_187;pin_T_1_187;pin_T_1_187;pin_T_1_187;pin_T_1_187;pin_T_1_187
2841;pin_T_1_187;pin_T_31_981;pin_T_242_278;pin_T_289_1269;pin_T_1_187;pin_B_99_1237;pin_B_215_283;gnd_B_495_1280
9736;pin_T_40_92;pin_T_136_1044;vdd_T_239_279;pin_T_398_1296;pin_T_1_187;pin_B_99_1237;clock_B_230_245;gnd_B_495_1280
5367;pin_T_95_233;pin_T_116_1024;pin_T_261_156;vdd_T_401_1297;pin_T_1_187;pin_B_99_1237;pin_B_251_283;gnd_B_495_1280
14861;pin_T_61_247;pin_T_85_991;pin_T_258_36;vdd_T_401_1297;pin_B_29_236;pin_B_199_1264;pin_B_251_283;gnd_B_495_1280
4281;pin_T_61_247;pin_T_189_1004;clock_T_238_32;pin_T_395_1252;pin_B_59_168;pin_B_254_1138;pin_B_320_152;gnd_B_495_1280
7834;pin_T_140_253;pin_T_218_928;clock_T_238_32;pin_T_395_1252;pin_B_39_149;pin_B_252_1081;pin_B_443_215;gnd_B_495_1280
6388;pin_T_86_296;pin_T_179_829;gnd_T_238_36;pin_T_395_1252;pin_B_39_149;pin_B_133_1077;vdd_B_437_217;pin_B_473_1280
16796;pin_T_119_265;pin_T_131_743;gnd_T_238_36;pin_T_375_1259;pin_B_7_168;pin_B_70_1074;vdd_B_437_217;pin_B_473_1280
1493;pin_T_87_279;pin_T_87_740;vdd_T_238_40;pin_T_375_1259;pin_B_1_236;pin_B_70_1074;pin_B_464_177;gnd_B_495_1280
975;pin_T_101_271;pin_T_156_651;vdd_T_238_40;pin_T_261_1152;pin_B_44_294;pin_B_70_1074;pin_B_480_197;gnd_B_495_1280
19981;pin_T_140_249;pin_T_158_640;vdd_T_238_40;pin_T_415_1077;pin_B_100_362;pin_B_234_1082;pin_B_480_197;gnd_B_495_1280
21765;pin_T_81_123;pin_T_158_640;pin_T_322_32;pin_T_415_1077;pin_B_118_372;pin_B_289_1195;vdd_B_478_191;gnd_B_495_1280
13565;pin_T_103_117;pin_T_123_666;pin_T_331_68;pin_T_415_1077;pin_B_118_372;pin_B_385_1110;vdd_B_478_191;gnd_B_495_1280
93;pin_T_48_233;pin_T_105_747;pin_T_331_68;pin_T_415_1077;pin_B_80_219;pin_B_384_1089;vdd_B_478_191;gnd_B_495_1280
9512;gnd_T_34_225;pin_T_105_747;pin_T_331_68;pin_T_346_934;pin_B_246_235;pin_B_324_1083;vdd_B_478_191;pin_B_482_1126
14398;pin_T_96_266;pin_T_105_687;pin_T_322_38;pin_T_346_934;pin_B_281_287;pin_B_392_1112;gnd_B_476_192;pin_B_482_1126
21314;pin_T_96_266;pin_T_107_795;pin_T_322_38;pin_T_328_911;pin_B_281_287;pin_B_439_1009;vdd_B_478_191;pin_B_493_1240
19335;pin_T_153_268;pin_T_195_788;pin_T_252_116;gnd_T_329_913;pin_B_310_414;pin_B_439_1009;vdd_B_478_191;pin_B_493_1240
1838;pin_T_67_171;pin_T_123_750;pin_T_252_116;pin_T_300_953;pin_B_341_411;pin_B_445_1101;vdd_B_478_191;pin_B_493_1240
21572;pin_T_42_253;pin_T_123_750;pin_T_310_121;pin_T_323_991;pin_B_354_535;pin_B_400_1089;vdd_B_478_191;pin_B_493_1240
13731;pin_T_109_362;pin_T_156_797;pin_T_320_58;pin_T_323_991;pin_B_364_602;pin_B_400_1089;pin_B_443_132;gnd_B_469_1240
21084;pin_T_87_269;pin_T_156_797;pin_T_320_58;pin_T_441_1071;pin_B_211_517;pin_B_274_1141;vdd_B_447_125;gnd_B_469_1240
20784;pin_T_38_227;pin_T_146_794;pin_T_330_185;pin_T_437_1079;pin_B_61_548;pin_B_242_1224;vdd_B_447_125;gnd_B_469_1240
17538;pin_T_3_187;pin_T_104_714;pin_T_263_126;pin_T_437_1079;pin_B_12_463;pin_B_192_1267;vdd_B_447_125;gnd_B_469_1240
9067;pin_T_3_187;pin_T_54_692;pin_T_213_17;pin_T_437_1079;pin_B_75_538;pin_B_257_1185;pin_B_372_39;gnd_B_469_1240
10284;pin_T_42_170;pin_T_54_692;pin_T_306_38;pin_T_347_1178;pin_B_75_538;pin_B_210_1067;pin_B_262_13;gnd_B_469_1240
5496;pin_T_42_170;pin_T_171_698;pin_T_306_38;pin_T_387_1294;pin_B_33_548;pin_B_177_1096;vdd_B_264_21;gnd_B_469_1240
11508;pin_T_89_249;pin_T_197_685;pin_T_306_38;pin_T_367_1255;pin_B_63_563;pin_B_177_1096;vdd_B_264_21;gnd_B_469_1240
21795;pin_T_61_119;pin_T_180_566;pin_T_251_122;vdd_T_346_1267;pin_B_63_563;pin_B_281_1100;pin_B_330_32;gnd_B_469_1240
6546;pin_T_61_119;pin_T_84_468;pin_T_365_152;pin_T_459_1288;pin_B_14_620;vdd_B_277_1101;pin_B_330_32;gnd_B_469_1240
2813;pin_T_64_183;pin_T_179_534;pin_T_365_152;pin_T_428_1171;pin_B_77_648;pin_B_251_1235;pin_B_330_32;gnd_B_469_1240
4320;pin_T_94_238;pin_T_179_534;pin_T_329_257;pin_T_428_1171;vdd_B_77_651;pin_B_180_1186;pin_B_233_88;gnd_B_469_1240
1177;pin_T_174_252;pin_T_187_566;pin_T_314_214;pin_T_437_1288;vdd_B_77_651;pin_B_180_1186;pin_B_233_88;gnd_B_469_1240
2054;pin_T_91_266;pin_T_279_576;gnd_T_312_214;pin_T_403_1294;vdd_B_77_651;pin_B_180_1186;pin_B_233_88;pin_B_485_1258
7690;pin_T_132_249;pin_T_293_627;pin_T_331_283;pin_T_387_1292;gnd_B_74_648;pin_B_180_1186;pin_B_237_82;pin_B_485_1258
14468;pin_T_156_351;pin_T_228_576;gnd_T_331_274;pin_T_387_1292;pin_B_211_684;pin_B_248_1077;pin_B_265_20;pin_B_485_1258
20814;pin_T_98_258;pin_T_317_538;vdd_T_332_276;pin_T_387_1292;pin_B_211_684;pin_B_229_929;pin_B_265_90;pin_B_485_1258
8525;pin_T_41_371;pin_T_261_566;pin_T_342_140;vdd_T_390_1297;pin_B_145_640;pin_B_149_839;pin_B_265_90;pin_B_485_1258
15607;pin_T_94_474;pin_T_306_457;pin_T_360_127;vdd_T_390_1297;pin_B_34_625;pin_B_130_921;pin_B_265_90;pin_B_485_1258
489;pin_T_94_474;pin_T_268_436;vdd_T_362_131;pin_T_426_1180;pin_B_14_648;pin_B_130_921;pin_B_275_72;pin_B_444_1126
9282;pin_T_76_473;pin_T_294_360;pin_T_394_199;pin_T_426_1180;pin_B_111_631;gnd_B_131_923;pin_B_275_72;vdd_B_444_1123
7643;pin_T_76_473;pin_T_268_351;pin_T_384_241;pin_T_420_1179;vdd_B_101_640;pin_B_147_906;pin_B_275_72;pin_B_365_1214
5621;pin_T_76_473;gnd_T_287_332;pin_T_360_298;pin_T_420_1179;pin_B_41_676;pin_B_255_849;pin_B_302_43;pin_B_357_1073
19503;pin_T_76_473;pin_T_293_299;pin_T_382_199;pin_T_420_1179;vdd_B_58_672;pin_B_257_927;pin_B_274_70;pin_B_447_1027
16930;pin_T_76_473;gnd_T_297_295;pin_T_328_170;pin_T_410_1294;pin_B_132_728;pin_B_257_927;pin_B_309_206;pin_B_341_1041
884;pin_T_95_536;gnd_T_297_295;pin_T_328_170;pin_T_410_1294;pin_B_129_797;pin_B_200_925;pin_B_254_288;pin_B_447_1023
2744;pin_T_180_540;gnd_T_297_295;pin_T_328_170;pin_T_401_1294;pin_B_89_733;pin_B_164_796;pin_B_318_236;pin_B_480_1147
20796;pin_T_180_540;gnd_T_297_295;pin_T_375_140;pin_T_401_1294;pin_B_117_634;pin_B_182_809;pin_B_431_251;pin_B_480_1147
15333;pin_T_188_652;vdd_T_296_297;pin_T_391_130;pin_T_401_1294;pin_B_68_709;pin_B_253_716;gnd_B_431_254;pin_B_480_1147
9554;pin_T_233_611;vdd_T_296_297;pin_T_391_130;pin_T_401_1294;pin_B_151_732;pin_B_347_665;pin_B_429_250;pin_B_478_1126
13667;pin_T_233_611;pin_T_250_269;pin_T_260_86;vdd_T_401_1297;pin_B_96_711;pin_B_347_665;pin_B_432_192;pin_B_441_1000
14080;pin_T_295_510;pin_T_339_240;pin_T_371_152;vdd_T_401_1297;pin_B_208_701;pin_B_347_665;pin_B_377_58;pin_B_441_1000
