begin;pin_T_1_150;pin_T_1_150;pin_T_1_150;pin_T_1_150;pin_T_1_150;pin_T_1_150;pin_T_1_150;pin_T_1_150
31187;pin_T_1_150;pin_T_441_1006;pin_T_1174_416;pin_T_1215_879;pin_T_1_150;pin_B_278_870;pin_B_816_153;pin_B_968_1048
50525;pin_T_74_288;pin_T_521_952;pin_T_1061_460;pin_T_1182_817;pin_T_1_150;pin_B_278_870;pin_B_816_153;pin_B_880_1050
28021;pin_T_209_177;vdd_T_525_953;pin_T_1061_460;pin_T_1209_845;pin_B_63_273;pin_B_395_827;pin_B_816_153;pin_B_817_941
41418;pin_T_140_115;gnd_T_522_954;pin_T_1112_560;pin_T_1259_902;pin_B_165_396;pin_B_549_775;pin_B_816_153;pin_B_817_941
30734;pin_T_140_115;pin_T_535_978;vdd_T_1104_557;pin_T_1235_859;pin_B_266_320;pin_B_502_821;gnd_B_806_149;pin_B_817_941
37233;pin_T_290_178;pin_T_535_978;vdd_T_1104_557;pin_T_1235_859;pin_B_103_319;pin_B_500_649;pin_B_762_176;pin_B_765_976
51523;pin_T_328_156;pin_T_584_1006;gnd_T_1104_555;pin_T_1235_859;pin_B_120_450;pin_B_527_716;pin_B_762_176;pin_B_765_976
38494;pin_T_251_293;pin_T_517_950;vdd_T_1104_557;pin_T_1208_890;pin_B_120_450;pin_B_527_716;pin_B_690_325;pin_B_724_851
30469;pin_T_381_224;pin_T_598_927;pin_T_1208_437;pin_T_1208_890;vdd_B_117_447;pin_B_463_771;pin_B_688_485;pin_B_724_851
37902;pin_T_367_345;pin_T_671_819;pin_T_1103_517;pin_T_1208_890;pin_B_142_510;pin_B_434_901;pin_B_688_485;vdd_B_733_855
12522;pin_T_490_334;pin_T_575_798;pin_T_1128_605;pin_T_1128_777;pin_B_142_510;pin_B_325_850;pin_B_688_485;vdd_B_733_855
8985;pin_T_510_437;pin_T_530_930;pin_T_1100_727;pin_T_1170_636;pin_B_142_510;pin_B_200_885;pin_B_688_485;pin_B_746_952
