begin;pin_T_1_92;pin_T_1_92;pin_T_1_92;pin_T_1_92;pin_T_1_92;pin_T_1_92;pin_T_1_92;pin_T_1_92
611;pin_T_1_92;pin_T_117_250;pin_T_1152_100;pin_T_1196_178;pin_T_1_92;gnd_B_15_14;pin_B_1095_114;pin_B_1211_243
9884;pin_T_74_132;pin_T_117_250;pin_T_1154_209;pin_T_1232_80;pin_T_1_92;gnd_B_15_14;pin_B_1000_17;pin_B_1211_243
923;pin_T_217_114;pin_T_241_271;pin_T_1015_185;pin_T_1232_80;pin_T_1_92;gnd_B_15_14;pin_B_995_159;pin_B_1123_292
2328;pin_T_137_98;pin_T_230_285;pin_T_1015_185;pin_T_1125_51;pin_T_1_92;gnd_B_15_14;pin_B_978_149;pin_B_1071_280
7255;pin_T_108_178;pin_T_265_223;pin_T_1048_161;pin_T_1181_112;pin_T_1_92;vdd_B_15_11;gnd_B_951_159;pin_B_1071_280
1296;pin_T_139_129;pin_T_370_195;pin_T_1154_163;pin_T_1227_35;pin_T_1_92;vdd_B_15_11;pin_B_953_79;pin_B_1071_280
4395;pin_T_187_98;pin_T_365_157;pin_T_1170_203;pin_T_1208_102;pin_T_1_92;pin_B_83_27;pin_B_917_26;pin_B_1071_280
7715;pin_T_100_32;pin_T_366_196;vdd_T_1179_203;pin_T_1258_45;pin_T_1_92;pin_B_83_27;pin_B_839_12;pin_B_1037_264
9146;pin_T_104_126;vdd_T_360_195;pin_T_1102_180;gnd_T_1254_45;pin_B_30_213;pin_B_159_124;pin_B_839_12;pin_B_1037_264
8546;pin_T_134_39;pin_T_298_258;pin_T_1085_232;gnd_T_1254_45;pin_B_46_215;pin_B_159_124;pin_B_839_12;pin_B_1037_264
6527;pin_T_87_124;pin_T_298_258;vdd_T_1080_225;pin_T_1268_65;pin_B_115_285;pin_B_234_199;pin_B_889_47;pin_B_1037_264
7925;pin_T_102_49;pin_T_245_224;pin_T_1005_148;pin_T_1268_65;pin_B_81_223;pin_B_284_258;pin_B_889_47;pin_B_1037_264
7050;pin_T_72_3;pin_T_199_207;pin_T_1024_173;vdd_T_1267_63;pin_B_81_223;pin_B_318_185;pin_B_889_47;gnd_B_1007_252
7590;vdd_T_65_31;pin_T_283_197;pin_T_996_148;pin_T_1281_76;pin_B_81_223;pin_B_368_206;pin_B_889_47;pin_B_995_252
9400;pin_T_26_122;pin_T_283_197;pin_T_907_101;gnd_T_1280_74;pin_B_81_223;pin_B_302_251;pin_B_893_18;pin_B_995_252
3517;pin_T_67_96;pin_T_266_200;pin_T_847_75;vdd_T_1275_76;pin_B_81_223;pin_B_302_251;pin_B_871_13;pin_B_1057_286
2646;pin_T_116_129;vdd_T_263_202;gnd_T_838_76;pin_T_1236_94;pin_B_81_223;pin_B_346_185;pin_B_801_11;pin_B_1057_286
4888;pin_T_104_172;vdd_T_263_202;pin_T_773_59;pin_T_1258_54;pin_B_28_225;pin_B_346_185;pin_B_801_11;pin_B_1088_244
6754;pin_T_108_255;pin_T_308_224;pin_T_829_52;pin_T_1243_66;pin_B_73_207;pin_B_346_185;vdd_B_794_10;pin_B_1088_244
4490;pin_T_42_259;pin_T_335_264;pin_T_911_101;pin_T_1243_66;pin_B_125_162;pin_B_419_138;vdd_B_794_10;pin_B_1144_249
2794;gnd_T_43_264;pin_T_304_193;pin_T_911_101;pin_T_1176_79;pin_B_149_187;pin_B_418_61;pin_B_753_78;pin_B_1144_249
1343;gnd_T_43_264;pin_T_278_199;pin_T_948_63;pin_T_1203_86;pin_B_206_185;pin_B_418_61;pin_B_775_76;pin_B_1144_249
1118;pin_T_40_256;pin_T_230_218;pin_T_1017_103;pin_T_1258_101;pin_B_206_185;vdd_B_419_67;pin_B_809_30;pin_B_1144_249
2919;pin_T_93_186;pin_T_223_204;pin_T_1021_39;pin_T_1264_92;pin_B_206_185;vdd_B_419_67;gnd_B_811_29;pin_B_1144_249
9607;pin_T_12_149;pin_T_193_185;pin_T_939_64;pin_T_1264_92;pin_B_208_217;vdd_B_419_67;pin_B_811_78;pin_B_1144_249
267;pin_T_32_126;pin_T_231_186;pin_T_922_40;pin_T_1176_85;pin_B_211_198;vdd_B_419_67;pin_B_811_78;pin_B_1144_249
9530;pin_T_125_96;pin_T_158_159;pin_T_895_37;vdd_T_1173_84;pin_B_277_204;pin_B_392_116;pin_B_811_78;pin_B_1144_249
