11;0;net_1524;net_9724;net_12867;net_14207;net_21666;net_28073;net_31745;net_32139
12;0;net_0;net_1;net_3332;net_5538;net_9982;net_23191;net_34114;net_39066
36;0;net_2337;net_4397;net_9239;net_11727;net_21757;net_29790;net_38846;net_40950
59;0;net_1709;net_1895;net_13651;net_21653;net_23204;net_26501;net_28387;net_39338
80;0;net_130;net_2998;net_7380;net_15000;net_22809;net_25832;net_29657;net_34251
81;0;net_899;net_4409;net_9001;net_14221;net_28808;net_32924;net_38655;net_40874
125;0;net_267;net_1154;net_4372;net_21356;net_23827;net_34151;net_35276;net_39558
108;0;net_1630;net_8852;net_10379;net_11736;net_17491;net_31604;net_34234;net_39433
117;0;net_0;net_11366;net_13591;net_23979;net_24840;net_27131;net_34533;net_38270
120;0;net_0;net_1226;net_1850;net_15393;net_21056;net_35995;net_37542;net_37545
123;0;net_0;net_293;net_1717;net_14222;net_18253;net_19872;net_36351;net_40988
124;0;net_1;net_745;net_8218;net_12289;net_13228;net_25073;net_40607;net_41762
131;0;net_9410;net_13145;net_17813;net_19033;net_29162;net_35768;net_38076;net_40785
152;0;net_9812;net_11407;net_12764;net_22015;net_33303;net_34634;net_40550;net_41664
62;0;net_6510;net_14860;net_21652;net_24361;net_25781;net_37717;net_41024;net_41400
160;0;net_0;net_7278;net_13148;net_13783;net_20215;net_38307;net_38498;net_40560
178;0;net_1758;net_2226;net_6322;net_14470;net_17573;net_17971;net_26615;net_41190
171;0;net_0;net_666;net_8994;net_17465;net_19604;net_26951;net_37425;net_38662
176;0;net_717;net_2491;net_10497;net_13223;net_20624;net_32813;net_35181;net_40913
200;0;net_0;net_2263;net_2852;net_17823;net_34700;net_35755;net_38737;net_41416
196;0;net_4306;net_14476;net_22141;net_23499;net_29145;net_32823;net_40044;net_41534
189;0;net_5271;net_8425;net_9053;net_16678;net_30821;net_38317;net_38928;net_41569
208;0;net_6656;net_6826;net_8248;net_20516;net_34895;net_37018;net_38424;net_41238
213;0;net_0;net_1969;net_3303;net_3315;net_14603;net_32908;net_37581;net_39792
215;0;net_10536;net_12775;net_21012;net_24297;net_27268;net_36074;net_39335;net_40854
231;0;net_0;net_286;net_8859;net_22206;net_22229;net_26306;net_34163;net_40888
236;0;net_3220;net_4677;net_16697;net_19070;net_26521;net_28050;net_33759;net_41140
313;0;net_4670;net_5660;net_8690;net_12409;net_26093;net_32024;net_34104;net_36892
267;0;net_6810;net_9865;net_15029;net_15721;net_29811;net_32152;net_33908;net_41515
275;0;net_0;net_19057;net_20549;net_21899;net_22327;net_26800;net_27538;net_28970
281;0;net_12537;net_14691;net_19227;net_23862;net_27010;net_29670;net_31507;net_31768
290;0;net_930;net_8975;net_10639;net_16345;net_26327;net_32687;net_38989;net_41500
299;0;net_17817;net_18989;net_22559;net_23233;net_34323;net_34774;net_36149;net_41286
344;0;net_5427;net_12835;net_14355;net_17271;net_28928;net_32327;net_38814;net_40108
358;0;net_130;net_10144;net_16416;net_23505;net_30155;net_37277;net_38469;net_38968
400;0;net_1943;net_9998;net_13581;net_19673;net_24439;net_33857;net_34282;net_35017
452;0;net_13337;net_15545;net_17601;net_24868;net_26408;net_29748;net_33012;net_33305
470;0;net_1992;net_7172;net_14437;net_18352;net_25309;net_33946;net_38958;net_39677
481;0;net_2045;net_8346;net_12841;net_15574;net_22873;net_32862;net_37161;net_41178
490;0;net_63;net_2466;net_3226;net_9583;net_18942;net_27491;net_29572;net_40151
506;0;net_940;net_9558;net_12058;net_21633;net_30807;net_31673;net_32736;net_34030
512;0;net_0;net_18165;net_19051;net_20778;net_26643;net_28963;net_38959;net_39297
545;0;net_5091;net_8731;net_11706;net_12151;net_32055;net_34413;net_34509;net_37982
528;0;net_581;net_1629;net_5713;net_8307;net_15880;net_38604;net_38941;net_41171
549;0;net_665;net_808;net_2299;net_7796;net_15591;net_26998;net_28372;net_30340
562;0;net_989;net_1573;net_8017;net_11101;net_13691;net_28597;net_37867;net_39114
594;0;net_0;net_1;net_685;net_6771;net_22435;net_25450;net_29664;net_41728
598;0;net_2127;net_19582;net_20125;net_22215;net_27188;net_28848;net_38701;net_39170
606;0;net_518;net_667;net_1709;net_5206;net_13352;net_20975;net_25059;net_32828
618;0;net_7041;net_12554;net_21694;net_21823;net_27020;net_38991;net_39347;net_41152
627;0;net_671;net_3897;net_6026;net_19896;net_34544;net_36661;net_39564;net_39730
631;0;net_0;net_3521;net_7645;net_10883;net_18864;net_27179;net_29993;net_35261
643;0;net_14606;net_17265;net_23306;net_24325;net_25045;net_33680;net_39231;net_41011
646;0;net_5688;net_9892;net_12394;net_17538;net_25951;net_27169;net_38336;net_40455
659;0;net_267;net_739;net_4995;net_19739;net_21783;net_27115;net_35317;net_37652
679;0;net_1092;net_10481;net_12099;net_20683;net_23097;net_28990;net_32912;net_40433
697;0;net_2345;net_2930;net_4301;net_14318;net_28075;net_31203;net_31458;net_38925
706;0;net_190;net_2462;net_4343;net_6206;net_23970;net_31673;net_40274;net_40775
714;0;net_3615;net_15239;net_18725;net_19639;net_26781;net_37668;net_39296;net_41193
737;0;net_245;net_1434;net_1538;net_5889;net_13737;net_26833;net_40086;net_41018
827;0;net_6831;net_8540;net_13159;net_17287;net_25431;net_27226;net_28142;net_39189
830;0;net_1481;net_1857;net_14518;net_20027;net_27284;net_36020;net_37099;net_39326
849;0;net_18;net_3710;net_16827;net_21104;net_22750;net_27229;net_27472;net_29778
842;0;net_665;net_8356;net_12434;net_13793;net_21667;net_29097;net_33960;net_39635
887;0;net_4444;net_12796;net_20575;net_23324;net_25839;net_27531;net_31917;net_32178
890;0;net_1068;net_4626;net_10494;net_14085;net_19947;net_30881;net_38675;net_39071
903;0;net_603;net_728;net_4100;net_18088;net_19383;net_32001;net_32536;net_34028
904;0;net_1;net_685;net_1766;net_9002;net_11543;net_16522;net_23055;net_35047
907;0;net_0;net_1923;net_9771;net_17984;net_28883;net_31664;net_34718;net_35680
969;0;net_2981;net_4088;net_10047;net_15184;net_28130;net_29226;net_31071;net_41014
1022;0;net_9857;net_15844;net_23015;net_24952;net_34561;net_37332;net_40695;net_41505
