begin;pin_T_1_33;pin_T_1_33;pin_T_1_33;pin_T_1_33;pin_T_1_33;pin_T_1_33;pin_T_1_33;pin_T_1_33
3829;pin_T_1_33;pin_T_39_1288;pin_T_167_171;pin_T_188_1044;pin_T_1_33;vdd_B_8_1253;pin_B_126_136;pin_B_262_1244
3483;pin_T_1_33;pin_T_82_1179;pin_T_168_81;pin_T_171_1042;pin_T_1_33;vdd_B_8_1253;pin_B_127_193;gnd_B_237_1230
7573;pin_T_1_33;pin_T_12_1096;pin_T_118_47;pin_T_140_1005;pin_T_1_33;vdd_B_8_1253;pin_B_18_169;gnd_B_237_1230
2349;pin_T_1_33;pin_T_20_1032;pin_T_158_30;pin_T_202_993;pin_T_1_33;vdd_B_8_1253;pin_B_168_141;gnd_B_237_1230
5118;pin_T_63_10;pin_T_105_1012;pin_T_158_30;pin_T_280_906;pin_T_1_33;vdd_B_8_1253;pin_B_123_245;gnd_B_237_1230
1713;pin_T_16_44;pin_T_89_1032;pin_T_167_99;pin_T_190_867;pin_T_1_33;pin_B_17_1135;pin_B_189_251;gnd_B_237_1230
3109;pin_T_47_104;pin_T_67_1081;pin_T_152_8;pin_T_278_863;pin_T_1_33;pin_B_99_1250;pin_B_189_251;vdd_B_235_1230
2378;pin_T_47_104;pin_T_110_1000;pin_T_201_30;pin_T_261_749;pin_B_45_66;pin_B_99_1250;pin_B_179_247;gnd_B_237_1230
6779;gnd_T_56_88;pin_T_110_1000;pin_T_226_59;pin_T_261_749;pin_B_45_66;pin_B_68_1132;pin_B_90_354;pin_B_294_1189
7412;pin_T_24_3;pin_T_118_1002;pin_T_148_179;pin_T_261_749;pin_B_45_66;pin_B_68_1132;pin_B_185_445;pin_B_294_1189
1472;pin_T_50_89;pin_T_100_901;pin_T_190_123;pin_T_203_746;pin_B_45_66;pin_B_68_1132;pin_B_203_479;pin_B_294_1189
5462;pin_T_78_93;pin_T_95_942;pin_T_200_8;pin_T_229_745;pin_B_45_66;pin_B_76_1066;pin_B_208_535;pin_B_294_1189
6445;pin_T_56_39;pin_T_94_1008;pin_T_163_107;pin_T_237_789;pin_B_45_66;pin_B_101_1216;pin_B_192_629;pin_B_294_1189
2483;pin_T_56_39;pin_T_125_1062;pin_T_163_107;pin_T_198_790;vdd_B_48_67;pin_B_111_1269;pin_B_136_675;gnd_B_291_1193
3598;pin_T_66_29;pin_T_125_1062;pin_T_157_236;pin_T_267_887;vdd_B_48_67;pin_B_133_1212;pin_B_143_709;gnd_B_291_1193
860;pin_T_66_29;pin_T_125_1062;pin_T_175_357;pin_T_200_936;vdd_B_48_67;pin_B_58_1099;pin_B_107_675;pin_B_259_1233
1539;pin_T_66_29;pin_T_110_1000;pin_T_154_311;pin_T_199_938;vdd_B_48_67;pin_B_55_1003;pin_B_110_645;pin_B_259_1233
6118;pin_T_66_29;pin_T_92_1014;pin_T_154_316;pin_T_193_1042;vdd_B_48_67;pin_B_55_1003;gnd_B_106_649;pin_B_177_1255
5481;pin_T_77_102;pin_T_92_1014;pin_T_121_406;pin_T_183_1050;vdd_B_48_67;pin_B_55_1003;gnd_B_106_649;pin_B_157_1209
6920;pin_T_77_102;gnd_T_108_1032;pin_T_165_491;pin_T_183_1050;vdd_B_48_67;pin_B_75_964;pin_B_135_732;pin_B_256_1195
6243;pin_T_18_138;pin_T_78_1067;pin_T_89_605;pin_T_183_1050;pin_B_36_64;vdd_B_85_964;pin_B_98_696;pin_B_256_1195
5629;pin_T_39_247;gnd_T_101_1069;pin_T_146_554;pin_T_183_1050;pin_B_36_64;vdd_B_85_964;pin_B_136_728;pin_B_178_1265
1898;pin_T_106_244;pin_T_137_1066;vdd_T_153_558;pin_T_218_954;pin_B_62_58;pin_B_105_962;pin_B_136_728;pin_B_178_1265
3082;pin_T_41_128;pin_T_51_1160;pin_T_166_508;pin_T_218_954;pin_B_92_189;pin_B_123_995;pin_B_169_720;pin_B_178_1265
3005;pin_T_15_104;pin_T_51_1160;pin_T_96_554;pin_T_166_1028;pin_B_44_182;pin_B_74_1098;pin_B_140_721;pin_B_178_1265
893;pin_T_15_104;pin_T_37_1217;gnd_T_101_561;pin_T_154_1092;vdd_B_49_184;pin_B_62_1130;pin_B_100_728;pin_B_178_1265
1010;pin_T_15_104;pin_T_37_1217;gnd_T_101_561;pin_T_128_1004;pin_B_4_252;pin_B_100_1122;pin_B_125_694;pin_B_212_1268
4648;pin_T_50_1;pin_T_120_1243;pin_T_167_460;pin_T_204_1091;vdd_B_3_238;pin_B_118_1015;pin_B_125_694;pin_B_212_1268
2867;pin_T_40_89;pin_T_148_1149;pin_T_221_322;pin_T_245_947;pin_B_19_381;pin_B_41_993;pin_B_125_694;pin_B_212_1268
