begin;pin_T_1_353;pin_T_1_353;pin_T_1_353;pin_T_1_353;pin_T_1_353;pin_T_1_353;pin_T_1_353;pin_T_1_353
12810;pin_T_1_353;pin_T_138_1065;pin_T_346_66;pin_T_457_863;pin_T_1_353;vdd_B_43_1079;pin_B_353_93;pin_B_483_1003
2250;pin_T_34_237;pin_T_138_1065;pin_T_329_40;pin_T_545_946;gnd_B_5_354;vdd_B_43_1079;pin_B_353_93;pin_B_386_1079
14680;pin_T_132_307;pin_T_264_1062;pin_T_365_125;pin_T_545_946;gnd_B_5_354;pin_B_148_1043;pin_B_353_93;pin_B_353_958
14283;pin_T_132_307;pin_T_267_942;pin_T_277_156;pin_T_512_1088;vdd_B_1_356;pin_B_148_1043;pin_B_283_182;pin_B_353_958
14722;pin_T_132_307;pin_T_219_954;pin_T_277_156;pin_T_512_1088;pin_B_111_390;gnd_B_148_1059;pin_B_207_210;pin_B_463_1001
3053;pin_T_108_250;pin_T_299_966;pin_T_303_231;pin_T_512_1088;pin_B_111_390;gnd_B_148_1059;pin_B_257_88;pin_B_480_860
4488;pin_T_108_250;pin_T_192_1019;pin_T_371_130;pin_T_402_1077;pin_B_62_364;gnd_B_148_1059;pin_B_267_184;pin_B_424_834
2408;vdd_T_107_251;pin_T_192_1019;pin_T_304_166;pin_T_458_1080;pin_B_62_364;gnd_B_148_1059;pin_B_285_242;pin_B_424_803
4946;pin_T_144_313;pin_T_153_1071;pin_T_368_168;pin_T_458_1080;pin_B_62_364;gnd_B_148_1059;pin_B_291_302;pin_B_467_779
2947;pin_T_220_399;pin_T_255_959;pin_T_470_257;pin_T_496_1069;pin_B_3_502;gnd_B_148_1059;pin_B_291_302;pin_B_472_816
2852;pin_T_191_500;pin_T_255_959;pin_T_350_298;pin_T_456_1063;pin_B_3_502;vdd_B_146_1059;gnd_B_289_300;pin_B_467_866
5753;pin_T_255_503;pin_T_323_973;gnd_T_349_295;pin_T_456_1063;pin_B_3_502;vdd_B_146_1059;pin_B_309_292;pin_B_404_924
2470;pin_T_255_503;pin_T_270_1059;pin_T_314_318;pin_T_506_953;pin_B_16_471;gnd_B_148_1059;pin_B_280_184;pin_B_404_924
2825;pin_T_166_437;pin_T_278_1077;pin_T_314_318;pin_T_600_982;pin_B_88_386;vdd_B_146_1059;pin_B_280_184;pin_B_464_924
15091;pin_T_48_471;pin_T_278_1077;pin_T_280_271;pin_T_600_982;pin_B_88_386;gnd_B_148_1059;pin_B_351_162;pin_B_501_895
5343;pin_T_71_555;pin_T_172_1085;pin_T_353_323;vdd_T_602_982;pin_B_88_386;gnd_B_148_1059;pin_B_325_214;pin_B_538_874
15197;pin_T_71_555;pin_T_124_1063;pin_T_370_277;vdd_T_602_982;pin_B_86_396;gnd_B_148_1059;pin_B_325_214;pin_B_578_877
5635;pin_T_37_646;pin_T_165_1022;pin_T_370_277;pin_T_529_962;pin_B_38_367;vdd_B_146_1059;pin_B_325_214;pin_B_505_907
11508;pin_T_77_630;pin_T_133_1026;pin_T_287_323;pin_T_459_1011;pin_B_38_367;gnd_B_148_1059;pin_B_325_214;pin_B_505_907
1369;pin_T_95_669;pin_T_176_958;pin_T_287_323;pin_T_529_968;pin_B_38_367;pin_B_183_992;pin_B_244_153;pin_B_519_860
2185;pin_T_95_669;pin_T_119_1049;pin_T_240_351;pin_T_529_968;gnd_B_43_358;vdd_B_184_994;pin_B_233_194;pin_B_611_886
87;pin_T_82_663;gnd_T_121_1046;pin_T_167_375;pin_T_529_968;vdd_B_47_356;pin_B_80_950;pin_B_233_194;pin_B_574_807
14858;pin_T_33_561;pin_T_52_1081;pin_T_167_375;pin_T_506_939;gnd_B_51_356;pin_B_63_906;pin_B_233_194;pin_B_455_797
2978;pin_T_33_561;pin_T_52_1081;pin_T_126_452;pin_T_506_939;pin_B_12_299;pin_B_168_792;pin_B_267_56;pin_B_445_950
14741;vdd_T_33_559;pin_T_52_1081;pin_T_183_510;pin_T_388_1018;pin_B_7_271;pin_B_198_910;pin_B_267_56;pin_B_335_920
11251;vdd_T_33_559;pin_T_150_1084;pin_T_236_607;pin_T_425_870;gnd_B_4_275;pin_B_190_936;pin_B_323_94;pin_B_335_920
17253;pin_T_39_661;pin_T_150_1084;pin_T_184_742;gnd_T_427_874;vdd_B_2_273;pin_B_190_936;pin_B_331_124;pin_B_439_860
14417;pin_T_39_661;pin_T_126_1061;pin_T_214_777;pin_T_464_927;pin_B_113_234;pin_B_190_936;pin_B_267_71;pin_B_517_859
15928;pin_T_39_661;pin_T_49_1025;pin_T_128_750;pin_T_376_1006;pin_B_113_234;pin_B_178_935;vdd_B_267_69;pin_B_568_858
7197;pin_T_39_661;pin_T_172_1085;pin_T_227_659;pin_T_376_1006;pin_B_113_218;pin_B_194_858;pin_B_303_89;pin_B_515_866
4581;pin_T_39_661;pin_T_92_1058;pin_T_280_633;pin_T_484_1048;pin_B_113_218;pin_B_136_941;pin_B_250_45;pin_B_420_834
10936;pin_T_39_661;pin_T_92_1058;pin_T_280_633;pin_T_467_953;pin_B_11_319;pin_B_58_945;pin_B_113_81;pin_B_399_697
203;pin_T_39_661;pin_T_40_1089;pin_T_246_670;pin_T_402_1061;vdd_B_9_321;pin_B_58_945;gnd_B_97_74;pin_B_508_629
796;pin_T_39_661;pin_T_81_980;pin_T_196_785;pin_T_442_1075;vdd_B_9_321;pin_B_52_876;pin_B_126_144;pin_B_508_629
9032;pin_T_39_661;pin_T_81_980;pin_T_139_754;pin_T_400_1067;vdd_B_9_321;pin_B_81_815;pin_B_94_214;pin_B_569_571
9039;pin_T_52_548;pin_T_112_837;pin_T_128_760;pin_T_436_1071;pin_B_25_332;gnd_B_77_826;pin_B_94_214;pin_B_569_571
14181;pin_T_56_400;pin_T_112_837;pin_T_114_655;pin_T_436_1071;pin_B_25_332;pin_B_74_760;pin_B_231_152;pin_B_605_573
15953;pin_T_56_400;vdd_T_111_835;pin_T_114_655;pin_T_425_1072;pin_B_4_475;pin_B_28_676;pin_B_231_152;pin_B_557_538
10419;pin_T_41_321;pin_T_43_885;pin_T_63_611;pin_T_385_926;pin_B_4_475;pin_B_66_718;vdd_B_227_152;pin_B_557_538
1325;pin_T_32_248;pin_T_43_885;pin_T_106_682;gnd_T_397_928;pin_B_4_475;pin_B_60_719;pin_B_306_153;pin_B_608_580
15872;gnd_T_42_256;pin_T_85_1040;pin_T_102_661;pin_T_253_932;pin_B_4_475;pin_B_142_629;pin_B_336_37;pin_B_608_580
16218;gnd_T_42_256;pin_T_85_1040;pin_T_100_663;pin_T_267_1025;pin_B_10_473;vdd_B_151_636;pin_B_336_37;pin_B_485_583
16335;pin_T_17_374;pin_T_85_1040;pin_T_100_663;pin_T_281_1015;pin_B_10_473;vdd_B_151_636;pin_B_475_53;pin_B_630_497
14766;pin_T_17_374;pin_T_50_1083;pin_T_115_576;pin_T_241_1015;pin_B_10_473;vdd_B_151_636;gnd_B_484_58;pin_B_642_453
10908;pin_T_22_330;pin_T_50_1083;pin_T_263_500;pin_T_374_973;pin_B_131_560;pin_B_165_706;gnd_B_484_58;pin_B_642_453
4213;pin_T_22_330;pin_T_183_1027;pin_T_263_500;pin_T_285_975;pin_B_219_451;pin_B_287_713;gnd_B_484_58;pin_B_626_343
15098;pin_T_129_425;pin_T_183_1027;pin_T_188_372;pin_T_362_1016;pin_B_130_380;vdd_B_287_710;gnd_B_484_58;pin_B_626_343
2099;pin_T_145_421;pin_T_183_1027;pin_T_215_229;pin_T_481_1036;pin_B_27_368;vdd_B_287_710;pin_B_402_50;pin_B_626_343
16606;pin_T_34_375;pin_T_140_1043;pin_T_215_229;pin_T_404_1079;gnd_B_23_358;pin_B_289_627;pin_B_317_133;pin_B_626_343
34;pin_T_34_375;pin_T_271_1028;pin_T_324_267;pin_T_397_947;gnd_B_23_358;pin_B_185_505;pin_B_302_151;pin_B_626_343
